subject	session	relative_key	geometry_flags	n_phi_keys	phi_keys	preserved_ok	missing_preserved_keys	changed_preserved_keys	readable	orig_shape	def_shape	orig_zooms	def_zooms	orig_orientation	def_orientation	orig_datatype	def_datatype	changed_voxel_volume_mm3
sub-075	ses-01	sub-075/ses-01/anat/sub-075_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2849903.751363158
sub-075	ses-01	sub-075/ses-01/anat/sub-075_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1702873.0
sub-076	ses-01	sub-076/ses-01/anat/sub-076_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2480796.277831495
sub-076	ses-01	sub-076/ses-01/anat/sub-076_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2511159.4152736664
sub-077	ses-01	sub-077/ses-01/anat/sub-077_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2656203.9021629095
sub-077	ses-01	sub-077/ses-01/anat/sub-077_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2672508.5429373384
sub-077	ses-01	sub-077/ses-01/anat/sub-077_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	2160574.0
sub-078	ses-01	sub-078/ses-01/anat/sub-078_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2984909.4537755847
sub-078	ses-01	sub-078/ses-01/anat/sub-078_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2900793.4817802906
sub-078	ses-01	sub-078/ses-01/anat/sub-078_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	2214019.0
sub-079	ses-01	sub-079/ses-01/anat/sub-079_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	1799098.9654526114
sub-079	ses-01	sub-079/ses-01/anat/sub-079_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	1717235.2815642953
sub-079	ses-01	sub-079/ses-01/anat/sub-079_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1750540.0
sub-080	ses-01	sub-080/ses-01/anat/sub-080_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	985612.3348140717
sub-080	ses-01	sub-080/ses-01/anat/sub-080_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	1016725.0402918458
sub-080	ses-01	sub-080/ses-01/anat/sub-080_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1303617.0
sub-081	ses-01	sub-081/ses-01/anat/sub-081_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2368453.744495511
sub-081	ses-01	sub-081/ses-01/anat/sub-081_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2355776.62389338
sub-081	ses-01	sub-081/ses-01/anat/sub-081_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1868616.0
sub-082	ses-01	sub-082/ses-01/anat/sub-082_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	1922652.7633211017
sub-082	ses-01	sub-082/ses-01/anat/sub-082_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	1955619.9328869581
sub-082	ses-01	sub-082/ses-01/anat/sub-082_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1038431.0
sub-083	ses-01	sub-083/ses-01/anat/sub-083_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	1009965.6159707904
sub-083	ses-01	sub-083/ses-01/anat/sub-083_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	1018594.8643806577
sub-083	ses-01	sub-083/ses-01/anat/sub-083_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1083917.0
sub-084	ses-01	sub-084/ses-01/anat/sub-084_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2311264.3657791615
sub-084	ses-01	sub-084/ses-01/anat/sub-084_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2227125.8657827973
sub-084	ses-01	sub-084/ses-01/anat/sub-084_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1229903.0
