file	line	text	classification
session#08bec7c5c0b9/output.txt	198	PTB-INFO: Will use beamposition query for accurate Flip time stamping.	PTB_WARNING
session#08bec7c5c0b9/output.txt	199	PTB-INFO: Measured monitor refresh interval from VBLsync = 16.583956 ms [60.299243 Hz]. (50 valid samples taken, stddev=0.194856 ms.)	PTB_WARNING
session#08bec7c5c0b9/output.txt	249	PTB-ERROR: Screen('Flip'); beamposition timestamping computed an *impossible stimulus onset value* of 543437.520007 secs, which would indicate that	PTB_WARNING
session#08bec7c5c0b9/output.txt	250	PTB-ERROR: stimulus onset happened *before* it was actually requested! (Earliest theoretically possible 543437.523365 secs).	PTB_WARNING
session#08bec7c5c0b9/output.txt	252	PTB-ERROR: Some more diagnostic values (only for experts): rawTimestamp = 543437.524464, scanline = 161	PTB_WARNING
session#08bec7c5c0b9/output.txt	253	PTB-ERROR: Some more diagnostic values (only for experts): line_pre_swaprequest = 120, line_post_swaprequest = 129, time_post_swaprequest = 543437.523607	PTB_WARNING
session#08bec7c5c0b9/output.txt	254	PTB-ERROR: Some more diagnostic values (only for experts): preflip_vblcount = 0, preflip_vbltimestamp = 543437.520056	PTB_WARNING
session#08bec7c5c0b9/output.txt	255	PTB-ERROR: Some more diagnostic values (only for experts): postflip_vblcount = 0, postflip_vbltimestamp = -1.000000, vbltimestampquery_retrycount = 0	PTB_WARNING
session#08bec7c5c0b9/output.txt	258	PTB-ERROR: Very unlikely: Something is broken in your systems beamposition timestamping. I've disabled high precision	PTB_WARNING
session#08bec7c5c0b9/output.txt	259	PTB-ERROR: timestamping for now. Returned timestamps will be less robust and accurate.	PTB_WARNING
session#08bec7c5c0b9/output.txt	261	PTB-ERROR: The most likely cause would be that Synchronization of stimulus onset (buffer swap) to the	PTB_WARNING
session#08bec7c5c0b9/output.txt	262	PTB-ERROR: vertical blank interval VBL is not working properly, or swap completion signalling to PTB is broken.	PTB_WARNING
session#08bec7c5c0b9/output.txt	263	PTB-ERROR: Please run the script PerceptualVBLSyncTest to check this. With non-working sync to VBL, all stimulus timing	PTB_WARNING
session#08bec7c5c0b9/output.txt	309	PTB-INFO: that i couldn't detect the duration of the vertical blank interval and won't be able to correct timestamps	PTB_WARNING
session#08bec7c5c0b9/output.txt	317	PTB-INFO: VBL startline = 600 , VBL Endline = 599	PTB_WARNING
session#08bec7c5c0b9/output.txt	319	PTB-INFO: Will use beamposition query for accurate Flip time stamping.	PTB_WARNING
session#08bec7c5c0b9/output.txt	320	PTB-INFO: Measured monitor refresh interval from VBLsync = 16.584220 ms [60.298284 Hz]. (50 valid samples taken, stddev=0.199093 ms.)	PTB_WARNING
session#08bec7c5c0b9/output.txt	370	PTB-ERROR: Screen('Flip'); beamposition timestamping computed an *impossible stimulus onset value* of 543491.387541 secs, which would indicate that	PTB_WARNING
session#08bec7c5c0b9/output.txt	371	PTB-ERROR: stimulus onset happened *before* it was actually requested! (Earliest theoretically possible 543491.399824 secs).	PTB_WARNING
session#08bec7c5c0b9/output.txt	373	PTB-ERROR: Some more diagnostic values (only for experts): rawTimestamp = 543491.401356, scanline = 499	PTB_WARNING
session#08bec7c5c0b9/output.txt	374	PTB-ERROR: Some more diagnostic values (only for experts): line_pre_swaprequest = 442, line_post_swaprequest = 480, time_post_swaprequest = 543491.400825	PTB_WARNING
session#08bec7c5c0b9/output.txt	375	PTB-ERROR: Some more diagnostic values (only for experts): preflip_vblcount = 0, preflip_vbltimestamp = 543491.387597	PTB_WARNING
session#08bec7c5c0b9/output.txt	376	PTB-ERROR: Some more diagnostic values (only for experts): postflip_vblcount = 0, postflip_vbltimestamp = -1.000000, vbltimestampquery_retrycount = 0	PTB_WARNING
session#08bec7c5c0b9/output.txt	379	PTB-ERROR: Very unlikely: Something is broken in your systems beamposition timestamping. I've disabled high precision	PTB_WARNING
session#08bec7c5c0b9/output.txt	380	PTB-ERROR: timestamping for now. Returned timestamps will be less robust and accurate.	PTB_WARNING
session#08bec7c5c0b9/output.txt	382	PTB-ERROR: The most likely cause would be that Synchronization of stimulus onset (buffer swap) to the	PTB_WARNING
session#08bec7c5c0b9/output.txt	383	PTB-ERROR: vertical blank interval VBL is not working properly, or swap completion signalling to PTB is broken.	PTB_WARNING
session#08bec7c5c0b9/output.txt	384	PTB-ERROR: Please run the script PerceptualVBLSyncTest to check this. With non-working sync to VBL, all stimulus timing	PTB_WARNING
session#d680399c18a8/output.txt	53	PTB-INFO: that i couldn't detect the duration of the vertical blank interval and won't be able to correct timestamps	PTB_WARNING
session#d680399c18a8/output.txt	61	PTB-INFO: VBL startline = 600 , VBL Endline = 599	PTB_WARNING
session#d680399c18a8/output.txt	63	PTB-INFO: Will use beamposition query for accurate Flip time stamping.	PTB_WARNING
session#d680399c18a8/output.txt	64	PTB-INFO: Measured monitor refresh interval from VBLsync = 16.577140 ms [60.324037 Hz]. (50 valid samples taken, stddev=0.336480 ms.)	PTB_WARNING
session#d680399c18a8/output.txt	74	WARNING: Couldn't compute a reliable estimate of monitor refresh interval! Trouble with VBL syncing?!?	PTB_WARNING
session#d680399c18a8/output.txt	80	of Psychtoolbox to the vertical retrace (VBL) is not working on your setup.	DEBUG_ONLY
session#d680399c18a8/output.txt	115	PTB-ERROR: Screen('Flip'); beamposition timestamping computed an *impossible stimulus onset value* of 1129095.940777 secs, which would indicate that	PTB_WARNING
session#d680399c18a8/output.txt	116	PTB-ERROR: stimulus onset happened *before* it was actually requested! (Earliest theoretically possible 1129095.950198 secs).	PTB_WARNING
session#d680399c18a8/output.txt	118	PTB-ERROR: Some more diagnostic values (only for experts): rawTimestamp = 1129095.952124, scanline = 410	PTB_WARNING
session#d680399c18a8/output.txt	119	PTB-ERROR: Some more diagnostic values (only for experts): line_pre_swaprequest = 337, line_post_swaprequest = 355, time_post_swaprequest = 1129095.950688	PTB_WARNING
session#d680399c18a8/output.txt	120	PTB-ERROR: Some more diagnostic values (only for experts): preflip_vblcount = 0, preflip_vbltimestamp = 1129095.940885	PTB_WARNING
session#d680399c18a8/output.txt	121	PTB-ERROR: Some more diagnostic values (only for experts): postflip_vblcount = 0, postflip_vbltimestamp = -1.000000, vbltimestampquery_retrycount = 0	PTB_WARNING
session#d680399c18a8/output.txt	124	PTB-ERROR: Very unlikely: Something is broken in your systems beamposition timestamping. I've disabled high precision	PTB_WARNING
session#d680399c18a8/output.txt	125	PTB-ERROR: timestamping for now. Returned timestamps will be less robust and accurate.	PTB_WARNING
session#d680399c18a8/output.txt	127	PTB-ERROR: The most likely cause would be that Synchronization of stimulus onset (buffer swap) to the	PTB_WARNING
session#d680399c18a8/output.txt	128	PTB-ERROR: vertical blank interval VBL is not working properly, or swap completion signalling to PTB is broken.	PTB_WARNING
session#d680399c18a8/output.txt	129	PTB-ERROR: Please run the script PerceptualVBLSyncTest to check this. With non-working sync to VBL, all stimulus timing	PTB_WARNING
session#d680399c18a8/output.txt	133	INFO: PTB's Screen('Flip', 10) command seems to have missed the requested stimulus presentation deadline	PTB_WARNING
session#d680399c18a8/output.txt	134	INFO: a total of 206 times out of a total of 11809 flips during this <REDACTED_SESSION>.	DEBUG_ONLY
session#d680399c18a8/output.txt	137	INFO: if you provided requested stimulus onset times with the 'when' argument of Screen('Flip', window [, when]);	DEBUG_ONLY
session#d680399c18a8/output.txt	138	INFO: If you called Screen('Flip', window); without the 'when' argument, this count is more of a ''mild'' indicator	DEBUG_ONLY
session#d680399c18a8/output.txt	188	PTB-INFO: that i couldn't detect the duration of the vertical blank interval and won't be able to correct timestamps	PTB_WARNING
session#d680399c18a8/output.txt	196	PTB-INFO: VBL startline = 600 , VBL Endline = 599	PTB_WARNING
session#d680399c18a8/output.txt	198	PTB-INFO: Will use beamposition query for accurate Flip time stamping.	PTB_WARNING
session#d680399c18a8/output.txt	199	PTB-INFO: Measured monitor refresh interval from VBLsync = 16.587998 ms [60.284550 Hz]. (50 valid samples taken, stddev=0.255199 ms.)	PTB_WARNING
session#d680399c18a8/output.txt	209	WARNING: Couldn't compute a reliable estimate of monitor refresh interval! Trouble with VBL syncing?!?	PTB_WARNING
session#d680399c18a8/output.txt	215	of Psychtoolbox to the vertical retrace (VBL) is not working on your setup.	DEBUG_ONLY
session#d680399c18a8/output.txt	257	PTB-INFO: that i couldn't detect the duration of the vertical blank interval and won't be able to correct timestamps	PTB_WARNING
session#d680399c18a8/output.txt	265	PTB-INFO: VBL startline = 600 , VBL Endline = 599	PTB_WARNING
session#d680399c18a8/output.txt	267	PTB-INFO: Will use beamposition query for accurate Flip time stamping.	PTB_WARNING
session#d680399c18a8/output.txt	268	PTB-INFO: Measured monitor refresh interval from VBLsync = 16.582728 ms [60.303709 Hz]. (50 valid samples taken, stddev=0.153150 ms.)	PTB_WARNING
session#d680399c18a8/output.txt	318	PTB-ERROR: Screen('Flip'); beamposition timestamping computed an *impossible stimulus onset value* of 1129322.006766 secs, which would indicate that	PTB_WARNING
session#d680399c18a8/output.txt	319	PTB-ERROR: stimulus onset happened *before* it was actually requested! (Earliest theoretically possible 1129322.021840 secs).	PTB_WARNING
session#d680399c18a8/output.txt	321	PTB-ERROR: Some more diagnostic values (only for experts): rawTimestamp = 1129322.022712, scanline = 576	PTB_WARNING
session#d680399c18a8/output.txt	322	PTB-ERROR: Some more diagnostic values (only for experts): line_pre_swaprequest = 543, line_post_swaprequest = 552, time_post_swaprequest = 1129322.022084	PTB_WARNING
session#d680399c18a8/output.txt	323	PTB-ERROR: Some more diagnostic values (only for experts): preflip_vblcount = 0, preflip_vbltimestamp = 1129322.006793	PTB_WARNING
session#d680399c18a8/output.txt	324	PTB-ERROR: Some more diagnostic values (only for experts): postflip_vblcount = 0, postflip_vbltimestamp = -1.000000, vbltimestampquery_retrycount = 0	PTB_WARNING
session#d680399c18a8/output.txt	327	PTB-ERROR: Very unlikely: Something is broken in your systems beamposition timestamping. I've disabled high precision	PTB_WARNING
session#d680399c18a8/output.txt	328	PTB-ERROR: timestamping for now. Returned timestamps will be less robust and accurate.	PTB_WARNING
session#d680399c18a8/output.txt	330	PTB-ERROR: The most likely cause would be that Synchronization of stimulus onset (buffer swap) to the	PTB_WARNING
session#d680399c18a8/output.txt	331	PTB-ERROR: vertical blank interval VBL is not working properly, or swap completion signalling to PTB is broken.	PTB_WARNING
session#d680399c18a8/output.txt	332	PTB-ERROR: Please run the script PerceptualVBLSyncTest to check this. With non-working sync to VBL, all stimulus timing	PTB_WARNING
session#106b6448cd82/output.txt	53	PTB-INFO: that i couldn't detect the duration of the vertical blank interval and won't be able to correct timestamps	PTB_WARNING
session#106b6448cd82/output.txt	61	PTB-INFO: VBL startline = 600 , VBL Endline = 599	PTB_WARNING
session#106b6448cd82/output.txt	63	PTB-INFO: Will use beamposition query for accurate Flip time stamping.	PTB_WARNING
session#106b6448cd82/output.txt	64	PTB-INFO: Measured monitor refresh interval from VBLsync = 16.550976 ms [60.419398 Hz]. (50 valid samples taken, stddev=0.377582 ms.)	PTB_WARNING
session#106b6448cd82/output.txt	74	WARNING: Couldn't compute a reliable estimate of monitor refresh interval! Trouble with VBL syncing?!?	PTB_WARNING
session#106b6448cd82/output.txt	80	of Psychtoolbox to the vertical retrace (VBL) is not working on your setup.	DEBUG_ONLY
session#106b6448cd82/output.txt	115	PTB-ERROR: Screen('Flip'); beamposition timestamping computed an *impossible stimulus onset value* of 1319457.495685 secs, which would indicate that	PTB_WARNING
session#106b6448cd82/output.txt	116	PTB-ERROR: stimulus onset happened *before* it was actually requested! (Earliest theoretically possible 1319457.502963 secs).	PTB_WARNING
session#106b6448cd82/output.txt	118	PTB-ERROR: Some more diagnostic values (only for experts): rawTimestamp = 1319457.504665, scanline = 325	PTB_WARNING
session#106b6448cd82/output.txt	119	PTB-ERROR: Some more diagnostic values (only for experts): line_pre_swaprequest = 260, line_post_swaprequest = 278, time_post_swaprequest = 1319457.503440	PTB_WARNING
session#106b6448cd82/output.txt	120	PTB-ERROR: Some more diagnostic values (only for experts): preflip_vblcount = 0, preflip_vbltimestamp = 1319457.495765	PTB_WARNING
session#106b6448cd82/output.txt	121	PTB-ERROR: Some more diagnostic values (only for experts): postflip_vblcount = 0, postflip_vbltimestamp = -1.000000, vbltimestampquery_retrycount = 0	PTB_WARNING
session#106b6448cd82/output.txt	124	PTB-ERROR: Very unlikely: Something is broken in your systems beamposition timestamping. I've disabled high precision	PTB_WARNING
session#106b6448cd82/output.txt	125	PTB-ERROR: timestamping for now. Returned timestamps will be less robust and accurate.	PTB_WARNING
session#106b6448cd82/output.txt	127	PTB-ERROR: The most likely cause would be that Synchronization of stimulus onset (buffer swap) to the	PTB_WARNING
session#106b6448cd82/output.txt	128	PTB-ERROR: vertical blank interval VBL is not working properly, or swap completion signalling to PTB is broken.	PTB_WARNING
session#106b6448cd82/output.txt	129	PTB-ERROR: Please run the script PerceptualVBLSyncTest to check this. With non-working sync to VBL, all stimulus timing	PTB_WARNING
session#106b6448cd82/output.txt	133	INFO: PTB's Screen('Flip', 10) command seems to have missed the requested stimulus presentation deadline	PTB_WARNING
session#106b6448cd82/output.txt	134	INFO: a total of 245 times out of a total of 11809 flips during this <REDACTED_SESSION>.	DEBUG_ONLY
session#106b6448cd82/output.txt	137	INFO: if you provided requested stimulus onset times with the 'when' argument of Screen('Flip', window [, when]);	DEBUG_ONLY
session#106b6448cd82/output.txt	138	INFO: If you called Screen('Flip', window); without the 'when' argument, this count is more of a ''mild'' indicator	DEBUG_ONLY
session#106b6448cd82/output.txt	188	PTB-INFO: that i couldn't detect the duration of the vertical blank interval and won't be able to correct timestamps	PTB_WARNING
session#106b6448cd82/output.txt	196	PTB-INFO: VBL startline = 600 , VBL Endline = 599	PTB_WARNING
session#106b6448cd82/output.txt	198	PTB-INFO: Will use beamposition query for accurate Flip time stamping.	PTB_WARNING
session#106b6448cd82/output.txt	199	PTB-INFO: Measured monitor refresh interval from VBLsync = 16.584606 ms [60.296880 Hz]. (50 valid samples taken, stddev=0.211733 ms.)	PTB_WARNING
session#106b6448cd82/output.txt	209	WARNING: Couldn't compute a reliable estimate of monitor refresh interval! Trouble with VBL syncing?!?	PTB_WARNING
session#106b6448cd82/output.txt	215	of Psychtoolbox to the vertical retrace (VBL) is not working on your setup.	DEBUG_ONLY
session#106b6448cd82/output.txt	257	PTB-INFO: that i couldn't detect the duration of the vertical blank interval and won't be able to correct timestamps	PTB_WARNING
session#106b6448cd82/output.txt	265	PTB-INFO: VBL startline = 600 , VBL Endline = 599	PTB_WARNING
session#106b6448cd82/output.txt	267	PTB-INFO: Will use beamposition query for accurate Flip time stamping.	PTB_WARNING
session#106b6448cd82/output.txt	268	PTB-INFO: Measured monitor refresh interval from VBLsync = 16.583128 ms [60.302254 Hz]. (50 valid samples taken, stddev=0.125134 ms.)	PTB_WARNING
session#106b6448cd82/output.txt	318	PTB-ERROR: Screen('Flip'); beamposition timestamping computed an *impossible stimulus onset value* of 1319685.534494 secs, which would indicate that	PTB_WARNING
session#106b6448cd82/output.txt	319	PTB-ERROR: stimulus onset happened *before* it was actually requested! (Earliest theoretically possible 1319685.549234 secs).	PTB_WARNING
session#106b6448cd82/output.txt	321	PTB-ERROR: Some more diagnostic values (only for experts): rawTimestamp = 1319685.549721, scanline = 550	PTB_WARNING
session#106b6448cd82/output.txt	322	PTB-ERROR: Some more diagnostic values (only for experts): line_pre_swaprequest = 532, line_post_swaprequest = 541, time_post_swaprequest = 1319685.549476	PTB_WARNING
session#106b6448cd82/output.txt	323	PTB-ERROR: Some more diagnostic values (only for experts): preflip_vblcount = 0, preflip_vbltimestamp = 1319685.534520	PTB_WARNING
session#106b6448cd82/output.txt	324	PTB-ERROR: Some more diagnostic values (only for experts): postflip_vblcount = 0, postflip_vbltimestamp = -1.000000, vbltimestampquery_retrycount = 0	PTB_WARNING
session#106b6448cd82/output.txt	327	PTB-ERROR: Very unlikely: Something is broken in your systems beamposition timestamping. I've disabled high precision	PTB_WARNING
session#106b6448cd82/output.txt	328	PTB-ERROR: timestamping for now. Returned timestamps will be less robust and accurate.	PTB_WARNING
session#106b6448cd82/output.txt	330	PTB-ERROR: The most likely cause would be that Synchronization of stimulus onset (buffer swap) to the	PTB_WARNING
session#106b6448cd82/output.txt	331	PTB-ERROR: vertical blank interval VBL is not working properly, or swap completion signalling to PTB is broken.	PTB_WARNING
session#106b6448cd82/output.txt	332	PTB-ERROR: Please run the script PerceptualVBLSyncTest to check this. With non-working sync to VBL, all stimulus timing	PTB_WARNING
session#dee1b7b8200f/output.txt	53	PTB-INFO: that i couldn't detect the duration of the vertical blank interval and won't be able to correct timestamps	PTB_WARNING
session#dee1b7b8200f/output.txt	61	PTB-INFO: VBL startline = 600 , VBL Endline = 599	PTB_WARNING
session#dee1b7b8200f/output.txt	63	PTB-INFO: Will use beamposition query for accurate Flip time stamping.	PTB_WARNING
session#dee1b7b8200f/output.txt	64	PTB-INFO: Measured monitor refresh interval from VBLsync = 16.586374 ms [60.290453 Hz]. (50 valid samples taken, stddev=0.335808 ms.)	PTB_WARNING
session#dee1b7b8200f/output.txt	74	WARNING: Couldn't compute a reliable estimate of monitor refresh interval! Trouble with VBL syncing?!?	PTB_WARNING
session#dee1b7b8200f/output.txt	80	of Psychtoolbox to the vertical retrace (VBL) is not working on your setup.	DEBUG_ONLY
session#dee1b7b8200f/output.txt	115	PTB-ERROR: Screen('Flip'); beamposition timestamping computed an *impossible stimulus onset value* of 173384.175938 secs, which would indicate that	PTB_WARNING
session#dee1b7b8200f/output.txt	116	PTB-ERROR: stimulus onset happened *before* it was actually requested! (Earliest theoretically possible 173384.179373 secs).	PTB_WARNING
session#dee1b7b8200f/output.txt	118	PTB-ERROR: Some more diagnostic values (only for experts): rawTimestamp = 173384.181005, scanline = 183	PTB_WARNING
session#dee1b7b8200f/output.txt	119	PTB-ERROR: Some more diagnostic values (only for experts): line_pre_swaprequest = 121, line_post_swaprequest = 137, time_post_swaprequest = 173384.179791	PTB_WARNING
session#dee1b7b8200f/output.txt	120	PTB-ERROR: Some more diagnostic values (only for experts): preflip_vblcount = 0, preflip_vbltimestamp = 173384.176036	PTB_WARNING
session#dee1b7b8200f/output.txt	121	PTB-ERROR: Some more diagnostic values (only for experts): postflip_vblcount = 0, postflip_vbltimestamp = -1.000000, vbltimestampquery_retrycount = 0	PTB_WARNING
session#dee1b7b8200f/output.txt	124	PTB-ERROR: Very unlikely: Something is broken in your systems beamposition timestamping. I've disabled high precision	PTB_WARNING
session#dee1b7b8200f/output.txt	125	PTB-ERROR: timestamping for now. Returned timestamps will be less robust and accurate.	PTB_WARNING
session#dee1b7b8200f/output.txt	127	PTB-ERROR: The most likely cause would be that Synchronization of stimulus onset (buffer swap) to the	PTB_WARNING
session#dee1b7b8200f/output.txt	128	PTB-ERROR: vertical blank interval VBL is not working properly, or swap completion signalling to PTB is broken.	PTB_WARNING
session#dee1b7b8200f/output.txt	129	PTB-ERROR: Please run the script PerceptualVBLSyncTest to check this. With non-working sync to VBL, all stimulus timing	PTB_WARNING
session#dee1b7b8200f/output.txt	133	INFO: PTB's Screen('Flip', 10) command seems to have missed the requested stimulus presentation deadline	PTB_WARNING
session#dee1b7b8200f/output.txt	134	INFO: a total of 218 times out of a total of 11809 flips during this <REDACTED_SESSION>.	DEBUG_ONLY
session#dee1b7b8200f/output.txt	137	INFO: if you provided requested stimulus onset times with the 'when' argument of Screen('Flip', window [, when]);	DEBUG_ONLY
session#dee1b7b8200f/output.txt	138	INFO: If you called Screen('Flip', window); without the 'when' argument, this count is more of a ''mild'' indicator	DEBUG_ONLY
session#dee1b7b8200f/output.txt	188	PTB-INFO: that i couldn't detect the duration of the vertical blank interval and won't be able to correct timestamps	PTB_WARNING
session#dee1b7b8200f/output.txt	196	PTB-INFO: VBL startline = 600 , VBL Endline = 599	PTB_WARNING
session#dee1b7b8200f/output.txt	198	PTB-INFO: Will use beamposition query for accurate Flip time stamping.	PTB_WARNING
session#dee1b7b8200f/output.txt	199	PTB-INFO: Measured monitor refresh interval from VBLsync = 16.583808 ms [60.299782 Hz]. (50 valid samples taken, stddev=0.151818 ms.)	PTB_WARNING
session#dee1b7b8200f/output.txt	249	PTB-ERROR: Screen('Flip'); beamposition timestamping computed an *impossible stimulus onset value* of 173600.276854 secs, which would indicate that	PTB_WARNING
session#dee1b7b8200f/output.txt	250	PTB-ERROR: stimulus onset happened *before* it was actually requested! (Earliest theoretically possible 173600.291239 secs).	PTB_WARNING
session#dee1b7b8200f/output.txt	252	PTB-ERROR: Some more diagnostic values (only for experts): rawTimestamp = 173600.292109, scanline = 551	PTB_WARNING
session#dee1b7b8200f/output.txt	253	PTB-ERROR: Some more diagnostic values (only for experts): line_pre_swaprequest = 518, line_post_swaprequest = 527, time_post_swaprequest = 173600.291469	PTB_WARNING
session#dee1b7b8200f/output.txt	254	PTB-ERROR: Some more diagnostic values (only for experts): preflip_vblcount = 0, preflip_vbltimestamp = 173600.276912	PTB_WARNING
session#dee1b7b8200f/output.txt	255	PTB-ERROR: Some more diagnostic values (only for experts): postflip_vblcount = 0, postflip_vbltimestamp = -1.000000, vbltimestampquery_retrycount = 0	PTB_WARNING
session#dee1b7b8200f/output.txt	258	PTB-ERROR: Very unlikely: Something is broken in your systems beamposition timestamping. I've disabled high precision	PTB_WARNING
session#dee1b7b8200f/output.txt	259	PTB-ERROR: timestamping for now. Returned timestamps will be less robust and accurate.	PTB_WARNING
session#dee1b7b8200f/output.txt	261	PTB-ERROR: The most likely cause would be that Synchronization of stimulus onset (buffer swap) to the	PTB_WARNING
session#dee1b7b8200f/output.txt	262	PTB-ERROR: vertical blank interval VBL is not working properly, or swap completion signalling to PTB is broken.	PTB_WARNING
session#dee1b7b8200f/output.txt	263	PTB-ERROR: Please run the script PerceptualVBLSyncTest to check this. With non-working sync to VBL, all stimulus timing	PTB_WARNING
session#c23c4eee5fc1/output.txt	53	PTB-INFO: that i couldn't detect the duration of the vertical blank interval and won't be able to correct timestamps	PTB_WARNING
session#c23c4eee5fc1/output.txt	61	PTB-INFO: VBL startline = 600 , VBL Endline = 599	PTB_WARNING
session#c23c4eee5fc1/output.txt	63	PTB-INFO: Will use beamposition query for accurate Flip time stamping.	PTB_WARNING
session#c23c4eee5fc1/output.txt	64	PTB-INFO: Measured monitor refresh interval from VBLsync = 16.572210 ms [60.341982 Hz]. (50 valid samples taken, stddev=0.280414 ms.)	PTB_WARNING
session#c23c4eee5fc1/output.txt	74	WARNING: Couldn't compute a reliable estimate of monitor refresh interval! Trouble with VBL syncing?!?	PTB_WARNING
session#c23c4eee5fc1/output.txt	80	of Psychtoolbox to the vertical retrace (VBL) is not working on your setup.	DEBUG_ONLY
session#c23c4eee5fc1/output.txt	115	PTB-ERROR: Screen('Flip'); beamposition timestamping computed an *impossible stimulus onset value* of 281122.445556 secs, which would indicate that	PTB_WARNING
session#c23c4eee5fc1/output.txt	116	PTB-ERROR: stimulus onset happened *before* it was actually requested! (Earliest theoretically possible 281122.459365 secs).	PTB_WARNING
session#c23c4eee5fc1/output.txt	118	PTB-ERROR: Some more diagnostic values (only for experts): rawTimestamp = 281122.461353, scanline = 571	PTB_WARNING
session#c23c4eee5fc1/output.txt	119	PTB-ERROR: Some more diagnostic values (only for experts): line_pre_swaprequest = 496, line_post_swaprequest = 515, time_post_swaprequest = 281122.459867	PTB_WARNING
session#c23c4eee5fc1/output.txt	120	PTB-ERROR: Some more diagnostic values (only for experts): preflip_vblcount = 0, preflip_vbltimestamp = 281122.445656	PTB_WARNING
session#c23c4eee5fc1/output.txt	121	PTB-ERROR: Some more diagnostic values (only for experts): postflip_vblcount = 0, postflip_vbltimestamp = -1.000000, vbltimestampquery_retrycount = 0	PTB_WARNING
session#c23c4eee5fc1/output.txt	124	PTB-ERROR: Very unlikely: Something is broken in your systems beamposition timestamping. I've disabled high precision	PTB_WARNING
session#c23c4eee5fc1/output.txt	125	PTB-ERROR: timestamping for now. Returned timestamps will be less robust and accurate.	PTB_WARNING
session#c23c4eee5fc1/output.txt	127	PTB-ERROR: The most likely cause would be that Synchronization of stimulus onset (buffer swap) to the	PTB_WARNING
session#c23c4eee5fc1/output.txt	128	PTB-ERROR: vertical blank interval VBL is not working properly, or swap completion signalling to PTB is broken.	PTB_WARNING
session#c23c4eee5fc1/output.txt	129	PTB-ERROR: Please run the script PerceptualVBLSyncTest to check this. With non-working sync to VBL, all stimulus timing	PTB_WARNING
session#c23c4eee5fc1/output.txt	133	INFO: PTB's Screen('Flip', 10) command seems to have missed the requested stimulus presentation deadline	PTB_WARNING
session#c23c4eee5fc1/output.txt	134	INFO: a total of 233 times out of a total of 11809 flips during this <REDACTED_SESSION>.	DEBUG_ONLY
session#c23c4eee5fc1/output.txt	137	INFO: if you provided requested stimulus onset times with the 'when' argument of Screen('Flip', window [, when]);	DEBUG_ONLY
session#c23c4eee5fc1/output.txt	138	INFO: If you called Screen('Flip', window); without the 'when' argument, this count is more of a ''mild'' indicator	DEBUG_ONLY
session#c23c4eee5fc1/output.txt	188	PTB-INFO: that i couldn't detect the duration of the vertical blank interval and won't be able to correct timestamps	PTB_WARNING
session#c23c4eee5fc1/output.txt	196	PTB-INFO: VBL startline = 600 , VBL Endline = 599	PTB_WARNING
session#c23c4eee5fc1/output.txt	198	PTB-INFO: Will use beamposition query for accurate Flip time stamping.	PTB_WARNING
session#c23c4eee5fc1/output.txt	199	PTB-INFO: Measured monitor refresh interval from VBLsync = 16.585956 ms [60.291972 Hz]. (50 valid samples taken, stddev=0.206342 ms.)	PTB_WARNING
session#c23c4eee5fc1/output.txt	209	WARNING: Couldn't compute a reliable estimate of monitor refresh interval! Trouble with VBL syncing?!?	PTB_WARNING
session#c23c4eee5fc1/output.txt	215	of Psychtoolbox to the vertical retrace (VBL) is not working on your setup.	DEBUG_ONLY
session#c23c4eee5fc1/output.txt	257	PTB-INFO: that i couldn't detect the duration of the vertical blank interval and won't be able to correct timestamps	PTB_WARNING
session#c23c4eee5fc1/output.txt	265	PTB-INFO: VBL startline = 600 , VBL Endline = 599	PTB_WARNING
session#c23c4eee5fc1/output.txt	267	PTB-INFO: Will use beamposition query for accurate Flip time stamping.	PTB_WARNING
session#c23c4eee5fc1/output.txt	268	PTB-INFO: Measured monitor refresh interval from VBLsync = 16.581068 ms [60.309746 Hz]. (50 valid samples taken, stddev=0.202996 ms.)	PTB_WARNING
session#c23c4eee5fc1/output.txt	278	WARNING: Couldn't compute a reliable estimate of monitor refresh interval! Trouble with VBL syncing?!?	PTB_WARNING
session#c23c4eee5fc1/output.txt	284	of Psychtoolbox to the vertical retrace (VBL) is not working on your setup.	DEBUG_ONLY
session#c23c4eee5fc1/output.txt	326	PTB-INFO: that i couldn't detect the duration of the vertical blank interval and won't be able to correct timestamps	PTB_WARNING
session#c23c4eee5fc1/output.txt	334	PTB-INFO: VBL startline = 600 , VBL Endline = 599	PTB_WARNING
session#c23c4eee5fc1/output.txt	336	PTB-INFO: Will use beamposition query for accurate Flip time stamping.	PTB_WARNING
session#c23c4eee5fc1/output.txt	337	PTB-INFO: Measured monitor refresh interval from VBLsync = 16.584418 ms [60.297564 Hz]. (50 valid samples taken, stddev=0.150403 ms.)	PTB_WARNING
session#c23c4eee5fc1/output.txt	387	PTB-ERROR: Screen('Flip'); beamposition timestamping computed an *impossible stimulus onset value* of 281437.976639 secs, which would indicate that	PTB_WARNING
session#c23c4eee5fc1/output.txt	388	PTB-ERROR: stimulus onset happened *before* it was actually requested! (Earliest theoretically possible 281437.992019 secs).	PTB_WARNING
session#c23c4eee5fc1/output.txt	390	PTB-ERROR: Some more diagnostic values (only for experts): rawTimestamp = 281437.993140, scanline = 596	PTB_WARNING
