subject	session	run	nifti	status	median_b0	median_diffusion	p05_b0	p95_b0	p05_diffusion	p95_diffusion	cv_b0	cv_diffusion	n_mask_voxels	brain_fraction	error
sub-052	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-052/ses-01/dwi/sub-052_ses-01_run-02_dwi.nii.gz	OK	2062.0	1372.0	-3504.0	3802.0	-3724.0	3764.0	0.8988659473880569	1.757053805429385	572611	0.39436019283746554	
sub-052	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-052/ses-01/dwi/sub-052_ses-01_run-05_dwi.nii.gz	OK	593.0	265.0	383.0	962.0	63.0	401.0	0.3133132880039029	0.37418723769658363	195376	0.23849609375	
sub-052	ses-02	run-01	/lustre07/scratch/alexrees/bids/sub-052/ses-02/dwi/sub-052_ses-02_run-01_dwi.nii.gz	OK	302.0	97.0	156.0	722.0	25.0	225.0	0.63406665797838	0.647142605427144	249296	0.17169146005509642	
sub-052	ses-02	run-02	/lustre07/scratch/alexrees/bids/sub-052/ses-02/dwi/sub-052_ses-02_run-02_dwi.nii.gz	OK	290.0	234.0	-3500.0	3534.0	-3646.0	3654.0	7.256969792519357	9.829836222782323	1095672	0.754595041322314	
sub-052	ses-02	run-05	/lustre07/scratch/alexrees/bids/sub-052/ses-02/dwi/sub-052_ses-02_run-05_dwi.nii.gz	OK	616.0	279.0	388.0	991.0	63.0	425.0	0.3158127555508631	0.38235581203116586	205428	0.2507666015625	
sub-053	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-053/ses-01/dwi/sub-053_ses-01_run-01_dwi.nii.gz	OK	248.0	80.0	125.0	544.0	18.0	187.0	0.5661640346182052	0.6600730882531044	246888	0.17003305785123968	
sub-053	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-053/ses-01/dwi/sub-053_ses-01_run-02_dwi.nii.gz	OK	118.0	110.0	-3560.0	3572.0	-3654.0	3654.0	18.45012509141141	21.00205837632055	1167007	0.803723829201102	
sub-053	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-053/ses-01/dwi/sub-053_ses-01_run-05_dwi.nii.gz	OK	542.0	239.0	282.0	856.0	57.0	371.0	0.342782758235148	0.38647357136117727	157839	0.192674560546875	
sub-054	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-054/ses-01/dwi/sub-054_ses-01_run-01_dwi.nii.gz	OK	259.0	83.0	74.0	579.0	20.0	184.0	0.6092921912405724	0.6153869957908579	270151	0.18605440771349863	
sub-054	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-054/ses-01/dwi/sub-054_ses-01_run-02_dwi.nii.gz	OK	264.0	126.0	-3612.0	3626.0	-3674.0	3674.0	8.473515675002822	18.577855157005203	1180139	0.8127679063360882	
sub-054	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-054/ses-01/dwi/sub-054_ses-01_run-05_dwi.nii.gz	OK	554.0	240.0	336.0	853.0	47.0	372.0	0.30267168879069445	0.4044713846493882	130287	0.159041748046875	
sub-054	ses-02	run-01	/lustre07/scratch/alexrees/bids/sub-054/ses-02/dwi/sub-054_ses-02_run-01_dwi.nii.gz	OK	247.0	83.0	125.0	575.0	20.0	183.0	0.5956365309716122	0.6110732764889938	248563	0.1711866391184573	
sub-054	ses-02	run-05	/lustre07/scratch/alexrees/bids/sub-054/ses-02/dwi/sub-054_ses-02_run-05_dwi.nii.gz	OK	418.0	185.0	266.0	653.0	40.0	281.0	0.29901561327016707	0.3864254600388165	142727	0.174227294921875	
sub-056	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-056/ses-01/dwi/sub-056_ses-01_run-01_dwi.nii.gz	OK	286.0	87.0	134.0	717.0	18.0	205.0	0.6685773017276585	0.6724636268978132	275069	0.1894414600550964	
sub-056	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-056/ses-01/dwi/sub-056_ses-01_run-05_dwi.nii.gz	OK	418.0	181.0	251.0	692.4499999999534	39.0	281.0	0.3356988224077966	0.39479677327094936	186218	0.22731689453125	
sub-057	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-057/ses-01/dwi/sub-057_ses-01_run-01_dwi.nii.gz	OK	272.0	85.0	135.0	615.0	19.0	184.0	0.5769314850645685	0.6062196620604584	245322	0.16895454545454547	
sub-057	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-057/ses-01/dwi/sub-057_ses-01_run-02_dwi.nii.gz	OK	3064.0	1368.0	-3880.0	3960.0	-3872.0	3878.0	0.7431574771652649	2.0514058460956113	270201	0.18608884297520661	
sub-057	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-057/ses-01/dwi/sub-057_ses-01_run-05_dwi.nii.gz	OK	491.0	212.0	316.0	838.0	42.0	319.0	0.32903415664797103	0.38663769914773444	169393	0.206778564453125	
sub-058	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-058/ses-01/dwi/sub-058_ses-01_run-01_dwi.nii.gz	OK	291.0	91.0	150.0	676.0	20.0	211.0	0.598951051563924	0.6601744406389163	243917	0.16798691460055096	
sub-058	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-058/ses-01/dwi/sub-058_ses-01_run-02_dwi.nii.gz	OK	2286.0	1528.0	-3604.0	3832.0	-3766.0	3798.0	0.8413242288503192	1.635256603991377	477039	0.3285392561983471	
sub-058	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-058/ses-01/dwi/sub-058_ses-01_run-05_dwi.nii.gz	OK	569.0	236.0	361.0	1089.0	41.0	371.0	0.38492166130698036	0.42416939981044505	202712	0.247451171875	
sub-059	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-059/ses-01/dwi/sub-059_ses-01_run-01_dwi.nii.gz	OK	321.0	103.0	167.0	781.0	23.0	250.0	0.6600244284706722	0.6876401921955657	244063	0.1680874655647383	
sub-059	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-059/ses-01/dwi/sub-059_ses-01_run-02_dwi.nii.gz	OK	488.0	308.0	-3552.0	3596.0	-3644.0	3656.0	4.437144392984603	7.459043130367585	1224890	0.8435881542699725	
sub-059	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-059/ses-01/dwi/sub-059_ses-01_run-05_dwi.nii.gz	OK	545.0	234.0	343.0	942.0	49.0	364.0	0.3419458382719928	0.4007888234473145	184987	0.225814208984375	
sub-060	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-060/ses-01/dwi/sub-060_ses-01_run-01_dwi.nii.gz	OK	298.0	92.0	155.0	650.0	21.0	220.0	0.5555416536605653	0.67853309986674	243038	0.16738154269972452	
sub-060	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-060/ses-01/dwi/sub-060_ses-01_run-02_dwi.nii.gz	OK	1612.0	1140.0	-3188.0	3650.0	-3696.0	3740.0	1.105774697097283	2.088065347968507	358935	0.24720041322314049	
sub-060	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-060/ses-01/dwi/sub-060_ses-01_run-05_dwi.nii.gz	OK	621.0	270.0	374.0	921.0	48.0	403.0	0.2848423171475856	0.3896299395126929	113704	0.138798828125	
sub-061	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-061/ses-01/dwi/sub-061_ses-01_run-01_dwi.nii.gz	OK	263.0	88.0	134.0	624.0	22.0	196.0	0.6285271841561897	0.6180065468195354	237341	0.16345798898071626	
sub-061	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-061/ses-01/dwi/sub-061_ses-01_run-05_dwi.nii.gz	OK	391.0	170.0	244.0	681.0	33.0	264.0	0.3491342611941402	0.40418351465542846	98542	0.12029052734375	
sub-061	ses-01	run-13	/lustre07/scratch/alexrees/bids/sub-061/ses-01/dwi/sub-061_ses-01_run-13_dwi.nii.gz	OK	378.0	165.0	244.0	676.0	39.0	258.0	0.358852334244186	0.39161077951143447	181826	0.22195556640625	
sub-062	ses-01	run-03	/lustre07/scratch/alexrees/bids/sub-062/ses-01/dwi/sub-062_ses-01_run-03_dwi.nii.gz	OK	380.0	166.0	239.0	657.0	38.0	260.0	0.34438844212204195	0.3962308586672631	211227	0.257845458984375	
sub-062	ses-01	run-11	/lustre07/scratch/alexrees/bids/sub-062/ses-01/dwi/sub-062_ses-01_run-11_dwi.nii.gz	OK	282.0	90.0	143.0	764.0	21.0	199.0	0.7323668104681728	0.6169746041767192	273709	0.18850482093663912	
sub-063	ses-01	run-03	/lustre07/scratch/alexrees/bids/sub-063/ses-01/dwi/sub-063_ses-01_run-03_dwi.nii.gz	OK	420.0	180.0	271.0	764.0	38.0	278.0	0.3640055370477674	0.39534231255964924	191078	0.23324951171875	
sub-063	ses-01	run-11	/lustre07/scratch/alexrees/bids/sub-063/ses-01/dwi/sub-063_ses-01_run-11_dwi.nii.gz	OK	288.0	92.0	149.0	786.0	21.0	204.0	0.7481488585313572	0.6155754157884623	235844	0.16242699724517906	
sub-064	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-064/ses-01/dwi/sub-064_ses-01_run-01_dwi.nii.gz	OK	254.0	86.0	136.0	602.0	22.0	190.0	0.6154919334433574	0.615594303137851	287812	0.1982176308539945	
sub-064	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-064/ses-01/dwi/sub-064_ses-01_run-02_dwi.nii.gz	OK	3254.0	1628.0	-4000.0	4006.0	-3870.0	3884.0	0.9024487378663087	1.7300907532975607	261912	0.1803801652892562	
sub-064	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-064/ses-01/dwi/sub-064_ses-01_run-05_dwi.nii.gz	OK	555.0	251.0	368.0	963.0	68.0	377.0	0.3435465899507043	0.363883991078713	269004	0.3283740234375	
sub-065	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-065/ses-01/dwi/sub-065_ses-01_run-01_dwi.nii.gz	OK	316.0	100.0	153.0	754.0	21.0	234.0	0.6333795461254005	0.6685426806917615	277464	0.1910909090909091	
sub-065	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-065/ses-01/dwi/sub-065_ses-01_run-02_dwi.nii.gz	OK	2714.0	1556.0	-3606.0	3892.0	-3832.0	3846.0	0.7046347259761897	1.7385162456707661	442591	0.304814738292011	
sub-065	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-065/ses-01/dwi/sub-065_ses-01_run-05_dwi.nii.gz	OK	578.0	249.0	360.0	1013.0	52.0	391.0	0.351616955547077	0.4043941529301311	194490	0.23741455078125	
sub-066	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-066/ses-01/dwi/sub-066_ses-01_run-01_dwi.nii.gz	OK	166.0	58.0	52.0	398.0	16.0	142.0	0.6694415948812906	0.6931080950889588	199094	0.13711707988980718	
sub-066	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-066/ses-01/dwi/sub-066_ses-01_run-02_dwi.nii.gz	OK	-382.0	-2.0	-3806.0	3756.0	-3720.0	3710.0	-6.447920046038451	-1205.9569312782924	1170842	0.8063650137741046	
sub-066	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-066/ses-01/dwi/sub-066_ses-01_run-05_dwi.nii.gz	OK	627.0	268.0	340.0	1037.0	60.0	460.0	0.3499302864132902	0.4545558289072313	137469	0.167808837890625	
sub-067	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-067/ses-01/dwi/sub-067_ses-01_run-01_dwi.nii.gz	OK	286.0	90.0	142.0	698.0	22.0	205.0	0.6565809798695122	0.640936041115147	231393	0.15936157024793388	
sub-067	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-067/ses-01/dwi/sub-067_ses-01_run-05_dwi.nii.gz	OK	565.0	246.0	379.0	1013.0	59.0	371.0	0.34769970969938946	0.37661468216401484	209715	0.255999755859375	
sub-068	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-068/ses-01/dwi/sub-068_ses-01_run-01_dwi.nii.gz	OK	275.0	91.0	142.0	607.0	22.0	202.0	0.5907431155446782	0.620768561265694	270528	0.18631404958677686	
sub-068	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-068/ses-01/dwi/sub-068_ses-01_run-02_dwi.nii.gz	OK	14.0	98.0	-3574.0	3574.0	-3658.0	3658.0	155.6104059043022	23.60589932940496	1142327	0.7867265840220385	
sub-068	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-068/ses-01/dwi/sub-068_ses-01_run-05_dwi.nii.gz	OK	610.0	272.0	398.0	993.0	68.0	415.0	0.3150345224962038	0.37482665984477026	197360	0.24091796875	
sub-069	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-069/ses-01/dwi/sub-069_ses-01_run-01_dwi.nii.gz	OK	278.0	89.0	146.0	730.0	22.0	202.0	0.7176004483530098	0.6322116342203107	265552	0.1828870523415978	
sub-069	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-069/ses-01/dwi/sub-069_ses-01_run-02_dwi.nii.gz	OK	18.0	52.0	-3582.0	3600.0	-3664.0	3662.0	121.75413826518954	44.70230450690607	1191819	0.8208119834710744	
sub-069	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-069/ses-01/dwi/sub-069_ses-01_run-05_dwi.nii.gz	OK	602.0	271.0	387.0	1010.0	62.0	414.0	0.32940956247768366	0.384127118858736	220352	0.268984375	
sub-071	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-071/ses-01/dwi/sub-071_ses-01_run-01_dwi.nii.gz	OK	234.0	80.0	126.0	493.0	22.0	178.0	0.5301274058178318	0.6134193671849051	222058	0.15293250688705234	
sub-071	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-071/ses-01/dwi/sub-071_ses-01_run-02_dwi.nii.gz	OK	146.0	172.0	-3534.0	3548.0	-3660.0	3664.0	14.68820034152485	13.50099465029425	1101252	0.7584380165289256	
sub-071	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-071/ses-01/dwi/sub-071_ses-01_run-05_dwi.nii.gz	OK	526.0	237.0	340.0	835.0	66.0	366.0	0.30877460417238123	0.3728825260939608	209207	0.255379638671875	
sub-072	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-072/ses-01/dwi/sub-072_ses-01_run-01_dwi.nii.gz	OK	311.0	95.0	159.0	822.0	21.0	227.0	0.7215109242263883	0.6891066584158582	273715	0.18850895316804409	
sub-072	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-072/ses-01/dwi/sub-072_ses-01_run-02_dwi.nii.gz	OK	518.0	378.0	-3560.0	3588.0	-3646.0	3662.0	4.179534916186701	6.099314729798979	1163855	0.8015530303030303	
sub-072	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-072/ses-01/dwi/sub-072_ses-01_run-05_dwi.nii.gz	OK	621.0	266.0	403.0	1143.0	57.0	405.0	0.36933540144573496	0.39127862889731546	257496	0.314326171875	
sub-073	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-073/ses-01/dwi/sub-073_ses-01_run-01_dwi.nii.gz	OK	288.0	91.0	141.0	708.0	21.0	202.0	0.65200077768871	0.6223271222010385	268985	0.18525137741046832	
sub-073	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-073/ses-01/dwi/sub-073_ses-01_run-02_dwi.nii.gz	OK	2538.0	1772.0	-3560.0	3868.0	-3808.0	3834.0	0.738566780140846	1.4642963952984258	426910	0.2940151515151515	
sub-073	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-073/ses-01/dwi/sub-073_ses-01_run-05_dwi.nii.gz	OK	623.0	269.0	386.0	1009.0	50.0	412.0	0.31299043494126977	0.39704395926803815	148148	0.1808447265625	
sub-074	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-074/ses-01/dwi/sub-074_ses-01_run-01_dwi.nii.gz	OK	284.0	88.0	138.0	706.0	20.0	199.0	0.6735771376455445	0.6331540985065532	303446	0.2089848484848485	
sub-074	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-074/ses-01/dwi/sub-074_ses-01_run-02_dwi.nii.gz	OK	1922.0	1118.0	-3430.0	3734.0	-3706.0	3744.0	0.962020526971081	2.1490584658217053	466258	0.3211143250688705	
sub-074	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-074/ses-01/dwi/sub-074_ses-01_run-05_dwi.nii.gz	OK	582.0	249.0	369.0	1045.0	50.0	391.0	0.3569418753722514	0.4082197612091364	219656	0.268134765625	
sub-075	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-075/ses-01/dwi/sub-075_ses-01_run-01_dwi.nii.gz	OK	278.0	88.0	138.0	682.0	20.0	196.0	0.657838979359048	0.6309647777815829	251100	0.17293388429752066	
sub-075	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-075/ses-01/dwi/sub-075_ses-01_run-02_dwi.nii.gz	OK	-632.0	-152.0	-3842.0	3768.0	-3732.0	3718.0	-3.916600860903339	-15.952316203394236	1180378	0.8129325068870523	
sub-075	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-075/ses-01/dwi/sub-075_ses-01_run-05_dwi.nii.gz	OK	524.0	228.0	319.0	902.0	47.0	356.0	0.3496022824333572	0.40257693133082756	189635	0.231488037109375	
sub-076	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-076/ses-01/dwi/sub-076_ses-01_run-01_dwi.nii.gz	OK	299.0	88.0	155.0	720.0	19.0	202.0	0.6369822401142566	0.6605675794430046	285701	0.1967637741046832	
sub-076	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-076/ses-01/dwi/sub-076_ses-01_run-02_dwi.nii.gz	OK	-592.0	-110.0	-3810.0	3718.0	-3720.0	3706.0	-4.091880338196255	-21.884081984354278	1178321	0.8115158402203857	
sub-076	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-076/ses-01/dwi/sub-076_ses-01_run-05_dwi.nii.gz	OK	616.0	259.0	394.0	1123.0	51.0	400.0	0.3560433422768211	0.40730687117016984	227808	0.2780859375	
sub-077	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-077/ses-01/dwi/sub-077_ses-01_run-01_dwi.nii.gz	OK	283.0	90.0	139.0	688.0	20.0	208.0	0.6710282872447743	0.6577169122527743	242114	0.1667451790633609	
sub-077	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-077/ses-01/dwi/sub-077_ses-01_run-02_dwi.nii.gz	OK	2366.0	1574.0	-3526.0	3832.0	-3760.0	3798.0	0.781506205816535	1.577215267433462	440038	0.3030564738292011	
sub-077	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-077/ses-01/dwi/sub-077_ses-01_run-05_dwi.nii.gz	OK	560.0	244.0	350.0	988.0	56.0	376.0	0.35154930391552625	0.3899190823525569	195856	0.23908203125	
sub-078	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-078/ses-01/dwi/sub-078_ses-01_run-01_dwi.nii.gz	OK	309.0	89.0	160.0	753.0	20.0	203.0	0.6393668740689892	0.6382805610148207	286983	0.19764669421487605	
sub-078	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-078/ses-01/dwi/sub-078_ses-01_run-02_dwi.nii.gz	OK	-498.0	-118.0	-3840.0	3758.0	-3736.0	3718.0	-4.906695182186885	-20.53213528235439	1177988	0.8112865013774104	
sub-078	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-078/ses-01/dwi/sub-078_ses-01_run-05_dwi.nii.gz	OK	548.0	234.0	365.0	938.0	46.0	353.0	0.3181638976302601	0.3877049178205733	204196	0.2492626953125	
sub-079	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-079/ses-01/dwi/sub-079_ses-01_run-01_dwi.nii.gz	OK	245.0	78.0	108.0	563.0	19.0	192.0	0.6144738173774672	0.7066551121788986	239423	0.16489187327823693	
sub-079	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-079/ses-01/dwi/sub-079_ses-01_run-02_dwi.nii.gz	OK	2808.0	672.0	-3940.0	3952.0	-3806.0	3822.0	1.0218759869991245	3.9200019370218264	378245	0.26049931129476583	
sub-079	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-079/ses-01/dwi/sub-079_ses-01_run-05_dwi.nii.gz	OK	614.0	271.0	385.0	990.0	57.0	423.0	0.3083682831105405	0.39872952177320464	182944	0.2233203125	
sub-080	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-080/ses-01/dwi/sub-080_ses-01_run-01_dwi.nii.gz	OK	302.0	82.0	151.0	744.0	16.0	192.0	0.635089122081717	0.6713456475382622	296413	0.20414118457300276	
sub-080	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-080/ses-01/dwi/sub-080_ses-01_run-02_dwi.nii.gz	OK	2772.0	396.0	-3942.0	3950.0	-3776.0	3786.0	1.0458598394985616	6.454427618264298	410168	0.2824848484848485	
sub-080	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-080/ses-01/dwi/sub-080_ses-01_run-05_dwi.nii.gz	OK	554.0	222.0	329.0	998.0	38.0	357.0	0.3701882534930108	0.43837320207216807	199571	0.243616943359375	
sub-081	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-081/ses-01/dwi/sub-081_ses-01_run-01_dwi.nii.gz	OK	294.0	82.0	141.0	726.0	17.0	188.0	0.648109023027254	0.6537770781318478	250133	0.17226790633608816	
sub-081	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-081/ses-01/dwi/sub-081_ses-01_run-02_dwi.nii.gz	OK	-626.0	-134.0	-3846.0	3796.0	-3730.0	3718.0	-4.013706915768311	-18.15348831510874	1180664	0.813129476584022	
sub-081	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-081/ses-01/dwi/sub-081_ses-01_run-05_dwi.nii.gz	OK	582.0	233.0	382.0	1136.0	43.0	366.0	0.3913890894135031	0.42364750388418787	215867	0.263509521484375	
sub-082	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-082/ses-01/dwi/sub-082_ses-01_run-01_dwi.nii.gz	OK	292.0	76.0	149.0	814.0	16.0	180.0	0.7510783537474252	0.6813959803568591	238937	0.16455716253443525	
sub-082	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-082/ses-01/dwi/sub-082_ses-01_run-02_dwi.nii.gz	OK	2084.0	1292.0	-3584.0	3792.0	-3730.0	3766.0	0.9271303801834733	1.8759450827537063	513528	0.35366942148760333	
sub-082	ses-01	run-03	/lustre07/scratch/alexrees/bids/sub-082/ses-01/dwi/sub-082_ses-01_run-03_dwi.nii.gz	OK	679.0	259.0	432.0	1380.0	47.0	430.0	0.42926579783250823	0.4578769741282267	250003	0.305179443359375	
sub-083	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-083/ses-01/dwi/sub-083_ses-01_run-01_dwi.nii.gz	OK	291.0	90.0	152.0	748.0	22.0	213.0	0.696259360338968	0.6618252729062366	287544	0.19803305785123967	
sub-083	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-083/ses-01/dwi/sub-083_ses-01_run-02_dwi.nii.gz	OK	454.0	236.0	-3542.0	3586.0	-3650.0	3660.0	4.710281078650985	9.786150816399575	1150361	0.7922596418732782	
sub-083	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-083/ses-01/dwi/sub-083_ses-01_run-05_dwi.nii.gz	OK	608.0	266.0	387.0	1048.0	56.0	405.0	0.3372432671113912	0.38978661904521084	216561	0.264356689453125	
sub-084	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-084/ses-01/dwi/sub-084_ses-01_run-01_dwi.nii.gz	OK	244.0	73.0	116.0	629.0	17.0	180.0	0.692478936106532	0.705357143373488	259971	0.17904338842975207	
sub-084	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-084/ses-01/dwi/sub-084_ses-01_run-02_dwi.nii.gz	OK	3002.0	546.0	-3988.0	3990.0	-3824.0	3832.0	1.0991364800909955	4.883609745843612	305605	0.21047176308539944	
sub-084	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-084/ses-01/dwi/sub-084_ses-01_run-05_dwi.nii.gz	OK	622.0	253.0	351.0	1125.0	47.0	411.0	0.3858704799973719	0.433992861251616	224605	0.274176025390625	
