participant_id	session_id	task	run	ProtocolName	SeriesDescription	SeriesNumber	SeriesTime	Echo	Magnitude_or_Phase	fmri_number_from_protocol	RepetitionTime	nifti_path	json_path	nifti_exists	has_events_tsv
sub-026	ses-01	fmri	5	fMRI1_AP	fMRI1_AP	3			mag	1	0.937	/home/alexrees/scratch/bids/sub-026/ses-01/func/sub-026_ses-01_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-026/ses-01/func/sub-026_ses-01_task-fmri_run-05_bold.json	True	True
sub-026	ses-01	fmri	6	fMRI1_AP	fMRI1_AP	4			phase	1	0.937	/home/alexrees/scratch/bids/sub-026/ses-01/func/sub-026_ses-01_task-fmri_run-06_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-026/ses-01/func/sub-026_ses-01_task-fmri_run-06_part-phase_bold.json	True	False
sub-026	ses-01	fmri	7	fMRI2_AP	fMRI2_AP	7			mag	2	0.937	/home/alexrees/scratch/bids/sub-026/ses-01/func/sub-026_ses-01_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-026/ses-01/func/sub-026_ses-01_task-fmri_run-07_bold.json	True	True
sub-026	ses-01	fmri	8	fMRI2_AP	fMRI2_AP	8			phase	2	0.937	/home/alexrees/scratch/bids/sub-026/ses-01/func/sub-026_ses-01_task-fmri_run-08_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-026/ses-01/func/sub-026_ses-01_task-fmri_run-08_part-phase_bold.json	True	False
sub-026	ses-02	fmri	1	fMRI3_AP	fMRI3_AP	15			mag	3	0.937	/home/alexrees/scratch/bids/sub-026/ses-02/func/sub-026_ses-02_task-fmri_run-01_bold.nii.gz	/home/alexrees/scratch/bids/sub-026/ses-02/func/sub-026_ses-02_task-fmri_run-01_bold.json	True	True
sub-026	ses-02	fmri	2	fMRI3_AP	fMRI3_AP	16			phase	3	0.937	/home/alexrees/scratch/bids/sub-026/ses-02/func/sub-026_ses-02_task-fmri_run-02_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-026/ses-02/func/sub-026_ses-02_task-fmri_run-02_part-phase_bold.json	True	False
sub-026	ses-02	fmri	3	fMRI4_AP	fMRI4_AP	19			mag	4	0.937	/home/alexrees/scratch/bids/sub-026/ses-02/func/sub-026_ses-02_task-fmri_run-03_bold.nii.gz	/home/alexrees/scratch/bids/sub-026/ses-02/func/sub-026_ses-02_task-fmri_run-03_bold.json	True	True
sub-026	ses-02	fmri	4	fMRI4_AP	fMRI4_AP	20			phase	4	0.937	/home/alexrees/scratch/bids/sub-026/ses-02/func/sub-026_ses-02_task-fmri_run-04_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-026/ses-02/func/sub-026_ses-02_task-fmri_run-04_part-phase_bold.json	True	False
sub-026	ses-02	fmri	5	fMRI1_AP	fMRI1_AP	3			mag	1	0.937	/home/alexrees/scratch/bids/sub-026/ses-02/func/sub-026_ses-02_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-026/ses-02/func/sub-026_ses-02_task-fmri_run-05_bold.json	True	True
sub-026	ses-02	fmri	6	fMRI1_AP	fMRI1_AP	4			phase	1	0.937	/home/alexrees/scratch/bids/sub-026/ses-02/func/sub-026_ses-02_task-fmri_run-06_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-026/ses-02/func/sub-026_ses-02_task-fmri_run-06_part-phase_bold.json	True	False
sub-026	ses-02	fmri	7	fMRI2_AP	fMRI2_AP	7			mag	2	0.937	/home/alexrees/scratch/bids/sub-026/ses-02/func/sub-026_ses-02_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-026/ses-02/func/sub-026_ses-02_task-fmri_run-07_bold.json	True	True
sub-026	ses-02	fmri	8	fMRI2_AP	fMRI2_AP	8			phase	2	0.937	/home/alexrees/scratch/bids/sub-026/ses-02/func/sub-026_ses-02_task-fmri_run-08_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-026/ses-02/func/sub-026_ses-02_task-fmri_run-08_part-phase_bold.json	True	False
sub-027	ses-01	fmri	1	fMRI3_AP	fMRI3_AP	15			mag	3	0.937	/home/alexrees/scratch/bids/sub-027/ses-01/func/sub-027_ses-01_task-fmri_run-01_bold.nii.gz	/home/alexrees/scratch/bids/sub-027/ses-01/func/sub-027_ses-01_task-fmri_run-01_bold.json	True	True
sub-027	ses-01	fmri	2	fMRI3_AP	fMRI3_AP	16			phase	3	0.937	/home/alexrees/scratch/bids/sub-027/ses-01/func/sub-027_ses-01_task-fmri_run-02_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-027/ses-01/func/sub-027_ses-01_task-fmri_run-02_part-phase_bold.json	True	False
sub-027	ses-01	fmri	3	fMRI4_AP	fMRI4_AP	19			mag	4	0.937	/home/alexrees/scratch/bids/sub-027/ses-01/func/sub-027_ses-01_task-fmri_run-03_bold.nii.gz	/home/alexrees/scratch/bids/sub-027/ses-01/func/sub-027_ses-01_task-fmri_run-03_bold.json	True	True
sub-027	ses-01	fmri	4	fMRI4_AP	fMRI4_AP	20			phase	4	0.937	/home/alexrees/scratch/bids/sub-027/ses-01/func/sub-027_ses-01_task-fmri_run-04_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-027/ses-01/func/sub-027_ses-01_task-fmri_run-04_part-phase_bold.json	True	False
sub-027	ses-01	fmri	5	fMRI1_AP	fMRI1_AP	3			mag	1	0.937	/home/alexrees/scratch/bids/sub-027/ses-01/func/sub-027_ses-01_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-027/ses-01/func/sub-027_ses-01_task-fmri_run-05_bold.json	True	True
sub-027	ses-01	fmri	6	fMRI1_AP	fMRI1_AP	4			phase	1	0.937	/home/alexrees/scratch/bids/sub-027/ses-01/func/sub-027_ses-01_task-fmri_run-06_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-027/ses-01/func/sub-027_ses-01_task-fmri_run-06_part-phase_bold.json	True	False
sub-027	ses-01	fmri	7	fMRI2_AP	fMRI2_AP	7			mag	2	0.937	/home/alexrees/scratch/bids/sub-027/ses-01/func/sub-027_ses-01_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-027/ses-01/func/sub-027_ses-01_task-fmri_run-07_bold.json	True	True
sub-027	ses-01	fmri	8	fMRI2_AP	fMRI2_AP	8			phase	2	0.937	/home/alexrees/scratch/bids/sub-027/ses-01/func/sub-027_ses-01_task-fmri_run-08_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-027/ses-01/func/sub-027_ses-01_task-fmri_run-08_part-phase_bold.json	True	False
sub-027	ses-02	fmri	1	fMRI3_AP	fMRI3_AP	15			mag	3	0.937	/home/alexrees/scratch/bids/sub-027/ses-02/func/sub-027_ses-02_task-fmri_run-01_bold.nii.gz	/home/alexrees/scratch/bids/sub-027/ses-02/func/sub-027_ses-02_task-fmri_run-01_bold.json	True	True
sub-027	ses-02	fmri	2	fMRI3_AP	fMRI3_AP	16			phase	3	0.937	/home/alexrees/scratch/bids/sub-027/ses-02/func/sub-027_ses-02_task-fmri_run-02_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-027/ses-02/func/sub-027_ses-02_task-fmri_run-02_part-phase_bold.json	True	False
sub-027	ses-02	fmri	3	fMRI4_AP	fMRI4_AP	19			mag	4	0.937	/home/alexrees/scratch/bids/sub-027/ses-02/func/sub-027_ses-02_task-fmri_run-03_bold.nii.gz	/home/alexrees/scratch/bids/sub-027/ses-02/func/sub-027_ses-02_task-fmri_run-03_bold.json	True	True
sub-027	ses-02	fmri	4	fMRI4_AP	fMRI4_AP	20			phase	4	0.937	/home/alexrees/scratch/bids/sub-027/ses-02/func/sub-027_ses-02_task-fmri_run-04_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-027/ses-02/func/sub-027_ses-02_task-fmri_run-04_part-phase_bold.json	True	False
sub-027	ses-02	fmri	5	fMRI1_AP	fMRI1_AP	3			mag	1	0.937	/home/alexrees/scratch/bids/sub-027/ses-02/func/sub-027_ses-02_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-027/ses-02/func/sub-027_ses-02_task-fmri_run-05_bold.json	True	True
sub-027	ses-02	fmri	6	fMRI1_AP	fMRI1_AP	4			phase	1	0.937	/home/alexrees/scratch/bids/sub-027/ses-02/func/sub-027_ses-02_task-fmri_run-06_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-027/ses-02/func/sub-027_ses-02_task-fmri_run-06_part-phase_bold.json	True	False
sub-027	ses-02	fmri	7	fMRI2_AP	fMRI2_AP	7			mag	2	0.937	/home/alexrees/scratch/bids/sub-027/ses-02/func/sub-027_ses-02_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-027/ses-02/func/sub-027_ses-02_task-fmri_run-07_bold.json	True	True
sub-027	ses-02	fmri	8	fMRI2_AP	fMRI2_AP	8			phase	2	0.937	/home/alexrees/scratch/bids/sub-027/ses-02/func/sub-027_ses-02_task-fmri_run-08_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-027/ses-02/func/sub-027_ses-02_task-fmri_run-08_part-phase_bold.json	True	False
sub-028	ses-01	fmri	1	fMRI3_AP	fMRI3_AP	11			mag	3	0.937	/home/alexrees/scratch/bids/sub-028/ses-01/func/sub-028_ses-01_task-fmri_run-01_bold.nii.gz	/home/alexrees/scratch/bids/sub-028/ses-01/func/sub-028_ses-01_task-fmri_run-01_bold.json	True	True
sub-028	ses-01	fmri	2	fMRI3_AP	fMRI3_AP	12			phase	3	0.937	/home/alexrees/scratch/bids/sub-028/ses-01/func/sub-028_ses-01_task-fmri_run-02_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-028/ses-01/func/sub-028_ses-01_task-fmri_run-02_part-phase_bold.json	True	False
sub-028	ses-01	fmri	3	fMRI4_AP	fMRI4_AP	15			mag	4	0.937	/home/alexrees/scratch/bids/sub-028/ses-01/func/sub-028_ses-01_task-fmri_run-03_bold.nii.gz	/home/alexrees/scratch/bids/sub-028/ses-01/func/sub-028_ses-01_task-fmri_run-03_bold.json	True	True
sub-028	ses-01	fmri	4	fMRI4_AP	fMRI4_AP	16			phase	4	0.937	/home/alexrees/scratch/bids/sub-028/ses-01/func/sub-028_ses-01_task-fmri_run-04_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-028/ses-01/func/sub-028_ses-01_task-fmri_run-04_part-phase_bold.json	True	False
sub-028	ses-01	fmri	5	fMRI1_AP	fMRI1_AP	3			mag	1	0.937	/home/alexrees/scratch/bids/sub-028/ses-01/func/sub-028_ses-01_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-028/ses-01/func/sub-028_ses-01_task-fmri_run-05_bold.json	True	True
sub-028	ses-01	fmri	6	fMRI1_AP	fMRI1_AP	4			phase	1	0.937	/home/alexrees/scratch/bids/sub-028/ses-01/func/sub-028_ses-01_task-fmri_run-06_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-028/ses-01/func/sub-028_ses-01_task-fmri_run-06_part-phase_bold.json	True	False
sub-028	ses-01	fmri	7	fMRI2_AP	fMRI2_AP	7			mag	2	0.937	/home/alexrees/scratch/bids/sub-028/ses-01/func/sub-028_ses-01_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-028/ses-01/func/sub-028_ses-01_task-fmri_run-07_bold.json	True	True
sub-028	ses-01	fmri	8	fMRI2_AP	fMRI2_AP	8			phase	2	0.937	/home/alexrees/scratch/bids/sub-028/ses-01/func/sub-028_ses-01_task-fmri_run-08_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-028/ses-01/func/sub-028_ses-01_task-fmri_run-08_part-phase_bold.json	True	False
sub-028	ses-02	fmri	1	fMRI2_AP	fMRI2_AP	10			phase	2	0.937	/home/alexrees/scratch/bids/sub-028/ses-02/func/sub-028_ses-02_task-fmri_run-01_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-028/ses-02/func/sub-028_ses-02_task-fmri_run-01_part-phase_bold.json	True	False
sub-028	ses-02	fmri	2	fMRI3_AP	fMRI3_AP	17			mag	3	0.937	/home/alexrees/scratch/bids/sub-028/ses-02/func/sub-028_ses-02_task-fmri_run-02_bold.nii.gz	/home/alexrees/scratch/bids/sub-028/ses-02/func/sub-028_ses-02_task-fmri_run-02_bold.json	True	True
sub-028	ses-02	fmri	3	fMRI3_AP	fMRI3_AP	18			phase	3	0.937	/home/alexrees/scratch/bids/sub-028/ses-02/func/sub-028_ses-02_task-fmri_run-03_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-028/ses-02/func/sub-028_ses-02_task-fmri_run-03_part-phase_bold.json	True	False
sub-028	ses-02	fmri	4	fMRI4_AP	fMRI4_AP	21			mag	4	0.937	/home/alexrees/scratch/bids/sub-028/ses-02/func/sub-028_ses-02_task-fmri_run-04_bold.nii.gz	/home/alexrees/scratch/bids/sub-028/ses-02/func/sub-028_ses-02_task-fmri_run-04_bold.json	True	True
sub-028	ses-02	fmri	5	fMRI4_AP	fMRI4_AP	22			phase	4	0.937	/home/alexrees/scratch/bids/sub-028/ses-02/func/sub-028_ses-02_task-fmri_run-05_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-028/ses-02/func/sub-028_ses-02_task-fmri_run-05_part-phase_bold.json	True	False
sub-028	ses-02	fmri	6	fMRI1_AP	fMRI1_AP	5			mag	1	0.937	/home/alexrees/scratch/bids/sub-028/ses-02/func/sub-028_ses-02_task-fmri_run-06_bold.nii.gz	/home/alexrees/scratch/bids/sub-028/ses-02/func/sub-028_ses-02_task-fmri_run-06_bold.json	True	True
sub-028	ses-02	fmri	7	fMRI1_AP	fMRI1_AP	6			phase	1	0.937	/home/alexrees/scratch/bids/sub-028/ses-02/func/sub-028_ses-02_task-fmri_run-07_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-028/ses-02/func/sub-028_ses-02_task-fmri_run-07_part-phase_bold.json	True	False
sub-028	ses-02	fmri	8	fMRI2_AP	fMRI2_AP	9			mag	2	0.937	/home/alexrees/scratch/bids/sub-028/ses-02/func/sub-028_ses-02_task-fmri_run-08_bold.nii.gz	/home/alexrees/scratch/bids/sub-028/ses-02/func/sub-028_ses-02_task-fmri_run-08_bold.json	True	True
sub-029	ses-01	fmri	1	fMRI3_AP	fMRI3_AP	11			mag	3	0.937	/home/alexrees/scratch/bids/sub-029/ses-01/func/sub-029_ses-01_task-fmri_run-01_bold.nii.gz	/home/alexrees/scratch/bids/sub-029/ses-01/func/sub-029_ses-01_task-fmri_run-01_bold.json	True	True
sub-029	ses-01	fmri	2	fMRI3_AP	fMRI3_AP	12			phase	3	0.937	/home/alexrees/scratch/bids/sub-029/ses-01/func/sub-029_ses-01_task-fmri_run-02_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-029/ses-01/func/sub-029_ses-01_task-fmri_run-02_part-phase_bold.json	True	False
sub-029	ses-01	fmri	3	fMRI4_AP	fMRI4_AP	15			mag	4	0.937	/home/alexrees/scratch/bids/sub-029/ses-01/func/sub-029_ses-01_task-fmri_run-03_bold.nii.gz	/home/alexrees/scratch/bids/sub-029/ses-01/func/sub-029_ses-01_task-fmri_run-03_bold.json	True	True
sub-029	ses-01	fmri	4	fMRI4_AP	fMRI4_AP	16			phase	4	0.937	/home/alexrees/scratch/bids/sub-029/ses-01/func/sub-029_ses-01_task-fmri_run-04_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-029/ses-01/func/sub-029_ses-01_task-fmri_run-04_part-phase_bold.json	True	False
sub-029	ses-01	fmri	5	fMRI1_AP	fMRI1_AP	3			mag	1	0.937	/home/alexrees/scratch/bids/sub-029/ses-01/func/sub-029_ses-01_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-029/ses-01/func/sub-029_ses-01_task-fmri_run-05_bold.json	True	True
sub-029	ses-01	fmri	6	fMRI1_AP	fMRI1_AP	4			phase	1	0.937	/home/alexrees/scratch/bids/sub-029/ses-01/func/sub-029_ses-01_task-fmri_run-06_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-029/ses-01/func/sub-029_ses-01_task-fmri_run-06_part-phase_bold.json	True	False
sub-029	ses-01	fmri	7	fMRI2_AP	fMRI2_AP	7			mag	2	0.937	/home/alexrees/scratch/bids/sub-029/ses-01/func/sub-029_ses-01_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-029/ses-01/func/sub-029_ses-01_task-fmri_run-07_bold.json	True	True
sub-029	ses-01	fmri	8	fMRI2_AP	fMRI2_AP	8			phase	2	0.937	/home/alexrees/scratch/bids/sub-029/ses-01/func/sub-029_ses-01_task-fmri_run-08_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-029/ses-01/func/sub-029_ses-01_task-fmri_run-08_part-phase_bold.json	True	False
sub-029	ses-02	fmri	1	fMRI3_AP	fMRI3_AP	15			mag	3	0.937	/home/alexrees/scratch/bids/sub-029/ses-02/func/sub-029_ses-02_task-fmri_run-01_bold.nii.gz	/home/alexrees/scratch/bids/sub-029/ses-02/func/sub-029_ses-02_task-fmri_run-01_bold.json	True	True
sub-029	ses-02	fmri	2	fMRI3_AP	fMRI3_AP	16			phase	3	0.937	/home/alexrees/scratch/bids/sub-029/ses-02/func/sub-029_ses-02_task-fmri_run-02_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-029/ses-02/func/sub-029_ses-02_task-fmri_run-02_part-phase_bold.json	True	False
sub-029	ses-02	fmri	3	fMRI4_AP	fMRI4_AP	19			mag	4	0.937	/home/alexrees/scratch/bids/sub-029/ses-02/func/sub-029_ses-02_task-fmri_run-03_bold.nii.gz	/home/alexrees/scratch/bids/sub-029/ses-02/func/sub-029_ses-02_task-fmri_run-03_bold.json	True	True
sub-029	ses-02	fmri	4	fMRI4_AP	fMRI4_AP	20			phase	4	0.937	/home/alexrees/scratch/bids/sub-029/ses-02/func/sub-029_ses-02_task-fmri_run-04_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-029/ses-02/func/sub-029_ses-02_task-fmri_run-04_part-phase_bold.json	True	False
sub-029	ses-02	fmri	5	fMRI1_AP	fMRI1_AP	3			mag	1	0.937	/home/alexrees/scratch/bids/sub-029/ses-02/func/sub-029_ses-02_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-029/ses-02/func/sub-029_ses-02_task-fmri_run-05_bold.json	True	True
sub-029	ses-02	fmri	6	fMRI1_AP	fMRI1_AP	4			phase	1	0.937	/home/alexrees/scratch/bids/sub-029/ses-02/func/sub-029_ses-02_task-fmri_run-06_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-029/ses-02/func/sub-029_ses-02_task-fmri_run-06_part-phase_bold.json	True	False
sub-029	ses-02	fmri	7	fMRI2_AP	fMRI2_AP	7			mag	2	0.937	/home/alexrees/scratch/bids/sub-029/ses-02/func/sub-029_ses-02_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-029/ses-02/func/sub-029_ses-02_task-fmri_run-07_bold.json	True	True
sub-029	ses-02	fmri	8	fMRI2_AP	fMRI2_AP	8			phase	2	0.937	/home/alexrees/scratch/bids/sub-029/ses-02/func/sub-029_ses-02_task-fmri_run-08_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-029/ses-02/func/sub-029_ses-02_task-fmri_run-08_part-phase_bold.json	True	False
sub-030	ses-01	fmri	1	fMRI3_AP	fMRI3_AP	11			mag	3	0.937	/home/alexrees/scratch/bids/sub-030/ses-01/func/sub-030_ses-01_task-fmri_run-01_bold.nii.gz	/home/alexrees/scratch/bids/sub-030/ses-01/func/sub-030_ses-01_task-fmri_run-01_bold.json	True	True
sub-030	ses-01	fmri	2	fMRI3_AP	fMRI3_AP	12			phase	3	0.937	/home/alexrees/scratch/bids/sub-030/ses-01/func/sub-030_ses-01_task-fmri_run-02_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-030/ses-01/func/sub-030_ses-01_task-fmri_run-02_part-phase_bold.json	True	False
sub-030	ses-01	fmri	3	fMRI4_AP	fMRI4_AP	15			mag	4	0.937	/home/alexrees/scratch/bids/sub-030/ses-01/func/sub-030_ses-01_task-fmri_run-03_bold.nii.gz	/home/alexrees/scratch/bids/sub-030/ses-01/func/sub-030_ses-01_task-fmri_run-03_bold.json	True	True
sub-030	ses-01	fmri	4	fMRI4_AP	fMRI4_AP	16			phase	4	0.937	/home/alexrees/scratch/bids/sub-030/ses-01/func/sub-030_ses-01_task-fmri_run-04_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-030/ses-01/func/sub-030_ses-01_task-fmri_run-04_part-phase_bold.json	True	False
sub-030	ses-01	fmri	5	fMRI1_AP	fMRI1_AP	3			mag	1	0.937	/home/alexrees/scratch/bids/sub-030/ses-01/func/sub-030_ses-01_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-030/ses-01/func/sub-030_ses-01_task-fmri_run-05_bold.json	True	True
sub-030	ses-01	fmri	6	fMRI1_AP	fMRI1_AP	4			phase	1	0.937	/home/alexrees/scratch/bids/sub-030/ses-01/func/sub-030_ses-01_task-fmri_run-06_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-030/ses-01/func/sub-030_ses-01_task-fmri_run-06_part-phase_bold.json	True	False
sub-030	ses-01	fmri	7	fMRI2_AP	fMRI2_AP	7			mag	2	0.937	/home/alexrees/scratch/bids/sub-030/ses-01/func/sub-030_ses-01_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-030/ses-01/func/sub-030_ses-01_task-fmri_run-07_bold.json	True	True
sub-030	ses-01	fmri	8	fMRI2_AP	fMRI2_AP	8			phase	2	0.937	/home/alexrees/scratch/bids/sub-030/ses-01/func/sub-030_ses-01_task-fmri_run-08_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-030/ses-01/func/sub-030_ses-01_task-fmri_run-08_part-phase_bold.json	True	False
sub-030	ses-02	fmri	1	fMRI3_AP	fMRI3_AP	15			mag	3	0.937	/home/alexrees/scratch/bids/sub-030/ses-02/func/sub-030_ses-02_task-fmri_run-01_bold.nii.gz	/home/alexrees/scratch/bids/sub-030/ses-02/func/sub-030_ses-02_task-fmri_run-01_bold.json	True	True
sub-030	ses-02	fmri	2	fMRI3_AP	fMRI3_AP	16			phase	3	0.937	/home/alexrees/scratch/bids/sub-030/ses-02/func/sub-030_ses-02_task-fmri_run-02_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-030/ses-02/func/sub-030_ses-02_task-fmri_run-02_part-phase_bold.json	True	False
sub-030	ses-02	fmri	3	fMRI4_AP	fMRI4_AP	19			mag	4	0.937	/home/alexrees/scratch/bids/sub-030/ses-02/func/sub-030_ses-02_task-fmri_run-03_bold.nii.gz	/home/alexrees/scratch/bids/sub-030/ses-02/func/sub-030_ses-02_task-fmri_run-03_bold.json	True	True
sub-030	ses-02	fmri	4	fMRI4_AP	fMRI4_AP	20			phase	4	0.937	/home/alexrees/scratch/bids/sub-030/ses-02/func/sub-030_ses-02_task-fmri_run-04_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-030/ses-02/func/sub-030_ses-02_task-fmri_run-04_part-phase_bold.json	True	False
sub-030	ses-02	fmri	5	fMRI1_AP	fMRI1_AP	3			mag	1	0.937	/home/alexrees/scratch/bids/sub-030/ses-02/func/sub-030_ses-02_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-030/ses-02/func/sub-030_ses-02_task-fmri_run-05_bold.json	True	True
sub-030	ses-02	fmri	6	fMRI1_AP	fMRI1_AP	4			phase	1	0.937	/home/alexrees/scratch/bids/sub-030/ses-02/func/sub-030_ses-02_task-fmri_run-06_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-030/ses-02/func/sub-030_ses-02_task-fmri_run-06_part-phase_bold.json	True	False
sub-030	ses-02	fmri	7	fMRI2_AP	fMRI2_AP	7			mag	2	0.937	/home/alexrees/scratch/bids/sub-030/ses-02/func/sub-030_ses-02_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-030/ses-02/func/sub-030_ses-02_task-fmri_run-07_bold.json	True	True
sub-030	ses-02	fmri	8	fMRI2_AP	fMRI2_AP	8			phase	2	0.937	/home/alexrees/scratch/bids/sub-030/ses-02/func/sub-030_ses-02_task-fmri_run-08_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-030/ses-02/func/sub-030_ses-02_task-fmri_run-08_part-phase_bold.json	True	False
sub-031	ses-01	fmri	1	fMRI3_AP	fMRI3_AP	11			mag	3	0.937	/home/alexrees/scratch/bids/sub-031/ses-01/func/sub-031_ses-01_task-fmri_run-01_bold.nii.gz	/home/alexrees/scratch/bids/sub-031/ses-01/func/sub-031_ses-01_task-fmri_run-01_bold.json	True	True
sub-031	ses-01	fmri	2	fMRI3_AP	fMRI3_AP	12			phase	3	0.937	/home/alexrees/scratch/bids/sub-031/ses-01/func/sub-031_ses-01_task-fmri_run-02_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-031/ses-01/func/sub-031_ses-01_task-fmri_run-02_part-phase_bold.json	True	False
sub-031	ses-01	fmri	3	fMRI4_AP	fMRI4_AP	19			mag	4	0.937	/home/alexrees/scratch/bids/sub-031/ses-01/func/sub-031_ses-01_task-fmri_run-03_bold.nii.gz	/home/alexrees/scratch/bids/sub-031/ses-01/func/sub-031_ses-01_task-fmri_run-03_bold.json	True	True
sub-031	ses-01	fmri	4	fMRI4_AP	fMRI4_AP	20			phase	4	0.937	/home/alexrees/scratch/bids/sub-031/ses-01/func/sub-031_ses-01_task-fmri_run-04_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-031/ses-01/func/sub-031_ses-01_task-fmri_run-04_part-phase_bold.json	True	False
sub-031	ses-01	fmri	5	fMRI1_AP	fMRI1_AP	3			mag	1	0.937	/home/alexrees/scratch/bids/sub-031/ses-01/func/sub-031_ses-01_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-031/ses-01/func/sub-031_ses-01_task-fmri_run-05_bold.json	True	True
sub-031	ses-01	fmri	6	fMRI1_AP	fMRI1_AP	4			phase	1	0.937	/home/alexrees/scratch/bids/sub-031/ses-01/func/sub-031_ses-01_task-fmri_run-06_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-031/ses-01/func/sub-031_ses-01_task-fmri_run-06_part-phase_bold.json	True	False
sub-031	ses-01	fmri	7	fMRI2_AP	fMRI2_AP	7			mag	2	0.937	/home/alexrees/scratch/bids/sub-031/ses-01/func/sub-031_ses-01_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-031/ses-01/func/sub-031_ses-01_task-fmri_run-07_bold.json	True	True
sub-031	ses-01	fmri	8	fMRI2_AP	fMRI2_AP	8			phase	2	0.937	/home/alexrees/scratch/bids/sub-031/ses-01/func/sub-031_ses-01_task-fmri_run-08_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-031/ses-01/func/sub-031_ses-01_task-fmri_run-08_part-phase_bold.json	True	False
sub-031	ses-02	fmri	1	fMRI3_AP	fMRI3_AP	15			mag	3	0.937	/home/alexrees/scratch/bids/sub-031/ses-02/func/sub-031_ses-02_task-fmri_run-01_bold.nii.gz	/home/alexrees/scratch/bids/sub-031/ses-02/func/sub-031_ses-02_task-fmri_run-01_bold.json	True	True
