relative_path	subject	session	run	filename	recording_type	has_trigger_channel	n_trigger_events	median_trigger_spacing_sec	sampling_frequency	recording_start_sec	recording_end_sec	possible_bold_sync	possible_stimulus_onset_sync	notes
<BIDS>/sub-072/ses-02/func/sub-072_ses-02_task-movie_run-07_recording-trigger_physio.json	sub-072	ses-02	run-07	sub-072_ses-02_task-movie_run-07_recording-trigger_physio.json	bids_physio_json	TRUE	0		125.0	-11.3175	-7.6135	NO	NO	columns=trigger; insufficient trigger edges for stimulus onset
<BIDS>/sub-072/ses-02/func/sub-072_ses-02_task-movie_run-01_recording-trigger_physio.json	sub-072	ses-02	run-01	sub-072_ses-02_task-movie_run-01_recording-trigger_physio.json	bids_physio_json	TRUE	0		125.0	-11.3175	-7.621500000000001	NO	NO	columns=trigger; insufficient trigger edges for stimulus onset
<BIDS>/sub-072/ses-02/func/sub-072_ses-02_task-movie_run-01_recording-respiratory_physio.json	sub-072	ses-02	run-01	sub-072_ses-02_task-movie_run-01_recording-respiratory_physio.json	bids_physio_json	FALSE			125.0			NO	NO	columns=respiratory
<BIDS>/sub-072/ses-02/func/sub-072_ses-02_task-movie_run-07_recording-respiratory_physio.json	sub-072	ses-02	run-07	sub-072_ses-02_task-movie_run-07_recording-respiratory_physio.json	bids_physio_json	FALSE			125.0			NO	NO	columns=respiratory
<BIDS>/sub-072/ses-02/func/sub-072_ses-02_task-movie_run-05_recording-trigger_physio.json	sub-072	ses-02	run-05	sub-072_ses-02_task-movie_run-05_recording-trigger_physio.json	bids_physio_json	TRUE	0		125.0	-11.3175	-7.6135	NO	NO	columns=trigger; insufficient trigger edges for stimulus onset
<BIDS>/sub-072/ses-02/func/sub-072_ses-02_task-movie_run-03_recording-trigger_physio.json	sub-072	ses-02	run-03	sub-072_ses-02_task-movie_run-03_recording-trigger_physio.json	bids_physio_json	TRUE	0		125.0	-11.3175	-7.6135	NO	NO	columns=trigger; insufficient trigger edges for stimulus onset
<BIDS>/sub-072/ses-01/func/sub-072_ses-01_task-movie_run-05_recording-trigger_physio.json	sub-072	ses-01	run-05	sub-072_ses-01_task-movie_run-05_recording-trigger_physio.json	bids_physio_json	TRUE	0		125.0	-11.32	-7.704000000000001	NO	NO	columns=trigger; insufficient trigger edges for stimulus onset
<BIDS>/sub-072/ses-01/func/sub-072_ses-01_task-movie_run-03_recording-trigger_physio.json	sub-072	ses-01	run-03	sub-072_ses-01_task-movie_run-03_recording-trigger_physio.json	bids_physio_json	TRUE	0		125.0	-11.3175	-7.733500000000001	NO	NO	columns=trigger; insufficient trigger edges for stimulus onset
<BIDS>/sub-072/ses-01/func/sub-072_ses-01_task-movie_run-07_recording-respiratory_physio.json	sub-072	ses-01	run-07	sub-072_ses-01_task-movie_run-07_recording-respiratory_physio.json	bids_physio_json	FALSE			125.0			NO	NO	columns=respiratory
<BIDS>/sub-072/ses-01/func/sub-072_ses-01_task-movie_run-01_recording-respiratory_physio.json	sub-072	ses-01	run-01	sub-072_ses-01_task-movie_run-01_recording-respiratory_physio.json	bids_physio_json	FALSE			125.0			NO	NO	columns=respiratory
<BIDS>/sub-072/ses-01/func/sub-072_ses-01_task-movie_run-03_recording-pulse_physio.json	sub-072	ses-01	run-03	sub-072_ses-01_task-movie_run-03_recording-pulse_physio.json	bids_physio_json	FALSE			500.0			NO	NO	columns=cardiac
<BIDS>/sub-072/ses-01/func/sub-072_ses-01_task-movie_run-01_recording-pulse_physio.json	sub-072	ses-01	run-01	sub-072_ses-01_task-movie_run-01_recording-pulse_physio.json	bids_physio_json	FALSE			500.0			NO	NO	columns=cardiac
<BIDS>/sub-072/ses-01/func/sub-072_ses-01_task-movie_run-07_recording-pulse_physio.json	sub-072	ses-01	run-07	sub-072_ses-01_task-movie_run-07_recording-pulse_physio.json	bids_physio_json	FALSE			500.0			NO	NO	columns=cardiac
<BIDS>/sub-072/ses-01/func/sub-072_ses-01_task-movie_run-05_recording-pulse_physio.json	sub-072	ses-01	run-05	sub-072_ses-01_task-movie_run-05_recording-pulse_physio.json	bids_physio_json	FALSE			500.0			NO	NO	columns=cardiac
<BIDS>/sub-072/ses-01/func/sub-072_ses-01_task-movie_run-07_recording-trigger_physio.json	sub-072	ses-01	run-07	sub-072_ses-01_task-movie_run-07_recording-trigger_physio.json	bids_physio_json	TRUE	0		125.0	-11.3175	-7.701500000000001	NO	NO	columns=trigger; insufficient trigger edges for stimulus onset
<BIDS>/sub-072/ses-01/func/sub-072_ses-01_task-movie_run-01_recording-trigger_physio.json	sub-072	ses-01	run-01	sub-072_ses-01_task-movie_run-01_recording-trigger_physio.json	bids_physio_json	TRUE	0		125.0	-11.3175	-7.701500000000001	NO	NO	columns=trigger; insufficient trigger edges for stimulus onset
<BIDS>/sub-072/ses-01/func/sub-072_ses-01_task-movie_run-05_recording-respiratory_physio.json	sub-072	ses-01	run-05	sub-072_ses-01_task-movie_run-05_recording-respiratory_physio.json	bids_physio_json	FALSE			125.0			NO	NO	columns=respiratory
<BIDS>/sub-072/ses-01/func/sub-072_ses-01_task-movie_run-03_recording-respiratory_physio.json	sub-072	ses-01	run-03	sub-072_ses-01_task-movie_run-03_recording-respiratory_physio.json	bids_physio_json	FALSE			125.0			NO	NO	columns=respiratory
<BIDS>/sub-078/ses-01/func/sub-078_ses-01_task-movie_run-07_recording-trigger_physio.json	sub-078	ses-01	run-07	sub-078_ses-01_task-movie_run-07_recording-trigger_physio.json	bids_physio_json	TRUE	0		125.0	-11.32	-7.704000000000001	NO	NO	columns=trigger; insufficient trigger edges for stimulus onset
<BIDS>/sub-078/ses-01/func/sub-078_ses-01_task-movie_run-01_recording-respiratory_physio.json	sub-078	ses-01	run-01	sub-078_ses-01_task-movie_run-01_recording-respiratory_physio.json	bids_physio_json	FALSE			125.0			NO	NO	columns=respiratory
<BIDS>/sub-078/ses-01/func/sub-078_ses-01_task-movie_run-07_recording-respiratory_physio.json	sub-078	ses-01	run-07	sub-078_ses-01_task-movie_run-07_recording-respiratory_physio.json	bids_physio_json	FALSE			125.0			NO	NO	columns=respiratory
<BIDS>/sub-078/ses-01/func/sub-078_ses-01_task-movie_run-01_recording-trigger_physio.json	sub-078	ses-01	run-01	sub-078_ses-01_task-movie_run-01_recording-trigger_physio.json	bids_physio_json	TRUE	0		125.0	-11.3175	-7.701500000000001	NO	NO	columns=trigger; insufficient trigger edges for stimulus onset
<BIDS>/sub-078/ses-01/func/sub-078_ses-01_task-movie_run-05_recording-pulse_physio.json	sub-078	ses-01	run-05	sub-078_ses-01_task-movie_run-05_recording-pulse_physio.json	bids_physio_json	FALSE			500.0			NO	NO	columns=cardiac
<BIDS>/sub-078/ses-01/func/sub-078_ses-01_task-movie_run-05_recording-trigger_physio.json	sub-078	ses-01	run-05	sub-078_ses-01_task-movie_run-05_recording-trigger_physio.json	bids_physio_json	TRUE	0		125.0	-11.3175	-7.7895	NO	NO	columns=trigger; insufficient trigger edges for stimulus onset
<BIDS>/sub-078/ses-01/func/sub-078_ses-01_task-movie_run-07_recording-pulse_physio.json	sub-078	ses-01	run-07	sub-078_ses-01_task-movie_run-07_recording-pulse_physio.json	bids_physio_json	FALSE			500.0			NO	NO	columns=cardiac
<BIDS>/sub-078/ses-01/func/sub-078_ses-01_task-movie_run-03_recording-respiratory_physio.json	sub-078	ses-01	run-03	sub-078_ses-01_task-movie_run-03_recording-respiratory_physio.json	bids_physio_json	FALSE			125.0			NO	NO	columns=respiratory
<BIDS>/sub-078/ses-01/func/sub-078_ses-01_task-movie_run-01_recording-pulse_physio.json	sub-078	ses-01	run-01	sub-078_ses-01_task-movie_run-01_recording-pulse_physio.json	bids_physio_json	FALSE			500.0			NO	NO	columns=cardiac
<BIDS>/sub-078/ses-01/func/sub-078_ses-01_task-movie_run-03_recording-pulse_physio.json	sub-078	ses-01	run-03	sub-078_ses-01_task-movie_run-03_recording-pulse_physio.json	bids_physio_json	FALSE			500.0			NO	NO	columns=cardiac
<BIDS>/sub-078/ses-01/func/sub-078_ses-01_task-movie_run-05_recording-respiratory_physio.json	sub-078	ses-01	run-05	sub-078_ses-01_task-movie_run-05_recording-respiratory_physio.json	bids_physio_json	FALSE			125.0			NO	NO	columns=respiratory
<BIDS>/sub-078/ses-01/func/sub-078_ses-01_task-movie_run-03_recording-trigger_physio.json	sub-078	ses-01	run-03	sub-078_ses-01_task-movie_run-03_recording-trigger_physio.json	bids_physio_json	TRUE	0		125.0	-11.3175	-7.733500000000001	NO	NO	columns=trigger; insufficient trigger edges for stimulus onset
<BIDS>/sub-042/ses-01/func/sub-042_ses-01_task-movie_run-01_recording-respiratory_physio.tsv.gz	sub-042	ses-01	run-01	sub-042_ses-01_task-movie_run-01_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-042/ses-01/func/sub-042_ses-01_task-movie_run-05_recording-respiratory_physio.tsv.gz	sub-042	ses-01	run-05	sub-042_ses-01_task-movie_run-05_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-042/ses-01/func/sub-042_ses-01_task-movie_run-05_recording-trigger_physio.tsv.gz	sub-042	ses-01	run-05	sub-042_ses-01_task-movie_run-05_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-042/ses-01/func/sub-042_ses-01_task-movie_run-07_recording-trigger_physio.tsv.gz	sub-042	ses-01	run-07	sub-042_ses-01_task-movie_run-07_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-042/ses-01/func/sub-042_ses-01_task-movie_run-03_recording-trigger_physio.tsv.gz	sub-042	ses-01	run-03	sub-042_ses-01_task-movie_run-03_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-042/ses-01/func/sub-042_ses-01_task-movie_run-07_recording-respiratory_physio.tsv.gz	sub-042	ses-01	run-07	sub-042_ses-01_task-movie_run-07_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-042/ses-01/func/sub-042_ses-01_task-movie_run-03_recording-respiratory_physio.tsv.gz	sub-042	ses-01	run-03	sub-042_ses-01_task-movie_run-03_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-042/ses-01/func/sub-042_ses-01_task-movie_run-01_recording-trigger_physio.tsv.gz	sub-042	ses-01	run-01	sub-042_ses-01_task-movie_run-01_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-035/ses-02/func/sub-035_ses-02_task-movie_run-01_recording-respiratory_physio.tsv.gz	sub-035	ses-02	run-01	sub-035_ses-02_task-movie_run-01_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-035/ses-02/func/sub-035_ses-02_task-movie_run-05_recording-respiratory_physio.tsv.gz	sub-035	ses-02	run-05	sub-035_ses-02_task-movie_run-05_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-035/ses-02/func/sub-035_ses-02_task-movie_run-01_recording-trigger_physio.tsv.gz	sub-035	ses-02	run-01	sub-035_ses-02_task-movie_run-01_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-035/ses-02/func/sub-035_ses-02_task-movie_run-03_recording-trigger_physio.tsv.gz	sub-035	ses-02	run-03	sub-035_ses-02_task-movie_run-03_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-035/ses-02/func/sub-035_ses-02_task-movie_run-05_recording-pulse_physio.tsv.gz	sub-035	ses-02	run-05	sub-035_ses-02_task-movie_run-05_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-035/ses-02/func/sub-035_ses-02_task-movie_run-03_recording-pulse_physio.tsv.gz	sub-035	ses-02	run-03	sub-035_ses-02_task-movie_run-03_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-035/ses-02/func/sub-035_ses-02_task-movie_run-07_recording-trigger_physio.tsv.gz	sub-035	ses-02	run-07	sub-035_ses-02_task-movie_run-07_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-035/ses-02/func/sub-035_ses-02_task-movie_run-05_recording-trigger_physio.tsv.gz	sub-035	ses-02	run-05	sub-035_ses-02_task-movie_run-05_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-035/ses-02/func/sub-035_ses-02_task-movie_run-07_recording-pulse_physio.tsv.gz	sub-035	ses-02	run-07	sub-035_ses-02_task-movie_run-07_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-035/ses-02/func/sub-035_ses-02_task-movie_run-01_recording-pulse_physio.tsv.gz	sub-035	ses-02	run-01	sub-035_ses-02_task-movie_run-01_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-035/ses-02/func/sub-035_ses-02_task-movie_run-07_recording-respiratory_physio.tsv.gz	sub-035	ses-02	run-07	sub-035_ses-02_task-movie_run-07_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-035/ses-02/func/sub-035_ses-02_task-movie_run-03_recording-respiratory_physio.tsv.gz	sub-035	ses-02	run-03	sub-035_ses-02_task-movie_run-03_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-035/ses-01/func/sub-035_ses-01_task-movie_run-07_recording-trigger_physio.tsv.gz	sub-035	ses-01	run-07	sub-035_ses-01_task-movie_run-07_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-035/ses-01/func/sub-035_ses-01_task-movie_run-05_recording-trigger_physio.tsv.gz	sub-035	ses-01	run-05	sub-035_ses-01_task-movie_run-05_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-035/ses-01/func/sub-035_ses-01_task-movie_run-01_recording-trigger_physio.tsv.gz	sub-035	ses-01	run-01	sub-035_ses-01_task-movie_run-01_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-035/ses-01/func/sub-035_ses-01_task-movie_run-05_recording-respiratory_physio.tsv.gz	sub-035	ses-01	run-05	sub-035_ses-01_task-movie_run-05_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-035/ses-01/func/sub-035_ses-01_task-movie_run-01_recording-respiratory_physio.tsv.gz	sub-035	ses-01	run-01	sub-035_ses-01_task-movie_run-01_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-035/ses-01/func/sub-035_ses-01_task-movie_run-05_recording-pulse_physio.tsv.gz	sub-035	ses-01	run-05	sub-035_ses-01_task-movie_run-05_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-035/ses-01/func/sub-035_ses-01_task-movie_run-03_recording-trigger_physio.tsv.gz	sub-035	ses-01	run-03	sub-035_ses-01_task-movie_run-03_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-035/ses-01/func/sub-035_ses-01_task-movie_run-03_recording-pulse_physio.tsv.gz	sub-035	ses-01	run-03	sub-035_ses-01_task-movie_run-03_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-035/ses-01/func/sub-035_ses-01_task-movie_run-03_recording-respiratory_physio.tsv.gz	sub-035	ses-01	run-03	sub-035_ses-01_task-movie_run-03_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-035/ses-01/func/sub-035_ses-01_task-movie_run-07_recording-respiratory_physio.tsv.gz	sub-035	ses-01	run-07	sub-035_ses-01_task-movie_run-07_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-035/ses-01/func/sub-035_ses-01_task-movie_run-07_recording-pulse_physio.tsv.gz	sub-035	ses-01	run-07	sub-035_ses-01_task-movie_run-07_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-035/ses-01/func/sub-035_ses-01_task-movie_run-01_recording-pulse_physio.tsv.gz	sub-035	ses-01	run-01	sub-035_ses-01_task-movie_run-01_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-048/ses-02/func/sub-048_ses-02_task-movie_run-01_recording-trigger_physio.tsv.gz	sub-048	ses-02	run-01	sub-048_ses-02_task-movie_run-01_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-048/ses-02/func/sub-048_ses-02_task-movie_run-03_recording-trigger_physio.tsv.gz	sub-048	ses-02	run-03	sub-048_ses-02_task-movie_run-03_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-048/ses-02/func/sub-048_ses-02_task-movie_run-07_recording-trigger_physio.tsv.gz	sub-048	ses-02	run-07	sub-048_ses-02_task-movie_run-07_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-048/ses-02/func/sub-048_ses-02_task-movie_run-05_recording-pulse_physio.tsv.gz	sub-048	ses-02	run-05	sub-048_ses-02_task-movie_run-05_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-048/ses-02/func/sub-048_ses-02_task-movie_run-03_recording-pulse_physio.tsv.gz	sub-048	ses-02	run-03	sub-048_ses-02_task-movie_run-03_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-048/ses-02/func/sub-048_ses-02_task-movie_run-05_recording-trigger_physio.tsv.gz	sub-048	ses-02	run-05	sub-048_ses-02_task-movie_run-05_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-048/ses-02/func/sub-048_ses-02_task-movie_run-05_recording-respiratory_physio.tsv.gz	sub-048	ses-02	run-05	sub-048_ses-02_task-movie_run-05_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-048/ses-02/func/sub-048_ses-02_task-movie_run-01_recording-respiratory_physio.tsv.gz	sub-048	ses-02	run-01	sub-048_ses-02_task-movie_run-01_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-048/ses-02/func/sub-048_ses-02_task-movie_run-03_recording-respiratory_physio.tsv.gz	sub-048	ses-02	run-03	sub-048_ses-02_task-movie_run-03_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-048/ses-02/func/sub-048_ses-02_task-movie_run-07_recording-respiratory_physio.tsv.gz	sub-048	ses-02	run-07	sub-048_ses-02_task-movie_run-07_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-048/ses-02/func/sub-048_ses-02_task-movie_run-07_recording-pulse_physio.tsv.gz	sub-048	ses-02	run-07	sub-048_ses-02_task-movie_run-07_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-048/ses-02/func/sub-048_ses-02_task-movie_run-01_recording-pulse_physio.tsv.gz	sub-048	ses-02	run-01	sub-048_ses-02_task-movie_run-01_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-048/ses-01/func/sub-048_ses-01_task-movie_run-03_recording-trigger_physio.tsv.gz	sub-048	ses-01	run-03	sub-048_ses-01_task-movie_run-03_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-048/ses-01/func/sub-048_ses-01_task-movie_run-01_recording-trigger_physio.tsv.gz	sub-048	ses-01	run-01	sub-048_ses-01_task-movie_run-01_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-048/ses-01/func/sub-048_ses-01_task-movie_run-05_recording-respiratory_physio.tsv.gz	sub-048	ses-01	run-05	sub-048_ses-01_task-movie_run-05_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-048/ses-01/func/sub-048_ses-01_task-movie_run-01_recording-respiratory_physio.tsv.gz	sub-048	ses-01	run-01	sub-048_ses-01_task-movie_run-01_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-048/ses-01/func/sub-048_ses-01_task-movie_run-05_recording-pulse_physio.tsv.gz	sub-048	ses-01	run-05	sub-048_ses-01_task-movie_run-05_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-048/ses-01/func/sub-048_ses-01_task-movie_run-05_recording-trigger_physio.tsv.gz	sub-048	ses-01	run-05	sub-048_ses-01_task-movie_run-05_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-048/ses-01/func/sub-048_ses-01_task-movie_run-03_recording-pulse_physio.tsv.gz	sub-048	ses-01	run-03	sub-048_ses-01_task-movie_run-03_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-048/ses-01/func/sub-048_ses-01_task-movie_run-07_recording-trigger_physio.tsv.gz	sub-048	ses-01	run-07	sub-048_ses-01_task-movie_run-07_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-048/ses-01/func/sub-048_ses-01_task-movie_run-07_recording-pulse_physio.tsv.gz	sub-048	ses-01	run-07	sub-048_ses-01_task-movie_run-07_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-048/ses-01/func/sub-048_ses-01_task-movie_run-01_recording-pulse_physio.tsv.gz	sub-048	ses-01	run-01	sub-048_ses-01_task-movie_run-01_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-048/ses-01/func/sub-048_ses-01_task-movie_run-03_recording-respiratory_physio.tsv.gz	sub-048	ses-01	run-03	sub-048_ses-01_task-movie_run-03_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-048/ses-01/func/sub-048_ses-01_task-movie_run-07_recording-respiratory_physio.tsv.gz	sub-048	ses-01	run-07	sub-048_ses-01_task-movie_run-07_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-007/ses-02/func/sub-007_ses-02_task-movie_run-01_recording-trigger_physio.tsv.gz	sub-007	ses-02	run-01	sub-007_ses-02_task-movie_run-01_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-007/ses-02/func/sub-007_ses-02_task-movie_run-03_recording-trigger_physio.tsv.gz	sub-007	ses-02	run-03	sub-007_ses-02_task-movie_run-03_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-007/ses-02/func/sub-007_ses-02_task-movie_run-07_recording-trigger_physio.tsv.gz	sub-007	ses-02	run-07	sub-007_ses-02_task-movie_run-07_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-007/ses-02/func/sub-007_ses-02_task-movie_run-07_recording-pulse_physio.tsv.gz	sub-007	ses-02	run-07	sub-007_ses-02_task-movie_run-07_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-007/ses-02/func/sub-007_ses-02_task-movie_run-05_recording-trigger_physio.tsv.gz	sub-007	ses-02	run-05	sub-007_ses-02_task-movie_run-05_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-007/ses-02/func/sub-007_ses-02_task-movie_run-05_recording-respiratory_physio.tsv.gz	sub-007	ses-02	run-05	sub-007_ses-02_task-movie_run-05_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-007/ses-02/func/sub-007_ses-02_task-movie_run-01_recording-respiratory_physio.tsv.gz	sub-007	ses-02	run-01	sub-007_ses-02_task-movie_run-01_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-007/ses-02/func/sub-007_ses-02_task-movie_run-01_recording-pulse_physio.tsv.gz	sub-007	ses-02	run-01	sub-007_ses-02_task-movie_run-01_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-007/ses-02/func/sub-007_ses-02_task-movie_run-03_recording-respiratory_physio.tsv.gz	sub-007	ses-02	run-03	sub-007_ses-02_task-movie_run-03_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-007/ses-02/func/sub-007_ses-02_task-movie_run-07_recording-respiratory_physio.tsv.gz	sub-007	ses-02	run-07	sub-007_ses-02_task-movie_run-07_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
