relative_path	subject	session	line_number	matched_keyword	line_text	surrounding_lines	is_movie_related
<RAW>/Control/SUBC49_Session2_2025March21/SUBC49_Session2-2025March21_MATLAB/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-049	ses-02	169	KbCheck	while KbCheck; end % Wait until all keys are released.	Screen('Flip', windowPtr); | while KbCheck; end % Wait until all keys are released. | end	FALSE
<RAW>/Control/SUBC49_Session2_2025March21/SUBC49_Session2-2025March21_MATLAB/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-049	ses-02	181	Flip	Screen('Flip', windowPtr);	Screen('DrawLine', windowPtr, White, fixRectArray(1)+fixRadius,0,fixRectArray(1)+fixRadius,1080, 5); | Screen('Flip', windowPtr); | while KbCheck; end % Wait until all keys are released.	FALSE
<RAW>/Control/SUBC49_Session2_2025March21/SUBC49_Session2-2025March21_MATLAB/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-049	ses-02	182	KbCheck	while KbCheck; end % Wait until all keys are released.	Screen('Flip', windowPtr); | while KbCheck; end % Wait until all keys are released. | end	FALSE
<RAW>/Control/SUBC49_Session2_2025March21/SUBC49_Session2-2025March21_MATLAB/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-049	ses-02	194	Flip	Screen('Flip', windowPtr);	Screen('DrawLine', windowPtr, White, fixRectArray(1)+fixRadius,0,fixRectArray(1)+fixRadius,1080, 5); | Screen('Flip', windowPtr); | while KbCheck; end % Wait until all keys are released.	FALSE
<RAW>/Control/SUBC49_Session2_2025March21/SUBC49_Session2-2025March21_MATLAB/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-049	ses-02	195	KbCheck	while KbCheck; end % Wait until all keys are released.	Screen('Flip', windowPtr); | while KbCheck; end % Wait until all keys are released. | end	FALSE
<RAW>/Control/SUBC49_Session2_2025March21/SUBC49_Session2-2025March21_MATLAB/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-049	ses-02	207	Flip	Screen('Flip', windowPtr);	Screen('DrawLine', windowPtr, White, fixRectArray(1)+fixRadius,0,fixRectArray(1)+fixRadius,1080, 5); | Screen('Flip', windowPtr); | while KbCheck; end % Wait until all keys are released.	FALSE
<RAW>/Control/SUBC49_Session2_2025March21/SUBC49_Session2-2025March21_MATLAB/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-049	ses-02	208	KbCheck	while KbCheck; end % Wait until all keys are released.	Screen('Flip', windowPtr); | while KbCheck; end % Wait until all keys are released. | end	FALSE
<RAW>/Control/SUBC49_Session2_2025March21/SUBC49_Session2-2025March21_MATLAB/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-049	ses-02	212	KbCheck	while KbCheck; end % Wait until all keys are released.	if c==10 % end of the sequence | while KbCheck; end % Wait until all keys are released. | Screen('CloseAll');	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/3-Movie_Data/Show_movie.m	sub-040	ses-02	74	Flip	% Flip info to the real window	 | % Flip info to the real window | Screen('Flip', win);	TRUE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/3-Movie_Data/Show_movie.m	sub-040	ses-02	75	Flip	Screen('Flip', win);	% Flip info to the real window | Screen('Flip', win); | %% keyboard cheking	TRUE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/3-Movie_Data/Show_movie.m	sub-040	ses-02	93	trigger	% only look for t as trigger	keysOfInterest(KbName('t'))=1; | % only look for t as trigger | KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	TRUE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/3-Movie_Data/Show_movie.m	sub-040	ses-02	94	KbQueue	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	% only look for t as trigger | KbQueueCreate(psychtoolbox_forp_id, keysOfInterest); | KbQueueStart;	TRUE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/3-Movie_Data/Show_movie.m	sub-040	ses-02	95	KbQueue	KbQueueStart;	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest); | KbQueueStart; | 	TRUE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/3-Movie_Data/Show_movie.m	sub-040	ses-02	97	KbCheck	[keyPress, keyTime, keyID] = KbCheck(-1);	 | [keyPress, keyTime, keyID] = KbCheck(-1); | oldKeyID = keyID;	TRUE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/3-Movie_Data/Show_movie.m	sub-040	ses-02	99	KbQueue	KbQueueWait	oldKeyID = keyID; | KbQueueWait | while 1	TRUE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/3-Movie_Data/Show_movie.m	sub-040	ses-02	103	KbCheck	[keyIsDown,secs,keyCode]=KbCheck;	%%%% PAUSE CODE %%%%%%% | [keyIsDown,secs,keyCode]=KbCheck; | if (keyIsDown==1 && keyCode(space))	TRUE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/3-Movie_Data/Show_movie.m	sub-040	ses-02	138	Flip	Screen('Flip', win);	% Update display: | Screen('Flip', win); | 	TRUE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/3-Movie_Data/main.m	sub-040	ses-02	11	fopen	outputFileID = fopen(outputFile, 'w');	% Open the output file for writing | outputFileID = fopen(outputFile, 'w'); | 	TRUE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/3-Movie_Data/main.m	sub-040	ses-02	14	diary	diary(outputFile);	% Redirect MATLAB output to the text file | diary(outputFile); | 	TRUE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/3-Movie_Data/main.m	sub-040	ses-02	26	trigger	% press t to start --> this comes from the trigger box	%% NOTE: | % press t to start --> this comes from the trigger box | % press space to finish --> you usually do not need to do this, unless	TRUE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/3-Movie_Data/main.m	sub-040	ses-02	80	save	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	t = datestr(now,'mmmm-dd-yyyy_HH-MM-SS_AM') | save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)]) | 	TRUE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/main.m	sub-040	ses-02	186	Flip	% Flip info to the real window	 | % Flip info to the real window | Screen('Flip', windowPtr);	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/main.m	sub-040	ses-02	187	Flip	Screen('Flip', windowPtr);	% Flip info to the real window | Screen('Flip', windowPtr); | %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/main.m	sub-040	ses-02	317	fprintf	"fprintf('\n Press the ""t"" key to proceed to the demo.\n  Press ""esc"" to end');"	"%% Print some info for the operator | fprintf('\n Press the ""t"" key to proceed to the demo.\n  Press ""esc"" to end'); | %% Keyboard - Looking for trigger to start the stimulus"	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/main.m	sub-040	ses-02	318	trigger	%% Keyboard - Looking for trigger to start the stimulus	"fprintf('\n Press the ""t"" key to proceed to the demo.\n  Press ""esc"" to end'); | %% Keyboard - Looking for trigger to start the stimulus | TrigKey = KbName('t');"	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/main.m	sub-040	ses-02	321	KbCheck	while KbCheck; end % Wait until all keys are released.	escapeKey = KbName('ESCAPE'); | while KbCheck; end % Wait until all keys are released. | while 1	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/main.m	sub-040	ses-02	324	KbCheck	[ keyIsDown, seconds, keyCode ] = KbCheck;	% Check the state of the keyboard. | [ keyIsDown, seconds, keyCode ] = KbCheck; | keyCode = find(keyCode, 1);	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/main.m	sub-040	ses-02	329	Flip	Screen('Flip', windowPtr);	if (keyCode == TrigKey) | Screen('Flip', windowPtr); | break;	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/main.m	sub-040	ses-02	338	KbCheck	[ keyIsDown, seconds, keyCode ] = KbCheck;	% Check the state of the keyboard. | [ keyIsDown, seconds, keyCode ] = KbCheck; | keyCode = find(keyCode, 1);	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/main.m	sub-040	ses-02	371	save	save([resultdir '/' (t) '  The Right Eye is _ eye =1 ' ]);	if optionZ == '1' | save([resultdir '/' (t) '  The Right Eye is _ eye =1 ' ]); | end	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/main.m	sub-040	ses-02	374	save	save([resultdir '/' (t) '  The Right Eye is _ eye =0 ' ]);	if optionZ == '0' | save([resultdir '/' (t) '  The Right Eye is _ eye =0 ' ]); | end	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/main.m	sub-040	ses-02	406	save	save([resultdir '/' (t) '  The Right Eye is _ eye =1 ' ]);	if optionZ == '1' | save([resultdir '/' (t) '  The Right Eye is _ eye =1 ' ]); | end	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/main.m	sub-040	ses-02	409	save	save([resultdir '/' (t) '  The Right Eye is _ eye =0 ' ]);	if optionZ == '0' | save([resultdir '/' (t) '  The Right Eye is _ eye =0 ' ]); | end	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-040	ses-02	75	Flip	% Flip info to the real window	 | % Flip info to the real window | Screen('Flip', windowPtr);	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-040	ses-02	76	Flip	Screen('Flip', windowPtr);	% Flip info to the real window | Screen('Flip', windowPtr); | %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-040	ses-02	79	fprintf	"fprintf('\n Press the ""t"" key to proceed to the demo.\n  Press ""esc"" to end');"	"%% Print some info for the operator | fprintf('\n Press the ""t"" key to proceed to the demo.\n  Press ""esc"" to end'); | %% Keyboard - Looking for trigger to start the stimulus"	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-040	ses-02	80	trigger	%% Keyboard - Looking for trigger to start the stimulus	"fprintf('\n Press the ""t"" key to proceed to the demo.\n  Press ""esc"" to end'); | %% Keyboard - Looking for trigger to start the stimulus | TrigKey = KbName('t');"	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-040	ses-02	83	KbCheck	while KbCheck; end % Wait until all keys are released.	escapeKey = KbName('ESCAPE'); | while KbCheck; end % Wait until all keys are released. | c=0;	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-040	ses-02	87	KbCheck	[ keyIsDown, seconds, keyCode ] = KbCheck;	% Check the state of the keyboard. | [ keyIsDown, seconds, keyCode ] = KbCheck; | keyCode = find(keyCode, 1);	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-040	ses-02	103	Flip	Screen('Flip', windowPtr);	Screen('DrawLine', windowPtr, White, fixRectArray(1)+fixRadius,0,fixRectArray(1)+fixRadius,1080, 5); | Screen('Flip', windowPtr); | while KbCheck; end % Wait until all keys are released.	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-040	ses-02	104	KbCheck	while KbCheck; end % Wait until all keys are released.	Screen('Flip', windowPtr); | while KbCheck; end % Wait until all keys are released. | end	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-040	ses-02	116	Flip	Screen('Flip', windowPtr);	Screen('DrawLine', windowPtr, White, fixRectArray(1)+fixRadius,0,fixRectArray(1)+fixRadius,1080, 5); | Screen('Flip', windowPtr); | while KbCheck; end % Wait until all keys are released.	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-040	ses-02	117	KbCheck	while KbCheck; end % Wait until all keys are released.	Screen('Flip', windowPtr); | while KbCheck; end % Wait until all keys are released. | end	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-040	ses-02	129	Flip	Screen('Flip', windowPtr);	Screen('DrawLine', windowPtr, White, fixRectArray(1)+fixRadius,0,fixRectArray(1)+fixRadius,1080, 5); | Screen('Flip', windowPtr); | while KbCheck; end % Wait until all keys are released.	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-040	ses-02	130	KbCheck	while KbCheck; end % Wait until all keys are released.	Screen('Flip', windowPtr); | while KbCheck; end % Wait until all keys are released. | end	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-040	ses-02	142	Flip	Screen('Flip', windowPtr);	Screen('DrawLine', windowPtr, White, fixRectArray(1)+fixRadius,0,fixRectArray(1)+fixRadius,1080, 5); | Screen('Flip', windowPtr); | while KbCheck; end % Wait until all keys are released.	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-040	ses-02	143	KbCheck	while KbCheck; end % Wait until all keys are released.	Screen('Flip', windowPtr); | while KbCheck; end % Wait until all keys are released. | end	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-040	ses-02	155	Flip	Screen('Flip', windowPtr);	Screen('DrawLine', windowPtr, White, fixRectArray(1)+fixRadius,0,fixRectArray(1)+fixRadius,1080, 5); | Screen('Flip', windowPtr); | while KbCheck; end % Wait until all keys are released.	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-040	ses-02	156	KbCheck	while KbCheck; end % Wait until all keys are released.	Screen('Flip', windowPtr); | while KbCheck; end % Wait until all keys are released. | end	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-040	ses-02	168	Flip	Screen('Flip', windowPtr);	Screen('DrawLine', windowPtr, White, fixRectArray(1)+fixRadius,0,fixRectArray(1)+fixRadius,1080, 5); | Screen('Flip', windowPtr); | while KbCheck; end % Wait until all keys are released.	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-040	ses-02	169	KbCheck	while KbCheck; end % Wait until all keys are released.	Screen('Flip', windowPtr); | while KbCheck; end % Wait until all keys are released. | end	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-040	ses-02	181	Flip	Screen('Flip', windowPtr);	Screen('DrawLine', windowPtr, White, fixRectArray(1)+fixRadius,0,fixRectArray(1)+fixRadius,1080, 5); | Screen('Flip', windowPtr); | while KbCheck; end % Wait until all keys are released.	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-040	ses-02	182	KbCheck	while KbCheck; end % Wait until all keys are released.	Screen('Flip', windowPtr); | while KbCheck; end % Wait until all keys are released. | end	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-040	ses-02	194	Flip	Screen('Flip', windowPtr);	Screen('DrawLine', windowPtr, White, fixRectArray(1)+fixRadius,0,fixRectArray(1)+fixRadius,1080, 5); | Screen('Flip', windowPtr); | while KbCheck; end % Wait until all keys are released.	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-040	ses-02	195	KbCheck	while KbCheck; end % Wait until all keys are released.	Screen('Flip', windowPtr); | while KbCheck; end % Wait until all keys are released. | end	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-040	ses-02	207	Flip	Screen('Flip', windowPtr);	Screen('DrawLine', windowPtr, White, fixRectArray(1)+fixRadius,0,fixRectArray(1)+fixRadius,1080, 5); | Screen('Flip', windowPtr); | while KbCheck; end % Wait until all keys are released.	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-040	ses-02	208	KbCheck	while KbCheck; end % Wait until all keys are released.	Screen('Flip', windowPtr); | while KbCheck; end % Wait until all keys are released. | end	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	sub-040	ses-02	212	KbCheck	while KbCheck; end % Wait until all keys are released.	if c==10 % end of the sequence | while KbCheck; end % Wait until all keys are released. | Screen('CloseAll');	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/CheckerMoveSine.m	sub-040	ses-02	26	pulse	% Passed in pulse time	if nargin==2 | % Passed in pulse time | obj.pulseTime = pulseTime;	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/CheckerMoveSine.m	sub-040	ses-02	45	load	Redlevel = load('RedLevel.mat');	% read the isoluminant R and G values | Redlevel = load('RedLevel.mat'); | Redlevel= (Redlevel.RedLevel);	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/CheckerMoveSine.m	sub-040	ses-02	47	load	Greenlevel = load('GreenLevel.mat');	Redlevel= (Redlevel.RedLevel); | Greenlevel = load('GreenLevel.mat'); | Greenlevel = (Greenlevel.GreenLevel);	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/CheckerFlickerSine.m	sub-040	ses-02	23	pulse	% Passed in pulse time	if nargin==2 | % Passed in pulse time | obj.flickerFrequency = flickerFrequency;	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/CheckerFlickerSine.m	sub-040	ses-02	47	load	Redlevel = load('RedLevel.mat');	% read the isoluminant R and G values | Redlevel = load('RedLevel.mat'); | Redlevel= (Redlevel.RedLevel);	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/CheckerFlickerSine.m	sub-040	ses-02	49	load	Greenlevel = load('GreenLevel.mat');	Redlevel= (Redlevel.RedLevel); | Greenlevel = load('GreenLevel.mat'); | Greenlevel = (Greenlevel.GreenLevel);	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/CheckerFlickerSine.m	sub-040	ses-02	69	Flip	% Flip contrast	 | % Flip contrast | switch obj.stimParams.gratingColor	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	12	load	% load shuffeled order of runs	%__________________________________________________________________________% | % load shuffeled order of runs | % estimate which fMRI run it should correspond to	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	14	load	runs_random = load([resultdir '/runs_random.mat']);	% estimate which fMRI run it should correspond to | runs_random = load([resultdir '/runs_random.mat']); | runs_random = runs_random.runs_random;	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	68	save	%% Save input parameters	Screen('Preference', 'SkipSyncTests', 1); | %% Save input parameters | scan.comment = comment;	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	71	load	%load in params	%% File specifc Parameters | %load in params | presentStimParams	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	77	save	%% Chosse current paradigm and save it	conditionEnd = 2; | %% Chosse current paradigm and save it | switch paradigmNumber	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	122	trigger	% only look for t as trigger	keysOfInterest(KbName('t'))=1; | % only look for t as trigger | KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	123	KbQueue	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	% only look for t as trigger | KbQueueCreate(psychtoolbox_forp_id, keysOfInterest); | KbQueueStart;	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	124	KbQueue	KbQueueStart;	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest); | KbQueueStart; | 	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	126	KbCheck	[keyPress, keyTime, keyID] = KbCheck(-1);	 | [keyPress, keyTime, keyID] = KbCheck(-1); | oldKeyID = keyID;	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	150	save	%% Save old LUT, define new LUT and define some colors	pixPerDeg = 800/30; | %% Save old LUT, define new LUT and define some colors | %absmax, absmin and absmean luminance and derived colors are absolute,	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	201	Flip	% Flip info to the real window	 | % Flip info to the real window | Screen('Flip', windowPtr);	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	202	Flip	Screen('Flip', windowPtr);	% Flip info to the real window | Screen('Flip', windowPtr); | %% Create the textures now that we have the diameter, screenprops,	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	245	Flip	% Flip info to the real window	 | % Flip info to the real window | Screen('Flip', windowPtr);	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	246	Flip	Screen('Flip', windowPtr);	% Flip info to the real window | Screen('Flip', windowPtr); | %Screen('BlendFunction', windowPtr, 'GL_SRC_ALPHA', 'GL_ONE_MINUS_SRC_ALPHA');	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	255	trigger	trigger = true;	laststate = conditionNone; | trigger = true; | currentConditionStartTime = 0;	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	277	trigger	%% Wait for trigger	 | %% Wait for trigger | scan.runs{run}.triggerTimes = KbQueueWait;	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	278	KbQueue	scan.runs{run}.triggerTimes = KbQueueWait;	%% Wait for trigger | scan.runs{run}.triggerTimes = KbQueueWait; | 	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	278	triggerTimes	scan.runs{run}.triggerTimes = KbQueueWait;	%% Wait for trigger | scan.runs{run}.triggerTimes = KbQueueWait; | 	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	282	Flip	%% Flip screen and estimate time of next screen;	while state~=conditionEnd | %% Flip screen and estimate time of next screen; | vbl         = [vbl ; [Screen('Flip', windowPtr) , state, trigger]];	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	283	Flip	vbl         = [vbl ; [Screen('Flip', windowPtr) , state, trigger]];	%% Flip screen and estimate time of next screen; | vbl         = [vbl ; [Screen('Flip', windowPtr) , state, trigger]]; | t           = (vbl(end,1)-vbl(1,1));	FALSE
<RAW>/Control/SUBC40_Session02_2024OCT05/SUBC040_Session02_2024OCT05_matlab/2-Grating/main.m	sub-040	ses-02	283	trigger	vbl         = [vbl ; [Screen('Flip', windowPtr) , state, trigger]];	%% Flip screen and estimate time of next screen; | vbl         = [vbl ; [Screen('Flip', windowPtr) , state, trigger]]; | t           = (vbl(end,1)-vbl(1,1));	FALSE
