participant_id	session_id	fmri_number	bids_run	ProtocolName	SeriesNumber	SeriesTime	source_mat	sha256	n_triggers	trigger_duration	protocol_expected	nifti_path	json_path	gates_passed	decision	already_has_events_in_bids	recommendation	events_stem	precomputed_events_tsv
sub-014	ses-01	4	03	fMRI4_AP	19		/lustre06/project/6001995/raw_original/Control/SUBC14-Session1-2023JUL19/SUBC14_Session01_2023JUL19_Matlab/2-Grating/Results/July-19-2023_ 2-00-59_PM__scan_info_for_subject_c14__selected_run_is_5__fmri_number_is4.mat	a28d9371363426f2	226	210.832653	fMRI4	/home/alexrees/scratch/bids/sub-014/ses-01/func/sub-014_ses-01_task-fmri_run-03_bold.nii.gz	/home/alexrees/scratch/bids/sub-014/ses-01/func/sub-014_ses-01_task-fmri_run-03_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-014_ses-01_task-fmri_run-03_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-014_ses-01_task-fmri_run-03_events.tsv
sub-015	ses-01	1	05	fMRI1_AP	3		/lustre06/project/6001995/raw_original/Control/SUBC15-Session1-2023AUG07/subC015-Session01_2023AUG07_Matlab/2-Grating/Results/August-07-2023_ 9-56-35_AM__scan_info_for_subject_015__selected_run_is_1__fmri_number_is1.mat	3458e513ecf20d44	226	210.83328	fMRI1	/home/alexrees/scratch/bids/sub-015/ses-01/func/sub-015_ses-01_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-015/ses-01/func/sub-015_ses-01_task-fmri_run-05_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-015_ses-01_task-fmri_run-05_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-015_ses-01_task-fmri_run-05_events.tsv
sub-015	ses-01	2	07	fMRI2_AP	7		/lustre06/project/6001995/raw_original/Control/SUBC15-Session1-2023AUG07/subC015-Session01_2023AUG07_Matlab/2-Grating/Results/August-07-2023_10-01-58_AM__scan_info_for_subject_015__selected_run_is_4__fmri_number_is2.mat	d0d1b6009fd7faa4	226	210.83254	fMRI2	/home/alexrees/scratch/bids/sub-015/ses-01/func/sub-015_ses-01_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-015/ses-01/func/sub-015_ses-01_task-fmri_run-07_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-015_ses-01_task-fmri_run-07_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-015_ses-01_task-fmri_run-07_events.tsv
sub-015	ses-01	3	01	fMRI3_AP	15		/lustre06/project/6001995/raw_original/Control/SUBC15-Session1-2023AUG07/subC015-Session01_2023AUG07_Matlab/2-Grating/Results/August-07-2023_10-07-22_AM__scan_info_for_subject_015__selected_run_is_2__fmri_number_is3.mat	efb70aa5dfc6479c	226	210.832628	fMRI3	/home/alexrees/scratch/bids/sub-015/ses-01/func/sub-015_ses-01_task-fmri_run-01_bold.nii.gz	/home/alexrees/scratch/bids/sub-015/ses-01/func/sub-015_ses-01_task-fmri_run-01_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-015_ses-01_task-fmri_run-01_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-015_ses-01_task-fmri_run-01_events.tsv
sub-015	ses-01	4	03	fMRI4_AP	19		/lustre06/project/6001995/raw_original/Control/SUBC15-Session1-2023AUG07/subC015-Session01_2023AUG07_Matlab/2-Grating/Results/August-07-2023_10-11-45_AM__scan_info_for_subject_015__selected_run_is_5__fmri_number_is4.mat	a969a150af7acc75	226	210.833477	fMRI4	/home/alexrees/scratch/bids/sub-015/ses-01/func/sub-015_ses-01_task-fmri_run-03_bold.nii.gz	/home/alexrees/scratch/bids/sub-015/ses-01/func/sub-015_ses-01_task-fmri_run-03_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-015_ses-01_task-fmri_run-03_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-015_ses-01_task-fmri_run-03_events.tsv
sub-015	ses-02	1	05	fMRI1_AP	3		/lustre06/project/6001995/raw_original/Control/SUBC15_Session02_2024FEB08/SUBC15_SESSION02_2024FEB8_MATLAB/2-Grating/Results/February-08-2024_ 4-43-49_PM__scan_info_for_subject_SUBC15_Session2__selected_run_is_1__fmri_number_is1.mat	f82a75aed72284ac	226	210.833728	fMRI1	/home/alexrees/scratch/bids/sub-015/ses-02/func/sub-015_ses-02_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-015/ses-02/func/sub-015_ses-02_task-fmri_run-05_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-015_ses-02_task-fmri_run-05_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-015_ses-02_task-fmri_run-05_events.tsv
sub-015	ses-02	2	07	fMRI2_AP	7		/lustre06/project/6001995/raw_original/Control/SUBC15_Session02_2024FEB08/SUBC15_SESSION02_2024FEB8_MATLAB/2-Grating/Results/February-08-2024_ 4-48-10_PM__scan_info_for_subject_SUBC15-session2__selected_run_is_4__fmri_number_is2.mat	2c9fa5f2b474e366	226	210.832867	fMRI2	/home/alexrees/scratch/bids/sub-015/ses-02/func/sub-015_ses-02_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-015/ses-02/func/sub-015_ses-02_task-fmri_run-07_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-015_ses-02_task-fmri_run-07_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-015_ses-02_task-fmri_run-07_events.tsv
sub-015	ses-02	3	01	fMRI3_AP	11		/lustre06/project/6001995/raw_original/Control/SUBC15_Session02_2024FEB08/SUBC15_SESSION02_2024FEB8_MATLAB/2-Grating/Results/February-08-2024_ 4-53-59_PM__scan_info_for_subject_SUBC15-session2__selected_run_is_2__fmri_number_is3.mat	70c295e189b7cb49	226	210.83274	fMRI3	/home/alexrees/scratch/bids/sub-015/ses-02/func/sub-015_ses-02_task-fmri_run-01_bold.nii.gz	/home/alexrees/scratch/bids/sub-015/ses-02/func/sub-015_ses-02_task-fmri_run-01_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-015_ses-02_task-fmri_run-01_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-015_ses-02_task-fmri_run-01_events.tsv
sub-015	ses-02	4	03	fMRI4_AP	15		/lustre06/project/6001995/raw_original/Control/SUBC15_Session02_2024FEB08/SUBC15_SESSION02_2024FEB8_MATLAB/2-Grating/Results/February-08-2024_ 4-58-11_PM__scan_info_for_subject_SUBC15-session2__selected_run_is_5__fmri_number_is4.mat	0b96ad88380650b5	226	210.833666	fMRI4	/home/alexrees/scratch/bids/sub-015/ses-02/func/sub-015_ses-02_task-fmri_run-03_bold.nii.gz	/home/alexrees/scratch/bids/sub-015/ses-02/func/sub-015_ses-02_task-fmri_run-03_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-015_ses-02_task-fmri_run-03_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-015_ses-02_task-fmri_run-03_events.tsv
sub-016	ses-01	1	05	fMRI1_AP	3		/lustre06/project/6001995/raw_original/Control/SUBC16-Session1-2023AUG08/SUBC16_Session01_2023AUG08_Matlab/2-Grating/Results/August-08-2023_ 2-45-40_PM__scan_info_for_subject_cc16__selected_run_is_1__fmri_number_is1.mat	4fb8bcb1483323f0	226	210.833519	fMRI1	/home/alexrees/scratch/bids/sub-016/ses-01/func/sub-016_ses-01_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-016/ses-01/func/sub-016_ses-01_task-fmri_run-05_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-016_ses-01_task-fmri_run-05_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-016_ses-01_task-fmri_run-05_events.tsv
sub-016	ses-01	2	07	fMRI2_AP	7		/lustre06/project/6001995/raw_original/Control/SUBC16-Session1-2023AUG08/SUBC16_Session01_2023AUG08_Matlab/2-Grating/Results/August-08-2023_ 2-50-36_PM__scan_info_for_subject_c16__selected_run_is_4__fmri_number_is2.mat	d892e9974079dedc	226	210.832562	fMRI2	/home/alexrees/scratch/bids/sub-016/ses-01/func/sub-016_ses-01_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-016/ses-01/func/sub-016_ses-01_task-fmri_run-07_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-016_ses-01_task-fmri_run-07_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-016_ses-01_task-fmri_run-07_events.tsv
sub-016	ses-01	3	01	fMRI3_AP	15		/lustre06/project/6001995/raw_original/Control/SUBC16-Session1-2023AUG08/SUBC16_Session01_2023AUG08_Matlab/2-Grating/Results/August-08-2023_ 2-56-14_PM__scan_info_for_subject_c16__selected_run_is_2__fmri_number_is3.mat	d1256f100ad08f5b	226	210.83342	fMRI3	/home/alexrees/scratch/bids/sub-016/ses-01/func/sub-016_ses-01_task-fmri_run-01_bold.nii.gz	/home/alexrees/scratch/bids/sub-016/ses-01/func/sub-016_ses-01_task-fmri_run-01_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-016_ses-01_task-fmri_run-01_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-016_ses-01_task-fmri_run-01_events.tsv
sub-016	ses-01	4	03	fMRI4_AP	19		/lustre06/project/6001995/raw_original/Control/SUBC16-Session1-2023AUG08/SUBC16_Session01_2023AUG08_Matlab/2-Grating/Results/August-08-2023_ 3-00-35_PM__scan_info_for_subject_c16__selected_run_is_5__fmri_number_is4.mat	0262c766a3175889	226	210.832425	fMRI4	/home/alexrees/scratch/bids/sub-016/ses-01/func/sub-016_ses-01_task-fmri_run-03_bold.nii.gz	/home/alexrees/scratch/bids/sub-016/ses-01/func/sub-016_ses-01_task-fmri_run-03_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-016_ses-01_task-fmri_run-03_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-016_ses-01_task-fmri_run-03_events.tsv
sub-016	ses-02	2	01	fMRI2_AP	11		/lustre06/project/6001995/raw_original/Control/SUBC16-SESSION2-2024FEB07/SUBC016-Session02-2023FEB07_MATLAB/2-Grating/Results/February-07-2024_ 9-43-02_AM__scan_info_for_subject_SUBC16-session2__selected_run_is_4__fmri_number_is2.mat	0eb884212ddb1ee7	226	210.834085	fMRI2	/home/alexrees/scratch/bids/sub-016/ses-02/func/sub-016_ses-02_task-fmri_run-01_bold.nii.gz	/home/alexrees/scratch/bids/sub-016/ses-02/func/sub-016_ses-02_task-fmri_run-01_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-016_ses-02_task-fmri_run-01_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-016_ses-02_task-fmri_run-01_desc-matlabFMRI2_events.tsv
sub-016	ses-02	3	03	fMRI3_AP	15		/lustre06/project/6001995/raw_original/Control/SUBC16-SESSION2-2024FEB07/SUBC016-Session02-2023FEB07_MATLAB/2-Grating/Results/February-07-2024_ 9-47-43_AM__scan_info_for_subject_SUBC16-session2__selected_run_is_2__fmri_number_is3.mat	f7c9755797c76b82	226	210.834241	fMRI3	/home/alexrees/scratch/bids/sub-016/ses-02/func/sub-016_ses-02_task-fmri_run-03_bold.nii.gz	/home/alexrees/scratch/bids/sub-016/ses-02/func/sub-016_ses-02_task-fmri_run-03_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-016_ses-02_task-fmri_run-03_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-016_ses-02_task-fmri_run-03_events.tsv
sub-016	ses-02	4	05	fMRI4_AP	23		/lustre06/project/6001995/raw_original/Control/SUBC16-SESSION2-2024FEB07/SUBC016-Session02-2023FEB07_MATLAB/2-Grating/Results/February-07-2024_ 9-53-38_AM__scan_info_for_subject_SUBC16-session2__selected_run_is_5__fmri_number_is4.mat	d604cc0d72bdbf7b	226	210.833817	fMRI4	/home/alexrees/scratch/bids/sub-016/ses-02/func/sub-016_ses-02_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-016/ses-02/func/sub-016_ses-02_task-fmri_run-05_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-016_ses-02_task-fmri_run-05_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-016_ses-02_task-fmri_run-05_events.tsv
sub-017	ses-01	1	05	fMRI1_AP	3		/lustre06/project/6001995/raw_original/Control/SUBC17-Session1-2023AUG18/SUBC17_Control_Session01_2023AUG18_MATLAB/2-Grating/Results/August-18-2023_ 3-12-59_PM__scan_info_for_subject_SUBC17__selected_run_is_1__fmri_number_is1.mat	3b31d9b4e14efb90	226	210.833767	fMRI1	/home/alexrees/scratch/bids/sub-017/ses-01/func/sub-017_ses-01_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-017/ses-01/func/sub-017_ses-01_task-fmri_run-05_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-017_ses-01_task-fmri_run-05_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-017_ses-01_task-fmri_run-05_events.tsv
sub-017	ses-01	2	07	fMRI2_AP	7		/lustre06/project/6001995/raw_original/Control/SUBC17-Session1-2023AUG18/SUBC17_Control_Session01_2023AUG18_MATLAB/2-Grating/Results/August-18-2023_ 3-17-23_PM__scan_info_for_subject_c17__selected_run_is_4__fmri_number_is2.mat	af304103c6ba08d8	226	210.833816	fMRI2	/home/alexrees/scratch/bids/sub-017/ses-01/func/sub-017_ses-01_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-017/ses-01/func/sub-017_ses-01_task-fmri_run-07_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-017_ses-01_task-fmri_run-07_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-017_ses-01_task-fmri_run-07_events.tsv
sub-017	ses-01	3	01	fMRI3_AP	15		/lustre06/project/6001995/raw_original/Control/SUBC17-Session1-2023AUG18/SUBC17_Control_Session01_2023AUG18_MATLAB/2-Grating/Results/August-18-2023_ 3-22-55_PM__scan_info_for_subject_subc17__selected_run_is_2__fmri_number_is3.mat	bda77f547e13a2bb	226	210.833703	fMRI3	/home/alexrees/scratch/bids/sub-017/ses-01/func/sub-017_ses-01_task-fmri_run-01_bold.nii.gz	/home/alexrees/scratch/bids/sub-017/ses-01/func/sub-017_ses-01_task-fmri_run-01_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-017_ses-01_task-fmri_run-01_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-017_ses-01_task-fmri_run-01_events.tsv
sub-017	ses-01	4	03	fMRI4_AP	19		/lustre06/project/6001995/raw_original/Control/SUBC17-Session1-2023AUG18/SUBC17_Control_Session01_2023AUG18_MATLAB/2-Grating/Results/August-18-2023_ 3-27-09_PM__scan_info_for_subject_subc17__selected_run_is_5__fmri_number_is4.mat	65452a874cd3ec7b	226	210.832781	fMRI4	/home/alexrees/scratch/bids/sub-017/ses-01/func/sub-017_ses-01_task-fmri_run-03_bold.nii.gz	/home/alexrees/scratch/bids/sub-017/ses-01/func/sub-017_ses-01_task-fmri_run-03_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-017_ses-01_task-fmri_run-03_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-017_ses-01_task-fmri_run-03_events.tsv
sub-017	ses-02	1	05	fMRI1_AP	3		/lustre06/project/6001995/raw_original/Control/SUBC17_Session02_2024APR09/SUBC17_Session02_2024APR09_MATLAB/2-Grating/Results/April-09-2024_ 9-52-44_AM__scan_info_for_subject_SUBC17_Sess02__selected_run_is_1__fmri_number_is1.mat	15ce3fded3bd2b11	226	210.832367	fMRI1	/home/alexrees/scratch/bids/sub-017/ses-02/func/sub-017_ses-02_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-017/ses-02/func/sub-017_ses-02_task-fmri_run-05_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-017_ses-02_task-fmri_run-05_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-017_ses-02_task-fmri_run-05_events.tsv
sub-017	ses-02	2	07	fMRI2_AP	7		/lustre06/project/6001995/raw_original/Control/SUBC17_Session02_2024APR09/SUBC17_Session02_2024APR09_MATLAB/2-Grating/Results/April-09-2024_ 9-57-30_AM__scan_info_for_subject_SUBC17__selected_run_is_4__fmri_number_is2.mat	c4320174355ca19c	226	210.832352	fMRI2	/home/alexrees/scratch/bids/sub-017/ses-02/func/sub-017_ses-02_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-017/ses-02/func/sub-017_ses-02_task-fmri_run-07_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-017_ses-02_task-fmri_run-07_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-017_ses-02_task-fmri_run-07_events.tsv
sub-017	ses-02	3	01	fMRI3_AP	11		/lustre06/project/6001995/raw_original/Control/SUBC17_Session02_2024APR09/SUBC17_Session02_2024APR09_MATLAB/2-Grating/Results/April-09-2024_10-01-46_AM__scan_info_for_subject_SUBC17_sess02__selected_run_is_2__fmri_number_is3.mat	d46c5f5e9c0ad32c	226	210.832443	fMRI3	/home/alexrees/scratch/bids/sub-017/ses-02/func/sub-017_ses-02_task-fmri_run-01_bold.nii.gz	/home/alexrees/scratch/bids/sub-017/ses-02/func/sub-017_ses-02_task-fmri_run-01_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-017_ses-02_task-fmri_run-01_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-017_ses-02_task-fmri_run-01_events.tsv
sub-017	ses-02	4	03	fMRI4_AP	19		/lustre06/project/6001995/raw_original/Control/SUBC17_Session02_2024APR09/SUBC17_Session02_2024APR09_MATLAB/2-Grating/Results/April-09-2024_10-08-41_AM__scan_info_for_subject_subc17_sess02__selected_run_is_5__fmri_number_is4.mat	534761072770fb54	226	210.833406	fMRI4	/home/alexrees/scratch/bids/sub-017/ses-02/func/sub-017_ses-02_task-fmri_run-03_bold.nii.gz	/home/alexrees/scratch/bids/sub-017/ses-02/func/sub-017_ses-02_task-fmri_run-03_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-017_ses-02_task-fmri_run-03_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-017_ses-02_task-fmri_run-03_events.tsv
sub-018	ses-01	1	05	fMRI1_AP	3		/lustre06/project/6001995/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/2-Grating/Results/August-28-2023_ 1-59-07_PM__scan_info_for_subject_c18__selected_run_is_1__fmri_number_is1.mat	bd662b504ab258e9	226	210.833584	fMRI1	/home/alexrees/scratch/bids/sub-018/ses-01/func/sub-018_ses-01_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-018/ses-01/func/sub-018_ses-01_task-fmri_run-05_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-018_ses-01_task-fmri_run-05_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-018_ses-01_task-fmri_run-05_events.tsv
sub-018	ses-01	2	07	fMRI2_AP	7		/lustre06/project/6001995/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/2-Grating/Results/August-28-2023_ 2-04-05_PM__scan_info_for_subject_c18__selected_run_is_4__fmri_number_is2.mat	903aa02a2400935b	226	210.833499	fMRI2	/home/alexrees/scratch/bids/sub-018/ses-01/func/sub-018_ses-01_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-018/ses-01/func/sub-018_ses-01_task-fmri_run-07_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-018_ses-01_task-fmri_run-07_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-018_ses-01_task-fmri_run-07_events.tsv
sub-018	ses-01	3	01	fMRI3_AP	15		/lustre06/project/6001995/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/2-Grating/Results/August-28-2023_ 2-09-22_PM__scan_info_for_subject_c18__selected_run_is_2__fmri_number_is3.mat	085ab5228a2a7435	226	210.833701	fMRI3	/home/alexrees/scratch/bids/sub-018/ses-01/func/sub-018_ses-01_task-fmri_run-01_bold.nii.gz	/home/alexrees/scratch/bids/sub-018/ses-01/func/sub-018_ses-01_task-fmri_run-01_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-018_ses-01_task-fmri_run-01_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-018_ses-01_task-fmri_run-01_events.tsv
sub-018	ses-01	4	03	fMRI4_AP	19		/lustre06/project/6001995/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/2-Grating/Results/August-28-2023_ 2-13-44_PM__scan_info_for_subject_c18__selected_run_is_5__fmri_number_is4.mat	c3378f7bfcd1b0cb	226	210.833591	fMRI4	/home/alexrees/scratch/bids/sub-018/ses-01/func/sub-018_ses-01_task-fmri_run-03_bold.nii.gz	/home/alexrees/scratch/bids/sub-018/ses-01/func/sub-018_ses-01_task-fmri_run-03_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-018_ses-01_task-fmri_run-03_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-018_ses-01_task-fmri_run-03_events.tsv
sub-019	ses-01	1	05	fMRI1_AP	3		/lustre06/project/6001995/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/Results/September-07-2023_ 2-54-18_PM__scan_info_for_subject_c20__selected_run_is_1__fmri_number_is1.mat	c224d0e98f14bc7e	226	210.833121	fMRI1	/home/alexrees/scratch/bids/sub-019/ses-01/func/sub-019_ses-01_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-019/ses-01/func/sub-019_ses-01_task-fmri_run-05_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-019_ses-01_task-fmri_run-05_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-019_ses-01_task-fmri_run-05_events.tsv
sub-019	ses-01	2	07	fMRI2_AP	7		/lustre06/project/6001995/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/Results/September-07-2023_ 2-59-19_PM__scan_info_for_subject_c20__selected_run_is_4__fmri_number_is2.mat	6f52b2d5685d8b2a	226	210.833156	fMRI2	/home/alexrees/scratch/bids/sub-019/ses-01/func/sub-019_ses-01_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-019/ses-01/func/sub-019_ses-01_task-fmri_run-07_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-019_ses-01_task-fmri_run-07_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-019_ses-01_task-fmri_run-07_events.tsv
sub-019	ses-01	3	01	fMRI3_AP	15		/lustre06/project/6001995/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/Results/September-07-2023_ 3-04-50_PM__scan_info_for_subject_c20__selected_run_is_2__fmri_number_is3.mat	a2b7199105128223	226	210.833215	fMRI3	/home/alexrees/scratch/bids/sub-019/ses-01/func/sub-019_ses-01_task-fmri_run-01_bold.nii.gz	/home/alexrees/scratch/bids/sub-019/ses-01/func/sub-019_ses-01_task-fmri_run-01_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-019_ses-01_task-fmri_run-01_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-019_ses-01_task-fmri_run-01_events.tsv
sub-019	ses-01	4	03	fMRI4_AP	19		/lustre06/project/6001995/raw_original/Control/SUBC20-Session1_2023SEP07/SUB020_Session01_2023SEP07_MATLAB/2-Grating/Results/September-07-2023_ 3-09-40_PM__scan_info_for_subject_c20__selected_run_is_5__fmri_number_is4.mat	ba1b1a51a1f420f6	226	210.832353	fMRI4	/home/alexrees/scratch/bids/sub-019/ses-01/func/sub-019_ses-01_task-fmri_run-03_bold.nii.gz	/home/alexrees/scratch/bids/sub-019/ses-01/func/sub-019_ses-01_task-fmri_run-03_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-019_ses-01_task-fmri_run-03_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-019_ses-01_task-fmri_run-03_events.tsv
sub-019	ses-02	1	05	fMRI1_AP	3		/lustre06/project/6001995/raw_original/Control/SUBC20_Session02_2024MAR05/SUBC20_Session02_2024MAR5_MATLAB/2-Grating/Results/March-05-2024_10-00-08_AM__scan_info_for_subject_SUBC20__selected_run_is_1__fmri_number_is1.mat	ebb5773ca165e15b	226	210.832798	fMRI1	/home/alexrees/scratch/bids/sub-019/ses-02/func/sub-019_ses-02_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-019/ses-02/func/sub-019_ses-02_task-fmri_run-05_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-019_ses-02_task-fmri_run-05_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-019_ses-02_task-fmri_run-05_events.tsv
sub-019	ses-02	2	07	fMRI2_AP	7		/lustre06/project/6001995/raw_original/Control/SUBC20_Session02_2024MAR05/SUBC20_Session02_2024MAR5_MATLAB/2-Grating/Results/March-05-2024_10-04-30_AM__scan_info_for_subject_SUBC20__selected_run_is_4__fmri_number_is2.mat	13c353c16b2dc50f	226	210.833905	fMRI2	/home/alexrees/scratch/bids/sub-019/ses-02/func/sub-019_ses-02_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-019/ses-02/func/sub-019_ses-02_task-fmri_run-07_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-019_ses-02_task-fmri_run-07_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-019_ses-02_task-fmri_run-07_events.tsv
