iqm	family	split	split_value	n	n_total	missing	missing_pct	mean	sd	median	iqr	min	max	p01	p99	variance	zero_variance	near_zero_variance
rpve_wm	partial_volume	sequence_group	T1w	264	264	0	0.0	6.578824563676398	0.6216120162051969	6.57465438664004	0.9740851884420856	5.361174826778818	8.458212044037007	5.45850649586804	8.34980669336585	0.38640149869068996	False	False
rpve_wm	partial_volume	sequence_group	WMn	116	116	0	0.0	6.287623551403561	0.617820945287725	6.296975729679247	0.9297815229831974	5.148171252242812	8.034900388523276	5.1660113725850945	7.988278628320664	0.38170272043621817	False	False
rpve_wm	partial_volume	cohort	Control	277	277	0	0.0	6.548985521949948	0.6481892458313829	6.523593962459308	0.9432498178331041	5.148171252242812	8.458212044037007	5.410130999036779	8.343745014537266	0.42014929841145704	False	False
rpve_wm	partial_volume	cohort	Glaucoma	74	74	0	0.0	6.2660343294446905	0.4914200298359991	6.256050266946157	0.82567752038356	5.381207574596608	7.207670359580681	5.382261070800265	7.129830637757359	0.24149364572401422	False	False
rpve_wm	partial_volume	cohort	Data_ON	21	21	0	0.0	6.83053133515079	0.5069820212638412	7.00197052008734	0.41719102311042633	5.564176668369404	7.449858865465367	5.620566367109339	7.438317689426086	0.2570307698847699	False	False
rpve_wm	partial_volume	cohort	Data_TON	8	8	0	0.0	5.622166097021571	0.26361518769622067	5.539817387567245	0.27169043430429785	5.252793820065341	6.041283944716714	5.268110937211147	6.03573040336441	0.06949296718411366	False	False
rpve_wm	partial_volume	session	ses-01	230	230	0	0.0	6.505273192192343	0.6236627179478532	6.483149385359476	0.9148895578387792	5.252793820065341	8.410794492771128	5.422946709512074	8.105548354386316	0.3889551857581035	False	False
rpve_wm	partial_volume	session	ses-02	150	150	0	0.0	6.4664078837942895	0.6509948990545051	6.413664466674094	0.8126554168186502	5.148171252242812	8.458212044037007	5.253831044866797	8.21048427635932	0.4237943585949854	False	False
snr_csf	snr	all	all	380	380	0	0.0	1.948163698480919	0.17804401492718788	1.9345994275659226	0.23941878401416972	1.4952378332483087	2.64486767954165	1.5741633129313095	2.3378839078886093	0.031699671251392704	False	False
snr_csf	snr	sequence_group	T1w	264	264	0	0.0	1.8927286766346716	0.15314468000493464	1.8854908705943034	0.2004680958883176	1.4952378332483087	2.35192653038122	1.5577436444440926	2.2567621314910413	0.023453293013813832	False	False
snr_csf	snr	sequence_group	WMn	116	116	0	0.0	2.074326161993067	0.166506512515938	2.0701072377239296	0.2592839918687848	1.6333967190516914	2.64486767954165	1.6932392809720636	2.3855159253644747	0.027724418710220224	False	False
snr_csf	snr	cohort	Control	277	277	0	0.0	1.9400652859564385	0.17112896218029244	1.9361658182154773	0.21958254928305476	1.4952378332483087	2.352419772698239	1.5586469550532447	2.322598635774938	0.02928512169690396	False	False
snr_csf	snr	cohort	Glaucoma	74	74	0	0.0	1.9473225397395446	0.17113937737174434	1.9105566496695352	0.2622713491371682	1.5778446149310166	2.3913564228938107	1.6183976509391091	2.326821459255884	0.029288686487188322	False	False
snr_csf	snr	cohort	Data_ON	21	21	0	0.0	1.9740151238564043	0.24771352183980974	1.899364914109539	0.25444742298654055	1.6182561000446825	2.64486767954165	1.6310575165702668	2.582685309243465	0.061361988902281894	False	False
snr_csf	snr	cohort	Data_TON	8	8	0	0.0	2.168491958888104	0.14420132749645423	2.1882516116770616	0.13069882716708392	1.8682413486196032	2.35192653038122	1.8854805458346684	2.3451872098874826	0.020794022851739646	False	False
snr_csf	snr	session	ses-01	230	230	0	0.0	1.944172521717476	0.17953638701706953	1.9266344863300429	0.2370852608075733	1.4952378332483087	2.64486767954165	1.5897930149239312	2.3340944419335363	0.03223331426314297	False	False
snr_csf	snr	session	ses-02	150	150	0	0.0	1.954283502851531	0.17615324426005013	1.9394889516651006	0.2528273641182479	1.5276440676787812	2.352419772698239	1.5653605530694505	2.335896556633971	0.03102996546334089	False	False
snr_gm	snr	all	all	380	380	0	0.0	4.5463966623353596	1.6971370110031225	5.104312444770276	3.5577392054302366	1.5340211597462674	7.723753424173406	1.8631503838485464	7.193173434809656	2.880274034116613	False	False
snr_gm	snr	sequence_group	T1w	264	264	0	0.0	5.595843667048536	0.7182262540407444	5.56832188577892	1.0732703451005952	3.566244207394931	7.723753424173406	4.171961692844958	7.233951630248225	0.5158489519933999	False	False
snr_gm	snr	sequence_group	WMn	116	116	0	0.0	2.158000030919165	0.1741369279159592	2.144858973076385	0.25323644925873623	1.5340211597462674	2.491967456555311	1.7636256818349412	2.478910651463037	0.030323669664007968	False	False
snr_gm	snr	cohort	Control	277	277	0	0.0	4.58763571204492	1.7437904683805359	5.181123520533292	3.7041320085582154	1.5340211597462674	7.723753424173406	1.8624105879896529	7.232444571370247	3.0408051976148083	False	False
snr_gm	snr	cohort	Glaucoma	74	74	0	0.0	4.333365317130552	1.5913625043427002	4.891188587996933	3.2751416712172863	1.883467113531724	6.898811222883927	1.885324493969083	6.6753824040278245	2.5324346202278707	False	False
snr_gm	snr	cohort	Data_ON	21	21	0	0.0	4.752592131644802	1.4577921205120146	5.217588490749689	1.4843244145410317	2.2992310007399603	6.272255913600738	2.299684986579	6.237432409867449	2.1251578666269157	False	False
snr_gm	snr	cohort	Data_TON	8	8	0	0.0	4.54777140234901	1.7016168720229221	5.311847086692062	1.589007530709452	1.8390573270704813	6.11872587712365	1.8454182968818824	6.098640712878496	2.8954999791530733	False	False
snr_gm	snr	session	ses-01	230	230	0	0.0	4.565487155898258	1.6937875405955014	5.117941451471055	3.494667064737736	1.5340211597462674	7.723753424173406	1.8403947391603686	7.23789316885217	2.868916232676557	False	False
snr_gm	snr	session	ses-02	150	150	0	0.0	4.5171245722055815	1.7075232083695009	5.097599187362881	3.5895217052976225	1.938972902866964	7.1834738607039705	1.9639049564845927	7.057584642733955	2.9156355071204736	False	False
snr_total	snr	all	all	380	380	0	0.0	4.658534280223825	2.126223583331236	5.531690237897729	4.522375549271004	1.3151899294307503	8.582648104211811	1.3692565053648937	7.804424453667779	4.5208267263139215	False	False
snr_total	snr	sequence_group	T1w	264	264	0	0.0	6.013773720045115	0.6846629310368101	5.8728036643041595	0.935332921222102	4.758115505319836	8.582648104211811	4.856713355551056	7.895249731332485	0.4687633291359158	False	False
snr_total	snr	sequence_group	WMn	116	116	0	0.0	1.574196244768476	0.12166540653807151	1.5535040492817203	0.1862820124819018	1.3151899294307503	1.8544308709377493	1.359777222724965	1.8183227478814181	0.014802471148074214	False	False
snr_total	snr	cohort	Control	277	277	0	0.0	4.645869182577387	2.164420596721748	5.524685990942928	4.546846012184601	1.363874563001743	8.582648104211811	1.3915007920251914	7.8785619400383045	4.684716519513327	False	False
snr_total	snr	cohort	Glaucoma	74	74	0	0.0	4.579278380732754	2.052199582158132	5.5222087614315045	4.244109616922449	1.3590541626761217	7.05723958667384	1.3662354132830297	6.937697173658386	4.21152312501001	False	False
snr_total	snr	cohort	Data_ON	21	21	0	0.0	4.8842389176869245	1.8398375207636166	5.639380123509365	1.3131635365980001	1.735441921970632	6.637482681402059	1.7372014886673286	6.623768764925627	3.3850021028096116	False	False
snr_total	snr	cohort	Data_TON	8	8	0	0.0	5.237705683183507	2.4203826857498525	6.229950186223311	2.1575140918334395	1.3151899294307503	7.181368206172324	1.326881002498399	7.176259813573658	5.858252345477669	False	False
snr_total	snr	session	ses-01	230	230	0	0.0	4.690606577359678	2.106860980051109	5.541163092594067	4.517630336834495	1.3151899294307503	8.582648104211811	1.3654634646379393	7.565866217918197	4.4388631892619195	False	False
snr_total	snr	session	ses-02	150	150	0	0.0	4.60935675794885	2.1617391538305655	5.519750688142798	4.5522378399946835	1.3688914922746258	7.986257063363205	1.4017566837995807	7.820878601625612	4.67311616920409	False	False
snr_wm	snr	all	all	380	380	0	0.0	7.481042479855198	4.787552768527291	9.539421555976016	10.184722625424223	0.1872440588131887	16.360823950955464	0.23572820975876885	14.531050670847886	22.920661511433334	False	False
snr_wm	snr	sequence_group	T1w	264	264	0	0.0	10.552748816452137	1.4109494064912425	10.218418706496635	1.9817251999639058	8.038134297797159	16.360823950955464	8.246312682523468	14.639679883132962	1.990778227677989	False	False
snr_wm	snr	sequence_group	WMn	116	116	0	0.0	0.4902625413931969	0.17142080836341658	0.469584309946947	0.24216590174173203	0.1872440588131887	0.9057758348879498	0.19245556580274417	0.8895090436743689	0.02938509353996719	False	False
snr_wm	snr	cohort	Control	277	277	0	0.0	7.409906549730803	4.853458851993015	9.52417788351261	10.129991248574095	0.1922646521580322	16.360823950955464	0.252957274710224	14.625835497868398	23.55606282798935	False	False
snr_wm	snr	cohort	Glaucoma	74	74	0	0.0	7.457147285328164	4.663150690380765	9.727673853767705	10.037694827176121	0.1872440588131887	12.980558883746996	0.27402821526966487	12.561712150607068	21.744974361198608	False	False
snr_wm	snr	cohort	Data_ON	21	21	0	0.0	7.92610949755957	4.278869518821892	9.34854000261128	2.986207076907137	0.549946810121624	11.741775230255111	0.5633422487645874	11.740836826978597	18.308724359103095	False	False
snr_wm	snr	cohort	Data_TON	8	8	0	0.0	8.996853688313408	5.4499613210746425	11.153379095262077	4.782207637486218	0.2382711126021664	13.171219452641912	0.24974416477864617	13.169135732176981	29.70207840120966	False	False
snr_wm	snr	session	ses-01	230	230	0	0.0	7.562160054463301	4.737849661646318	9.553329278183394	10.137793718248064	0.1872440588131887	16.360823950955464	0.22967367917925083	14.289874584895081	22.447219416362127	False	False
snr_wm	snr	session	ses-02	150	150	0	0.0	7.356662198789437	4.876104923367232	9.531446426973236	10.270233257208215	0.1935374097894454	15.079221173192655	0.26168276019462816	14.611651599161851	23.776399223686163	False	False
snrd_csf	snr_dietrich	all	all	380	380	0	0.0	17.614658738418672	13.029756606978845	15.331715302560752	18.6790314980471	1.2299203096572782	69.26919898089172	1.584638822806859	56.428516309186534	169.77455723710884	False	False
snrd_csf	snr_dietrich	sequence_group	T1w	264	264	0	0.0	15.490458004218027	14.326913126541797	9.406730951160123	18.369244044630356	1.2299203096572782	69.26919898089172	1.4047203845836713	58.6276229353838	205.26043973547564	False	False
snrd_csf	snr_dietrich	sequence_group	WMn	116	116	0	0.0	22.44904661625462	7.494207407243699	23.176887253637737	8.05611897994892	4.853060051894467	53.270584573058095	6.213850619480378	41.38953319544831	56.163144662786316	False	False
snrd_csf	snr_dietrich	cohort	Control	277	277	0	0.0	17.92434933940087	13.155782569280518	15.643935993818316	18.05563755227577	1.3294654466295242	69.26919898089172	1.8511544191069043	58.26380556319981	173.0746150101851	False	False
snrd_csf	snr_dietrich	cohort	Glaucoma	74	74	0	0.0	16.268756442943904	11.86132423030499	13.248011490257262	20.142274901921954	1.2299203096572782	44.95333797044779	1.2517462720041979	42.44303126789657	140.69101249642029	False	False
snrd_csf	snr_dietrich	cohort	Data_ON	21	21	0	0.0	21.55068156573977	15.217080514614288	16.353411938076583	24.48490440786305	3.184490550908748	53.270584573058095	3.565767683646702	51.66427453207383	231.55953938825382	False	False
snrd_csf	snr_dietrich	cohort	Data_TON	8	8	0	0.0	9.00915799083374	9.22682195683751	4.173293609110239	6.636012601363461	2.8099593391322246	24.80656683560458	2.823550094903934	24.671476485867377	85.13424342317879	False	False
snrd_csf	snr_dietrich	session	ses-01	230	230	0	0.0	17.528510849179327	13.30756781732628	15.121076967337565	18.71835508216267	1.2299203096572782	69.26919898089172	1.4139282758563505	57.164988722514515	177.09136121273815	False	False
snrd_csf	snr_dietrich	session	ses-02	150	150	0	0.0	17.74675216858566	12.63485942705497	16.46006225250142	18.30979859470457	1.4489177290964244	60.39073789289086	2.2466361038977314	54.37099794083986	159.63967274143985	False	False
snrd_gm	snr_dietrich	all	all	380	380	0	0.0	26.74207649782639	23.59393703593205	19.961831417252096	21.41940362535226	2.360631508984831	123.51616203821656	3.2876179503988614	106.00489328476996	556.6738648555261	False	False
snrd_gm	snr_dietrich	sequence_group	T1w	264	264	0	0.0	29.592572597901917	27.504119851889254	18.035507777073256	34.22723461904221	2.360631508984831	123.51616203821656	2.758833234222054	107.09929129097532	756.4766088270886	False	False
snrd_gm	snr_dietrich	sequence_group	WMn	116	116	0	0.0	20.254740545930368	6.593170935360523	20.716644679472818	8.068049089140107	4.075839840235601	44.60740573686851	5.176680122255251	35.659339213731805	43.46990298288275	False	False
snrd_gm	snr_dietrich	cohort	Control	277	277	0	0.0	27.306715335679147	24.31753706436641	20.16825329655269	21.17743843149363	2.632073005448351	123.51616203821656	3.4694380939863447	107.04184644273573	591.3426088768341	False	False
snrd_gm	snr_dietrich	cohort	Glaucoma	74	74	0	0.0	24.118948438598043	20.20163682735238	18.714367965111194	16.56139320410962	2.360631508984831	87.19715967966312	2.5339352635760712	81.92929309732123	408.10613050423996	False	False
snrd_gm	snr_dietrich	cohort	Data_ON	21	21	0	0.0	34.93516116734056	25.930167371377383	28.43966463504305	26.253426298250698	6.617903543802276	92.81131406185077	6.783245356080807	92.48838331084654	672.3735799076443	False	False
snrd_gm	snr_dietrich	cohort	Data_TON	8	8	0	0.0	9.948544027562239	6.167690052813389	7.042027456809366	7.226844067658792	4.383536569046271	20.32311565859994	4.402930065089857	20.171429093232703	38.04040058757322	False	False
snrd_gm	snr_dietrich	session	ses-01	230	230	0	0.0	26.5358469549686	23.728131182264192	18.68575231140872	21.633506772572176	2.360631508984831	123.51616203821656	2.857205341213149	105.67200775394576	563.0242094027383	False	False
snrd_gm	snr_dietrich	session	ses-02	150	150	0	0.0	27.058295130208332	23.462388815410236	20.92704867556612	20.997191809557798	2.833279717787562	114.86760725210772	4.250186267376734	105.92535426413056	550.4836889254873	False	False
snrd_total	snr_dietrich	all	all	380	380	0	0.0	23.885504309700664	22.629356512441728	15.753411499074675	19.176221849668146	2.175124196966161	118.39747424203824	2.9432908727002824	101.53205082782497	512.0877761671888	False	False
snrd_total	snr_dietrich	sequence_group	T1w	264	264	0	0.0	27.805326687466966	26.01802557388263	16.46237012836324	32.58408120853311	2.175124196966161	118.39747424203824	2.507941230907572	102.42023655829847	676.9376547632105	False	False
snrd_total	snr_dietrich	sequence_group	WMn	116	116	0	0.0	14.964529243060122	4.897720534137906	15.471228217291976	5.603023379150541	3.097794576809392	34.38404553992907	3.978650077069481	26.98343992477429	23.987666430516093	False	False
snrd_total	snr_dietrich	cohort	Control	277	277	0	0.0	24.43067161605463	23.438584726038233	15.845456129053671	19.867166055873952	2.3813993858818416	118.39747424203824	3.084053555449219	102.29896410090382	549.3672539596728	False	False
snrd_total	snr_dietrich	cohort	Glaucoma	74	74	0	0.0	21.314737498538054	19.05637604140285	15.220221175708062	15.241974443905722	2.175124196966161	83.33815167124112	2.3316859573881312	76.69388701355801	363.1454678313525	False	False
snrd_total	snr_dietrich	cohort	Data_ON	21	21	0	0.0	31.576399741814413	24.629298517180434	23.266401738256395	19.522489043879197	5.554371485095474	87.23745022852734	5.640613851598589	86.97489729052376	606.6023454483864	False	False
snrd_total	snr_dietrich	cohort	Data_TON	8	8	0	0.0	8.600078821150142	4.3351895005786405	6.68700044820843	5.994477866335258	4.206910553443674	15.335487268339088	4.2256968406469895	15.253873883235812	18.793868005927283	False	False
snrd_total	snr_dietrich	session	ses-01	230	230	0	0.0	23.79163773886806	22.78544630260016	15.001697775306972	18.61810217110814	2.175124196966161	118.39747424203824	2.5783672700998936	101.818784087414	519.1765632086754	False	False
snrd_total	snr_dietrich	session	ses-02	150	150	0	0.0	24.029433051643988	22.46319889062202	16.236196253010995	18.768727742794766	2.577447709514761	107.91580879902509	3.522092927949582	100.42537828139751	504.59530439964243	False	False
snrd_wm	snr_dietrich	all	all	380	380	0	0.0	27.299777692856935	34.588162152994286	12.47083993225333	34.47057984498931	0.2457549835908299	162.40706170700636	0.6396339273329552	140.5955295939565	1196.3409611218265	False	False
snrd_wm	snr_dietrich	sequence_group	T1w	264	264	0	0.0	38.33294946028094	36.372880945855414	22.151763558430332	44.22102804199277	2.9049221936989493	162.40706170700636	3.4096962389748566	142.31887504114394	1322.986468301372	False	False
snrd_wm	snr_dietrich	sequence_group	WMn	116	116	0	0.0	2.189800566995376	1.2906373004073681	1.9195962843234808	1.4481696013824572	0.2457549835908299	6.78318796102909	0.3801568306460985	5.998770184040446	1.6657446412028192	False	False
snrd_wm	snr_dietrich	cohort	Control	277	277	0	0.0	28.060950173083874	35.85818542615001	12.97024330654076	39.0694165741451	0.2457549835908299	162.40706170700636	0.5672620193836064	142.20398534466477	1285.809462056157	False	False
snrd_wm	snr_dietrich	cohort	Glaucoma	74	74	0	0.0	23.556507614072228	29.184085278912697	10.412864579382159	28.0455105438134	0.952039286566444	117.86395736361244	1.0276774177943904	107.38644280424167	851.7108335668487	False	False
snrd_wm	snr_dietrich	cohort	Data_ON	21	21	0	0.0	38.243356492362906	38.174829983059865	27.44699583760796	37.211585090578275	1.466160788075797	123.66200225559446	2.0610133368369996	123.3167367005117	1457.3176442355266	False	False
snrd_wm	snr_dietrich	cohort	Data_TON	8	8	0	0.0	6.84253444505445	4.601177632368776	7.026913153338857	4.181956729006563	0.8767793108127508	15.21519775407403	0.9187160706073632	14.800737418004353	21.170835604610733	False	False
snrd_wm	snr_dietrich	session	ses-01	230	230	0	0.0	27.310555412456257	34.619928239217515	11.513917456925773	32.20087364629581	0.4689704539513832	162.40706170700636	0.8385297930115123	141.4792964899501	1198.5394312885705	False	False
snrd_wm	snr_dietrich	session	ses-02	150	150	0	0.0	27.283251856137966	34.65531393615182	12.998510588507177	38.22494043617105	0.2457549835908299	156.57839797060356	0.47905447347056684	139.04789556829988	1200.9907840132385	False	False
summary_bg_k	intensity_summary	all	all	380	380	0	0.0	746.9044515789473	1170.0641695100785	279.55685	733.071275	-0.3851	6658.9786	1.6110529999999998	5796.319963999983	1369050.1607713099	False	False
summary_bg_k	intensity_summary	sequence_group	T1w	264	264	0	0.0	1014.6199390151517	1314.2444578348443	419.87545	1132.501025	3.7086	6658.9786	4.053673	6470.212042	1727238.4949496037	False	False
summary_bg_k	intensity_summary	sequence_group	WMn	116	116	0	0.0	137.6209284482759	151.01757212773722	67.7616	221.23492500000003	-0.3851	672.5093	0.48025500000000004	520.694	22806.307091356317	False	False
summary_bg_k	intensity_summary	cohort	Control	277	277	0	0.0	786.3187577617327	1188.969225042122	300.7134	782.2071	0.4407	6658.9786	1.609832	5830.005800000008	1413647.8180972638	False	False
summary_bg_k	intensity_summary	cohort	Glaucoma	74	74	0	0.0	622.7884054054055	1126.5433779271489	214.9179	410.6073	2.8981	6456.9562	4.555784	4905.901620999992	1269099.9823515108	False	False
summary_bg_k	intensity_summary	cohort	Data_ON	21	21	0	0.0	892.9841190476188	1247.1192834187748	348.6127	1225.16	-0.3851	4858.6739	0.6707000000000001	4591.533440000001	1555306.5070749584	False	False
summary_bg_k	intensity_summary	cohort	Data_TON	8	8	0	0.0	146.79840000000002	87.31774712760289	127.51145	67.00982499999998	2.6518	287.73	9.883913000000002	284.566245	7624.388963440001	False	False
summary_bg_k	intensity_summary	session	ses-01	230	230	0	0.0	746.850857826087	1159.476455364554	292.42565	679.8940500000001	-0.3851	6658.9786	1.590703	5192.980311000004	1344385.6505447507	False	False
summary_bg_k	intensity_summary	session	ses-02	150	150	0	0.0	746.9866286666668	1190.0191620023702	243.88815	871.4409499999999	0.7044	6492.7828	2.758003	6047.194483999992	1416145.6059328236	False	False
summary_bg_mad	intensity_summary	all	all	380	380	0	0.0	318.12351605263154	573.126082421883	0.0	526.3238249999999	0.0	3521.1803	0.0	1755.1193739999892	328473.50635225506	False	False
summary_bg_mad	intensity_summary	sequence_group	T1w	264	264	0	0.0	1.1905727272727271	3.528612130903032	0.0	0.0	0.0	26.6868	0.0	12.409362000000007	12.451103570356034	False	False
summary_bg_mad	intensity_summary	sequence_group	WMn	116	116	0	0.0	1039.419180172414	571.9477650905674	994.8261	808.7595000000001	0.0	3521.1803	0.0	2599.0016399999986	327124.2459920948	False	False
summary_bg_mad	intensity_summary	cohort	Control	277	277	0	0.0	326.0226198555957	582.7130464192302	0.0	616.7625	0.0	3521.1803	0.0	1748.6403600000053	339554.49446717993	False	False
summary_bg_mad	intensity_summary	cohort	Glaucoma	74	74	0	0.0	353.52048378378373	610.2254382944715	0.0	699.4176	0.0	2372.1635	0.0	1839.6721539999971	372375.0855416798	False	False
summary_bg_mad	intensity_summary	cohort	Data_ON	21	21	0	0.0	125.03278571428572	262.6576696732294	0.0	8.8956	0.0	1030.4085	0.0	925.1437600000004	68989.05143817129	False	False
summary_bg_mad	intensity_summary	cohort	Data_TON	8	8	0	0.0	224.05826249999998	422.15497339096737	0.0	187.549175	0.0	1042.2694	0.0	1021.8243109999999	178214.82155872838	False	False
summary_bg_mad	intensity_summary	session	ses-01	230	230	0	0.0	300.9231256521739	552.3652910356046	0.0	465.90772499999997	0.0	3521.1803	0.0	1578.645199	305107.4147408482	False	False
summary_bg_mad	intensity_summary	session	ses-02	150	150	0	0.0	344.497448	604.5103237693355	0.0	596.3767250000001	0.0	2639.0319	0.0	2276.995307999998	365432.7315437068	False	False
summary_bg_mean	intensity_summary	all	all	380	380	0	0.0	445.39459131578946	739.709564819975	12.11685	841.9006999999999	2.1529	2969.6671	2.743778	2765.015746999996	547170.2402861568	False	False
summary_bg_mean	intensity_summary	sequence_group	T1w	264	264	0	0.0	10.650227272727273	8.500245227378159	9.025649999999999	8.27985	2.1529	50.9241	2.655733	43.423199000000004	72.25416892556517	False	False
summary_bg_mean	intensity_summary	sequence_group	WMn	116	116	0	0.0	1434.812799137931	617.8771666289693	1294.6702	863.695275	344.7039	2969.6671	487.533035	2945.51499	381772.1930414432	False	False
summary_bg_mean	intensity_summary	cohort	Control	277	277	0	0.0	454.44932346570397	735.4594922506019	11.534	892.4954	2.1529	2942.3756	2.743232	2561.036592000002	540900.6647415132	False	False
summary_bg_mean	intensity_summary	cohort	Glaucoma	74	74	0	0.0	507.80328243243235	843.9258362982181	16.454250000000002	996.672275	3.1764	2969.6671	3.186693	2952.440487	712210.8171716467	False	False
summary_bg_mean	intensity_summary	cohort	Data_ON	21	21	0	0.0	155.35797142857146	287.31077552308085	6.2489	9.9141	2.4032	953.1878	2.5151	902.9279800000002	82547.48173167415	False	False
summary_bg_mean	intensity_summary	cohort	Data_TON	8	8	0	0.0	315.940225	565.0607496424857	18.25295	269.48695000000004	5.5112	1386.9981	5.909422999999999	1363.601412	319293.65078652784	False	False
summary_bg_mean	intensity_summary	session	ses-01	230	230	0	0.0	418.6435221739131	715.479650232687	12.43365	770.05465	2.1529	2969.6671	2.734678	2717.484954	511911.12989708816	False	False
summary_bg_mean	intensity_summary	session	ses-02	150	150	0	0.0	486.41289733333326	776.0375370456774	11.160250000000001	883.708525	2.5303	2946.069	2.7752380000000003	2645.524886999995	602234.258903921	False	False
summary_bg_median	intensity_summary	all	all	380	380	0	0.0	214.57105263157894	386.5676683590144	0.0	355.0	0.0	2375.0	0.0	1183.8099999999927	149434.56222052494	False	False
summary_bg_median	intensity_summary	sequence_group	T1w	264	264	0	0.0	0.803030303030303	2.3800162760711125	0.0	0.0	0.0	18.0	0.0	8.370000000000005	5.664477474363406	False	False
summary_bg_median	intensity_summary	sequence_group	WMn	116	116	0	0.0	701.0775862068965	385.7729034788094	671.0	545.5	0.0	2375.0	0.0	1752.999999999999	148820.73305847077	False	False
summary_bg_median	intensity_summary	cohort	Control	277	277	0	0.0	219.89891696750902	393.03397707641506	0.0	416.0	0.0	2375.0	0.0	1179.4400000000035	154475.70713650397	False	False
summary_bg_median	intensity_summary	cohort	Glaucoma	74	74	0	0.0	238.44594594594594	411.59080430546425	0.0	471.75	0.0	1600.0	0.0	1240.839999999998	169406.99018881895	False	False
summary_bg_median	intensity_summary	cohort	Data_ON	21	21	0	0.0	84.33333333333333	177.15990893352068	0.0	6.0	0.0	695.0	0.0	624.0000000000002	31385.63333333334	False	False
summary_bg_median	intensity_summary	cohort	Data_TON	8	8	0	0.0	151.125	284.73919771307516	0.0	126.5	0.0	703.0	0.0	689.2099999999999	81076.41071428571	False	False
summary_bg_median	intensity_summary	session	ses-01	230	230	0	0.0	202.9695652173913	372.56472599027927	0.0	314.25	0.0	2375.0	0.0	1064.7800000000002	138804.47505221187	False	False
summary_bg_median	intensity_summary	session	ses-02	150	150	0	0.0	232.36	407.7360193513814	0.0	402.25	0.0	1780.0	0.0	1535.8099999999988	166248.66147651008	False	False
summary_bg_p05	intensity_summary	all	all	380	380	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	False
summary_bg_p05	intensity_summary	sequence_group	T1w	264	264	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	False
summary_bg_p05	intensity_summary	sequence_group	WMn	116	116	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	False
summary_bg_p05	intensity_summary	cohort	Control	277	277	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	False
summary_bg_p05	intensity_summary	cohort	Glaucoma	74	74	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	False
summary_bg_p05	intensity_summary	cohort	Data_ON	21	21	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	False
summary_bg_p05	intensity_summary	cohort	Data_TON	8	8	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	False
summary_bg_p05	intensity_summary	session	ses-01	230	230	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	False
summary_bg_p05	intensity_summary	session	ses-02	150	150	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	False
summary_bg_p95	intensity_summary	all	all	380	380	0	0.0	1511.4421052631578	2514.793045680383	38.0	2920.75	9.0	10438.0	11.0	8653.599999999984	6324184.062602416	False	False
summary_bg_p95	intensity_summary	sequence_group	T1w	264	264	0	0.0	29.799242424242426	19.924034423601817	30.0	23.25	9.0	182.0	11.0	109.11000000000001	396.96714771287014	False	False
summary_bg_p95	intensity_summary	sequence_group	WMn	116	116	0	0.0	4883.456896551724	2081.460880758016	4463.0	3140.0	1157.0	10438.0	1615.3	9675.299999999997	4332479.398125936	False	False
summary_bg_p95	intensity_summary	cohort	Control	277	277	0	0.0	1540.8880866425993	2496.5297578104132	38.0	3105.0	9.0	10438.0	11.0	8302.480000000003	6232660.83163292	False	False
summary_bg_p95	intensity_summary	cohort	Glaucoma	74	74	0	0.0	1729.054054054054	2873.77145110785	42.5	3543.75	12.0	9744.0	12.73	9386.299999999997	8258562.353202518	False	False
summary_bg_p95	intensity_summary	cohort	Data_ON	21	21	0	0.0	485.0952380952381	871.9588238421528	19.0	32.0	11.0	2705.0	11.0	2578.8000000000006	760312.1904761905	False	False
summary_bg_p95	intensity_summary	cohort	Data_TON	8	8	0	0.0	1173.125	2131.023123659485	42.5	1043.75	13.0	5102.0	13.35	5031.44	4541259.553571428	False	False
summary_bg_p95	intensity_summary	session	ses-01	230	230	0	0.0	1432.6434782608696	2444.8662734482264	38.0	2638.25	9.0	9744.0	11.0	8421.210000000003	5977371.095044617	False	False
summary_bg_p95	intensity_summary	session	ses-02	150	150	0	0.0	1632.2666666666667	2622.09234467097	38.0	3051.25	11.0	10438.0	11.0	8758.119999999992	6875368.263982104	False	False
summary_bg_stdv	intensity_summary	all	all	380	380	0	0.0	785.533412631579	1382.8188091410782	63.015	1184.6114499999999	3.925	9066.9461	4.557247	5779.068164	1912187.8589143495	False	False
summary_bg_stdv	intensity_summary	sequence_group	T1w	264	264	0	0.0	47.86077878787878	41.10251520066062	36.83355	51.428125	3.925	214.25	4.521132	189.374543	1689.416755820537	False	False
