subject_id	session	sequence_group	run	mriqc_source_file	iqm	value	outlier_iqr	outlier_robust_z	robust_z	split
sub-060	ses-01	T1w	1	sub-060/ses-01/anat/sub-060_ses-01_run-01_T1w.json	summary_csf_k	5.1372	True	True	34.50188473315837	sequence_group=T1w
sub-070	ses-01	T1w	1	sub-070/ses-01/anat/sub-070_ses-01_run-01_T1w.json	summary_csf_k	-0.1683	True	False	3.193400481189853	sequence_group=T1w
sub-054	ses-02	WMn	2	sub-054/ses-02/anat/sub-054_ses-02_run-02_T1w.json	summary_csf_k	2.3282	True	False	2.805510436432637	sequence_group=WMn
sub-082	ses-01	T1w	2	sub-082/ses-01/anat/sub-082_ses-01_run-02_T1w.json	summary_csf_mad	121.3147	True	False	-3.066409240608928	sequence_group=T1w
sub-011	ses-02	T1w	1	sub-011/ses-02/anat/sub-011_ses-02_run-01_T1w.json	summary_csf_median	542.0	True	False	2.8864632352941175	sequence_group=T1w
sub-064	ses-02	T1w	1	sub-064/ses-02/anat/sub-064_ses-02_run-01_T1w.json	summary_csf_median	535.0	True	False	2.7475955882352943	sequence_group=T1w
sub-074	ses-01	T1w	1	sub-074/ses-01/anat/sub-074_ses-01_run-01_T1w.json	summary_csf_p05	179.0	True	False	3.433818181818182	sequence_group=T1w
sub-074	ses-02	T1w	1	sub-074/ses-02/anat/sub-074_ses-02_run-01_T1w.json	summary_csf_p05	182.0	True	True	3.5564545454545455	sequence_group=T1w
sub-004	ses-01	WMn	3	sub-004/ses-01/anat/sub-004_ses-01_run-03_T1w.json	summary_csf_p05	16300.0	True	False	2.7550566424445684	sequence_group=WMn
sub-005	ses-01	WMn	3	sub-005/ses-01/anat/sub-005_ses-01_run-03_T1w.json	summary_csf_p05	16425.0	True	False	2.786475498416247	sequence_group=WMn
sub-028	ses-02	WMn	3	sub-028/ses-02/anat/sub-028_ses-02_run-03_T1w.json	summary_csf_p05	16885.0	True	False	2.9020968883920255	sequence_group=WMn
sub-041	ses-02	WMn	3	sub-041/ses-02/anat/sub-041_ses-02_run-03_T1w.json	summary_csf_p05	17057.0	True	False	2.9453292342090553	sequence_group=WMn
sub-049	ses-01	WMn	3	sub-049/ses-01/anat/sub-049_ses-01_run-03_T1w.json	summary_csf_p05	20915.0	True	True	3.9150408049189496	sequence_group=WMn
sub-080	ses-01	WMn	3	sub-080/ses-01/anat/sub-080_ses-01_run-03_T1w.json	summary_csf_p05	21663.0	True	True	4.1030512390534755	sequence_group=WMn
sub-003	ses-01	T1w	1	sub-003/ses-01/anat/sub-003_ses-01_run-01_T1w.json	summary_gm_k	4.7316	False	True	10.189166892094981	sequence_group=T1w
sub-003	ses-02	T1w	1	sub-003/ses-02/anat/sub-003_ses-02_run-01_T1w.json	summary_gm_k	5.8056	False	True	12.366542906522392	sequence_group=T1w
sub-004	ses-02	T1w	1	sub-004/ses-02/anat/sub-004_ses-02_run-01_T1w.json	summary_gm_k	1.788	False	True	4.221453636910129	sequence_group=T1w
sub-006	ses-01	T1w	1	sub-006/ses-01/anat/sub-006_ses-01_run-01_T1w.json	summary_gm_k	4.7719	False	True	10.270869176435227	sequence_group=T1w
sub-006	ses-02	T1w	1	sub-006/ses-02/anat/sub-006_ses-02_run-01_T1w.json	summary_gm_k	4.1444	False	True	8.998705816050496	sequence_group=T1w
sub-007	ses-01	T1w	1	sub-007/ses-01/anat/sub-007_ses-01_run-01_T1w.json	summary_gm_k	6.8554	False	True	14.494857003306283	sequence_group=T1w
sub-007	ses-02	T1w	1	sub-007/ses-02/anat/sub-007_ses-02_run-01_T1w.json	summary_gm_k	6.1325	False	True	13.029284265103696	sequence_group=T1w
sub-009	ses-02	T1w	1	sub-009/ses-02/anat/sub-009_ses-02_run-01_T1w.json	summary_gm_k	1.6115	False	True	3.863626014427412	sequence_group=T1w
sub-012	ses-01	T1w	1	sub-012/ses-01/anat/sub-012_ses-01_run-01_T1w.json	summary_gm_k	3.9959	False	True	8.697644048692515	sequence_group=T1w
sub-012	ses-02	T1w	1	sub-012/ses-02/anat/sub-012_ses-02_run-01_T1w.json	summary_gm_k	8.1099	True	True	17.038170048091374	sequence_group=T1w
sub-013	ses-01	T1w	1	sub-013/ses-01/anat/sub-013_ses-01_run-01_T1w.json	summary_gm_k	8.0108	True	True	16.83725946798918	sequence_group=T1w
sub-014	ses-01	T1w	1	sub-014/ses-01/anat/sub-014_ses-01_run-01_T1w.json	summary_gm_k	2.8848	False	True	6.445053276224827	sequence_group=T1w
sub-016	ses-01	T1w	1	sub-016/ses-01/anat/sub-016_ses-01_run-01_T1w.json	summary_gm_k	2.6652	False	True	5.99984678388939	sequence_group=T1w
sub-016	ses-02	T1w	1	sub-016/ses-02/anat/sub-016_ses-02_run-01_T1w.json	summary_gm_k	2.8788	False	True	6.432889164412384	sequence_group=T1w
sub-017	ses-01	T1w	1	sub-017/ses-01/anat/sub-017_ses-01_run-01_T1w.json	summary_gm_k	3.896	False	True	8.495111587015328	sequence_group=T1w
sub-017	ses-02	T1w	1	sub-017/ses-02/anat/sub-017_ses-02_run-01_T1w.json	summary_gm_k	1.9996	False	True	4.650441313495642	sequence_group=T1w
sub-018	ses-01	T1w	1	sub-018/ses-01/anat/sub-018_ses-01_run-01_T1w.json	summary_gm_k	1.7829	False	True	4.211114141869552	sequence_group=T1w
sub-019	ses-01	T1w	1	sub-019/ses-01/anat/sub-019_ses-01_run-01_T1w.json	summary_gm_k	8.6295	True	True	18.091582131048995	sequence_group=T1w
sub-019	ses-02	T1w	1	sub-019/ses-02/anat/sub-019_ses-02_run-01_T1w.json	summary_gm_k	8.3978	True	True	17.621844679891794	sequence_group=T1w
sub-021	ses-02	T1w	1	sub-021/ses-02/anat/sub-021_ses-02_run-01_T1w.json	summary_gm_k	5.1237	False	True	10.984091599038173	sequence_group=T1w
sub-022	ses-01	T1w	1	sub-022/ses-01/anat/sub-022_ses-01_run-01_T1w.json	summary_gm_k	3.6204	False	True	7.936373384430418	sequence_group=T1w
sub-022	ses-02	T1w	1	sub-022/ses-02/anat/sub-022_ses-02_run-01_T1w.json	summary_gm_k	2.7609	False	True	6.1938643672978655	sequence_group=T1w
sub-026	ses-01	T1w	1	sub-026/ses-01/anat/sub-026_ses-01_run-01_T1w.json	summary_gm_k	6.762	False	True	14.30550232942591	sequence_group=T1w
sub-026	ses-02	T1w	1	sub-026/ses-02/anat/sub-026_ses-02_run-01_T1w.json	summary_gm_k	1.9831	False	True	4.616990006011422	sequence_group=T1w
sub-027	ses-01	T1w	1	sub-027/ses-01/anat/sub-027_ses-01_run-01_T1w.json	summary_gm_k	4.7596	False	True	10.245932747219717	sequence_group=T1w
sub-027	ses-02	T1w	1	sub-027/ses-02/anat/sub-027_ses-02_run-01_T1w.json	summary_gm_k	5.5606	False	True	11.869841674180943	sequence_group=T1w
sub-029	ses-01	T1w	1	sub-029/ses-01/anat/sub-029_ses-01_run-01_T1w.json	summary_gm_k	1.463	False	True	3.5625642470694316	sequence_group=T1w
sub-029	ses-02	T1w	1	sub-029/ses-02/anat/sub-029_ses-02_run-01_T1w.json	summary_gm_k	3.1722	False	True	7.027714232040878	sequence_group=T1w
sub-030	ses-01	T1w	1	sub-030/ses-01/anat/sub-030_ses-01_run-01_T1w.json	summary_gm_k	5.8733	False	True	12.503794634806132	sequence_group=T1w
sub-030	ses-02	T1w	1	sub-030/ses-02/anat/sub-030_ses-02_run-01_T1w.json	summary_gm_k	4.3156	False	True	9.345788473098887	sequence_group=T1w
sub-033	ses-01	T1w	1	sub-033/ses-01/anat/sub-033_ses-01_run-01_T1w.json	summary_gm_k	2.0018	False	True	4.65490148782687	sequence_group=T1w
sub-035	ses-01	T1w	1	sub-035/ses-01/anat/sub-035_ses-01_run-01_T1w.json	summary_gm_k	7.6596	True	True	16.125253456567478	sequence_group=T1w
sub-035	ses-02	T1w	1	sub-035/ses-02/anat/sub-035_ses-02_run-01_T1w.json	summary_gm_k	6.3603	False	True	13.491115043582807	sequence_group=T1w
sub-036	ses-01	T1w	1	sub-036/ses-01/anat/sub-036_ses-01_run-01_T1w.json	summary_gm_k	2.8981	False	True	6.472017057409077	sequence_group=T1w
sub-036	ses-02	T1w	1	sub-036/ses-02/anat/sub-036_ses-02_run-01_T1w.json	summary_gm_k	5.6902	False	True	12.132586489329727	sequence_group=T1w
sub-037	ses-01	T1w	1	sub-037/ses-01/anat/sub-037_ses-01_run-01_T1w.json	summary_gm_k	2.4851	False	True	5.634720694319206	sequence_group=T1w
sub-038	ses-01	T1w	1	sub-038/ses-01/anat/sub-038_ses-01_run-01_T1w.json	summary_gm_k	5.6381	False	True	12.02696145175834	sequence_group=T1w
sub-038	ses-02	T1w	1	sub-038/ses-02/anat/sub-038_ses-02_run-01_T1w.json	summary_gm_k	3.5568	False	True	7.807433799218515	sequence_group=T1w
sub-039	ses-01	T1w	1	sub-039/ses-01/anat/sub-039_ses-01_run-01_T1w.json	summary_gm_k	6.2742	False	True	13.316560039074243	sequence_group=T1w
sub-039	ses-02	T1w	1	sub-039/ses-02/anat/sub-039_ses-02_run-01_T1w.json	summary_gm_k	3.7695	False	True	8.238651562969642	sequence_group=T1w
sub-040	ses-01	T1w	1	sub-040/ses-01/anat/sub-040_ses-01_run-01_T1w.json	summary_gm_k	4.2484	False	True	9.209550420799518	sequence_group=T1w
sub-040	ses-02	T1w	1	sub-040/ses-02/anat/sub-040_ses-02_run-01_T1w.json	summary_gm_k	3.8617	False	True	8.425573414487525	sequence_group=T1w
sub-041	ses-01	T1w	1	sub-041/ses-01/anat/sub-041_ses-01_run-01_T1w.json	summary_gm_k	3.6572	False	True	8.010979936880071	sequence_group=T1w
sub-043	ses-02	T1w	1	sub-043/ses-02/anat/sub-043_ses-02_run-01_T1w.json	summary_gm_k	4.9563	False	True	10.644712879470994	sequence_group=T1w
sub-043	ses-02	T1w	2	sub-043/ses-02/anat/sub-043_ses-02_run-02_T1w.json	summary_gm_k	6.1272	False	True	13.018539299669373	sequence_group=T1w
sub-044	ses-01	T1w	1	sub-044/ses-01/anat/sub-044_ses-01_run-01_T1w.json	summary_gm_k	1.6913	False	True	4.025408701532912	sequence_group=T1w
sub-046	ses-02	T1w	1	sub-046/ses-02/anat/sub-046_ses-02_run-01_T1w.json	summary_gm_k	1.4816	False	True	3.600272993688008	sequence_group=T1w
sub-047	ses-01	T1w	1	sub-047/ses-01/anat/sub-047_ses-01_run-01_T1w.json	summary_gm_k	2.3981	False	True	5.458341073038773	sequence_group=T1w
sub-048	ses-01	T1w	1	sub-048/ses-01/anat/sub-048_ses-01_run-01_T1w.json	summary_gm_k	8.8822	True	True	18.60389397354974	sequence_group=T1w
sub-048	ses-02	T1w	1	sub-048/ses-02/anat/sub-048_ses-02_run-01_T1w.json	summary_gm_k	7.6567	True	True	16.119374135858127	sequence_group=T1w
sub-049	ses-01	T1w	1	sub-049/ses-01/anat/sub-049_ses-01_run-01_T1w.json	summary_gm_k	1.7548	False	True	4.15414555154794	sequence_group=T1w
sub-050	ses-01	T1w	1	sub-050/ses-01/anat/sub-050_ses-01_run-01_T1w.json	summary_gm_k	9.1346	True	True	19.115597610459876	sequence_group=T1w
sub-054	ses-01	T1w	1	sub-054/ses-01/anat/sub-054_ses-01_run-01_T1w.json	summary_gm_k	4.0732	False	True	8.854358355876164	sequence_group=T1w
sub-057	ses-01	T1w	1	sub-057/ses-01/anat/sub-057_ses-01_run-01_T1w.json	summary_gm_k	2.0979	False	True	4.849730012022843	sequence_group=T1w
sub-057	ses-02	T1w	1	sub-057/ses-02/anat/sub-057_ses-02_run-01_T1w.json	summary_gm_k	6.5253	False	True	13.825628118425005	sequence_group=T1w
sub-058	ses-01	T1w	1	sub-058/ses-01/anat/sub-058_ses-01_run-01_T1w.json	summary_gm_k	8.3025	True	True	17.428638037270815	sequence_group=T1w
sub-059	ses-01	T1w	1	sub-059/ses-01/anat/sub-059_ses-01_run-01_T1w.json	summary_gm_k	2.9941	False	True	6.666642846408175	sequence_group=T1w
sub-060	ses-01	T1w	1	sub-060/ses-01/anat/sub-060_ses-01_run-01_T1w.json	summary_gm_k	5.9442	False	True	12.647533889389841	sequence_group=T1w
sub-064	ses-02	T1w	1	sub-064/ses-02/anat/sub-064_ses-02_run-01_T1w.json	summary_gm_k	2.5177	False	True	5.70081236850015	sequence_group=T1w
sub-065	ses-01	T1w	1	sub-065/ses-01/anat/sub-065_ses-01_run-01_T1w.json	summary_gm_k	7.0677	False	True	14.925263826269914	sequence_group=T1w
sub-066	ses-01	T1w	2	sub-066/ses-01/anat/sub-066_ses-01_run-02_T1w.json	summary_gm_k	2.1031	False	True	4.860272242260295	sequence_group=T1w
sub-066	ses-02	T1w	1	sub-066/ses-02/anat/sub-066_ses-02_run-01_T1w.json	summary_gm_k	2.0742	False	True	4.8016817703636905	sequence_group=T1w
sub-067	ses-01	T1w	1	sub-067/ses-01/anat/sub-067_ses-01_run-01_T1w.json	summary_gm_k	4.5523	False	True	9.825662684099788	sequence_group=T1w
sub-067	ses-02	T1w	1	sub-067/ses-02/anat/sub-067_ses-02_run-01_T1w.json	summary_gm_k	5.5194	False	True	11.786314773068831	sequence_group=T1w
sub-068	ses-01	T1w	1	sub-068/ses-01/anat/sub-068_ses-01_run-01_T1w.json	summary_gm_k	2.9074	False	True	6.490871430718365	sequence_group=T1w
sub-068	ses-02	T1w	1	sub-068/ses-02/anat/sub-068_ses-02_run-01_T1w.json	summary_gm_k	5.0984	False	True	10.932799594229035	sequence_group=T1w
sub-069	ses-01	T1w	1	sub-069/ses-01/anat/sub-069_ses-01_run-01_T1w.json	summary_gm_k	4.3584	False	True	9.432559137360984	sequence_group=T1w
sub-069	ses-02	T1w	1	sub-069/ses-02/anat/sub-069_ses-02_run-01_T1w.json	summary_gm_k	3.4714	False	True	7.634297941088066	sequence_group=T1w
sub-072	ses-01	T1w	1	sub-072/ses-01/anat/sub-072_ses-01_run-01_T1w.json	summary_gm_k	3.3261	False	True	7.339723700030056	sequence_group=T1w
sub-072	ses-02	T1w	1	sub-072/ses-02/anat/sub-072_ses-02_run-01_T1w.json	summary_gm_k	4.6957	False	True	10.116384956417194	sequence_group=T1w
sub-073	ses-01	T1w	1	sub-073/ses-01/anat/sub-073_ses-01_run-01_T1w.json	summary_gm_k	3.4385	False	True	7.567598061316501	sequence_group=T1w
sub-073	ses-02	T1w	1	sub-073/ses-02/anat/sub-073_ses-02_run-01_T1w.json	summary_gm_k	4.8037	False	True	10.335338969041178	sequence_group=T1w
sub-074	ses-01	T1w	1	sub-074/ses-01/anat/sub-074_ses-01_run-01_T1w.json	summary_gm_k	4.8016	False	True	10.331081529906822	sequence_group=T1w
sub-074	ses-02	T1w	1	sub-074/ses-02/anat/sub-074_ses-02_run-01_T1w.json	summary_gm_k	6.9312	False	True	14.64853028253682	sequence_group=T1w
sub-077	ses-01	T1w	1	sub-077/ses-01/anat/sub-077_ses-01_run-01_T1w.json	summary_gm_k	6.7877	False	True	14.357605275022545	sequence_group=T1w
sub-078	ses-01	T1w	1	sub-078/ses-01/anat/sub-078_ses-01_run-01_T1w.json	summary_gm_k	7.1697	False	True	15.132053727081454	sequence_group=T1w
sub-079	ses-01	T1w	1	sub-079/ses-01/anat/sub-079_ses-01_run-01_T1w.json	summary_gm_k	3.6449	False	True	7.9860435076645615	sequence_group=T1w
sub-080	ses-01	T1w	1	sub-080/ses-01/anat/sub-080_ses-01_run-01_T1w.json	summary_gm_k	5.6926	False	True	12.137452134054705	sequence_group=T1w
sub-081	ses-01	T1w	1	sub-081/ses-01/anat/sub-081_ses-01_run-01_T1w.json	summary_gm_k	6.7906	False	True	14.36348459573189	sequence_group=T1w
sub-082	ses-01	T1w	1	sub-082/ses-01/anat/sub-082_ses-01_run-01_T1w.json	summary_gm_k	7.4527	True	True	15.705794334235046	sequence_group=T1w
sub-083	ses-01	T1w	1	sub-083/ses-01/anat/sub-083_ses-01_run-01_T1w.json	summary_gm_k	7.3671	True	True	15.53225300571085	sequence_group=T1w
sub-084	ses-01	T1w	1	sub-084/ses-01/anat/sub-084_ses-01_run-01_T1w.json	summary_gm_k	5.9155	False	True	12.589348887886985	sequence_group=T1w
sub-080	ses-01	T1w	1	sub-080/ses-01/anat/sub-080_ses-01_run-01_T1w.json	summary_gm_p05	428.0	True	True	-3.5534634146341464	sequence_group=T1w
sub-080	ses-01	T1w	2	sub-080/ses-01/anat/sub-080_ses-01_run-02_T1w.json	summary_gm_p05	443.0	True	False	-3.0599268292682926	sequence_group=T1w
sub-081	ses-02	T1w	3	sub-081/ses-02/anat/sub-081_ses-02_run-03_T1w.json	summary_gm_p05	450.0	True	False	-2.829609756097561	sequence_group=T1w
sub-082	ses-01	T1w	1	sub-082/ses-01/anat/sub-082_ses-01_run-01_T1w.json	summary_gm_p05	347.0	True	True	-6.218560975609756	sequence_group=T1w
sub-082	ses-01	T1w	2	sub-082/ses-01/anat/sub-082_ses-01_run-02_T1w.json	summary_gm_p05	385.0	True	True	-4.968268292682926	sequence_group=T1w
sub-005	ses-01	WMn	3	sub-005/ses-01/anat/sub-005_ses-01_run-03_T1w.json	summary_gm_p05	12638.0	True	True	3.888717333333333	sequence_group=WMn
sub-024	ses-02	WMn	3	sub-024/ses-02/anat/sub-024_ses-02_run-03_T1w.json	summary_gm_p05	11255.0	True	False	3.2668283333333337	sequence_group=WMn
sub-041	ses-01	WMn	3	sub-041/ses-01/anat/sub-041_ses-01_run-03_T1w.json	summary_gm_p05	12251.0	True	True	3.7146963333333334	sequence_group=WMn
sub-041	ses-02	WMn	3	sub-041/ses-02/anat/sub-041_ses-02_run-03_T1w.json	summary_gm_p05	18396.0	True	True	6.477898	sequence_group=WMn
sub-042	ses-01	WMn	3	sub-042/ses-01/anat/sub-042_ses-01_run-03_T1w.json	summary_gm_p05	21398.0	True	True	7.827797333333334	sequence_group=WMn
sub-049	ses-01	WMn	3	sub-049/ses-01/anat/sub-049_ses-01_run-03_T1w.json	summary_gm_p05	20585.0	True	True	7.4622183333333325	sequence_group=WMn
sub-011	ses-02	WMn	3	sub-011/ses-02/anat/sub-011_ses-02_run-03_T1w.json	summary_wm_k	0.7685	True	False	2.730992565055762	sequence_group=WMn
sub-042	ses-01	WMn	3	sub-042/ses-01/anat/sub-042_ses-01_run-03_T1w.json	summary_wm_k	2.4929	True	True	7.282382899628253	sequence_group=WMn
sub-049	ses-01	WMn	3	sub-049/ses-01/anat/sub-049_ses-01_run-03_T1w.json	summary_wm_k	4.5772	True	True	12.783695167286247	sequence_group=WMn
sub-009	ses-02	WMn	3	sub-009/ses-02/anat/sub-009_ses-02_run-03_T1w.json	summary_wm_mad	9847.4439	True	True	3.5282794778889035	sequence_group=WMn
sub-012	ses-01	WMn	3	sub-012/ses-01/anat/sub-012_ses-01_run-03_T1w.json	summary_wm_mad	14765.162	True	True	6.574274223985517	sequence_group=WMn
sub-012	ses-02	WMn	3	sub-012/ses-02/anat/sub-012_ses-02_run-03_T1w.json	summary_wm_mad	14697.8952	True	True	6.532609713084268	sequence_group=WMn
sub-028	ses-02	WMn	3	sub-028/ses-02/anat/sub-028_ses-02_run-03_T1w.json	summary_wm_mad	13021.0073	True	True	5.49395893454676	sequence_group=WMn
sub-039	ses-01	WMn	3	sub-039/ses-01/anat/sub-039_ses-01_run-03_T1w.json	summary_wm_mad	10986.0824	True	True	4.233542939148167	sequence_group=WMn
sub-040	ses-01	WMn	3	sub-040/ses-01/anat/sub-040_ses-01_run-03_T1w.json	summary_wm_mad	11375.7764	True	True	4.474916245313352	sequence_group=WMn
sub-040	ses-02	WMn	3	sub-040/ses-02/anat/sub-040_ses-02_run-03_T1w.json	summary_wm_mad	9103.1776	True	False	3.06728696197044	sequence_group=WMn
sub-079	ses-01	WMn	3	sub-079/ses-01/anat/sub-079_ses-01_run-03_T1w.json	summary_wm_mad	11671.8237	True	True	4.65828554425631	sequence_group=WMn
sub-080	ses-01	WMn	3	sub-080/ses-01/anat/sub-080_ses-01_run-03_T1w.json	summary_wm_mad	11120.9992	True	True	4.317109311925852	sequence_group=WMn
sub-082	ses-01	WMn	3	sub-082/ses-01/anat/sub-082_ses-01_run-03_T1w.json	summary_wm_mad	9989.7737	True	True	3.616437402803913	sequence_group=WMn
sub-048	ses-01	T1w	1	sub-048/ses-01/anat/sub-048_ses-01_run-01_T1w.json	summary_wm_mean	1034.2682	True	True	3.5570504649700876	sequence_group=T1w
sub-074	ses-01	T1w	1	sub-074/ses-01/anat/sub-074_ses-01_run-01_T1w.json	summary_wm_mean	1051.5776	True	True	4.246179538069705	sequence_group=T1w
sub-012	ses-01	WMn	3	sub-012/ses-01/anat/sub-012_ses-01_run-03_T1w.json	summary_wm_mean	18674.912	True	True	5.442724720635409	sequence_group=WMn
sub-012	ses-02	WMn	3	sub-012/ses-02/anat/sub-012_ses-02_run-03_T1w.json	summary_wm_mean	16874.9157	True	True	4.712145749089445	sequence_group=WMn
sub-028	ses-02	WMn	3	sub-028/ses-02/anat/sub-028_ses-02_run-03_T1w.json	summary_wm_mean	14825.2806	True	True	3.880243870511968	sequence_group=WMn
sub-039	ses-01	WMn	3	sub-039/ses-01/anat/sub-039_ses-01_run-03_T1w.json	summary_wm_mean	14390.6305	True	True	3.703828939525526	sequence_group=WMn
sub-011	ses-01	T1w	1	sub-011/ses-01/anat/sub-011_ses-01_run-01_T1w.json	summary_wm_median	1026.0	True	True	4.230954545454545	sequence_group=T1w
sub-011	ses-02	T1w	1	sub-011/ses-02/anat/sub-011_ses-02_run-01_T1w.json	summary_wm_median	1025.0	True	True	4.169636363636363	sequence_group=T1w
sub-019	ses-02	T1w	1	sub-019/ses-02/anat/sub-019_ses-02_run-01_T1w.json	summary_wm_median	1018.0	True	True	3.740409090909091	sequence_group=T1w
sub-029	ses-01	T1w	1	sub-029/ses-01/anat/sub-029_ses-01_run-01_T1w.json	summary_wm_median	1016.0	False	True	3.617772727272727	sequence_group=T1w
sub-033	ses-01	T1w	1	sub-033/ses-01/anat/sub-033_ses-01_run-01_T1w.json	summary_wm_median	1027.0	True	True	4.292272727272727	sequence_group=T1w
sub-048	ses-01	T1w	1	sub-048/ses-01/anat/sub-048_ses-01_run-01_T1w.json	summary_wm_median	1036.0	True	True	4.8441363636363635	sequence_group=T1w
sub-064	ses-02	T1w	1	sub-064/ses-02/anat/sub-064_ses-02_run-01_T1w.json	summary_wm_median	1026.0	True	True	4.230954545454545	sequence_group=T1w
sub-068	ses-01	T1w	1	sub-068/ses-01/anat/sub-068_ses-01_run-01_T1w.json	summary_wm_median	1018.0	True	True	3.740409090909091	sequence_group=T1w
sub-074	ses-01	T1w	1	sub-074/ses-01/anat/sub-074_ses-01_run-01_T1w.json	summary_wm_median	1057.0	True	True	6.131818181818182	sequence_group=T1w
sub-074	ses-02	T1w	1	sub-074/ses-02/anat/sub-074_ses-02_run-01_T1w.json	summary_wm_median	1038.0	True	True	4.966772727272727	sequence_group=T1w
sub-009	ses-02	WMn	3	sub-009/ses-02/anat/sub-009_ses-02_run-03_T1w.json	summary_wm_median	6642.0	True	False	3.4254295138888886	sequence_group=WMn
sub-012	ses-01	WMn	3	sub-012/ses-01/anat/sub-012_ses-01_run-03_T1w.json	summary_wm_median	14431.0	True	True	10.72220798611111	sequence_group=WMn
sub-012	ses-02	WMn	3	sub-012/ses-02/anat/sub-012_ses-02_run-03_T1w.json	summary_wm_median	12958.0	True	True	9.342293402777777	sequence_group=WMn
sub-028	ses-02	WMn	3	sub-028/ses-02/anat/sub-028_ses-02_run-03_T1w.json	summary_wm_median	10776.0	True	True	7.298183680555556	sequence_group=WMn
sub-039	ses-01	WMn	3	sub-039/ses-01/anat/sub-039_ses-01_run-03_T1w.json	summary_wm_median	7410.0	True	True	4.1448961805555555	sequence_group=WMn
sub-040	ses-01	WMn	3	sub-040/ses-01/anat/sub-040_ses-01_run-03_T1w.json	summary_wm_median	7889.0	True	True	4.593626041666667	sequence_group=WMn
sub-040	ses-02	WMn	3	sub-040/ses-02/anat/sub-040_ses-02_run-03_T1w.json	summary_wm_median	6140.0	True	False	2.9551531250000003	sequence_group=WMn
sub-053	ses-01	WMn	3	sub-053/ses-01/anat/sub-053_ses-01_run-03_T1w.json	summary_wm_median	6354.0	True	False	3.155629513888889	sequence_group=WMn
sub-079	ses-01	WMn	3	sub-079/ses-01/anat/sub-079_ses-01_run-03_T1w.json	summary_wm_median	8881.0	True	True	5.522937152777778	sequence_group=WMn
sub-080	ses-01	WMn	3	sub-080/ses-01/anat/sub-080_ses-01_run-03_T1w.json	summary_wm_median	7501.0	True	True	4.230145486111111	sequence_group=WMn
sub-082	ses-01	WMn	3	sub-082/ses-01/anat/sub-082_ses-01_run-03_T1w.json	summary_wm_median	6738.0	True	True	3.515362847222222	sequence_group=WMn
sub-001	ses-02	T1w	1	sub-001/ses-02/anat/sub-001_ses-02_run-01_T1w.json	summary_wm_p95	1182.0	False	True	4.946333333333333	sequence_group=T1w
sub-004	ses-01	T1w	1	sub-004/ses-01/anat/sub-004_ses-01_run-01_T1w.json	summary_wm_p95	1154.0	False	True	3.8971111111111107	sequence_group=T1w
sub-004	ses-02	T1w	1	sub-004/ses-02/anat/sub-004_ses-02_run-01_T1w.json	summary_wm_p95	1172.0	False	True	4.571611111111111	sequence_group=T1w
sub-007	ses-01	T1w	1	sub-007/ses-01/anat/sub-007_ses-01_run-01_T1w.json	summary_wm_p95	1150.0	False	True	3.7472222222222222	sequence_group=T1w
sub-007	ses-02	T1w	1	sub-007/ses-02/anat/sub-007_ses-02_run-01_T1w.json	summary_wm_p95	1151.0	False	True	3.7846944444444444	sequence_group=T1w
sub-008	ses-01	T1w	1	sub-008/ses-01/anat/sub-008_ses-01_run-01_T1w.json	summary_wm_p95	1152.0	False	True	3.822166666666666	sequence_group=T1w
sub-008	ses-02	T1w	1	sub-008/ses-02/anat/sub-008_ses-02_run-01_T1w.json	summary_wm_p95	1152.0	False	True	3.822166666666666	sequence_group=T1w
sub-009	ses-02	T1w	1	sub-009/ses-02/anat/sub-009_ses-02_run-01_T1w.json	summary_wm_p95	1148.0	False	True	3.6722777777777775	sequence_group=T1w
sub-010	ses-01	T1w	1	sub-010/ses-01/anat/sub-010_ses-01_run-01_T1w.json	summary_wm_p95	1185.0	False	True	5.05875	sequence_group=T1w
sub-011	ses-01	T1w	1	sub-011/ses-01/anat/sub-011_ses-01_run-01_T1w.json	summary_wm_p95	1203.0	False	True	5.73325	sequence_group=T1w
sub-011	ses-02	T1w	1	sub-011/ses-02/anat/sub-011_ses-02_run-01_T1w.json	summary_wm_p95	1190.0	False	True	5.2461111111111105	sequence_group=T1w
sub-013	ses-01	T1w	1	sub-013/ses-01/anat/sub-013_ses-01_run-01_T1w.json	summary_wm_p95	1180.0	False	True	4.871388888888889	sequence_group=T1w
sub-014	ses-01	T1w	1	sub-014/ses-01/anat/sub-014_ses-01_run-01_T1w.json	summary_wm_p95	1164.0	False	True	4.271833333333333	sequence_group=T1w
sub-016	ses-02	T1w	1	sub-016/ses-02/anat/sub-016_ses-02_run-01_T1w.json	summary_wm_p95	1161.0	False	True	4.159416666666667	sequence_group=T1w
sub-017	ses-01	T1w	1	sub-017/ses-01/anat/sub-017_ses-01_run-01_T1w.json	summary_wm_p95	1150.0	False	True	3.7472222222222222	sequence_group=T1w
sub-017	ses-02	T1w	1	sub-017/ses-02/anat/sub-017_ses-02_run-01_T1w.json	summary_wm_p95	1163.0	False	True	4.23436111111111	sequence_group=T1w
sub-018	ses-01	T1w	1	sub-018/ses-01/anat/sub-018_ses-01_run-01_T1w.json	summary_wm_p95	1152.0	False	True	3.822166666666666	sequence_group=T1w
sub-019	ses-02	T1w	1	sub-019/ses-02/anat/sub-019_ses-02_run-01_T1w.json	summary_wm_p95	1185.0	False	True	5.05875	sequence_group=T1w
