	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_2	rpve_csf	rpve_gm	rpve_wm	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
summary_bg_k	-0.10293314881021028	-0.024779917733440973	0.02114016170663443	-0.04111021412370738	0.03043862684042594	0.061307925475693685	0.13484027217160652	-0.053942259639411065	-0.06743551301272441	-0.11676469457578903	0.13763887287125667	-0.02312689808941683	-0.18296236497136048	0.5703225310421712	-0.12213893053473264	-0.11732595240841118	-0.1223926498289317	-0.10201822165840156	-0.17543535924345519	-0.21807557759581747	-0.17051474262868566	0.30975281589974246	0.2827893745434975	0.28990120324453156	0.03256833121900588	1.0	-0.05795468842149044	0.10130319455656787	-0.05795468842149044	0.09039728289195742	0.5330334832583709	-0.014627329849198298	0.2386883481336255	0.2557413600891862	0.24999807788413486	0.10255355547272783	0.26038519201937493	0.27797639641717603	-0.16778566060397082	0.2615922807826856	0.22472609848921693	0.22179679391073695	0.04339009374285268	0.240272633438789	0.25681005651020644	0.1649559835466882	0.07252953828709148	0.1270518586860416	0.04219461188462762	0.1591358167070311	0.16268019836235728	-0.0916618613770038	-0.15315419213470188	-0.2558797524314766	-0.18028677968707954
summary_bg_mad	-0.14840291308991352	-0.06871665836057037	0.24820675965566905	-0.2928763037511955	-0.1276556498561603	-0.15868841624529212	-0.14473869109922285	-0.048196246225926	-0.025080503720120887	-0.10220218754936888	0.14267780653782705	0.0974306246003163	-0.05944267783428927	0.0337200701556738	-0.10281737697068107	-0.10820028440716263	-0.11046110553048488	-0.11658993014030747	-0.2715330757655461	-0.24897484867280512	-0.22304461456449678	-0.16586275785352977	-0.15659262226113188	-0.18026972511388437	-0.23867042586582612	-0.05795468842149044	1.0	0.782344076950464	1.0	0.7180543176743807	0.5040323827488344	-0.1815504370583011	0.46141129065355	0.4968000621145331	0.49932618367579623	0.2120828238451454	0.4952236392224207	0.49338191589236735	0.2598526660957932	0.5098651474496505	0.5270596917753259	0.5306470150883525	0.1099369059916692	0.5335740353655729	0.5422856299528024	0.20869532131239021	0.39518266081562525	0.4911210947690451	0.3114689538033492	0.5386329427637613	0.5342420282691456	0.051733585398471026	-0.14687647433828266	-0.12690973268281927	-0.18361866252615253
summary_bg_mean	-0.28415792103948023	-0.059416445623342175	0.30593839039383064	-0.25592588321224	-0.16608618767539307	-0.2096724900486133	-0.18923615115519163	-0.0838734478914389	-0.013662399569446046	-0.2421865990081882	0.2624995194710337	0.0009303040787298658	-0.2412024756852343	0.11251297428208973	-0.263422135086303	-0.26596701649175414	-0.26783531311267444	-0.16856187290969898	-0.44476992273094224	-0.43656633221850616	-0.4142236574020682	-0.15231614961749895	-0.1687694614231346	-0.18631453504017223	-0.3846230730788452	0.10130319455656787	0.782344076950464	1.0	0.782344076950464	0.9802540657652095	0.8148617998692961	-0.1637069228983205	0.7717141429285357	0.8252719793949179	0.8244339368777149	0.42599878907504074	0.8309460654288241	0.8294237496636298	0.1845965182729706	0.831384307846077	0.8288009841233229	0.8283242993887672	0.2552815243277997	0.8384208634560975	0.8506746626686656	0.31950947603121516	0.5377918990127027	0.7281897512782071	0.42052374217013627	0.7894437396686272	0.7929804328604928	-0.021689155422288855	-0.24071810248721792	-0.209387613885365	-0.3481182485680237
summary_bg_median	-0.14840291308991352	-0.06871665836057037	0.24820675965566905	-0.2928763037511955	-0.1276556498561603	-0.15868841624529212	-0.14473869109922285	-0.048196246225926	-0.025080503720120887	-0.10220218754936888	0.14267780653782705	0.0974306246003163	-0.05944267783428927	0.0337200701556738	-0.10281737697068107	-0.10820028440716263	-0.11046110553048488	-0.11658993014030747	-0.2715330757655461	-0.24897484867280512	-0.22304461456449678	-0.16586275785352977	-0.15659262226113188	-0.18026972511388437	-0.23867042586582612	-0.05795468842149044	1.0	0.782344076950464	1.0	0.7180543176743807	0.5040323827488344	-0.1815504370583011	0.46141129065355	0.4968000621145331	0.49932618367579623	0.2120828238451454	0.4952236392224207	0.49338191589236735	0.2598526660957932	0.5098651474496505	0.5270596917753259	0.5306470150883525	0.1099369059916692	0.5335740353655729	0.5422856299528024	0.20869532131239021	0.39518266081562525	0.4911210947690451	0.3114689538033492	0.5386329427637613	0.5342420282691456	0.051733585398471026	-0.14687647433828266	-0.12690973268281927	-0.18361866252615253
summary_bg_p95	-0.31375910844464305	-0.0360320532658438	0.31305875562855273	-0.24160658441320995	-0.14756111859697155	-0.19092450284282028	-0.18252062914851144	-0.06578646404975834	0.001291664344107918	-0.26969259541931845	0.2867494843919578	-0.010886885186052454	-0.2637340247842968	0.027893799050140042	-0.30744686781063946	-0.3088346381327316	-0.30933823345736894	-0.175970045689107	-0.4629117420370333	-0.461116482368288	-0.44377511970081535	-0.12492239442300865	-0.14823386044286108	-0.16530612637197795	-0.3907822834403164	0.09039728289195742	0.7180543176743807	0.9802540657652095	0.7180543176743807	1.0	0.788987792620134	-0.16480092569455923	0.8059870180059828	0.8590951814400628	0.8580610811169527	0.46518431382969316	0.866341572180073	0.862047557083738	0.17455954545629285	0.8641811097949877	0.8551625248209486	0.8539169913462731	0.26957497847412876	0.8659684233591795	0.8781395420374158	0.3336299804526604	0.536193720018724	0.7400852267826434	0.4147696802598487	0.804018767576866	0.8088548203890319	-0.05230471745813195	-0.2580906817570634	-0.20387537745660514	-0.38126394738075925
summary_bg_stdv	-0.23422135086303003	-0.12339215007880674	0.2984303460561225	-0.17568907853765425	-0.04966747395533003	-0.10380598894031581	-0.015646023142275017	-0.008995502248875561	0.013685464959827778	-0.2670357129127744	0.24598469995771344	0.007634644216353362	-0.18045592588321224	0.467097220620459	-0.33440202975435357	-0.33476338753700075	-0.3366009303040787	-0.13450197977934109	-0.41239380309845075	-0.3972782839349556	-0.3715603736593242	0.08336600930304079	0.04376273401760658	0.04264021835236228	-0.22084342444162533	0.5330334832583709	0.5040323827488344	0.8148617998692961	0.5040323827488344	0.788987792620134	1.0	-0.03190718469076107	0.707922961596125	0.7774189828162842	0.7749586745088994	0.423807555929655	0.773820781916734	0.7744435474570407	0.024999086993255332	0.7635028639526391	0.756045054395879	0.7552608311229001	0.24857330127638852	0.7680366894195739	0.7810018067889133	0.26463691231307424	0.5039970629984015	0.6607542382654826	0.401429296358279	0.7134817206781224	0.7181332410717718	-0.057040710414023754	-0.2598085572598316	-0.1998308538038673	-0.3236535578364664
summary_csf_k	0.26365329576279006	-0.31352460985836156	0.15911856244355235	-0.1080961597975314	0.07801498868847051	-0.055353305475360305	0.07984100227017069	0.16038550029918586	0.3375318831588197	-0.4155391833690515	0.15044429793649813	0.28799501786663334	0.29818225153296063	0.07237933413947584	-0.3012883967414106	-0.3085501644378983	-0.3151468787667352	0.08177849878633256	-0.07511643239246643	0.10780015338534	0.27229514530313115	0.0017299076037159617	-0.17824199100865395	-0.08625319312127785	0.1275787636544925	-0.014627329849198298	-0.1815504370583011	-0.1637069228983205	-0.1815504370583011	-0.16480092569455923	-0.03190718469076107	1.0	-0.2325341800914996	-0.1724333456992877	-0.18495018827195253	0.08703825439369692	-0.19007455901807113	-0.21342062318999788	-0.4813419495711743	-0.30308750064927525	-0.3055593464030294	-0.3019688270655389	-0.26380089802138584	-0.3053042913323774	-0.292223680897939	-0.2949108040423778	-0.053569781031272946	-0.17703489992517216	0.0213395354204853	-0.22941650216569148	-0.22555304185072583	-0.2562300700232889	-0.3439056316187332	0.2920084035072543	0.09992715166887269
summary_csf_mad	-0.4441240918002537	0.19168877099911583	0.012474963582111061	-0.009057009956560181	-0.14477376696267252	-0.14862981707215606	-0.1564525429592896	-0.12313074232114712	-0.0894860262176604	-0.0003767347095682928	0.10060354438165532	-0.1588590320224503	-0.3433129589051628	-0.07003421366239956	-0.059524084111790256	-0.05676392572944297	-0.053619344174066816	-0.21205551070618536	-0.2714488909391458	-0.43736593241840616	-0.5529312266943451	0.058678353131126744	0.09278437704224811	0.05234305923961096	-0.328881712989659	0.2386883481336255	0.46141129065355	0.7717141429285357	0.46141129065355	0.8059870180059828	0.707922961596125	-0.2325341800914996	1.0	0.9139122746319148	0.9172490677738054	0.47370616334563165	0.9288970899165802	0.9460039211163649	0.041252529989946635	0.9407680774997117	0.9309806635143967	0.9296351824087956	0.5010485202588987	0.9304596364520253	0.9257909506785069	0.41500788067504707	0.5661855583007961	0.7839080459770115	0.4300421331164134	0.8492907392457617	0.856218044823742	0.07360934917156806	-0.02501826010071887	-0.2405566447545458	-0.43053088840195286
summary_csf_mean	-0.4832045515703687	0.1707069542152001	0.021282403202023677	0.01658401568446546	-0.07716141929035482	-0.06867733186752369	-0.0904701495406143	-0.06936531734132934	0.12243109214623457	-0.11831007573136508	0.07054934071425825	-0.2767539307269442	-0.3655710606235344	-0.009487563910352517	-0.2250413254911006	-0.22315765194325915	-0.21749894283627416	0.025871679544842964	-0.2834275170107254	-0.3551608810979126	-0.5796640141467728	0.2054434321300888	0.17126821204782225	0.15851305116672432	-0.2977203705839388	0.2557413600891862	0.4968000621145331	0.8252719793949179	0.4968000621145331	0.8590951814400628	0.7774189828162842	-0.1724333456992877	0.9139122746319148	1.0	0.9990850728481913	0.6858867286551394	0.9931726444470073	0.97203705839388	0.03756206043535258	0.967923730442471	0.9771114442778611	0.975166263022335	0.501828903800123	0.9778245066417683	0.9717756506362204	0.4223580517433591	0.5875327001944844	0.8265943951101372	0.4532114958923473	0.9004882174297467	0.9069003959558682	-0.10990658516895399	-0.11751047553146504	-0.18116326452158535	-0.4253642409564449
summary_csf_median	-0.4777611194402799	0.16697036097335946	0.016403904346646504	0.025687156421789106	-0.0684580786529812	-0.06226898525553588	-0.08151308960904163	-0.06059278053281052	0.10494752623688156	-0.10273324876023526	0.06683581286279937	-0.28221273978395417	-0.36068119786260716	-0.016391804097951025	-0.2154461230923	-0.2136777764963672	-0.20804213277976397	0.024410871487333258	-0.2758466920385961	-0.3489024718410026	-0.5733902279629416	0.207004190212586	0.1803021566140007	0.16591704147926037	-0.2853726982662515	0.24999807788413486	0.49932618367579623	0.8244339368777149	0.49932618367579623	0.8580610811169527	0.7749586745088994	-0.18495018827195253	0.9172490677738054	0.9990850728481913	1.0	0.6742616601785668	0.9924191750278707	0.9732364586937301	0.05643727451145341	0.9688232806673587	0.9815323107676931	0.9799023565140507	0.50573851001404	0.9816418360873016	0.9753969169261523	0.4162072809748972	0.5992269205511566	0.8370199515626802	0.465501599226454	0.9094837196786222	0.9157805712528351	-0.09429131588052128	-0.10691577288278938	-0.1839080459770115	-0.4119555606811979
summary_csf_p05	-0.48195211965589896	0.3747469990850716	-0.1502430623435153	0.21467549568030664	0.16461542897993323	0.19367462816812203	0.14863480409332192	0.10354537679116559	0.6367031552129203	-0.06113924902493772	-0.299741472945386	-0.4048284014756738	-0.10571354432449462	-0.03461763942841827	-0.28455276740605445	-0.2810506386421134	-0.2647893821421457	0.5915637524179744	0.13437641157361027	0.14459063344604864	-0.4429712352800898	0.3111474181074201	0.17943124045768158	0.2123766230119897	-0.19781068899818882	0.10255355547272783	0.2120828238451454	0.42599878907504074	0.2120828238451454	0.46518431382969316	0.423807555929655	0.08703825439369692	0.47370616334563165	0.6858867286551394	0.6742616601785668	1.0	0.6306714976600954	0.5374364494582711	-0.20745251358603686	0.5462744231446601	0.5979683040323825	0.5973416882381758	0.5836248587266241	0.5694372364436531	0.5348915435946827	0.2931139537477632	0.32070611934453475	0.4895829929779878	0.22882800801962883	0.5446213876139305	0.5506492008980793	-0.35611382881194076	-0.006692871765116736	0.2462753841979744	-0.2917377055617139
summary_csf_p95	-0.48398877484334757	0.1618190904547726	0.028402166700966573	-0.02416484065659478	-0.112689808941683	-0.11019511435670676	-0.11948641064083343	-0.0978203206089263	0.06752008611079076	-0.14555030177219083	0.1274977895667551	-0.2535809018567639	-0.42574097566601316	-0.020535885903202246	-0.2168684888325068	-0.21444662284242494	-0.21021796793910738	-0.05934724945219698	-0.34046822742474914	-0.42784761465421134	-0.5915734440472071	0.1826471379694768	0.1501556913850767	0.13528620305232	-0.33118825202783225	0.26038519201937493	0.4952236392224207	0.8309460654288241	0.4952236392224207	0.866341572180073	0.773820781916734	-0.19007455901807113	0.9288970899165802	0.9931726444470073	0.9924191750278707	0.6306714976600954	1.0	0.9900895705993157	0.022561839391575512	0.9803021566140007	0.9727597739591742	0.9697920270633914	0.4627828169616226	0.9801233616351509	0.979787029562142	0.4486756621689155	0.5579588549598105	0.8016760850344059	0.42160782385303214	0.8787836850805366	0.8858340060738862	-0.10044977511244378	-0.1372621381616884	-0.24530811517318263	-0.45628724099488716
summary_csf_stdv	-0.4523353707761504	0.12869718986660517	0.03715962957925594	-0.058624533886902704	-0.1347095682927767	-0.14492397056108455	-0.13587052627532387	-0.1112981970553185	-0.030284857571214394	-0.148894783377542	0.1907507784569254	-0.20578172452235421	-0.45177411294352826	-0.0217429746665129	-0.18054049898127858	-0.1782262714796448	-0.17611963249144658	-0.1689693614731096	-0.3913274132164687	-0.4935378464613847	-0.5722215815169338	0.14738784453926881	0.13451735670626225	0.11335870526275324	-0.3305654864875255	0.27797639641717603	0.49338191589236735	0.8294237496636298	0.49338191589236735	0.862047557083738	0.7744435474570407	-0.21342062318999788	0.9460039211163649	0.97203705839388	0.9732364586937301	0.5374364494582711	0.9900895705993157	1.0	0.03241846849363712	0.9833390996809288	0.963487487025718	0.9603967247145658	0.42350607488926273	0.9768942007748811	0.982716334140622	0.4431630338676815	0.5526576288349417	0.7907277130665437	0.4176636117727089	0.8653750048052896	0.8724560796524814	-0.04676123476723177	-0.14946372967362473	-0.31056010456310307	-0.4572252335370776
summary_gm_k	0.18272052958271862	-0.34875321714825724	0.1346299119780914	0.10537828274013765	-0.046119336715067544	0.018233261189640526	-0.11426616358411833	-0.05648340538088584	-0.32742537851399917	0.20344482267523584	0.0514974272430645	-0.19703263182412867	0.06286484231903805	-0.0707455325137441	0.18613036968159874	0.17673504927386138	0.1752434844955463	0.029047070785950684	-0.07380939109188103	0.056583355597989424	0.13939211046831282	-0.13672805275859026	0.013831572351488956	-0.02083193178785955	0.24680015146347722	-0.16778566060397082	0.2598526660957932	0.1845965182729706	0.2598526660957932	0.17455954545629285	0.024999086993255332	-0.4813419495711743	0.041252529989946635	0.03756206043535258	0.05643727451145341	-0.20745251358603686	0.022561839391575512	0.03241846849363712	1.0	0.06567498111529664	0.1510516877173584	0.1566219902013238	-0.09895320765234884	0.14999481026721356	0.15092482782641925	-0.18330485392886267	0.3402747877992913	0.3515941098574708	0.37253270031661834	0.31065680747531244	0.3008001783732508	0.40508285296436836	0.18524235044502455	0.034667348378467876	0.3620850384142283
summary_gm_mad	-0.5050167224080268	0.20220658901318572	0.03939320549334115	-0.026663591281282435	-0.17202168146695881	-0.16638635756452058	-0.17036097335947412	-0.15276976896167302	-0.022488755622188907	-0.09138507669242302	0.13785414984815283	-0.23060777303655863	-0.45908584169453737	-0.030100334448160536	-0.1637642717102987	-0.16004305539537925	-0.155353092684427	-0.13472494521969786	-0.3478183984930612	-0.48033675469957327	-0.6263176104255564	0.13635489947334026	0.1450813055010956	0.10648521892899704	-0.3691385076692423	0.2615922807826856	0.5098651474496505	0.831384307846077	0.5098651474496505	0.8641811097949877	0.7635028639526391	-0.30308750064927525	0.9407680774997117	0.967923730442471	0.9688232806673587	0.5462744231446601	0.9803021566140007	0.9833390996809288	0.06567498111529664	1.0	0.9760273709299196	0.9733825394994811	0.4684223374294852	0.984867152708452	0.9845308115173182	0.4962134317456656	0.527158692731784	0.7802483373697766	0.382980686442615	0.8649905816322608	0.8720178372352285	-0.0214354361280898	-0.08702571791027564	-0.2927536231884058	-0.4962903163802714
summary_gm_mean	-0.4592472994272095	0.1834928689501403	0.008645976300822119	0.06086956521739131	-0.100172990427863	-0.08496152877716993	-0.11431976319532541	-0.09206166147695383	0.0069965017491254375	0.01276284934455849	0.02913158805212778	-0.3034790297159113	-0.349094683427517	-0.04029523699688617	-0.12220043824241725	-0.12053204167147195	-0.11468880944143313	-0.0036289547533925343	-0.22542574866412948	-0.32794372044746856	-0.5576903855764426	0.15991235151654942	0.18633760043055395	0.15149348402721716	-0.26136162687886827	0.22472609848921693	0.5270596917753259	0.8288009841233229	0.5270596917753259	0.8551625248209486	0.756045054395879	-0.3055593464030294	0.9309806635143967	0.9771114442778611	0.9815323107676931	0.5979683040323825	0.9727597739591742	0.963487487025718	0.1510516877173584	0.9760273709299196	1.0	0.9994618075577596	0.5540492487458935	0.9948813956144077	0.9843385999308039	0.4020835735978165	0.6347093840265292	0.8685118978972053	0.49884287736743205	0.937323645869373	0.9420520508976281	0.03141506169991927	-0.002890862261177104	-0.1822088955522239	-0.36619382616384116
summary_gm_median	-0.45577211394302847	0.18197055318494598	0.010283675680168594	0.06466766616691653	-0.10024987506246877	-0.08532673149350997	-0.11328950909160804	-0.09143889593664706	0.004982124322454157	0.021458501518471534	0.022696344135624495	-0.3042017452812055	-0.33935340022296545	-0.04194056817744974	-0.12146234575020182	-0.11999384922923154	-0.11422750163379848	0.0017299042786299158	-0.21702225810171838	-0.3191865605658709	-0.5534309768192827	0.16186522123553607	0.1909814323607427	0.1556298773690078	-0.2536654749548303	0.22179679391073695	0.5306470150883525	0.8283242993887672	0.5306470150883525	0.8539169913462731	0.7552608311229001	-0.3019688270655389	0.9296351824087956	0.975166263022335	0.9799023565140507	0.5973416882381758	0.9697920270633914	0.9603967247145658	0.1566219902013238	0.9733825394994811	0.9994618075577596	1.0	0.5562520062292509	0.9935743543138223	0.9826855802867797	0.39558682197362854	0.6418673847839662	0.8737631184407796	0.5066928589152099	0.9412601391611887	0.9458040210663898	0.039926190750778454	0.002360358282397263	-0.17507400146080807	-0.35898204743781953
summary_gm_p05	-0.29079858608825115	0.5498090366967779	-0.3334313653380532	0.4095706545102567	0.1118370343906326	0.16831329191906877	0.08894834668398381	0.07727334759680002	0.1697584078666281	0.5841728222879324	-0.6075266647161977	-0.428611244065351	0.03950739730621928	-0.09520294777547149	0.2582838866218697	0.2648614050407605	0.2799039705422917	0.4139877022386644	0.5545682230220772	0.36561545544444846	-0.21337915684334022	0.20398764457136456	0.29012584165616123	0.2516448601406163	0.0468614550124368	0.04339009374285268	0.1099369059916692	0.2552815243277997	0.1099369059916692	0.26957497847412876	0.24857330127638852	-0.26380089802138584	0.5010485202588987	0.501828903800123	0.50573851001404	0.5836248587266241	0.4627828169616226	0.42350607488926273	-0.09895320765234884	0.4684223374294852	0.5540492487458935	0.5562520062292509	1.0	0.49565214048834694	0.43229403929930627	0.08204406668379215	0.45096049237487845	0.5291692375202585	0.38459364962887216	0.5389105768969209	0.5389528636897951	0.16840138624075526	0.5529767019084473	0.32115281486414954	0.004705366770731964
summary_gm_p95	-0.4514828191351498	0.14727280066301887	0.04000453638046885	0.019113556901501693	-0.1166611245554851	-0.10760430401839087	-0.12868206028175133	-0.10310249318147133	-0.01468499343598883	-0.04730336236383313	0.09554856331191162	-0.2825592637518458	-0.39679082918388986	-0.03833475249834571	-0.1474650126189873	-0.14583505523237494	-0.14139495904950397	-0.05583372896971251	-0.29714815120985044	-0.38766076127538895	-0.562400650446298	0.1609967343191655	0.1793106894838385	0.14595807088419474	-0.27452095975324564	0.240272633438789	0.5335740353655729	0.8384208634560975	0.5335740353655729	0.8659684233591795	0.7680366894195739	-0.3053042913323774	0.9304596364520253	0.9778245066417683	0.9816418360873016	0.5694372364436531	0.9801233616351509	0.9768942007748811	0.14999481026721356	0.984867152708452	0.9948813956144077	0.9935743543138223	0.49565214048834694	1.0	0.9952120001786734	0.41600049206337575	0.6176382396404354	0.8522601242858251	0.4813677908029017	0.9236745544063394	0.9287220403700706	0.021977515045431453	-0.05592983494769673	-0.2336912960664296	-0.38668432453906926
summary_gm_stdv	-0.43190712336139625	0.1012570637758044	0.06831820579898172	-0.02786299158113251	-0.12628301233998385	-0.12873203539030315	-0.1384461615346173	-0.10634682658670665	-0.04801445431130589	-0.10434013762349595	0.16426402183523622	-0.241917502787068	-0.4158920539730135	-0.028101333948410412	-0.17330565486487526	-0.17197555068619536	-0.16911544227886058	-0.11237458193979934	-0.3674086033906124	-0.44483911890208744	-0.5568215892053973	0.14281320878022527	0.15506093107292507	0.12380732710567793	-0.28594164456233423	0.25681005651020644	0.5422856299528024	0.8506746626686656	0.5422856299528024	0.8781395420374158	0.7810018067889133	-0.292223680897939	0.9257909506785069	0.9717756506362204	0.9753969169261523	0.5348915435946827	0.979787029562142	0.982716334140622	0.15092482782641925	0.9845308115173182	0.9843385999308039	0.9826855802867797	0.43229403929930627	0.9952120001786734	1.0	0.4199284972898166	0.6031941905735384	0.8363587437050706	0.46691244311873337	0.9091146734325145	0.9146811209779726	0.018290854572713643	-0.1076538653750048	-0.276684734555799	-0.4019451812555261
summary_wm_k	-0.8945988544189444	0.6203744281705301	-0.21081342926108607	-0.04403183023872679	-0.24450851497328258	-0.14658852609977124	-0.16555568369661322	-0.3266289931957098	0.18354668819436434	-0.09171568062122784	-0.018313919963095376	-0.2067350939914658	-0.5445200476684735	0.02304232499135048	-0.23881136354899474	-0.22792449928881714	-0.2152154691884827	-0.14371275900511282	-0.21889055472263869	-0.5690001153269519	-0.9240533579364164	0.08705647176411795	0.047776111944027984	-0.014315918963595126	-0.7650559335716757	0.1649559835466882	0.20869532131239021	0.31950947603121516	0.20869532131239021	0.3336299804526604	0.26463691231307424	-0.2949108040423778	0.41500788067504707	0.4223580517433591	0.4162072809748972	0.2931139537477632	0.4486756621689155	0.4431630338676815	-0.18330485392886267	0.4962134317456656	0.4020835735978165	0.39558682197362854	0.08204406668379215	0.41600049206337575	0.4199284972898166	1.0	-0.33165916076644564	-0.00737323645869373	-0.47776863699283945	0.15932033983008495	0.17285972398416177	-0.4242955445354246	-0.1666243801176335	-0.5452120093799254	-0.8879329565986238
summary_wm_mad	0.21743484470536817	-0.27447588403880024	0.1323026532586177	0.1172958749253053	0.10396784666212906	0.0642337618407994	0.046569291716214885	0.15761440980393018	-0.15088312122913305	0.16659458690885653	-0.02357680915432936	-0.08676096621621708	0.14603936131808545	-0.02385743968885831	0.09725577935682023	0.0894480996906792	0.08506565024735041	0.11674230236404272	0.013927731871210708	0.1421259108502708	0.14917627249857343	0.09976607715199015	0.17732389953721675	0.1783618480895841	0.3828530899215417	0.07252953828709148	0.39518266081562525	0.5377918990127027	0.39518266081562525	0.536193720018724	0.5039970629984015	-0.053569781031272946	0.5661855583007961	0.5875327001944844	0.5992269205511566	0.32070611934453475	0.5579588549598105	0.5526576288349417	0.3402747877992913	0.527158692731784	0.6347093840265292	0.6418673847839662	0.45096049237487845	0.6176382396404354	0.6031941905735384	-0.33165916076644564	1.0	0.8859275319845056	0.9593678460305314	0.8107762125392122	0.8039872601559501	0.38863484778361757	0.1574606396480239	0.2095233701839904	0.3433072500763459
summary_wm_mean	-0.10790758466920386	-0.1144274016837735	0.07000588191995144	0.13206473686233805	-0.012862799369545996	-0.010233364535759756	-0.056394879483335256	0.025510321762195826	-0.08546495982777842	0.14023757352093183	-0.019067389382231962	-0.25152808211278976	-0.04693038096336447	-0.03604351670318687	0.022219659401068695	0.016799292661361626	0.01803713527851459	0.11297428208972436	-0.07585438050205666	-0.043831930188751776	-0.19435666781993619	0.13145734824895244	0.19637873371006803	0.18201668396570944	0.10625456502517971	0.1270518586860416	0.4911210947690451	0.7281897512782071	0.4911210947690451	0.7400852267826434	0.6607542382654826	-0.17703489992517216	0.7839080459770115	0.8265943951101372	0.8370199515626802	0.4895829929779878	0.8016760850344059	0.7907277130665437	0.3515941098574708	0.7802483373697766	0.8685118978972053	0.8737631184407796	0.5291692375202585	0.8522601242858251	0.8363587437050706	-0.00737323645869373	0.8859275319845056	1.0	0.8301566921145846	0.9783262215046323	0.9754430477069158	0.2669665167416292	0.12195440741167878	0.08216660900319071	0.05309652865874755
summary_wm_median	0.3612413888653948	-0.4068151064211765	0.12295718502524249	0.15752245049057048	0.10491757904111308	0.06521417381969241	0.040295546808916435	0.16581452208633776	-0.20003613606200787	0.18959512240688317	-0.016760979210730362	-0.09426897527649769	0.2241973182499529	-0.011548160905741744	0.17317243818939693	0.16278524419228835	0.15691505720724586	0.16282753106644385	0.07842677451332801	0.2614751199486805	0.30608392792145916	0.09391145897681927	0.17137332390714421	0.18696949194795456	0.5032253352344579	0.04219461188462762	0.3114689538033492	0.42052374217013627	0.3114689538033492	0.4147696802598487	0.401429296358279	0.0213395354204853	0.4300421331164134	0.4532114958923473	0.465501599226454	0.22882800801962883	0.42160782385303214	0.4176636117727089	0.37253270031661834	0.382980686442615	0.49884287736743205	0.5066928589152099	0.38459364962887216	0.4813677908029017	0.46691244311873337	-0.47776863699283945	0.9593678460305314	0.8301566921145846	1.0	0.7186961803632278	0.7090701501009185	0.4354048776115898	0.17839294501695926	0.29280200517534144	0.4975050744396031
summary_wm_p95	-0.26067735363087685	-0.0021450813055010954	0.051253070717012225	0.10839195786722024	-0.03330642371122131	-0.02030911526762539	-0.07699227309422212	-0.0032368431169030867	-0.028109022411870986	0.10861492330757698	-0.024925998539191942	-0.27932956598623765	-0.13477107600046132	-0.028770230269480643	-0.047430131088302005	-0.05111290508591858	-0.047945258140160686	0.08593395609887364	-0.12940452850497827	-0.14885634106023912	-0.3548610310229501	0.13617806481374697	0.18980509745127436	0.16511744127936032	-0.03721985161265521	0.1591358167070311	0.5386329427637613	0.7894437396686272	0.5386329427637613	0.804018767576866	0.7134817206781224	-0.22941650216569148	0.8492907392457617	0.9004882174297467	0.9094837196786222	0.5446213876139305	0.8787836850805366	0.8653750048052896	0.31065680747531244	0.8649905816322608	0.937323645869373	0.9412601391611887	0.5389105768969209	0.9236745544063394	0.9091146734325145	0.15932033983008495	0.8107762125392122	0.9783262215046323	0.7186961803632278	1.0	0.9993003498250874	0.18511513474032215	0.0792449928881713	-0.003851920193749279	-0.10385576442547957
summary_wm_stdv	-0.27298658363126127	0.005827855303117672	0.05206423167720496	0.10346365278899013	-0.039195786722023604	-0.025414264818147164	-0.07999077384384731	-0.011586514435090147	-0.026778918233191097	0.0999654019144274	-0.01869065467266367	-0.27906046976511745	-0.14424326298389267	-0.029423749663629723	-0.051812555260831124	-0.05519547918348518	-0.05190481682235805	0.08242801676085035	-0.13770806904240188	-0.16081959020489756	-0.3680928766386038	0.13407911428900934	0.1850305616422558	0.1601968246645908	-0.05085149732825895	0.16268019836235728	0.5342420282691456	0.7929804328604928	0.5342420282691456	0.8088548203890319	0.7181332410717718	-0.22555304185072583	0.856218044823742	0.9069003959558682	0.9157805712528351	0.5506492008980793	0.8858340060738862	0.8724560796524814	0.3008001783732508	0.8720178372352285	0.9420520508976281	0.9458040210663898	0.5389528636897951	0.9287220403700706	0.9146811209779726	0.17285972398416177	0.8039872601559501	0.9754430477069158	0.7090701501009185	0.9993003498250874	1.0	0.17369007803790412	0.07109522161995925	-0.013178026371429669	-0.11966324530042671
