subject	session	series_uid	file_source	n_files	resolution_time_seconds	validation_performed	conversion_time_seconds
sub-038	ses-01	1.3.12.2.1107.5.2.43.166092.2024031011232048316905368.0.0.0	bids_plan+inventory	1	0.3698	true	0.3331
sub-038	ses-01	1.3.12.2.1107.5.2.43.166092.2024031011301129674816839.0.0.0	bids_plan+inventory	96	4.3550	true	6.0631
sub-038	ses-01	1.3.12.2.1107.5.2.43.166092.2024031011413770401536349.0.0.0	bids_plan+inventory	150	5.4887	true	9.9103
sub-038	ses-02	1.3.12.2.1107.5.2.43.166092.2024090810041230231300007.0.0.0	bids_plan+inventory	3	0.3998	true	1.2462
sub-038	ses-02	1.3.12.2.1107.5.2.43.166092.2024090810073984233700361.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-038	ses-02	1.3.12.2.1107.5.2.43.166092.2024090810110878513408584.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-038	ses-02	1.3.12.2.1107.5.2.43.166092.202409081014564809489405.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-038	ses-02	1.3.12.2.1107.5.2.43.166092.2024090810195712682370226.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-038	ses-02	1.3.12.2.1107.5.2.43.166092.2024090810210688112177711.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-038	ses-02	1.3.12.2.1107.5.2.43.166092.202409081022215602788270.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-038	ses-02	1.3.12.2.1107.5.2.43.166092.2024090810264086671969091.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-038	ses-02	1.3.12.2.1107.5.2.43.166092.202409081032511374150636.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-038	ses-02	1.3.12.2.1107.5.2.43.166092.2024090810362337824625761.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-038	ses-02	1.3.12.2.1107.5.2.43.166092.2024090810401320063600886.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-038	ses-02	1.3.12.2.1107.5.2.43.166092.2024090810440633598976011.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-038	ses-02	1.3.12.2.1107.5.2.43.166092.202409081048329271351136.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-038	ses-02	1.3.12.2.1107.5.2.43.166092.2024090810584693844565437.0.0.0	bids_plan+inventory	3	0.4322	true	26.8015
sub-038	ses-02	1.3.12.2.1107.5.2.43.166092.2024090811082662428967328.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-038	ses-02	1.3.12.2.1107.5.2.43.166092.2024090811103925897974817.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-038	ses-02	1.3.12.2.1107.5.2.43.166092.2024090811342981433521335.0.0.0	bids_plan+inventory+series_uid_filter	150	8.3901	true	5.0514
sub-038	ses-02	1.3.12.2.1107.5.2.43.166092.2024090811370087464026290.0.0.0	bids_plan+inventory	32	1.2385	true	3.1021
sub-038	ses-02	1.3.12.2.1107.5.2.43.166092.2024090811370087464226291.0.0.0	bids_plan+inventory	32	1.2879	true	6.7988
sub-038	ses-02	1.3.12.2.1107.5.2.43.166092.2024090811370087464426293.0.0.0	bids_plan+inventory	32	1.2859	true	3.9294
sub-038	ses-02	1.3.12.2.1107.5.2.43.166092.2024090811370087464526294.0.0.0	bids_plan+inventory	32	1.2297	true	24.5922
sub-038	ses-02	1.3.12.2.1107.5.2.43.166092.2024090811370087464626295.0.0.0	bids_plan+inventory	1	0.3759	true	1.9209
sub-038	ses-02	1.3.12.2.1107.5.2.43.166092.2024090811433898644838066.0.0.0	bids_plan+inventory	96	3.2578	true	5.3561
sub-038	ses-02	1.3.12.2.1107.5.2.43.166092.2024090811531893699355144.0.0.0	bids_plan+inventory+series_uid_filter	150	8.5716	true	6.6089
sub-039	ses-01	1.3.12.2.1107.5.2.43.166092.2024031817102689107855988.0.0.0	bids_plan+inventory	3	0.5508	true	7.0597
sub-039	ses-01	1.3.12.2.1107.5.2.43.166092.2024031817134427684956328.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-039	ses-01	1.3.12.2.1107.5.2.43.166092.2024031817173126265137149.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-039	ses-01	1.3.12.2.1107.5.2.43.166092.2024031817184154097037158.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-039	ses-01	1.3.12.2.1107.5.2.43.166092.2024031817224693290117979.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-039	ses-01	1.3.12.2.1107.5.2.43.166092.2024031817235894799525464.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-039	ses-01	1.3.12.2.1107.5.2.43.166092.2024031817274638491706285.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-039	ses-01	1.3.12.2.1107.5.2.43.166092.2024031817343533603687830.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-039	ses-01	1.3.12.2.1107.5.2.43.166092.202403181738094159062955.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-039	ses-01	1.3.12.2.1107.5.2.43.166092.2024031817415590729838080.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-039	ses-01	1.3.12.2.1107.5.2.43.166092.2024031817470168906813205.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-039	ses-01	1.3.12.2.1107.5.2.43.166092.2024031817531073008688330.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-039	ses-01	1.3.12.2.1107.5.2.43.166092.2024031818024841113702630.0.0.0	bids_plan+inventory	3	0.4990	true	2.0670
sub-039	ses-01	1.3.12.2.1107.5.2.43.166092.2024031818172329153404521.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-039	ses-01	1.3.12.2.1107.5.2.43.166092.2024031818193497662612010.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-039	ses-01	1.3.12.2.1107.5.2.43.166092.2024031818442061856259584.0.0.0	bids_plan+inventory	150	5.0310	true	11.2567
sub-039	ses-01	1.3.12.2.1107.5.2.43.166092.2024031818470690688765013.0.0.0	bids_plan+inventory	32	1.3199	true	2.5054
sub-039	ses-01	1.3.12.2.1107.5.2.43.166092.2024031818470690688865014.0.0.0	bids_plan+inventory	32	1.2464	true	2.4079
sub-039	ses-01	1.3.12.2.1107.5.2.43.166092.2024031818470690689065016.0.0.0	bids_plan+inventory	32	1.3490	true	3.5175
sub-039	ses-01	1.3.12.2.1107.5.2.43.166092.2024031818470690689165017.0.0.0	bids_plan+inventory	32	1.1879	true	11.8013
sub-039	ses-01	1.3.12.2.1107.5.2.43.166092.2024031818470690689265018.0.0.0	bids_plan+inventory	1	0.3624	true	26.3588
sub-039	ses-01	1.3.12.2.1107.5.2.43.166092.202403181854513010178487.0.0.0	bids_plan+inventory	96	3.1700	true	4.8250
sub-039	ses-01	1.3.12.2.1107.5.2.43.166092.2024031819023930947692337.0.0.0	bids_plan+inventory	150	5.1055	true	11.7989
sub-039	ses-02	1.3.12.2.1107.5.2.43.166092.2024100509285088572900007.0.0.0	bids_plan+inventory	3	0.4304	true	1.0868
sub-039	ses-02	1.3.12.2.1107.5.2.43.166092.2024100509342886561400347.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-039	ses-02	1.3.12.2.1107.5.2.43.166092.2024100509381591477081168.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-039	ses-02	1.3.12.2.1107.5.2.43.166092.2024100509425931745161989.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-039	ses-02	1.3.12.2.1107.5.2.43.166092.2024100509454882450469474.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-039	ses-02	1.3.12.2.1107.5.2.43.166092.2024100509493558169550295.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-039	ses-02	1.3.12.2.1107.5.2.43.166092.2024100509571556919231840.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-039	ses-02	1.3.12.2.1107.5.2.43.166092.2024100510004946317706965.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-039	ses-02	1.3.12.2.1107.5.2.43.166092.202410051005028523282090.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-039	ses-02	1.3.12.2.1107.5.2.43.166092.2024100510085819989657215.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-039	ses-02	1.3.12.2.1107.5.2.43.166092.2024100510165629433532340.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-039	ses-02	1.3.12.2.1107.5.2.43.166092.2024100510263366976146641.0.0.0	bids_plan+inventory	3	0.4093	true	0.7954
sub-039	ses-02	1.3.12.2.1107.5.2.43.166092.202410051035245142848532.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-039	ses-02	1.3.12.2.1107.5.2.43.166092.2024100510373826347756022.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-039	ses-02	1.3.12.2.1107.5.2.43.166092.2024100511010756423692735.0.0.0	bids_plan+inventory	150	5.0637	true	8.0631
sub-039	ses-02	1.3.12.2.1107.5.2.43.166092.2024100511033360246196508.0.0.0	bids_plan+inventory	32	1.4126	true	3.6995
sub-039	ses-02	1.3.12.2.1107.5.2.43.166092.2024100511033360246396509.0.0.0	bids_plan+inventory	32	1.3468	true	2.1392
sub-039	ses-02	1.3.12.2.1107.5.2.43.166092.2024100511033360246596511.0.0.0	bids_plan+inventory	32	1.5132	true	3.0287
sub-039	ses-02	1.3.12.2.1107.5.2.43.166092.2024100511033360246696512.0.0.0	bids_plan+inventory	32	1.4763	true	3.2066
sub-039	ses-02	1.3.12.2.1107.5.2.43.166092.2024100511033360246796513.0.0.0	bids_plan+inventory	1	0.3753	true	1.2758
sub-039	ses-02	1.3.12.2.1107.5.2.43.166092.2024100511111836767406588.0.0.0	bids_plan+inventory	96	3.0745	true	5.9023
sub-039	ses-02	1.3.12.2.1107.5.2.43.166092.2024100511342891952536878.0.0.0	bids_plan+inventory	150	4.4391	true	10.4093
sub-040	ses-01	1.3.12.2.1107.5.2.43.166092.2024032115564750095412540.0.0.0	bids_plan+inventory	3	0.4285	true	3.2313
sub-040	ses-01	1.3.12.2.1107.5.2.43.166092.2024032115585183596112880.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-040	ses-01	1.3.12.2.1107.5.2.43.166092.2024032116034533543993701.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-040	ses-01	1.3.12.2.1107.5.2.43.166092.2024032116082563870593710.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-040	ses-01	1.3.12.2.1107.5.2.43.166092.2024032116121295716874531.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-040	ses-01	1.3.12.2.1107.5.2.43.166092.2024032116174622815955352.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-040	ses-01	1.3.12.2.1107.5.2.43.166092.2024032116185289937362837.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-040	ses-01	1.3.12.2.1107.5.2.43.166092.2024032116190416885662846.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-040	ses-01	1.3.12.2.1107.5.2.43.166092.2024032116225155938843667.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-040	ses-01	1.3.12.2.1107.5.2.43.166092.2024032116283781571625212.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-040	ses-01	1.3.12.2.1107.5.2.43.166092.2024032116324366254400337.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-040	ses-01	1.3.12.2.1107.5.2.43.166092.2024032116385460570075462.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-040	ses-01	1.3.12.2.1107.5.2.43.166092.2024032116422632555750587.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-040	ses-01	1.3.12.2.1107.5.2.43.166092.2024032116480679375925712.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-040	ses-01	1.3.12.2.1107.5.2.43.166092.2024032117022769156140013.0.0.0	bids_plan+inventory	3	0.3984	true	27.2240
sub-040	ses-01	1.3.12.2.1107.5.2.43.166092.2024032117145638894241904.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-040	ses-01	1.3.12.2.1107.5.2.43.166092.2024032117170892266949393.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-040	ses-01	1.3.12.2.1107.5.2.43.166092.2024032117414791706196715.0.0.0	bids_plan+inventory	150	6.6687	true	7.6560
sub-040	ses-01	1.3.12.2.1107.5.2.43.166092.2024032117435127067000920.0.0.0	bids_plan+inventory	32	1.6708	true	9.2625
sub-040	ses-01	1.3.12.2.1107.5.2.43.166092.2024032117435127067100921.0.0.0	bids_plan+inventory	32	1.4536	true	5.8249
sub-040	ses-01	1.3.12.2.1107.5.2.43.166092.2024032117435127067300923.0.0.0	bids_plan+inventory	32	1.6382	true	4.1810
sub-040	ses-01	1.3.12.2.1107.5.2.43.166092.2024032117435127067400924.0.0.0	bids_plan+inventory	32	1.1208	true	1.9527
sub-040	ses-01	1.3.12.2.1107.5.2.43.166092.2024032117435127067500925.0.0.0	bids_plan+inventory	1	0.3697	true	1.1824
sub-040	ses-01	1.3.12.2.1107.5.2.43.166092.2024032117513197301014422.0.0.0	bids_plan+inventory	96	3.8047	true	5.0057
sub-040	ses-01	1.3.12.2.1107.5.2.43.166092.2024032118001524516429720.0.0.0	bids_plan+inventory	150	5.4866	true	8.1838
sub-040	ses-02	1.3.12.2.1107.5.2.43.166092.2024100417571952851570819.0.0.0	bids_plan+inventory	3	0.4376	true	17.2652
sub-040	ses-02	1.3.12.2.1107.5.2.43.166092.2024100417592937342271159.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-040	ses-02	1.3.12.2.1107.5.2.43.166092.2024100418031735862951980.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-040	ses-02	1.3.12.2.1107.5.2.43.166092.2024100418085145775832801.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-040	ses-02	1.3.12.2.1107.5.2.43.166092.2024100418095871189740286.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-040	ses-02	1.3.12.2.1107.5.2.43.166092.2024100418133525290121107.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-040	ses-02	1.3.12.2.1107.5.2.43.166092.202410041818575345502652.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-040	ses-02	1.3.12.2.1107.5.2.43.166092.2024100418223240400877777.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-040	ses-02	1.3.12.2.1107.5.2.43.166092.202410041826261995452902.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-040	ses-02	1.3.12.2.1107.5.2.43.166092.202410041830255268728027.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-040	ses-02	1.3.12.2.1107.5.2.43.166092.2024100418344340722003152.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-040	ses-02	1.3.12.2.1107.5.2.43.166092.2024100418500492290817453.0.0.0	bids_plan+inventory	3	0.3916	true	4.1737
sub-040	ses-02	1.3.12.2.1107.5.2.43.166092.2024100419011927362619344.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-040	ses-02	1.3.12.2.1107.5.2.43.166092.2024100419033579121926833.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-040	ses-02	1.3.12.2.1107.5.2.43.166092.2024100419274311593067995.0.0.0	bids_plan+inventory	150	5.1657	true	7.5545
sub-040	ses-02	1.3.12.2.1107.5.2.43.166092.2024100419310193451073488.0.0.0	bids_plan+inventory	32	1.1538	true	2.9064
sub-040	ses-02	1.3.12.2.1107.5.2.43.166092.2024100419310193451273489.0.0.0	bids_plan+inventory	32	1.1462	true	2.5317
sub-040	ses-02	1.3.12.2.1107.5.2.43.166092.2024100419310193451473491.0.0.0	bids_plan+inventory	32	1.4105	true	2.5991
sub-040	ses-02	1.3.12.2.1107.5.2.43.166092.2024100419310193451573492.0.0.0	bids_plan+inventory	32	1.1422	true	4.7162
sub-040	ses-02	1.3.12.2.1107.5.2.43.166092.2024100419310193451673493.0.0.0	bids_plan+inventory	1	0.3783	true	1.2800
sub-040	ses-02	1.3.12.2.1107.5.2.43.166092.2024100419390163267285244.0.0.0	bids_plan+inventory	96	2.4392	true	6.0139
sub-040	ses-02	1.3.12.2.1107.5.2.43.166092.2024100419533865074107160.0.0.0	bids_plan+inventory	150	4.5356	true	8.2734
sub-041	ses-01	1.3.12.2.1107.5.2.43.166092.2024050609454568681600007.0.0.0	bids_plan+inventory	3	0.4764	true	6.1612
sub-041	ses-01	1.3.12.2.1107.5.2.43.166092.202405060948095222900347.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-041	ses-01	1.3.12.2.1107.5.2.43.166092.2024050609504344200610582.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-041	ses-01	1.3.12.2.1107.5.2.43.166092.2024050609551818907591403.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-041	ses-01	1.3.12.2.1107.5.2.43.166092.2024050609593137519872224.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-041	ses-01	1.3.12.2.1107.5.2.43.166092.2024050610003932302979709.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-041	ses-01	1.3.12.2.1107.5.2.43.166092.2024050610041971430460530.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-041	ses-01	1.3.12.2.1107.5.2.43.166092.2024050610101162581842075.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-041	ses-01	1.3.12.2.1107.5.2.43.166092.2024050610143545712517200.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-041	ses-01	1.3.12.2.1107.5.2.43.166092.2024050610193022000492325.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-041	ses-01	1.3.12.2.1107.5.2.43.166092.2024050610235258187467450.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-041	ses-01	1.3.12.2.1107.5.2.43.166092.2024050610284939545942575.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-041	ses-01	1.3.12.2.1107.5.2.43.166092.2024050610464484313356876.0.0.0	bids_plan+inventory	3	0.4214	true	1.5671
sub-041	ses-01	1.3.12.2.1107.5.2.43.166092.2024050610591785530558767.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-041	ses-01	1.3.12.2.1107.5.2.43.166092.2024050611013760210966256.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-041	ses-01	1.3.12.2.1107.5.2.43.166092.2024050611281580506514812.0.0.0	bids_plan+inventory	150	5.9184	true	8.0310
sub-041	ses-01	1.3.12.2.1107.5.2.43.166092.2024050611302971281019249.0.0.0	bids_plan+inventory	32	1.5602	true	35.4152
sub-041	ses-01	1.3.12.2.1107.5.2.43.166092.2024050611302971281119250.0.0.0	bids_plan+inventory	32	1.2969	true	6.0797
sub-041	ses-01	1.3.12.2.1107.5.2.43.166092.2024050611302971281419252.0.0.0	bids_plan+inventory	32	1.2190	true	16.1798
sub-041	ses-01	1.3.12.2.1107.5.2.43.166092.2024050611302971281419253.0.0.0	bids_plan+inventory	32	1.5742	true	4.0889
sub-041	ses-01	1.3.12.2.1107.5.2.43.166092.2024050611302971281519254.0.0.0	bids_plan+inventory	1	0.3633	true	1.5555
sub-041	ses-01	1.3.12.2.1107.5.2.43.166092.2024050611384474627733711.0.0.0	bids_plan+inventory	96	4.1775	true	6.0944
sub-041	ses-01	1.3.12.2.1107.5.2.43.166092.2024050611460816646446583.0.0.0	bids_plan+inventory	150	5.0659	true	7.2682
sub-041	ses-02	1.3.12.2.1107.5.2.43.166092.2024110814101342158161628.0.0.0	bids_plan+inventory	3	0.4549	true	10.7498
sub-041	ses-02	1.3.12.2.1107.5.2.43.166092.2024110814191617806763538.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-041	ses-02	1.3.12.2.1107.5.2.43.166092.2024110814213096006471575.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-041	ses-02	1.3.12.2.1107.5.2.43.166092.2024110814443928002315481.0.0.0	bids_plan+inventory	150	5.1301	true	14.7916
sub-041	ses-02	1.3.12.2.1107.5.2.43.166092.2024110814460049045718448.0.0.0	bids_plan+inventory	32	1.6006	true	2.6884
sub-041	ses-02	1.3.12.2.1107.5.2.43.166092.2024110814460049045818449.0.0.0	bids_plan+inventory	32	1.2503	true	14.7128
sub-041	ses-02	1.3.12.2.1107.5.2.43.166092.2024110814460049046018451.0.0.0	bids_plan+inventory	32	1.4451	true	1.9962
sub-041	ses-02	1.3.12.2.1107.5.2.43.166092.2024110814460049046118452.0.0.0	bids_plan+inventory	32	1.5840	true	2.7150
sub-041	ses-02	1.3.12.2.1107.5.2.43.166092.2024110814460049046218453.0.0.0	bids_plan+inventory	1	0.3661	true	16.7680
sub-041	ses-02	1.3.12.2.1107.5.2.43.166092.2024110814542261526133181.0.0.0	bids_plan+inventory	96	3.5467	true	7.4624
sub-041	ses-02	1.3.12.2.1107.5.2.43.166092.2024110815043955002051377.0.0.0	bids_plan+inventory	150	4.8846	true	8.0283
sub-041	ses-02	1.3.12.2.1107.5.2.43.166092.2024110815293843933471077.0.0.0	bids_plan+inventory	3	0.3896	true	7.4414
sub-041	ses-02	1.3.12.2.1107.5.2.43.166092.2024110815311793908971401.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-041	ses-02	1.3.12.2.1107.5.2.43.166092.2024110815350777451152222.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-041	ses-02	1.3.12.2.1107.5.2.43.166092.2024110815394069287933043.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-041	ses-02	1.3.12.2.1107.5.2.43.166092.2024110815405171109040528.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-041	ses-02	1.3.12.2.1107.5.2.43.166092.2024110815443717652521349.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-041	ses-02	1.3.12.2.1107.5.2.43.166092.2024110815500254127902894.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-041	ses-02	1.3.12.2.1107.5.2.43.166092.2024110815533530435978019.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-041	ses-02	1.3.12.2.1107.5.2.43.166092.2024110815573261184553144.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-041	ses-02	1.3.12.2.1107.5.2.43.166092.2024110816012127552728269.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-041	ses-02	1.3.12.2.1107.5.2.43.166092.2024110816090899831203394.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-042	ses-01	1.3.12.2.1107.5.2.43.166092.20240513154131936172850.0.0.0	bids_plan+inventory	3	0.6727	true	1.7657
sub-042	ses-01	1.3.12.2.1107.5.2.43.166092.2024051315452274598073190.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-042	ses-01	1.3.12.2.1107.5.2.43.166092.2024051315495675405954011.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-042	ses-01	1.3.12.2.1107.5.2.43.166092.2024051315540259204934832.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-042	ses-01	1.3.12.2.1107.5.2.43.166092.2024051315550793638542317.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-042	ses-01	1.3.12.2.1107.5.2.43.166092.2024051315593125368123138.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-042	ses-01	1.3.12.2.1107.5.2.43.166092.2024051316043749814804683.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-042	ses-01	1.3.12.2.1107.5.2.43.166092.2024051316085410052579808.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-042	ses-01	1.3.12.2.1107.5.2.43.166092.2024051316125972071354933.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-042	ses-01	1.3.12.2.1107.5.2.43.166092.2024051316163110181030058.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-042	ses-01	1.3.12.2.1107.5.2.43.166092.2024051316215951983305183.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-042	ses-01	1.3.12.2.1107.5.2.43.166092.2024051316353894419419484.0.0.0	bids_plan+inventory	3	0.4049	true	3.0924
sub-042	ses-01	1.3.12.2.1107.5.2.43.166092.202405131648092704121375.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-042	ses-01	1.3.12.2.1107.5.2.43.166092.2024051316502081082028864.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-042	ses-01	1.3.12.2.1107.5.2.43.166092.2024051317151630020970672.0.0.0	bids_plan+inventory	150	6.0809	true	36.6097
sub-042	ses-01	1.3.12.2.1107.5.2.43.166092.2024051317172875839474529.0.0.0	bids_plan+inventory	32	1.5292	true	3.5828
sub-042	ses-01	1.3.12.2.1107.5.2.43.166092.2024051317172875839574530.0.0.0	bids_plan+inventory	32	1.4897	true	8.4648
sub-042	ses-01	1.3.12.2.1107.5.2.43.166092.2024051317172875839774532.0.0.0	bids_plan+inventory	32	1.5940	true	5.5915
sub-042	ses-01	1.3.12.2.1107.5.2.43.166092.2024051317172875839874533.0.0.0	bids_plan+inventory	32	1.4312	true	6.0654
sub-042	ses-01	1.3.12.2.1107.5.2.43.166092.2024051317172875839974534.0.0.0	bids_plan+inventory	1	0.3934	true	1.3756
sub-042	ses-01	1.3.12.2.1107.5.2.43.166092.2024051317251711414085953.0.0.0	bids_plan+inventory	96	3.5840	true	5.0190
sub-042	ses-01	1.3.12.2.1107.5.2.43.166092.2024051317410035032509720.0.0.0	bids_plan+inventory	150	5.1405	true	11.2585
sub-043	ses-02	1.3.12.2.1107.5.2.43.166092.2024072517225486657511213.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-043	ses-02	1.3.12.2.1107.5.2.43.166092.2024072517271361830792034.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-043	ses-02	1.3.12.2.1107.5.2.43.166092.2024072517281898338399519.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-043	ses-02	1.3.12.2.1107.5.2.43.166092.2024072517321930247680340.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-043	ses-02	1.3.12.2.1107.5.2.43.166092.2024072517374133237761885.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-043	ses-02	1.3.12.2.1107.5.2.43.166092.2024072517414435472037010.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-043	ses-02	1.3.12.2.1107.5.2.43.166092.2024072517454553745112135.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-043	ses-02	1.3.12.2.1107.5.2.43.166092.2024072517493773781087260.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-043	ses-02	1.3.12.2.1107.5.2.43.166092.2024072517541734251862385.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-043	ses-02	1.3.12.2.1107.5.2.43.166092.2024072518051055196976686.0.0.0	bids_plan+inventory+series_uid_filter	3	0.6049	true	10.6599
sub-043	ses-02	1.3.12.2.1107.5.2.43.166092.2024072518193039269278577.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-043	ses-02	1.3.12.2.1107.5.2.43.166092.2024072518214289815086066.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-043	ses-02	1.3.12.2.1107.5.2.43.166092.2024072518463690970427944.0.0.0	bids_plan+inventory+series_uid_filter	150	16.2132	true	3.5769
sub-043	ses-02	1.3.12.2.1107.5.2.43.166092.2024072518492065885732555.0.0.0	bids_plan+inventory+series_uid_filter	32	4.6391	true	1.5736
