file	relative_under_movie	folder_role	filename	extension	size_bytes	content_class	timing_keywords_in_content	identity_keywords_in_content	n_lines	notes
/lustre06/project/6001995/raw_original/Control/SUBC029_Session01_2023DEC16/SUBC029_Session01_2023DEC16_MATLAB/3-Movie_Data/main.m	main.m	MovieRoot	main.m	.m	3446	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC029_Session01_2023DEC16/SUBC029_Session01_2023DEC16_MATLAB/3-Movie_Data/Show_movie.m	Show_movie.m	MovieRoot	Show_movie.m	.m	4743	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC029_Session01_2023DEC16/SUBC029_Session01_2023DEC16_MATLAB/3-Movie_Data/output.txt	output.txt	MovieRoot	output.txt	.txt	64527	DIARY_OTHER			1	encoding=utf-16; ptb_diag=False; triggerTimes_assign=False
/lustre06/project/6001995/raw_original/Control/SUBC029_Session01_2023DEC16/SUBC029_Session01_2023DEC16_MATLAB/3-Movie_Data/Results/December-16-2023_12-34-45_PM_Subject_is_SUBC028_selected_run_id_3.mat	Results/December-16-2023_12-34-45_PM_Subject_is_SUBC028_selected_run_id_3.mat	Results	December-16-2023_12-34-45_PM_Subject_is_SUBC028_selected_run_id_3.mat	.mat	829	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC029_Session01_2023DEC16/SUBC029_Session01_2023DEC16_MATLAB/3-Movie_Data/Results/December-16-2023_12-30-21_PM_Subject_is_SUBC028_selected_run_id_2.mat	Results/December-16-2023_12-30-21_PM_Subject_is_SUBC028_selected_run_id_2.mat	Results	December-16-2023_12-30-21_PM_Subject_is_SUBC028_selected_run_id_2.mat	.mat	829	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC029_Session01_2023DEC16/SUBC029_Session01_2023DEC16_MATLAB/3-Movie_Data/Results/December-16-2023_12-25-20_PM_Subject_is_SUBC028_selected_run_id_1.mat	Results/December-16-2023_12-25-20_PM_Subject_is_SUBC028_selected_run_id_1.mat	Results	December-16-2023_12-25-20_PM_Subject_is_SUBC028_selected_run_id_1.mat	.mat	827	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC029_Session01_2023DEC16/SUBC029_Session01_2023DEC16_MATLAB/3-Movie_Data/Results/December-16-2023_12-40-01_PM_Subject_is_SUBC028_selected_run_id_4.mat	Results/December-16-2023_12-40-01_PM_Subject_is_SUBC028_selected_run_id_4.mat	Results	December-16-2023_12-40-01_PM_Subject_is_SUBC028_selected_run_id_4.mat	.mat	829	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC42_Session01_2024MAY06/SUBC42_Session01_2024MAY06_MATLAB/3-Movie_Data/output.txt	output.txt	MovieRoot	output.txt	.txt	54602	DIARY_OTHER			1	encoding=utf-16; ptb_diag=False; triggerTimes_assign=False
/lustre06/project/6001995/raw_original/Control/SUBC42_Session01_2024MAY06/SUBC42_Session01_2024MAY06_MATLAB/3-Movie_Data/main.m	main.m	MovieRoot	main.m	.m	3446	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC42_Session01_2024MAY06/SUBC42_Session01_2024MAY06_MATLAB/3-Movie_Data/Show_movie.m	Show_movie.m	MovieRoot	Show_movie.m	.m	4743	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC42_Session01_2024MAY06/SUBC42_Session01_2024MAY06_MATLAB/3-Movie_Data/Results/May-06-2024_10-10-02_AM_Subject_is_subc42_selected_run_id_1.mat	Results/May-06-2024_10-10-02_AM_Subject_is_subc42_selected_run_id_1.mat	Results	May-06-2024_10-10-02_AM_Subject_is_subc42_selected_run_id_1.mat	.mat	822	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC42_Session01_2024MAY06/SUBC42_Session01_2024MAY06_MATLAB/3-Movie_Data/Results/May-06-2024_10-19-37_AM_Subject_is_subc42_selected_run_id_3.mat	Results/May-06-2024_10-19-37_AM_Subject_is_subc42_selected_run_id_3.mat	Results	May-06-2024_10-19-37_AM_Subject_is_subc42_selected_run_id_3.mat	.mat	825	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC42_Session01_2024MAY06/SUBC42_Session01_2024MAY06_MATLAB/3-Movie_Data/Results/May-06-2024_10-24-28_AM_Subject_is_subc42_selected_run_id_4.mat	Results/May-06-2024_10-24-28_AM_Subject_is_subc42_selected_run_id_4.mat	Results	May-06-2024_10-24-28_AM_Subject_is_subc42_selected_run_id_4.mat	.mat	825	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC42_Session01_2024MAY06/SUBC42_Session01_2024MAY06_MATLAB/3-Movie_Data/Results/May-06-2024_10-15-09_AM_Subject_is_subc42_selected_run_id_2.mat	Results/May-06-2024_10-15-09_AM_Subject_is_subc42_selected_run_id_2.mat	Results	May-06-2024_10-15-09_AM_Subject_is_subc42_selected_run_id_2.mat	.mat	825	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC35_SESSION01_2024FEB20/SUBC35_Session1_2024FEB20_MATLAB/3-Movie_Data/main.m	main.m	MovieRoot	main.m	.m	3446	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC35_SESSION01_2024FEB20/SUBC35_Session1_2024FEB20_MATLAB/3-Movie_Data/Show_movie.m	Show_movie.m	MovieRoot	Show_movie.m	.m	4743	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC35_SESSION01_2024FEB20/SUBC35_Session1_2024FEB20_MATLAB/3-Movie_Data/output.txt	output.txt	MovieRoot	output.txt	.txt	57793	DIARY_OTHER			1	encoding=utf-16; ptb_diag=False; triggerTimes_assign=False
/lustre06/project/6001995/raw_original/Control/SUBC35_SESSION01_2024FEB20/SUBC35_Session1_2024FEB20_MATLAB/3-Movie_Data/Results/February-20-2024_ 6-32-07_PM_Subject_is_SUBC35_selected_run_id_4.mat	Results/February-20-2024_ 6-32-07_PM_Subject_is_SUBC35_selected_run_id_4.mat	Results	February-20-2024_ 6-32-07_PM_Subject_is_SUBC35_selected_run_id_4.mat	.mat	829	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC35_SESSION01_2024FEB20/SUBC35_Session1_2024FEB20_MATLAB/3-Movie_Data/Results/February-20-2024_ 6-23-02_PM_Subject_is_SUBC35_selected_run_id_2.mat	Results/February-20-2024_ 6-23-02_PM_Subject_is_SUBC35_selected_run_id_2.mat	Results	February-20-2024_ 6-23-02_PM_Subject_is_SUBC35_selected_run_id_2.mat	.mat	829	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC35_SESSION01_2024FEB20/SUBC35_Session1_2024FEB20_MATLAB/3-Movie_Data/Results/February-20-2024_ 6-27-06_PM_Subject_is_SUBC35_selected_run_id_3.mat	Results/February-20-2024_ 6-27-06_PM_Subject_is_SUBC35_selected_run_id_3.mat	Results	February-20-2024_ 6-27-06_PM_Subject_is_SUBC35_selected_run_id_3.mat	.mat	829	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC35_SESSION01_2024FEB20/SUBC35_Session1_2024FEB20_MATLAB/3-Movie_Data/Results/February-20-2024_ 6-18-27_PM_Subject_is_SUBC35_selected_run_id_1.mat	Results/February-20-2024_ 6-18-27_PM_Subject_is_SUBC35_selected_run_id_1.mat	Results	February-20-2024_ 6-18-27_PM_Subject_is_SUBC35_selected_run_id_1.mat	.mat	828	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC17_Session02_2024APR09/SUBC17_Session02_2024APR09_MATLAB/3-Movie_Data/Show_movie.m	Show_movie.m	MovieRoot	Show_movie.m	.m	4743	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC17_Session02_2024APR09/SUBC17_Session02_2024APR09_MATLAB/3-Movie_Data/output.txt	output.txt	MovieRoot	output.txt	.txt	83059	DIARY_OTHER			1	encoding=utf-16; ptb_diag=False; triggerTimes_assign=False
/lustre06/project/6001995/raw_original/Control/SUBC17_Session02_2024APR09/SUBC17_Session02_2024APR09_MATLAB/3-Movie_Data/main.m	main.m	MovieRoot	main.m	.m	3446	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC17_Session02_2024APR09/SUBC17_Session02_2024APR09_MATLAB/3-Movie_Data/Results/April-09-2024_10-14-35_AM_Subject_is_subc17-sess02_selected_run_id_2.mat	Results/April-09-2024_10-14-35_AM_Subject_is_subc17-sess02_selected_run_id_2.mat	Results	April-09-2024_10-14-35_AM_Subject_is_subc17-sess02_selected_run_id_2.mat	.mat	842	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC17_Session02_2024APR09/SUBC17_Session02_2024APR09_MATLAB/3-Movie_Data/Results/April-09-2024_10-19-37_AM_Subject_is_subc17-sess02_selected_run_id_3.mat	Results/April-09-2024_10-19-37_AM_Subject_is_subc17-sess02_selected_run_id_3.mat	Results	April-09-2024_10-19-37_AM_Subject_is_subc17-sess02_selected_run_id_3.mat	.mat	842	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC17_Session02_2024APR09/SUBC17_Session02_2024APR09_MATLAB/3-Movie_Data/Results/April-09-2024_10-23-51_AM_Subject_is_subc17-sess02_selected_run_id_4.mat	Results/April-09-2024_10-23-51_AM_Subject_is_subc17-sess02_selected_run_id_4.mat	Results	April-09-2024_10-23-51_AM_Subject_is_subc17-sess02_selected_run_id_4.mat	.mat	842	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC17_Session02_2024APR09/SUBC17_Session02_2024APR09_MATLAB/3-Movie_Data/Results/April-09-2024_10-09-15_AM_Subject_is_SUBC17_Sess02_selected_run_id_1.mat	Results/April-09-2024_10-09-15_AM_Subject_is_SUBC17_Sess02_selected_run_id_1.mat	Results	April-09-2024_10-09-15_AM_Subject_is_SUBC17_Sess02_selected_run_id_1.mat	.mat	839	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC53_Session01_2024NOV08/SUBC053_Session01_2024NOV08_MATLAB/3-Movie_Data/output.txt	output.txt	MovieRoot	output.txt	.txt	42602	DIARY_OTHER			1	encoding=utf-16; ptb_diag=False; triggerTimes_assign=False
/lustre06/project/6001995/raw_original/Control/SUBC53_Session01_2024NOV08/SUBC053_Session01_2024NOV08_MATLAB/3-Movie_Data/main.m	main.m	MovieRoot	main.m	.m	3446	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC53_Session01_2024NOV08/SUBC053_Session01_2024NOV08_MATLAB/3-Movie_Data/Show_movie.m	Show_movie.m	MovieRoot	Show_movie.m	.m	4743	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC53_Session01_2024NOV08/SUBC053_Session01_2024NOV08_MATLAB/3-Movie_Data/Results/November-08-2024_ 9-00-24_AM_Subject_is_SUBC053_selected_run_id_3.mat	Results/November-08-2024_ 9-00-24_AM_Subject_is_SUBC053_selected_run_id_3.mat	Results	November-08-2024_ 9-00-24_AM_Subject_is_SUBC053_selected_run_id_3.mat	.mat	828	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC53_Session01_2024NOV08/SUBC053_Session01_2024NOV08_MATLAB/3-Movie_Data/Results/November-08-2024_ 8-56-16_AM_Subject_is_SUBC053_selected_run_id_2.mat	Results/November-08-2024_ 8-56-16_AM_Subject_is_SUBC053_selected_run_id_2.mat	Results	November-08-2024_ 8-56-16_AM_Subject_is_SUBC053_selected_run_id_2.mat	.mat	829	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC53_Session01_2024NOV08/SUBC053_Session01_2024NOV08_MATLAB/3-Movie_Data/Results/November-08-2024_ 8-51-34_AM_Subject_is_SUBC053_selected_run_id_1.mat	Results/November-08-2024_ 8-51-34_AM_Subject_is_SUBC053_selected_run_id_1.mat	Results	November-08-2024_ 8-51-34_AM_Subject_is_SUBC053_selected_run_id_1.mat	.mat	828	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC53_Session01_2024NOV08/SUBC053_Session01_2024NOV08_MATLAB/3-Movie_Data/Results/November-08-2024_ 9-04-14_AM_Subject_is_SUBC053_selected_run_id_4.mat	Results/November-08-2024_ 9-04-14_AM_Subject_is_SUBC053_selected_run_id_4.mat	Results	November-08-2024_ 9-04-14_AM_Subject_is_SUBC053_selected_run_id_4.mat	.mat	829	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC57_Session01_2025AUG11/SUBC057_SESSION01_2025AUG11-matlab/3-Movie_Data/output.txt	output.txt	MovieRoot	output.txt	.txt	31566	DIARY_PTB_DIAGNOSTICS_ONLY	vbltimestamp	run_id	1948	encoding=utf-8; ptb_diag=True; triggerTimes_assign=False
/lustre06/project/6001995/raw_original/Control/SUBC57_Session01_2025AUG11/SUBC057_SESSION01_2025AUG11-matlab/3-Movie_Data/main.m	main.m	MovieRoot	main.m	.m	3446	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC57_Session01_2025AUG11/SUBC057_SESSION01_2025AUG11-matlab/3-Movie_Data/Show_movie.m	Show_movie.m	MovieRoot	Show_movie.m	.m	4743	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC57_Session01_2025AUG11/SUBC057_SESSION01_2025AUG11-matlab/3-Movie_Data/Results/August-11-2025_ 2-54-42_PM_Subject_is_SUBC57_session1_2024AUG11_selected_run_id_3.mat	Results/August-11-2025_ 2-54-42_PM_Subject_is_SUBC57_session1_2024AUG11_selected_run_id_3.mat	Results	August-11-2025_ 2-54-42_PM_Subject_is_SUBC57_session1_2024AUG11_selected_run_id_3.mat	.mat	868	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC57_Session01_2025AUG11/SUBC057_SESSION01_2025AUG11-matlab/3-Movie_Data/Results/August-11-2025_ 2-46-31_PM_Subject_is_SUBC57_session1_2024AUG11_selected_run_id_1.mat	Results/August-11-2025_ 2-46-31_PM_Subject_is_SUBC57_session1_2024AUG11_selected_run_id_1.mat	Results	August-11-2025_ 2-46-31_PM_Subject_is_SUBC57_session1_2024AUG11_selected_run_id_1.mat	.mat	867	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC57_Session01_2025AUG11/SUBC057_SESSION01_2025AUG11-matlab/3-Movie_Data/Results/August-11-2025_ 2-58-36_PM_Subject_is_SUBC57_session1_2024AUG11_selected_run_id_4.mat	Results/August-11-2025_ 2-58-36_PM_Subject_is_SUBC57_session1_2024AUG11_selected_run_id_4.mat	Results	August-11-2025_ 2-58-36_PM_Subject_is_SUBC57_session1_2024AUG11_selected_run_id_4.mat	.mat	868	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC57_Session01_2025AUG11/SUBC057_SESSION01_2025AUG11-matlab/3-Movie_Data/Results/August-11-2025_ 2-50-49_PM_Subject_is_SUBC57_session1_2024AUG11_selected_run_id_2.mat	Results/August-11-2025_ 2-50-49_PM_Subject_is_SUBC57_session1_2024AUG11_selected_run_id_2.mat	Results	August-11-2025_ 2-50-49_PM_Subject_is_SUBC57_session1_2024AUG11_selected_run_id_2.mat	.mat	868	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC11_Session02_2024JAN10/SUBC11_Session01_2024JAN10_MATLAB/3-Movie_Data/Show_movie.m	Show_movie.m	MovieRoot	Show_movie.m	.m	4743	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC11_Session02_2024JAN10/SUBC11_Session01_2024JAN10_MATLAB/3-Movie_Data/output.txt	output.txt	MovieRoot	output.txt	.txt	51409	DIARY_OTHER			1	encoding=utf-16; ptb_diag=False; triggerTimes_assign=False
/lustre06/project/6001995/raw_original/Control/SUBC11_Session02_2024JAN10/SUBC11_Session01_2024JAN10_MATLAB/3-Movie_Data/main.m	main.m	MovieRoot	main.m	.m	3446	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC11_Session02_2024JAN10/SUBC11_Session01_2024JAN10_MATLAB/3-Movie_Data/Results/January-10-2024_11-16-00_AM_Subject_is_SUBC11_selected_run_id_3.mat	Results/January-10-2024_11-16-00_AM_Subject_is_SUBC11_selected_run_id_3.mat	Results	January-10-2024_11-16-00_AM_Subject_is_SUBC11_selected_run_id_3.mat	.mat	830	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC11_Session02_2024JAN10/SUBC11_Session01_2024JAN10_MATLAB/3-Movie_Data/Results/January-10-2024_11-11-24_AM_Subject_is_SUBC11_selected_run_id_2.mat	Results/January-10-2024_11-11-24_AM_Subject_is_SUBC11_selected_run_id_2.mat	Results	January-10-2024_11-11-24_AM_Subject_is_SUBC11_selected_run_id_2.mat	.mat	827	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC11_Session02_2024JAN10/SUBC11_Session01_2024JAN10_MATLAB/3-Movie_Data/Results/January-10-2024_11-05-36_AM_Subject_is_subc11_selected_run_id_1.mat	Results/January-10-2024_11-05-36_AM_Subject_is_subc11_selected_run_id_1.mat	Results	January-10-2024_11-05-36_AM_Subject_is_subc11_selected_run_id_1.mat	.mat	829	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC11_Session02_2024JAN10/SUBC11_Session01_2024JAN10_MATLAB/3-Movie_Data/Results/January-10-2024_11-20-40_AM_Subject_is_subc11_selected_run_id_4.mat	Results/January-10-2024_11-20-40_AM_Subject_is_subc11_selected_run_id_4.mat	Results	January-10-2024_11-20-40_AM_Subject_is_subc11_selected_run_id_4.mat	.mat	829	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC16-Session1-2023AUG08/SUBC16_Session01_2023AUG08_Matlab/3-Movie_Data/main.m	main.m	MovieRoot	main.m	.m	3446	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC16-Session1-2023AUG08/SUBC16_Session01_2023AUG08_Matlab/3-Movie_Data/Show_movie.m	Show_movie.m	MovieRoot	Show_movie.m	.m	4743	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC16-Session1-2023AUG08/SUBC16_Session01_2023AUG08_Matlab/3-Movie_Data/output.txt	output.txt	MovieRoot	output.txt	.txt	70059	DIARY_OTHER			1	encoding=utf-16; ptb_diag=False; triggerTimes_assign=False
/lustre06/project/6001995/raw_original/Control/SUBC16-Session1-2023AUG08/SUBC16_Session01_2023AUG08_Matlab/3-Movie_Data/Results/August-08-2023_ 3-06-42_PM_Subject_is_c16_selected_run_id_2.mat	Results/August-08-2023_ 3-06-42_PM_Subject_is_c16_selected_run_id_2.mat	Results	August-08-2023_ 3-06-42_PM_Subject_is_c16_selected_run_id_2.mat	.mat	822	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC16-Session1-2023AUG08/SUBC16_Session01_2023AUG08_Matlab/3-Movie_Data/Results/August-08-2023_ 3-16-17_PM_Subject_is_c16_selected_run_id_4.mat	Results/August-08-2023_ 3-16-17_PM_Subject_is_c16_selected_run_id_4.mat	Results	August-08-2023_ 3-16-17_PM_Subject_is_c16_selected_run_id_4.mat	.mat	822	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC16-Session1-2023AUG08/SUBC16_Session01_2023AUG08_Matlab/3-Movie_Data/Results/August-08-2023_ 3-12-01_PM_Subject_is_c16_selected_run_id_3.mat	Results/August-08-2023_ 3-12-01_PM_Subject_is_c16_selected_run_id_3.mat	Results	August-08-2023_ 3-12-01_PM_Subject_is_c16_selected_run_id_3.mat	.mat	822	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC16-Session1-2023AUG08/SUBC16_Session01_2023AUG08_Matlab/3-Movie_Data/Results/August-08-2023_ 3-02-23_PM_Subject_is_c16_selected_run_id_1.mat	Results/August-08-2023_ 3-02-23_PM_Subject_is_c16_selected_run_id_1.mat	Results	August-08-2023_ 3-02-23_PM_Subject_is_c16_selected_run_id_1.mat	.mat	820	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC34_Session1_2024FEB12/SUBC34_Session1_2024FEB12_MATLAB/3-Movie_Data/output.txt	output.txt	MovieRoot	output.txt	.txt	51394	DIARY_OTHER			1	encoding=utf-16; ptb_diag=False; triggerTimes_assign=False
/lustre06/project/6001995/raw_original/Control/SUBC34_Session1_2024FEB12/SUBC34_Session1_2024FEB12_MATLAB/3-Movie_Data/Show_movie.m	Show_movie.m	MovieRoot	Show_movie.m	.m	4743	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC34_Session1_2024FEB12/SUBC34_Session1_2024FEB12_MATLAB/3-Movie_Data/main.m	main.m	MovieRoot	main.m	.m	3446	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC34_Session1_2024FEB12/SUBC34_Session1_2024FEB12_MATLAB/3-Movie_Data/Results/February-12-2024_ 2-05-52_PM_Subject_is_SUBC34-2024FEB12_selected_run_id_4.mat	Results/February-12-2024_ 2-05-52_PM_Subject_is_SUBC34-2024FEB12_selected_run_id_4.mat	Results	February-12-2024_ 2-05-52_PM_Subject_is_SUBC34-2024FEB12_selected_run_id_4.mat	.mat	846	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC34_Session1_2024FEB12/SUBC34_Session1_2024FEB12_MATLAB/3-Movie_Data/Results/February-12-2024_ 2-01-07_PM_Subject_is_SUBC34-2024FEB12_selected_run_id_3.mat	Results/February-12-2024_ 2-01-07_PM_Subject_is_SUBC34-2024FEB12_selected_run_id_3.mat	Results	February-12-2024_ 2-01-07_PM_Subject_is_SUBC34-2024FEB12_selected_run_id_3.mat	.mat	846	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC34_Session1_2024FEB12/SUBC34_Session1_2024FEB12_MATLAB/3-Movie_Data/Results/February-12-2024_ 1-56-58_PM_Subject_is_SUBC34-2024FEB12_selected_run_id_2.mat	Results/February-12-2024_ 1-56-58_PM_Subject_is_SUBC34-2024FEB12_selected_run_id_2.mat	Results	February-12-2024_ 1-56-58_PM_Subject_is_SUBC34-2024FEB12_selected_run_id_2.mat	.mat	846	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC34_Session1_2024FEB12/SUBC34_Session1_2024FEB12_MATLAB/3-Movie_Data/Results/February-12-2024_ 1-52-47_PM_Subject_is_SUBC34-2024FEB12_selected_run_id_1.mat	Results/February-12-2024_ 1-52-47_PM_Subject_is_SUBC34-2024FEB12_selected_run_id_1.mat	Results	February-12-2024_ 1-52-47_PM_Subject_is_SUBC34-2024FEB12_selected_run_id_1.mat	.mat	845	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC55_SESSION01_2025FEB11/SUBC55_SESSION01_2025FEB11-MTALAB/3-Movie_Data/Show_movie.m	Show_movie.m	MovieRoot	Show_movie.m	.m	4743	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC55_SESSION01_2025FEB11/SUBC55_SESSION01_2025FEB11-MTALAB/3-Movie_Data/main.m	main.m	MovieRoot	main.m	.m	3446	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC55_SESSION01_2025FEB11/SUBC55_SESSION01_2025FEB11-MTALAB/3-Movie_Data/output.txt	output.txt	MovieRoot	output.txt	.txt	65462	DIARY_OTHER			1	encoding=utf-16; ptb_diag=False; triggerTimes_assign=False
/lustre06/project/6001995/raw_original/Control/SUBC55_SESSION01_2025FEB11/SUBC55_SESSION01_2025FEB11-MTALAB/3-Movie_Data/Results/February-11-2025_ 3-19-10_PM_Subject_is_SUBC55_SESSION01_selected_run_id_1.mat	Results/February-11-2025_ 3-19-10_PM_Subject_is_SUBC55_SESSION01_selected_run_id_1.mat	Results	February-11-2025_ 3-19-10_PM_Subject_is_SUBC55_SESSION01_selected_run_id_1.mat	.mat	845	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC55_SESSION01_2025FEB11/SUBC55_SESSION01_2025FEB11-MTALAB/3-Movie_Data/Results/February-11-2025_ 3-31-25_PM_Subject_is_SUBC55_SESSION01_selected_run_id_4.mat	Results/February-11-2025_ 3-31-25_PM_Subject_is_SUBC55_SESSION01_selected_run_id_4.mat	Results	February-11-2025_ 3-31-25_PM_Subject_is_SUBC55_SESSION01_selected_run_id_4.mat	.mat	845	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC55_SESSION01_2025FEB11/SUBC55_SESSION01_2025FEB11-MTALAB/3-Movie_Data/Results/February-11-2025_ 3-27-38_PM_Subject_is_SUBC55_SESSION01_selected_run_id_3.mat	Results/February-11-2025_ 3-27-38_PM_Subject_is_SUBC55_SESSION01_selected_run_id_3.mat	Results	February-11-2025_ 3-27-38_PM_Subject_is_SUBC55_SESSION01_selected_run_id_3.mat	.mat	846	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC55_SESSION01_2025FEB11/SUBC55_SESSION01_2025FEB11-MTALAB/3-Movie_Data/Results/February-11-2025_ 3-23-34_PM_Subject_is_SUBC55_SESSION01_selected_run_id_2.mat	Results/February-11-2025_ 3-23-34_PM_Subject_is_SUBC55_SESSION01_selected_run_id_2.mat	Results	February-11-2025_ 3-23-34_PM_Subject_is_SUBC55_SESSION01_selected_run_id_2.mat	.mat	846	MAT_IDENTITY_ONLY				
