filepath	tag	value_present	example_value_redacted	risk_category
/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_NII/TFL_B1MAP_1MMISO_0066/SUBC027-SCAN01-01-12-2023.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0066.0001.2023.12.02.12.40.59.235854.79369691.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_NII/WMN_MPRAGE_SAGITTAL_0075/SUBC027-SCAN01-01-12-2023.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0075.0001.2023.12.02.12.40.59.235854.79386820.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.ecg	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-MATLAB/3-Movie_Data/Show_movie.m	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-MATLAB/3-Movie_Data/Results/July-20-2024_ 2-04-08_PM_Subject_is_C30-sess2_selected_run_id_4.mat	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_SESSION01_2024JAN19_NII/FMRI1_AP_0004/SUBC30_SESSION01_2024JAN19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0004.0068.2024.02.03.13.25.57.158485.13986469.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_SESSION01_2024JAN19_NII/REST1_AP_0043/SUBC30_SESSION01_2024JAN19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0043.0049.2024.02.03.13.25.57.158485.14402879.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_SESSION01_2024FEB03_NII/RESOLVE_3SCAN_TRACE_TRA_P3_160_1_4ISO_AP_COLFA_0071/SUBC32_SESSION01_2024FEB3.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0071.0001.2024.02.03.13.58.16.47383.20100049.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC37_SESSION01_29FEB2024/SUBC37_Session01_2024FEB29_MATLAB/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC37_SESSION01_29FEB2024/SUBC37_Session01_2024FEB29_MATLAB/2-Grating/main.m	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC37_SESSION01_29FEB2024/SUBC37_Session01_2024FEB29_MATLAB/4-resting state/main.m	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC38_Session01_2024MAR07/SUBC38_Session01_2024MAR07_MATLAB/2-Grating/CheckerFlickerSquare.m	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC39_Session01_2024MAR10/SUBC39_Session1_2024MAR10_MATLAB/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC40_Session02_2024OCT05/ION2-2024OCT05_24_10_05-08_50_10-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_FINAL_PROTOCOL_20241005_085112_431000/GSLD_76DIR_B2000_1MMISO_AP_0061/SUBC40-SESSION2-2024OCT05.MR.DR_SHMUEL_FINAL_PROTOCOL.0061.0329.2024.10.05.11.38.14.17399.171463365.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/CONTROL1_PA_0017/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0017.0001.2024.03.21.17.40.50.813898.46987630.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/CONTROL1_PA_0018/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0018.0001.2024.03.21.17.40.50.813898.46991507.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/CONTROL1_PA_PHYSIOLOG_0015/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0015.0001.2024.03.21.17.40.50.813898.46987374.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/CONTROL2_AP_0057/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0057.0001.2024.03.21.17.40.50.813898.47394186.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_NII/MOVIE4_AP_0040/SUBC027-SCAN01-01-12-2023.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0040.0001.2023.12.02.12.40.59.235854.79168329.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/CONTROL2_AP_0058/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0058.0001.2024.03.21.17.40.50.813898.47398063.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/CONTROL2_AP_SBREF_0056/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0056.0001.2024.03.21.17.40.50.813898.47393956.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/CONTROL3_PA_0061/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0061.0001.2024.03.21.17.40.50.813898.47399309.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/CONTROL3_PA_0062/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0062.0001.2024.03.21.17.40.50.813898.47404210.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/CONTROL3_PA_PHYSIOLOG_0059/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0059.0001.2024.03.21.17.40.50.813898.47399052.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/FMRI1_AP_0003/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0003.0001.2024.03.21.17.40.50.813898.46825803.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/FMRI1_AP_0004/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0004.0001.2024.03.21.17.40.50.813898.46832381.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/CONTROL2_AP_PHYSIOLOG_0055/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0055.0001.2024.03.21.17.40.50.813898.47393930.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/FMRI1_AP_0008/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0008.0001.2024.03.21.17.40.50.813898.46880079.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_NII/RESOLVE_3SCAN_TRACE_TRA_P3_160_1_4ISO_AP_ADC_0068/SUBC027-SCAN01-01-12-2023.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0068.0001.2023.12.02.12.40.59.235854.79371199.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/FMRI1_AP_0009/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0009.0001.2024.03.21.17.40.50.813898.46889552.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/FMRI1_AP_PHYSIOLOG_0005/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0005.0001.2024.03.21.17.40.50.813898.46875049.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/FMRI1_AP_PHYSIOLOG_0010/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0010.0001.2024.03.21.17.40.50.813898.46931367.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/FMRI1_AP_SBREF_0002/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0002.0001.2024.03.21.17.40.50.813898.46825574.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/FMRI1_AP_SBREF_0007/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0007.0001.2024.03.21.17.40.50.813898.46879850.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/FMRI2_AP_0013/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0013.0001.2024.03.21.17.40.50.813898.46941065.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/FMRI2_AP_PHYSIOLOG_0006/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0006.0001.2024.03.21.17.40.50.813898.46877800.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/FMRI2_AP_0012/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0012.0001.2024.03.21.17.40.50.813898.46933329.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/FMRI2_AP_PHYSIOLOG_0014/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0014.0001.2024.03.21.17.40.50.813898.46983599.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/FMRI2_AP_SBREF_0011/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0011.0001.2024.03.21.17.40.50.813898.46933100.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/FMRI3_AP_0021/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0021.0001.2024.03.21.17.40.50.813898.46994775.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/FMRI3_AP_PHYSIOLOG_0019/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0019.0001.2024.03.21.17.40.50.813898.46992496.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/FMRI3_AP_0022/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0022.0001.2024.03.21.17.40.50.813898.47004248.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/FMRI3_AP_PHYSIOLOG_0023/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0023.0001.2024.03.21.17.40.50.813898.47045039.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/FMRI3_AP_SBREF_0020/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0020.0001.2024.03.21.17.40.50.813898.46994546.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/FMRI4_AP_0025/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0025.0001.2024.03.21.17.40.50.813898.47047001.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/FMRI4_AP_0026/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0026.0001.2024.03.21.17.40.50.813898.47055895.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/FMRI4_AP_PHYSIOLOG_0027/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0027.0001.2024.03.21.17.40.50.813898.47097271.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/FMRI4_AP_SBREF_0024/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0024.0001.2024.03.21.17.40.50.813898.47046772.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/GSLD_75TE_PA_3B0_0071/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0071.0001.2024.03.21.18.16.08.152003.47485082.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/GSLD_75TE_PA_3B0_0072/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0072.0001.2024.03.21.18.16.08.152003.47485962.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/GSLD_76DIR_B2000_1MMISO_AP_0067/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0067.0001.2024.03.21.17.40.50.813898.47407250.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/GSLD_76DIR_B2000_1MMISO_AP_0068/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0068.0001.2024.03.21.17.40.50.813898.47408226.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/LOCALIZER_0001/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0001.0001.2024.03.21.17.40.50.813898.46820450.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/LOCALIZER_0052/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0052.0001.2024.03.21.17.40.50.813898.47376516.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/MOVIE1_AP_0033/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0033.0001.2024.03.21.17.40.50.813898.47104351.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/MOVIE1_AP_0034/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0034.0001.2024.03.21.17.40.50.813898.47108227.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/MOVIE1_AP_PHYSIOLOG_0035/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0035.0001.2024.03.21.17.40.50.813898.47151213.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/MOVIE1_AP_SBREF_0032/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0032.0001.2024.03.21.17.40.50.813898.47104122.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/MOVIE2_AP_0037/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0037.0001.2024.03.21.17.40.50.813898.47153505.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/MOVIE2_AP_0038/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0038.0001.2024.03.21.17.40.50.813898.47157960.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/MOVIE2_AP_PHYSIOLOG_0039/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0039.0001.2024.03.21.17.40.50.813898.47200367.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/MOVIE2_AP_SBREF_0036/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0036.0001.2024.03.21.17.40.50.813898.47153276.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/MOVIE3_AP_0041/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0041.0001.2024.03.21.17.40.50.813898.47203683.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/MOVIE3_AP_0042/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0042.0001.2024.03.21.17.40.50.813898.47209682.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/MOVIE3_AP_PHYSIOLOG_0043/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0043.0001.2024.03.21.17.40.50.813898.47250539.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/MOVIE3_AP_SBREF_0040/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0040.0001.2024.03.21.17.40.50.813898.47203454.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/MOVIE4_AP_0045/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0045.0001.2024.03.21.17.40.50.813898.47252837.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/MOVIE4_AP_0046/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0046.0001.2024.03.21.17.40.50.813898.47258064.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/MOVIE4_AP_PHYSIOLOG_0047/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0047.0001.2024.03.21.17.40.50.813898.47299693.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/MOVIE4_AP_SBREF_0044/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0044.0001.2024.03.21.17.40.50.813898.47252608.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/PHOENIXZIPREPORT_0099/REPORT_SUBC41_SESSION01_2024MAR21.SR.DR_SHMUEL_FINAL_PROTOCOL.0099.0001.2024.03.21.17.40.50.813898.46819424.SR	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/RESOLVE_3SCAN_TRACE_TRA_P3_160_1_4ISO_AP_0073/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0073.0001.2024.03.21.18.16.08.152003.47492252.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/RESOLVE_3SCAN_TRACE_TRA_P3_160_1_4ISO_AP_ADC_0074/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0074.0001.2024.03.21.18.16.08.152003.47493021.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/RESOLVE_3SCAN_TRACE_TRA_P3_160_1_4ISO_AP_COLFA_0077/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0077.0001.2024.03.21.18.16.08.152003.47496173.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/RESOLVE_3SCAN_TRACE_TRA_P3_160_1_4ISO_AP_FA_0076/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0076.0001.2024.03.21.18.16.08.152003.47495133.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/RESOLVE_3SCAN_TRACE_TRA_P3_160_1_4ISO_AP_TENSOR_0078/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0078.0001.2024.03.21.18.16.08.152003.47497292.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/RESOLVE_3SCAN_TRACE_TRA_P3_160_1_4ISO_AP_TRACEW_0075/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0075.0001.2024.03.21.18.16.08.152003.47494094.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/RESOLVE_3SCAN_TRACE_TRA_P3_160_1_4ISO_PA_0079/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0079.0001.2024.03.21.18.16.08.152003.47499710.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/REST1_AP_0049/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0049.0001.2024.03.21.17.40.50.813898.47303015.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/REST1_AP_0050/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0050.0001.2024.03.21.17.40.50.813898.47311909.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/REST1_AP_SBREF_0048/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0048.0001.2024.03.21.17.40.50.813898.47302786.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_SESSION01_2024MAR21_DATA/SAG_FLAIR_3D-0_8_0080/SUBC41_SESSION01_2024MAR21.MR.DR_SHMUEL_FINAL_PROTOCOL.0080.0001.2024.03.21.18.16.08.152003.47503520.IMA	PARSE_ERROR	False		parse_error
