filepath	extension	size	subject	session	sequence	candidate_type
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-MATLAB/2-Grating/Results/September-13-2023_ 9-25-11_AM__scan_info_for_subject_G02__selected_run_is_5__fmri_number_is4.mat	.mat	73795	sub-067	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-MATLAB/2-Grating/Results/September-13-2023_ 9-14-54_AM__scan_info_for_subject_G02__selected_run_is_4__fmri_number_is2.mat	.mat	73821	sub-067	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-MATLAB/2-Grating/Results/fMRI_3.mat	.mat	205	sub-067	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-MATLAB/2-Grating/Results/fMRI_4.mat	.mat	205	sub-067	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-MATLAB/2-Grating/Results/September-13-2023_ 9-15-21_AM__Subject_is_G02__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	.mat	205	sub-067	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-MATLAB/2-Grating/Results/runs_random_record_G02.mat	.mat	195	sub-067	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-MATLAB/2-Grating/Results/September-13-2023_ 9-20-35_AM__Subject_is_G02__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	.mat	205	sub-067	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-MATLAB/2-Grating/Results/September-13-2023_ 9-10-45_AM__Subject_is_G02__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	.mat	205	sub-067	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-MATLAB/2-Grating/Results/runs_random.mat	.mat	137995	sub-067	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-MATLAB/2-Grating/Results/September-13-2023_ 9-10-23_AM__scan_info_for_subject_G02__selected_run_is_1__fmri_number_is1.mat	.mat	73822	sub-067	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-MATLAB/2-Grating/Results/September-13-2023_ 9-03-25_AM__Subject_is_G02__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	.mat	205	sub-067	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-MATLAB/2-Grating/Results/fMRI_1.mat	.mat	205	sub-067	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-MATLAB/1-Check_FOV_and_EyeTracking/Results/September-13-2023_ 8-12-06_AM  The Right Eye is _ eye =1 .mat	.mat	3516	sub-067	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-MATLAB/3-Movie_Data/Results/September-13-2023_ 9-40-06_AM_Subject_is_G02_selected_run_id_4.mat	.mat	825	sub-067	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-MATLAB/3-Movie_Data/Results/September-13-2023_ 9-35-57_AM_Subject_is_G02_selected_run_id_3.mat	.mat	825	sub-067	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-MATLAB/3-Movie_Data/Results/September-13-2023_ 9-25-48_AM_Subject_is_G02_selected_run_id_1.mat	.mat	824	sub-067	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-MATLAB/3-Movie_Data/Results/September-13-2023_ 9-30-54_AM_Subject_is_G02_selected_run_id_2.mat	.mat	825	sub-067	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/RedLevel.mat	.mat	1936	sub-066	ses-02	2-Grating	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/GreenLevel.mat	.mat	1936	sub-066	ses-02	2-Grating	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/Results/fMRI_4.mat	.mat	205	sub-066	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/Results/fMRI_3.mat	.mat	205	sub-066	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/Results/February-21-2024_10-17-01_AM__scan_info_for_subject_SUBG01-Session2__selected_run_is_5__fmri_number_is4.mat	.mat	87122	sub-066	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/Results/February-21-2024_10-06-26_AM__scan_info_for_subject_SUBG01-Sesssion2__selected_run_is_4__fmri_number_is2.mat	.mat	87125	sub-066	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/Results/February-21-2024_10-12-57_AM__Subject_is_SUBG01-Session2__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	.mat	205	sub-066	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/Results/February-21-2024_10-08-32_AM__Subject_is_SUBG01-Session2__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	.mat	205	sub-066	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/Results/fMRI_2.mat	.mat	205	sub-066	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/Results/February-21-2024_10-02-17_AM__Subject_is_SUBG01-Sesssion2__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	.mat	205	sub-066	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/Results/runs_random_record_SUBG01-Session2-2024FEB21.mat	.mat	195	sub-066	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/Results/runs_random.mat	.mat	164320	sub-066	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/Results/February-21-2024_ 9-55-34_AM__Subject_is_SUBG01-Session2-2024FEB21__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	.mat	205	sub-066	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/Results/fMRI_1.mat	.mat	205	sub-066	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/Results/February-21-2024_10-12-39_AM__scan_info_for_subject_SUBG01-Session2__selected_run_is_2__fmri_number_is3.mat	.mat	87127	sub-066	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/Results/February-21-2024_10-02-00_AM__scan_info_for_subject_SUBG01-Session2-2024FEB21__selected_run_is_1__fmri_number_is1.mat	.mat	87149	sub-066	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/3-Movie_Data/Results/February-21-2024_10-26-38_AM_Subject_is_SUBG01-Session2_selected_run_id_3.mat	.mat	848	sub-066	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/3-Movie_Data/Results/February-21-2024_10-18-17_AM_Subject_is_SUBG01-Session2_selected_run_id_1.mat	.mat	847	sub-066	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/3-Movie_Data/Results/February-21-2024_10-30-33_AM_Subject_is_SUBG01-Session2_selected_run_id_4.mat	.mat	846	sub-066	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/3-Movie_Data/Results/February-21-2024_10-22-45_AM_Subject_is_SUBG01-Session2_selected_run_id_2.mat	.mat	848	sub-066	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG14_Session01_2024DEC01/SUBG14_Session01_2024DEC01_matlab/2-Grating/GreenLevel.mat	.mat	1936	sub-079	ses-01	2-Grating	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG14_Session01_2024DEC01/SUBG14_Session01_2024DEC01_matlab/2-Grating/RedLevel.mat	.mat	1936	sub-079	ses-01	2-Grating	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG14_Session01_2024DEC01/SUBG14_Session01_2024DEC01_matlab/2-Grating/Results/December-01-2024_ 3-07-58_PM__scan_info_for_subject_SUBC14_SESSION01__selected_run_is_4__fmri_number_is2.mat	.mat	74271	sub-079	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG14_Session01_2024DEC01/SUBG14_Session01_2024DEC01_matlab/2-Grating/Results/runs_random.mat	.mat	138850	sub-079	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG14_Session01_2024DEC01/SUBG14_Session01_2024DEC01_matlab/2-Grating/Results/fMRI_1.mat	.mat	205	sub-079	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG14_Session01_2024DEC01/SUBG14_Session01_2024DEC01_matlab/2-Grating/Results/December-01-2024_ 2-58-22_PM__Subject_is_SUBC14_SESSION01__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	.mat	205	sub-079	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG14_Session01_2024DEC01/SUBG14_Session01_2024DEC01_matlab/2-Grating/Results/December-01-2024_ 3-04-03_PM__Subject_is_SUBC14_SESSION01__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	.mat	205	sub-079	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG14_Session01_2024DEC01/SUBG14_Session01_2024DEC01_matlab/2-Grating/Results/fMRI_2.mat	.mat	205	sub-079	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG14_Session01_2024DEC01/SUBG14_Session01_2024DEC01_matlab/2-Grating/Results/December-01-2024_ 3-03-33_PM__scan_info_for_subject_SUBC14_SESSION01__selected_run_is_1__fmri_number_is1.mat	.mat	74272	sub-079	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG14_Session01_2024DEC01/SUBG14_Session01_2024DEC01_matlab/2-Grating/Results/December-01-2024_ 3-09-05_PM__Subject_is_SUBC14_SESSION01__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	.mat	205	sub-079	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG14_Session01_2024DEC01/SUBG14_Session01_2024DEC01_matlab/2-Grating/Results/December-01-2024_ 3-13-30_PM__Subject_is_SUBC14_SESSION01__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	.mat	205	sub-079	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG14_Session01_2024DEC01/SUBG14_Session01_2024DEC01_matlab/2-Grating/Results/December-01-2024_ 3-17-21_PM__scan_info_for_subject_SUBC14_SESSION01__selected_run_is_5__fmri_number_is4.mat	.mat	74236	sub-079	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG14_Session01_2024DEC01/SUBG14_Session01_2024DEC01_matlab/2-Grating/Results/fMRI_4.mat	.mat	205	sub-079	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG14_Session01_2024DEC01/SUBG14_Session01_2024DEC01_matlab/2-Grating/Results/fMRI_3.mat	.mat	205	sub-079	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG14_Session01_2024DEC01/SUBG14_Session01_2024DEC01_matlab/2-Grating/Results/runs_random_record_SUBC14_SESSION01.mat	.mat	195	sub-079	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG14_Session01_2024DEC01/SUBG14_Session01_2024DEC01_matlab/2-Grating/Results/December-01-2024_ 3-12-54_PM__scan_info_for_subject_SUBC14_SESSION01__selected_run_is_2__fmri_number_is3.mat	.mat	74239	sub-079	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG14_Session01_2024DEC01/SUBG14_Session01_2024DEC01_matlab/1-Check_FOV_and_EyeTracking/Results/December-01-2024_ 2-13-20_PM  The Right Eye is _ eye =1 .mat	.mat	3514	sub-079	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG14_Session01_2024DEC01/SUBG14_Session01_2024DEC01_matlab/3-Movie_Data/Results/December-01-2024_ 3-17-38_PM_Subject_is_SUBC14_SESSION01_selected_run_id_1.mat	.mat	845	sub-079	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG14_Session01_2024DEC01/SUBG14_Session01_2024DEC01_matlab/3-Movie_Data/Results/December-01-2024_ 3-31-27_PM_Subject_is_SUBC14_SESSION01_selected_run_id_4.mat	.mat	845	sub-079	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG14_Session01_2024DEC01/SUBG14_Session01_2024DEC01_matlab/3-Movie_Data/Results/December-01-2024_ 3-23-05_PM_Subject_is_SUBC14_SESSION01_selected_run_id_2.mat	.mat	846	sub-079	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG14_Session01_2024DEC01/SUBG14_Session01_2024DEC01_matlab/3-Movie_Data/Results/December-01-2024_ 3-27-16_PM_Subject_is_SUBC14_SESSION01_selected_run_id_3.mat	.mat	846	sub-079	ses-01	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02-Matlab/2-Grating/GreenLevel.mat	.mat	1936	sub-067	ses-02	2-Grating	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02-Matlab/2-Grating/RedLevel.mat	.mat	1936	sub-067	ses-02	2-Grating	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02-Matlab/2-Grating/Results/fMRI_2.mat	.mat	205	sub-067	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02-Matlab/2-Grating/Results/runs_random_record_SUBG02-session2.mat	.mat	195	sub-067	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02-Matlab/2-Grating/Results/March-18-2024_ 9-46-25_AM__Subject_is_SUBG02_Session2__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	.mat	205	sub-067	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02-Matlab/2-Grating/Results/March-18-2024_ 9-45-47_AM__scan_info_for_subject_SUBG02-Session2__selected_run_is_1__fmri_number_is1.mat	.mat	75277	sub-067	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02-Matlab/2-Grating/Results/runs_random.mat	.mat	140886	sub-067	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02-Matlab/2-Grating/Results/fMRI_4.mat	.mat	205	sub-067	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02-Matlab/2-Grating/Results/fMRI_3.mat	.mat	205	sub-067	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02-Matlab/2-Grating/Results/March-18-2024_ 9-50-15_AM__scan_info_for_subject_SUBG02_Session2__selected_run_is_4__fmri_number_is2.mat	.mat	75292	sub-067	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02-Matlab/2-Grating/Results/March-18-2024_ 9-51-03_AM__Subject_is_SUBG02_Session2__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	.mat	205	sub-067	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02-Matlab/2-Grating/Results/March-18-2024_ 9-55-26_AM__scan_info_for_subject_SUBG02_Session2__selected_run_is_2__fmri_number_is3.mat	.mat	75262	sub-067	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02-Matlab/2-Grating/Results/March-18-2024_ 9-38-31_AM__Subject_is_SUBG02-Session2__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	.mat	205	sub-067	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02-Matlab/2-Grating/Results/March-18-2024_ 9-59-43_AM__scan_info_for_subject_SUBG02_Session2__selected_run_is_5__fmri_number_is4.mat	.mat	75261	sub-067	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02-Matlab/2-Grating/Results/March-18-2024_ 9-55-52_AM__Subject_is_SUBG02_Session2__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	.mat	205	sub-067	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02-Matlab/2-Grating/Results/fMRI_1.mat	.mat	205	sub-067	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02-Matlab/3-Movie_Data/Results/March-18-2024_10-00-58_AM_Subject_is_SUBG02_Session2_selected_run_id_1.mat	.mat	844	sub-067	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02-Matlab/3-Movie_Data/Results/March-18-2024_10-10-14_AM_Subject_is_SUBG02_Session2_selected_run_id_3.mat	.mat	842	sub-067	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02-Matlab/3-Movie_Data/Results/March-18-2024_10-06-15_AM_Subject_is_SUBG02-Session2_selected_run_id_2.mat	.mat	845	sub-067	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02-Matlab/3-Movie_Data/Results/March-18-2024_10-14-12_AM_Subject_is_SUBG02_Session2_selected_run_id_4.mat	.mat	845	sub-067	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07-Session2-2024JUL21-MATLAB/1-Check_FOV_and_EyeTracking/Results/July-21-2024_ 9-24-48_AM  The Right Eye is _ eye =1 .mat	.mat	3509	sub-072	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07-Session2-2024JUL21-MATLAB/2-Grating/RedLevel.mat	.mat	1936	sub-072	ses-02	2-Grating	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07-Session2-2024JUL21-MATLAB/2-Grating/GreenLevel.mat	.mat	1936	sub-072	ses-02	2-Grating	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07-Session2-2024JUL21-MATLAB/2-Grating/Results/fMRI_3.mat	.mat	205	sub-072	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07-Session2-2024JUL21-MATLAB/2-Grating/Results/fMRI_4.mat	.mat	205	sub-072	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07-Session2-2024JUL21-MATLAB/2-Grating/Results/July-21-2024_ 9-58-19_AM__Subject_is_SUBG07-Session2-2024JUL21__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	.mat	205	sub-072	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07-Session2-2024JUL21-MATLAB/2-Grating/Results/runs_random_record_SUBG07-.mat	.mat	195	sub-072	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07-Session2-2024JUL21-MATLAB/2-Grating/Results/fMRI_2.mat	.mat	205	sub-072	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07-Session2-2024JUL21-MATLAB/2-Grating/Results/July-21-2024_ 9-58-07_AM__scan_info_for_subject_SUBG07-Session2-2024JUL21__selected_run_is_1__fmri_number_is1.mat	.mat	77396	sub-072	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07-Session2-2024JUL21-MATLAB/2-Grating/Results/runs_random.mat	.mat	145122	sub-072	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07-Session2-2024JUL21-MATLAB/2-Grating/Results/fMRI_1.mat	.mat	205	sub-072	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07-Session2-2024JUL21-MATLAB/2-Grating/Results/July-21-2024_10-07-21_AM__scan_info_for_subject_SUBG07-Session2-2024JUL21__selected_run_is_2__fmri_number_is3.mat	.mat	77385	sub-072	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07-Session2-2024JUL21-MATLAB/2-Grating/Results/July-21-2024_10-03-24_AM__Subject_is_SUBG07-Session2-2024JUL21__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	.mat	205	sub-072	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07-Session2-2024JUL21-MATLAB/2-Grating/Results/July-21-2024_10-02-10_AM__scan_info_for_subject_SUBG07-Session2-2024JUL21__selected_run_is_4__fmri_number_is2.mat	.mat	77356	sub-072	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07-Session2-2024JUL21-MATLAB/2-Grating/Results/July-21-2024_ 9-51-23_AM__Subject_is_SUBG07-Session2-2024JUL21__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	.mat	205	sub-072	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07-Session2-2024JUL21-MATLAB/2-Grating/Results/July-21-2024_10-07-29_AM__Subject_is_SUBG07-Session2-2024JUL21__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	.mat	205	sub-072	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07-Session2-2024JUL21-MATLAB/2-Grating/Results/July-21-2024_10-11-19_AM__scan_info_for_subject_SUBG07-Session2-2024JUL21__selected_run_is_5__fmri_number_is4.mat	.mat	77359	sub-072	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07-Session2-2024JUL21-MATLAB/3-Movie_Data/Results/July-21-2024_10-23-33_AM_Subject_is_SUBG07-Session2-2024JUL21_selected_run_id_3.mat	.mat	864	sub-072	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07-Session2-2024JUL21-MATLAB/3-Movie_Data/Results/July-21-2024_10-27-20_AM_Subject_is_SUBG07-Session2-2024JUL21_selected_run_id_4.mat	.mat	863	sub-072	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07-Session2-2024JUL21-MATLAB/3-Movie_Data/Results/July-21-2024_10-17-42_AM_Subject_is_SUBG07-Session2-2024JUL21_selected_run_id_2.mat	.mat	864	sub-072	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07-Session2-2024JUL21-MATLAB/3-Movie_Data/Results/July-21-2024_10-11-40_AM_Subject_is_SUBG07-Session2-2024JUL21_selected_run_id_1.mat	.mat	863	sub-072	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_SESSION02_2025AUG17/3-Movie_Data/Results/August-17-2025_12-06-10_PM_Subject_is_SUBG16_SCAN2_selected_run_id_3.mat	.mat	841	sub-081	ses-02	Results	matlab
/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_SESSION02_2025AUG17/3-Movie_Data/Results/August-17-2025_12-10-10_PM_Subject_is_SUBG16_SCAN2_selected_run_id_4.mat	.mat	839	sub-081	ses-02	Results	matlab
