file	format_detected	channels	n_samples	header_detected	timestamp_present	sampling_metadata_present
/lustre06/project/6001995/raw_original/Control/SUBC28-Session2-2024JUL13/SUBC28-Session2-2024JUL13-peripheral/SUBC28-Session2-2024JUL13.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1244108	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_Peripheral/SUBC29_SESSION02_2024JULY14.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	7799	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_Peripheral/SUBC29_SESSION02_2024JULY14.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_Peripheral/SUBC29_SESSION02_2024JULY14.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_Peripheral/SUBC29_SESSION02_2024JULY14.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_Peripheral/SUBC29_SESSION02_2024JULY14.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1903085	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_Peripheral/SUBC29_SESSION02_2024JULY14.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1903290	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-peripheral/SUBC30_Session2_2024JUL20.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	8951	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-peripheral/SUBC30_Session2_2024JUL20.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-peripheral/SUBC30_Session2_2024JUL20.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-peripheral/SUBC30_Session2_2024JUL20.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-peripheral/SUBC30_Session2_2024JUL20.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	3172446	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-peripheral/SUBC30_Session2_2024JUL20.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	3172651	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_Peripheral/SUBC30_Session01_2024JAN19.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	9871	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_Peripheral/SUBC30_Session01_2024JAN19.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_Peripheral/SUBC30_Session01_2024JAN19.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_Peripheral/SUBC30_Session01_2024JAN19.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_Peripheral/SUBC30_Session01_2024JAN19.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	3504042	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_Peripheral/SUBC30_Session01_2024JAN19.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	3504248	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_Session01_2024FEB01_Peripheral/SUBC31_SESSION01_2024FEB01.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	12219	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_Session01_2024FEB01_Peripheral/SUBC31_SESSION01_2024FEB01.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_Session01_2024FEB01_Peripheral/SUBC31_SESSION01_2024FEB01.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_Session01_2024FEB01_Peripheral/SUBC31_SESSION01_2024FEB01.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_Session01_2024FEB01_Peripheral/SUBC31_SESSION01_2024FEB01.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1874826	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_Session01_2024FEB01_Peripheral/SUBC31_SESSION01_2024FEB01.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1875032	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_Peripheral/SUBC32_SESSION01_2024FEB03.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	11591	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_Peripheral/SUBC32_SESSION01_2024FEB03.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_Peripheral/SUBC32_SESSION01_2024FEB03.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_Peripheral/SUBC32_SESSION01_2024FEB03.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_Peripheral/SUBC32_SESSION01_2024FEB03.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1850198	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_Peripheral/SUBC32_SESSION01_2024FEB03.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1850404	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC33_Session01_2024FEB09/SUBC33_Sesion01_2024FEB09_Peripheral/SUBC033_SESSION01_2024FEB09.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	10411	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC33_Session01_2024FEB09/SUBC33_Sesion01_2024FEB09_Peripheral/SUBC033_SESSION01_2024FEB09.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC33_Session01_2024FEB09/SUBC33_Sesion01_2024FEB09_Peripheral/SUBC033_SESSION01_2024FEB09.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC33_Session01_2024FEB09/SUBC33_Sesion01_2024FEB09_Peripheral/SUBC033_SESSION01_2024FEB09.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC33_Session01_2024FEB09/SUBC33_Sesion01_2024FEB09_Peripheral/SUBC033_SESSION01_2024FEB09.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1198980	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC33_Session01_2024FEB09/SUBC33_Sesion01_2024FEB09_Peripheral/SUBC033_SESSION01_2024FEB09.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1199186	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC34_Session1_2024FEB12/SUBC34_Session1_2024FEB12_Peripheral/SUBC34_Session01_2024FEB12.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	6843	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC34_Session1_2024FEB12/SUBC34_Session1_2024FEB12_Peripheral/SUBC34_Session01_2024FEB12.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC34_Session1_2024FEB12/SUBC34_Session1_2024FEB12_Peripheral/SUBC34_Session01_2024FEB12.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC34_Session1_2024FEB12/SUBC34_Session1_2024FEB12_Peripheral/SUBC34_Session01_2024FEB12.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC34_Session1_2024FEB12/SUBC34_Session1_2024FEB12_Peripheral/SUBC34_Session01_2024FEB12.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1202567	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC34_Session1_2024FEB12/SUBC34_Session1_2024FEB12_Peripheral/SUBC34_Session01_2024FEB12.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1202772	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC35_SESSION01_2024FEB20/SUBC35_Session01_2024FEB20_Physio/subc35_sESSION01_2024feb20.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	13343	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC35_SESSION01_2024FEB20/SUBC35_Session01_2024FEB20_Physio/subc35_sESSION01_2024feb20.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC35_SESSION01_2024FEB20/SUBC35_Session01_2024FEB20_Physio/subc35_sESSION01_2024feb20.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC35_SESSION01_2024FEB20/SUBC35_Session01_2024FEB20_Physio/subc35_sESSION01_2024feb20.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC35_SESSION01_2024FEB20/SUBC35_Session01_2024FEB20_Physio/subc35_sESSION01_2024feb20.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1527627	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC35_SESSION01_2024FEB20/SUBC35_Session01_2024FEB20_Physio/subc35_sESSION01_2024feb20.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1527832	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC36_SESSION01_27_FEB2024/SUBC36_SESSION01_27FEB2024_peripheral/SUBC36_SESSION01_27FEB2024.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	7019	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC36_SESSION01_27_FEB2024/SUBC36_SESSION01_27FEB2024_peripheral/SUBC36_SESSION01_27FEB2024.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC36_SESSION01_27_FEB2024/SUBC36_SESSION01_27FEB2024_peripheral/SUBC36_SESSION01_27FEB2024.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC36_SESSION01_27_FEB2024/SUBC36_SESSION01_27FEB2024_peripheral/SUBC36_SESSION01_27FEB2024.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC36_SESSION01_27_FEB2024/SUBC36_SESSION01_27FEB2024_peripheral/SUBC36_SESSION01_27FEB2024.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1240446	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC36_SESSION01_27_FEB2024/SUBC36_SESSION01_27FEB2024_peripheral/SUBC36_SESSION01_27FEB2024.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1240652	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC36_Session02_2024AUG24/peripheral/SUBC036-Scan2-AUG24-2024.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	8819	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC36_Session02_2024AUG24/peripheral/SUBC036-Scan2-AUG24-2024.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC36_Session02_2024AUG24/peripheral/SUBC036-Scan2-AUG24-2024.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC36_Session02_2024AUG24/peripheral/SUBC036-Scan2-AUG24-2024.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC36_Session02_2024AUG24/peripheral/SUBC036-Scan2-AUG24-2024.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1176498	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC36_Session02_2024AUG24/peripheral/SUBC036-Scan2-AUG24-2024.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1176703	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC37_SESSION01_29FEB2024/SUBC37_SESSION01_29FEB2024_peripheral/SUBC37_SESSION01_29FEB2024.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	30123	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC37_SESSION01_29FEB2024/SUBC37_SESSION01_29FEB2024_peripheral/SUBC37_SESSION01_29FEB2024.ext	text_unclassified	EXT	NA	false	false	false
/lustre06/project/6001995/raw_original/Control/SUBC37_SESSION01_29FEB2024/SUBC37_SESSION01_29FEB2024_peripheral/SUBC37_SESSION01_29FEB2024.ext2	text_unclassified	EXT2	NA	false	false	false
/lustre06/project/6001995/raw_original/Control/SUBC37_SESSION01_29FEB2024/SUBC37_SESSION01_29FEB2024_peripheral/SUBC37_SESSION01_29FEB2024.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC37_SESSION01_29FEB2024/SUBC37_SESSION01_29FEB2024_peripheral/SUBC37_SESSION01_29FEB2024.puls	siemens_ascii_pmu	PULS	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC37_SESSION01_29FEB2024/SUBC37_SESSION01_29FEB2024_peripheral/SUBC37_SESSION01_29FEB2024.resp	siemens_ascii_pmu	RESP	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC38_Session01_2024MAR07/SUBC38_Session01_2024MAR07_peripheral/SUBC038_Session1_2024MAR7.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	7339	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC38_Session01_2024MAR07/SUBC38_Session01_2024MAR07_peripheral/SUBC038_Session1_2024MAR7.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC38_Session01_2024MAR07/SUBC38_Session01_2024MAR07_peripheral/SUBC038_Session1_2024MAR7.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC38_Session01_2024MAR07/SUBC38_Session01_2024MAR07_peripheral/SUBC038_Session1_2024MAR7.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC38_Session01_2024MAR07/SUBC38_Session01_2024MAR07_peripheral/SUBC038_Session1_2024MAR7.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1293342	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC38_Session01_2024MAR07/SUBC38_Session01_2024MAR07_peripheral/SUBC038_Session1_2024MAR7.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1293548	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC39_Session01_2024MAR10/SUBC39_Session01_2024MAR10_Peripheral/SUBC39_Session01_2024MAR10.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	480020	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC39_Session01_2024MAR10/SUBC39_Session01_2024MAR10_Peripheral/SUBC39_Session01_2024MAR10.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC39_Session01_2024MAR10/SUBC39_Session01_2024MAR10_Peripheral/SUBC39_Session01_2024MAR10.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC39_Session01_2024MAR10/SUBC39_Session01_2024MAR10_Peripheral/SUBC39_Session01_2024MAR10.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC39_Session01_2024MAR10/SUBC39_Session01_2024MAR10_Peripheral/SUBC39_Session01_2024MAR10.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	119590	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC39_Session01_2024MAR10/SUBC39_Session01_2024MAR10_Peripheral/SUBC39_Session01_2024MAR10.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	119796	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC40_SESSION01_2024MAR18/SUBC40_Session01_2024MAR18_Peripheral/SUBC40_Session01_2024MAR18.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	10463	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC40_SESSION01_2024MAR18/SUBC40_Session01_2024MAR18_Peripheral/SUBC40_Session01_2024MAR18.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC40_SESSION01_2024MAR18/SUBC40_Session01_2024MAR18_Peripheral/SUBC40_Session01_2024MAR18.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC40_SESSION01_2024MAR18/SUBC40_Session01_2024MAR18_Peripheral/SUBC40_Session01_2024MAR18.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC40_SESSION01_2024MAR18/SUBC40_Session01_2024MAR18_Peripheral/SUBC40_Session01_2024MAR18.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1576316	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC40_SESSION01_2024MAR18/SUBC40_Session01_2024MAR18_Peripheral/SUBC40_Session01_2024MAR18.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1576521	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC40_Session02_2024OCT05/SUBC040-Session2-2024OCT05-periphery/SUBC40-Session2-2024OCT05.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	5587	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC40_Session02_2024OCT05/SUBC040-Session2-2024OCT05-periphery/SUBC40-Session2-2024OCT05.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC40_Session02_2024OCT05/SUBC040-Session2-2024OCT05-periphery/SUBC40-Session2-2024OCT05.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC40_Session02_2024OCT05/SUBC040-Session2-2024OCT05-periphery/SUBC40-Session2-2024OCT05.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC40_Session02_2024OCT05/SUBC040-Session2-2024OCT05-periphery/SUBC40-Session2-2024OCT05.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1335577	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC40_Session02_2024OCT05/SUBC040-Session2-2024OCT05-periphery/SUBC40-Session2-2024OCT05.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1335782	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_Session01_2024MAR21_Peripheral/SUBC41_SESSION01_2024MAR21.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	39595	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_Session01_2024MAR21_Peripheral/SUBC41_SESSION01_2024MAR21.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_Session01_2024MAR21_Peripheral/SUBC41_SESSION01_2024MAR21.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_Session01_2024MAR21_Peripheral/SUBC41_SESSION01_2024MAR21.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_Session01_2024MAR21_Peripheral/SUBC41_SESSION01_2024MAR21.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1500840	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_Session01_2024MAR21_Peripheral/SUBC41_SESSION01_2024MAR21.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1501046	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC41_Session02_2024OCT04/SUBC041_Session02_2024OCT04_peripheral/SUBC041_Session02_2024OCT04.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	11731	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC41_Session02_2024OCT04/SUBC041_Session02_2024OCT04_peripheral/SUBC041_Session02_2024OCT04.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC41_Session02_2024OCT04/SUBC041_Session02_2024OCT04_peripheral/SUBC041_Session02_2024OCT04.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC41_Session02_2024OCT04/SUBC041_Session02_2024OCT04_peripheral/SUBC041_Session02_2024OCT04.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC41_Session02_2024OCT04/SUBC041_Session02_2024OCT04_peripheral/SUBC041_Session02_2024OCT04.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1267934	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC41_Session02_2024OCT04/SUBC041_Session02_2024OCT04_peripheral/SUBC041_Session02_2024OCT04.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1268140	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC42_Session01_2024MAY06/SUBC42_Session01_2024MAY06_Peripheral/SUBC42_Session01_2024MAY06.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	24967	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC42_Session01_2024MAY06/SUBC42_Session01_2024MAY06_Peripheral/SUBC42_Session01_2024MAY06.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC42_Session01_2024MAY06/SUBC42_Session01_2024MAY06_Peripheral/SUBC42_Session01_2024MAY06.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC42_Session01_2024MAY06/SUBC42_Session01_2024MAY06_Peripheral/SUBC42_Session01_2024MAY06.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC42_Session01_2024MAY06/SUBC42_Session01_2024MAY06_Peripheral/SUBC42_Session01_2024MAY06.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	2874254	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC42_Session01_2024MAY06/SUBC42_Session01_2024MAY06_Peripheral/SUBC42_Session01_2024MAY06.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	2874459	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC42_Session02_2024NOV08/SUBC042_Session02_2024NOV08_peripheral/SUBC42-Session2-2024NOV08.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	9463	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC42_Session02_2024NOV08/SUBC042_Session02_2024NOV08_peripheral/SUBC42-Session2-2024NOV08.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC42_Session02_2024NOV08/SUBC042_Session02_2024NOV08_peripheral/SUBC42-Session2-2024NOV08.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC42_Session02_2024NOV08/SUBC042_Session02_2024NOV08_peripheral/SUBC42-Session2-2024NOV08.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC42_Session02_2024NOV08/SUBC042_Session02_2024NOV08_peripheral/SUBC42-Session2-2024NOV08.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1063386	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC42_Session02_2024NOV08/SUBC042_Session02_2024NOV08_peripheral/SUBC42-Session2-2024NOV08.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1063591	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC43_SESSION01_2024MAY13/SUBC43_SESSION01_2024MAY13_PERIPHERAL/SUBC43_Session01_2024MAY13.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	20843	true	true	false
