file_path	subject	session	extension	file_size	creation_time	modification_time
/lustre06/project/6001995/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-peripheral/SUBC30_Session2_2024JUL20.pmu	sub-029	ses-02	.pmu	2296	NA	2024-07-20T17:24:02+00:00
/lustre06/project/6001995/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-peripheral/SUBC30_Session2_2024JUL20.puls	sub-029	ses-02	.puls	15876998	NA	2024-07-20T17:24:02+00:00
/lustre06/project/6001995/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-peripheral/SUBC30_Session2_2024JUL20.resp	sub-029	ses-02	.resp	15362117	NA	2024-07-20T17:24:02+00:00
/lustre06/project/6001995/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_Peripheral/SUBC30_Session01_2024JAN19.ecg	sub-029	ses-01	.ecg	57744	NA	2024-01-19T18:38:40+00:00
/lustre06/project/6001995/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_Peripheral/SUBC30_Session01_2024JAN19.ext	sub-029	ses-01	.ext	7029453	NA	2024-01-19T18:38:42+00:00
/lustre06/project/6001995/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_Peripheral/SUBC30_Session01_2024JAN19.ext2	sub-029	ses-01	.ext2	7008160	NA	2024-01-19T18:38:42+00:00
/lustre06/project/6001995/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_Peripheral/SUBC30_Session01_2024JAN19.pmu	sub-029	ses-01	.pmu	2296	NA	2024-01-19T18:38:42+00:00
/lustre06/project/6001995/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_Peripheral/SUBC30_Session01_2024JAN19.puls	sub-029	ses-01	.puls	17511286	NA	2024-01-19T18:38:42+00:00
/lustre06/project/6001995/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_Peripheral/SUBC30_Session01_2024JAN19.resp	sub-029	ses-01	.resp	17163203	NA	2024-01-19T18:38:42+00:00
/lustre06/project/6001995/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_Session01_2024FEB01_Peripheral/SUBC31_SESSION01_2024FEB01.ecg	sub-030	ses-01	.ecg	71250	NA	2024-02-01T21:51:30+00:00
/lustre06/project/6001995/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_Session01_2024FEB01_Peripheral/SUBC31_SESSION01_2024FEB01.ext	sub-030	ses-01	.ext	3771014	NA	2024-02-01T21:51:32+00:00
/lustre06/project/6001995/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_Session01_2024FEB01_Peripheral/SUBC31_SESSION01_2024FEB01.ext2	sub-030	ses-01	.ext2	3749731	NA	2024-02-01T21:51:32+00:00
/lustre06/project/6001995/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_Session01_2024FEB01_Peripheral/SUBC31_SESSION01_2024FEB01.pmu	sub-030	ses-01	.pmu	2296	NA	2024-02-01T21:51:32+00:00
/lustre06/project/6001995/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_Session01_2024FEB01_Peripheral/SUBC31_SESSION01_2024FEB01.puls	sub-030	ses-01	.puls	9401981	NA	2024-02-01T21:51:32+00:00
/lustre06/project/6001995/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_Session01_2024FEB01_Peripheral/SUBC31_SESSION01_2024FEB01.resp	sub-030	ses-01	.resp	9159722	NA	2024-02-01T21:51:30+00:00
/lustre06/project/6001995/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_Peripheral/SUBC32_SESSION01_2024FEB03.ecg	sub-031	ses-01	.ecg	67636	NA	2024-02-03T16:08:38+00:00
/lustre06/project/6001995/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_Peripheral/SUBC32_SESSION01_2024FEB03.ext	sub-031	ses-01	.ext	3721768	NA	2024-02-03T16:08:38+00:00
/lustre06/project/6001995/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_Peripheral/SUBC32_SESSION01_2024FEB03.ext2	sub-031	ses-01	.ext2	3700475	NA	2024-02-03T16:08:38+00:00
/lustre06/project/6001995/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_Peripheral/SUBC32_SESSION01_2024FEB03.pmu	sub-031	ses-01	.pmu	2296	NA	2024-02-03T16:08:40+00:00
/lustre06/project/6001995/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_Peripheral/SUBC32_SESSION01_2024FEB03.puls	sub-031	ses-01	.puls	9251666	NA	2024-02-03T16:08:38+00:00
/lustre06/project/6001995/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_Peripheral/SUBC32_SESSION01_2024FEB03.resp	sub-031	ses-01	.resp	9037859	NA	2024-02-03T16:08:38+00:00
/lustre06/project/6001995/raw_original/Control/SUBC33_Session01_2024FEB09/SUBC33_Sesion01_2024FEB09_Peripheral/SUBC033_SESSION01_2024FEB09.ecg	sub-032	ses-01	.ecg	60852	NA	2024-02-09T19:31:10+00:00
/lustre06/project/6001995/raw_original/Control/SUBC33_Session01_2024FEB09/SUBC33_Sesion01_2024FEB09_Peripheral/SUBC033_SESSION01_2024FEB09.ext	sub-032	ses-01	.ext	2418891	NA	2024-02-09T19:31:12+00:00
/lustre06/project/6001995/raw_original/Control/SUBC33_Session01_2024FEB09/SUBC33_Sesion01_2024FEB09_Peripheral/SUBC033_SESSION01_2024FEB09.ext2	sub-032	ses-01	.ext2	2398028	NA	2024-02-09T19:31:12+00:00
/lustre06/project/6001995/raw_original/Control/SUBC33_Session01_2024FEB09/SUBC33_Sesion01_2024FEB09_Peripheral/SUBC033_SESSION01_2024FEB09.pmu	sub-032	ses-01	.pmu	2296	NA	2024-02-09T19:31:12+00:00
/lustre06/project/6001995/raw_original/Control/SUBC33_Session01_2024FEB09/SUBC33_Sesion01_2024FEB09_Peripheral/SUBC033_SESSION01_2024FEB09.puls	sub-032	ses-01	.puls	5999295	NA	2024-02-09T19:31:12+00:00
/lustre06/project/6001995/raw_original/Control/SUBC33_Session01_2024FEB09/SUBC33_Sesion01_2024FEB09_Peripheral/SUBC033_SESSION01_2024FEB09.resp	sub-032	ses-01	.resp	5832572	NA	2024-02-09T19:31:12+00:00
/lustre06/project/6001995/raw_original/Control/SUBC34_Session1_2024FEB12/SUBC34_Session1_2024FEB12_Peripheral/SUBC34_Session01_2024FEB12.ecg	sub-033	ses-01	.ecg	40335	NA	2024-02-12T18:27:44+00:00
/lustre06/project/6001995/raw_original/Control/SUBC34_Session1_2024FEB12/SUBC34_Session1_2024FEB12_Peripheral/SUBC34_Session01_2024FEB12.ext	sub-033	ses-01	.ext	2426075	NA	2024-02-12T18:27:46+00:00
/lustre06/project/6001995/raw_original/Control/SUBC34_Session1_2024FEB12/SUBC34_Session1_2024FEB12_Peripheral/SUBC34_Session01_2024FEB12.ext2	sub-033	ses-01	.ext2	2405212	NA	2024-02-12T18:27:46+00:00
/lustre06/project/6001995/raw_original/Control/SUBC34_Session1_2024FEB12/SUBC34_Session1_2024FEB12_Peripheral/SUBC34_Session01_2024FEB12.pmu	sub-033	ses-01	.pmu	2296	NA	2024-02-12T18:27:46+00:00
/lustre06/project/6001995/raw_original/Control/SUBC34_Session1_2024FEB12/SUBC34_Session1_2024FEB12_Peripheral/SUBC34_Session01_2024FEB12.puls	sub-033	ses-01	.puls	5994358	NA	2024-02-12T18:27:46+00:00
/lustre06/project/6001995/raw_original/Control/SUBC34_Session1_2024FEB12/SUBC34_Session1_2024FEB12_Peripheral/SUBC34_Session01_2024FEB12.resp	sub-033	ses-01	.resp	5868267	NA	2024-02-12T18:27:46+00:00
/lustre06/project/6001995/raw_original/Control/SUBC35_SESSION01_2024FEB20/SUBC35_Session01_2024FEB20_Physio/subc35_sESSION01_2024feb20.ecg	sub-034	ses-01	.ecg	77709	NA	2024-02-20T22:57:20+00:00
/lustre06/project/6001995/raw_original/Control/SUBC35_SESSION01_2024FEB20/SUBC35_Session01_2024FEB20_Physio/subc35_sESSION01_2024feb20.ext	sub-034	ses-01	.ext	3076198	NA	2024-02-20T22:57:22+00:00
/lustre06/project/6001995/raw_original/Control/SUBC35_SESSION01_2024FEB20/SUBC35_Session01_2024FEB20_Physio/subc35_sESSION01_2024feb20.ext2	sub-034	ses-01	.ext2	3055325	NA	2024-02-20T22:57:22+00:00
/lustre06/project/6001995/raw_original/Control/SUBC35_SESSION01_2024FEB20/SUBC35_Session01_2024FEB20_Physio/subc35_sESSION01_2024feb20.pmu	sub-034	ses-01	.pmu	2296	NA	2024-02-20T22:57:22+00:00
/lustre06/project/6001995/raw_original/Control/SUBC35_SESSION01_2024FEB20/SUBC35_Session01_2024FEB20_Physio/subc35_sESSION01_2024feb20.puls	sub-034	ses-01	.puls	7617505	NA	2024-02-20T22:57:22+00:00
/lustre06/project/6001995/raw_original/Control/SUBC35_SESSION01_2024FEB20/SUBC35_Session01_2024FEB20_Physio/subc35_sESSION01_2024feb20.resp	sub-034	ses-01	.resp	7575142	NA	2024-02-20T22:57:22+00:00
/lustre06/project/6001995/raw_original/Control/SUBC36_SESSION01_27_FEB2024/SUBC36_SESSION01_27FEB2024_peripheral/SUBC36_SESSION01_27FEB2024.ecg	sub-035	ses-01	.ecg	41345	NA	2024-02-27T20:07:54+00:00
/lustre06/project/6001995/raw_original/Control/SUBC36_SESSION01_27_FEB2024/SUBC36_SESSION01_27FEB2024_peripheral/SUBC36_SESSION01_27FEB2024.ext	sub-035	ses-01	.ext	2501830	NA	2024-02-27T20:07:56+00:00
/lustre06/project/6001995/raw_original/Control/SUBC36_SESSION01_27_FEB2024/SUBC36_SESSION01_27FEB2024_peripheral/SUBC36_SESSION01_27FEB2024.ext2	sub-035	ses-01	.ext2	2480967	NA	2024-02-27T20:07:56+00:00
/lustre06/project/6001995/raw_original/Control/SUBC36_SESSION01_27_FEB2024/SUBC36_SESSION01_27FEB2024_peripheral/SUBC36_SESSION01_27FEB2024.pmu	sub-035	ses-01	.pmu	2296	NA	2024-02-27T20:07:56+00:00
/lustre06/project/6001995/raw_original/Control/SUBC36_SESSION01_27_FEB2024/SUBC36_SESSION01_27FEB2024_peripheral/SUBC36_SESSION01_27FEB2024.puls	sub-035	ses-01	.puls	6206088	NA	2024-02-27T20:07:54+00:00
/lustre06/project/6001995/raw_original/Control/SUBC36_SESSION01_27_FEB2024/SUBC36_SESSION01_27FEB2024_peripheral/SUBC36_SESSION01_27FEB2024.resp	sub-035	ses-01	.resp	6057767	NA	2024-02-27T20:07:54+00:00
/lustre06/project/6001995/raw_original/Control/SUBC36_Session02_2024AUG24/peripheral/SUBC036-Scan2-AUG24-2024.ecg	sub-035	ses-02	.ecg	51685	NA	2024-08-24T13:22:06+00:00
/lustre06/project/6001995/raw_original/Control/SUBC36_Session02_2024AUG24/peripheral/SUBC036-Scan2-AUG24-2024.ext	sub-035	ses-02	.ext	2374374	NA	2024-08-24T13:22:08+00:00
/lustre06/project/6001995/raw_original/Control/SUBC36_Session02_2024AUG24/peripheral/SUBC036-Scan2-AUG24-2024.ext2	sub-035	ses-02	.ext2	2353071	NA	2024-08-24T13:22:08+00:00
/lustre06/project/6001995/raw_original/Control/SUBC36_Session02_2024AUG24/peripheral/SUBC036-Scan2-AUG24-2024.pmu	sub-035	ses-02	.pmu	2296	NA	2024-08-24T13:22:10+00:00
/lustre06/project/6001995/raw_original/Control/SUBC36_Session02_2024AUG24/peripheral/SUBC036-Scan2-AUG24-2024.puls	sub-035	ses-02	.puls	5929179	NA	2024-08-24T13:22:08+00:00
/lustre06/project/6001995/raw_original/Control/SUBC36_Session02_2024AUG24/peripheral/SUBC036-Scan2-AUG24-2024.resp	sub-035	ses-02	.resp	5855899	NA	2024-08-24T13:22:08+00:00
/lustre06/project/6001995/raw_original/Control/SUBC37_SESSION01_29FEB2024/SUBC37_SESSION01_29FEB2024_peripheral/SUBC37_SESSION01_29FEB2024.ecg	sub-036	ses-01	.ecg	174197	NA	2024-02-29T16:46:04+00:00
/lustre06/project/6001995/raw_original/Control/SUBC37_SESSION01_29FEB2024/SUBC37_SESSION01_29FEB2024_peripheral/SUBC37_SESSION01_29FEB2024.ext	sub-036	ses-01	.ext	3227648	NA	2024-02-29T16:46:06+00:00
/lustre06/project/6001995/raw_original/Control/SUBC37_SESSION01_29FEB2024/SUBC37_SESSION01_29FEB2024_peripheral/SUBC37_SESSION01_29FEB2024.ext2	sub-036	ses-01	.ext2	3211264	NA	2024-02-29T16:46:06+00:00
/lustre06/project/6001995/raw_original/Control/SUBC37_SESSION01_29FEB2024/SUBC37_SESSION01_29FEB2024_peripheral/SUBC37_SESSION01_29FEB2024.pmu	sub-036	ses-01	.pmu	2296	NA	2024-02-29T16:46:06+00:00
/lustre06/project/6001995/raw_original/Control/SUBC37_SESSION01_29FEB2024/SUBC37_SESSION01_29FEB2024_peripheral/SUBC37_SESSION01_29FEB2024.puls	sub-036	ses-01	.puls	7979008	NA	2024-02-29T16:46:06+00:00
/lustre06/project/6001995/raw_original/Control/SUBC37_SESSION01_29FEB2024/SUBC37_SESSION01_29FEB2024_peripheral/SUBC37_SESSION01_29FEB2024.resp	sub-036	ses-01	.resp	7962624	NA	2024-02-29T16:46:04+00:00
/lustre06/project/6001995/raw_original/Control/SUBC38_Session01_2024MAR07/SUBC38_Session01_2024MAR07_peripheral/SUBC038_Session1_2024MAR7.ecg	sub-037	ses-01	.ecg	43186	NA	2024-03-07T19:42:22+00:00
/lustre06/project/6001995/raw_original/Control/SUBC38_Session01_2024MAR07/SUBC38_Session01_2024MAR07_peripheral/SUBC038_Session1_2024MAR7.ext	sub-037	ses-01	.ext	2607623	NA	2024-03-07T19:42:24+00:00
/lustre06/project/6001995/raw_original/Control/SUBC38_Session01_2024MAR07/SUBC38_Session01_2024MAR07_peripheral/SUBC038_Session1_2024MAR7.ext2	sub-037	ses-01	.ext2	2586758	NA	2024-03-07T19:42:24+00:00
/lustre06/project/6001995/raw_original/Control/SUBC38_Session01_2024MAR07/SUBC38_Session01_2024MAR07_peripheral/SUBC038_Session1_2024MAR7.pmu	sub-037	ses-01	.pmu	2296	NA	2024-03-07T19:42:24+00:00
/lustre06/project/6001995/raw_original/Control/SUBC38_Session01_2024MAR07/SUBC38_Session01_2024MAR07_peripheral/SUBC038_Session1_2024MAR7.puls	sub-037	ses-01	.puls	6462411	NA	2024-03-07T19:42:24+00:00
/lustre06/project/6001995/raw_original/Control/SUBC38_Session01_2024MAR07/SUBC38_Session01_2024MAR07_peripheral/SUBC038_Session1_2024MAR7.resp	sub-037	ses-01	.resp	6324611	NA	2024-03-07T19:42:22+00:00
/lustre06/project/6001995/raw_original/Control/SUBC39_Session01_2024MAR10/SUBC39_Session01_2024MAR10_Peripheral/SUBC39_Session01_2024MAR10.ecg	sub-038	ses-01	.ecg	2761104	NA	2024-03-10T13:42:48+00:00
/lustre06/project/6001995/raw_original/Control/SUBC39_Session01_2024MAR10/SUBC39_Session01_2024MAR10_Peripheral/SUBC39_Session01_2024MAR10.ext	sub-038	ses-01	.ext	5774	NA	2024-03-10T13:42:50+00:00
/lustre06/project/6001995/raw_original/Control/SUBC39_Session01_2024MAR10/SUBC39_Session01_2024MAR10_Peripheral/SUBC39_Session01_2024MAR10.ext2	sub-038	ses-01	.ext2	6171	NA	2024-03-10T13:42:50+00:00
/lustre06/project/6001995/raw_original/Control/SUBC39_Session01_2024MAR10/SUBC39_Session01_2024MAR10_Peripheral/SUBC39_Session01_2024MAR10.pmu	sub-038	ses-01	.pmu	2296	NA	2024-03-10T13:42:50+00:00
/lustre06/project/6001995/raw_original/Control/SUBC39_Session01_2024MAR10/SUBC39_Session01_2024MAR10_Peripheral/SUBC39_Session01_2024MAR10.puls	sub-038	ses-01	.puls	599437	NA	2024-03-10T13:42:48+00:00
/lustre06/project/6001995/raw_original/Control/SUBC39_Session01_2024MAR10/SUBC39_Session01_2024MAR10_Peripheral/SUBC39_Session01_2024MAR10.resp	sub-038	ses-01	.resp	566872	NA	2024-03-10T13:42:48+00:00
/lustre06/project/6001995/raw_original/Control/SUBC40_SESSION01_2024MAR18/SUBC40_Session01_2024MAR18_Peripheral/SUBC40_Session01_2024MAR18.ecg	sub-039	ses-01	.ecg	61154	NA	2024-03-18T21:07:10+00:00
/lustre06/project/6001995/raw_original/Control/SUBC40_SESSION01_2024MAR18/SUBC40_Session01_2024MAR18_Peripheral/SUBC40_Session01_2024MAR18.ext	sub-039	ses-01	.ext	3173576	NA	2024-03-18T21:07:12+00:00
/lustre06/project/6001995/raw_original/Control/SUBC40_SESSION01_2024MAR18/SUBC40_Session01_2024MAR18_Peripheral/SUBC40_Session01_2024MAR18.ext2	sub-039	ses-01	.ext2	3152703	NA	2024-03-18T21:07:12+00:00
/lustre06/project/6001995/raw_original/Control/SUBC40_SESSION01_2024MAR18/SUBC40_Session01_2024MAR18_Peripheral/SUBC40_Session01_2024MAR18.pmu	sub-039	ses-01	.pmu	2296	NA	2024-03-18T21:07:12+00:00
/lustre06/project/6001995/raw_original/Control/SUBC40_SESSION01_2024MAR18/SUBC40_Session01_2024MAR18_Peripheral/SUBC40_Session01_2024MAR18.puls	sub-039	ses-01	.puls	7849854	NA	2024-03-18T21:07:12+00:00
/lustre06/project/6001995/raw_original/Control/SUBC40_SESSION01_2024MAR18/SUBC40_Session01_2024MAR18_Peripheral/SUBC40_Session01_2024MAR18.resp	sub-039	ses-01	.resp	7704774	NA	2024-03-18T21:07:10+00:00
/lustre06/project/6001995/raw_original/Control/SUBC40_Session02_2024OCT05/SUBC040-Session2-2024OCT05-periphery/SUBC40-Session2-2024OCT05.ecg	sub-039	ses-02	.ecg	33113	NA	2024-10-05T13:31:10+00:00
/lustre06/project/6001995/raw_original/Control/SUBC40_Session02_2024OCT05/SUBC040-Session2-2024OCT05-periphery/SUBC40-Session2-2024OCT05.ext	sub-039	ses-02	.ext	2692098	NA	2024-10-05T13:31:12+00:00
/lustre06/project/6001995/raw_original/Control/SUBC40_Session02_2024OCT05/SUBC040-Session2-2024OCT05-periphery/SUBC40-Session2-2024OCT05.ext2	sub-039	ses-02	.ext2	2671233	NA	2024-10-05T13:31:12+00:00
/lustre06/project/6001995/raw_original/Control/SUBC40_Session02_2024OCT05/SUBC040-Session2-2024OCT05-periphery/SUBC40-Session2-2024OCT05.pmu	sub-039	ses-02	.pmu	2296	NA	2024-10-05T13:31:12+00:00
/lustre06/project/6001995/raw_original/Control/SUBC40_Session02_2024OCT05/SUBC040-Session2-2024OCT05-periphery/SUBC40-Session2-2024OCT05.puls	sub-039	ses-02	.puls	6665995	NA	2024-10-05T13:31:12+00:00
/lustre06/project/6001995/raw_original/Control/SUBC40_Session02_2024OCT05/SUBC040-Session2-2024OCT05-periphery/SUBC40-Session2-2024OCT05.resp	sub-039	ses-02	.resp	6651298	NA	2024-10-05T13:31:10+00:00
/lustre06/project/6001995/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_Session01_2024MAR21_Peripheral/SUBC41_SESSION01_2024MAR21.ecg	sub-040	ses-01	.ecg	228660	NA	2024-03-21T19:55:24+00:00
/lustre06/project/6001995/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_Session01_2024MAR21_Peripheral/SUBC41_SESSION01_2024MAR21.ext	sub-040	ses-01	.ext	3024887	NA	2024-03-21T19:55:26+00:00
/lustre06/project/6001995/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_Session01_2024MAR21_Peripheral/SUBC41_SESSION01_2024MAR21.ext2	sub-040	ses-01	.ext2	3001754	NA	2024-03-21T19:55:26+00:00
/lustre06/project/6001995/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_Session01_2024MAR21_Peripheral/SUBC41_SESSION01_2024MAR21.pmu	sub-040	ses-01	.pmu	2296	NA	2024-03-21T19:55:26+00:00
/lustre06/project/6001995/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_Session01_2024MAR21_Peripheral/SUBC41_SESSION01_2024MAR21.puls	sub-040	ses-01	.puls	7488268	NA	2024-03-21T19:55:26+00:00
/lustre06/project/6001995/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_Session01_2024MAR21_Peripheral/SUBC41_SESSION01_2024MAR21.resp	sub-040	ses-01	.resp	7368801	NA	2024-03-21T19:55:26+00:00
/lustre06/project/6001995/raw_original/Control/SUBC41_Session02_2024OCT04/SUBC041_Session02_2024OCT04_peripheral/SUBC041_Session02_2024OCT04.ecg	sub-040	ses-02	.ecg	68445	NA	2024-10-04T21:56:16+00:00
/lustre06/project/6001995/raw_original/Control/SUBC41_Session02_2024OCT04/SUBC041_Session02_2024OCT04_peripheral/SUBC041_Session02_2024OCT04.ext	sub-040	ses-02	.ext	2556810	NA	2024-10-04T21:56:18+00:00
/lustre06/project/6001995/raw_original/Control/SUBC41_Session02_2024OCT04/SUBC041_Session02_2024OCT04_peripheral/SUBC041_Session02_2024OCT04.ext2	sub-040	ses-02	.ext2	2535945	NA	2024-10-04T21:56:18+00:00
/lustre06/project/6001995/raw_original/Control/SUBC41_Session02_2024OCT04/SUBC041_Session02_2024OCT04_peripheral/SUBC041_Session02_2024OCT04.pmu	sub-040	ses-02	.pmu	2296	NA	2024-10-04T21:56:18+00:00
/lustre06/project/6001995/raw_original/Control/SUBC41_Session02_2024OCT04/SUBC041_Session02_2024OCT04_peripheral/SUBC041_Session02_2024OCT04.puls	sub-040	ses-02	.puls	6323310	NA	2024-10-04T21:56:18+00:00
/lustre06/project/6001995/raw_original/Control/SUBC41_Session02_2024OCT04/SUBC041_Session02_2024OCT04_peripheral/SUBC041_Session02_2024OCT04.resp	sub-040	ses-02	.resp	6336494	NA	2024-10-04T21:56:18+00:00
/lustre06/project/6001995/raw_original/Control/SUBC42_Session01_2024MAY06/SUBC42_Session01_2024MAY06_Peripheral/SUBC42_Session01_2024MAY06.ecg	sub-041	ses-01	.ecg	144546	NA	2024-05-06T13:44:00+00:00
/lustre06/project/6001995/raw_original/Control/SUBC42_Session01_2024MAY06/SUBC42_Session01_2024MAY06_Peripheral/SUBC42_Session01_2024MAY06.ext	sub-041	ses-01	.ext	5770171	NA	2024-05-06T13:44:02+00:00
/lustre06/project/6001995/raw_original/Control/SUBC42_Session01_2024MAY06/SUBC42_Session01_2024MAY06_Peripheral/SUBC42_Session01_2024MAY06.ext2	sub-041	ses-01	.ext2	5748583	NA	2024-05-06T13:44:02+00:00
/lustre06/project/6001995/raw_original/Control/SUBC42_Session01_2024MAY06/SUBC42_Session01_2024MAY06_Peripheral/SUBC42_Session01_2024MAY06.pmu	sub-041	ses-01	.pmu	2296	NA	2024-05-06T13:44:02+00:00
/lustre06/project/6001995/raw_original/Control/SUBC42_Session01_2024MAY06/SUBC42_Session01_2024MAY06_Peripheral/SUBC42_Session01_2024MAY06.puls	sub-041	ses-01	.puls	14363889	NA	2024-05-06T13:44:02+00:00
/lustre06/project/6001995/raw_original/Control/SUBC42_Session01_2024MAY06/SUBC42_Session01_2024MAY06_Peripheral/SUBC42_Session01_2024MAY06.resp	sub-041	ses-01	.resp	14249495	NA	2024-05-06T13:44:00+00:00
/lustre06/project/6001995/raw_original/Control/SUBC42_Session02_2024NOV08/SUBC042_Session02_2024NOV08_peripheral/SUBC42-Session2-2024NOV08.ecg	sub-041	ses-02	.ecg	55404	NA	2024-11-08T20:30:00+00:00
/lustre06/project/6001995/raw_original/Control/SUBC42_Session02_2024NOV08/SUBC042_Session02_2024NOV08_peripheral/SUBC42-Session2-2024NOV08.ext	sub-041	ses-02	.ext	2147690	NA	2024-11-08T20:30:02+00:00
/lustre06/project/6001995/raw_original/Control/SUBC42_Session02_2024NOV08/SUBC042_Session02_2024NOV08_peripheral/SUBC42-Session2-2024NOV08.ext2	sub-041	ses-02	.ext2	2126852	NA	2024-11-08T20:30:02+00:00
/lustre06/project/6001995/raw_original/Control/SUBC42_Session02_2024NOV08/SUBC042_Session02_2024NOV08_peripheral/SUBC42-Session2-2024NOV08.pmu	sub-041	ses-02	.pmu	2296	NA	2024-11-08T20:30:02+00:00
/lustre06/project/6001995/raw_original/Control/SUBC42_Session02_2024NOV08/SUBC042_Session02_2024NOV08_peripheral/SUBC42-Session2-2024NOV08.puls	sub-041	ses-02	.puls	5330005	NA	2024-11-08T20:30:02+00:00
/lustre06/project/6001995/raw_original/Control/SUBC42_Session02_2024NOV08/SUBC042_Session02_2024NOV08_peripheral/SUBC42-Session2-2024NOV08.resp	sub-041	ses-02	.resp	5230820	NA	2024-11-08T20:30:02+00:00
/lustre06/project/6001995/raw_original/Control/SUBC43_SESSION01_2024MAY13/SUBC43_SESSION01_2024MAY13_PERIPHERAL/SUBC43_Session01_2024MAY13.ecg	sub-042	ses-01	.ecg	120832	NA	2024-05-13T19:40:16+00:00
/lustre06/project/6001995/raw_original/Control/SUBC43_SESSION01_2024MAY13/SUBC43_SESSION01_2024MAY13_PERIPHERAL/SUBC43_Session01_2024MAY13.ext	sub-042	ses-01	.ext	2818633	NA	2024-05-13T19:40:18+00:00
/lustre06/project/6001995/raw_original/Control/SUBC43_SESSION01_2024MAY13/SUBC43_SESSION01_2024MAY13_PERIPHERAL/SUBC43_Session01_2024MAY13.ext2	sub-042	ses-01	.ext2	2797768	NA	2024-05-13T19:40:18+00:00
/lustre06/project/6001995/raw_original/Control/SUBC43_SESSION01_2024MAY13/SUBC43_SESSION01_2024MAY13_PERIPHERAL/SUBC43_Session01_2024MAY13.pmu	sub-042	ses-01	.pmu	2296	NA	2024-05-13T19:40:18+00:00
/lustre06/project/6001995/raw_original/Control/SUBC43_SESSION01_2024MAY13/SUBC43_SESSION01_2024MAY13_PERIPHERAL/SUBC43_Session01_2024MAY13.puls	sub-042	ses-01	.puls	6994917	NA	2024-05-13T19:40:18+00:00
/lustre06/project/6001995/raw_original/Control/SUBC43_SESSION01_2024MAY13/SUBC43_SESSION01_2024MAY13_PERIPHERAL/SUBC43_Session01_2024MAY13.resp	sub-042	ses-01	.resp	6951101	NA	2024-05-13T19:40:16+00:00
/lustre06/project/6001995/raw_original/Control/SUBC44_Session02_2025FEB19/peripheral/SUBC044_SESSION02_2025FEB19.ecg	sub-043	ses-02	.ecg	62185	NA	2025-02-19T19:18:32+00:00
/lustre06/project/6001995/raw_original/Control/SUBC44_Session02_2025FEB19/peripheral/SUBC044_SESSION02_2025FEB19.ext	sub-043	ses-02	.ext	2217687	NA	2025-02-19T19:18:34+00:00
/lustre06/project/6001995/raw_original/Control/SUBC44_Session02_2025FEB19/peripheral/SUBC044_SESSION02_2025FEB19.ext2	sub-043	ses-02	.ext2	2196822	NA	2025-02-19T19:18:34+00:00
/lustre06/project/6001995/raw_original/Control/SUBC44_Session02_2025FEB19/peripheral/SUBC044_SESSION02_2025FEB19.pmu	sub-043	ses-02	.pmu	2296	NA	2025-02-19T19:18:34+00:00
/lustre06/project/6001995/raw_original/Control/SUBC44_Session02_2025FEB19/peripheral/SUBC044_SESSION02_2025FEB19.puls	sub-043	ses-02	.puls	5501393	NA	2025-02-19T19:18:34+00:00
/lustre06/project/6001995/raw_original/Control/SUBC44_Session02_2025FEB19/peripheral/SUBC044_SESSION02_2025FEB19.resp	sub-043	ses-02	.resp	5433829	NA	2025-02-19T19:18:34+00:00
/lustre06/project/6001995/raw_original/Control/SUBC45_SESSION02_2025FEB10/peripheral/SUBC045_SESSION02_2025FEB10.ecg	sub-044	ses-02	.ecg	89730	NA	2025-02-10T15:11:06+00:00
