pc	rank_abs_loading	iqm	iqm_family	family_group	loading	abs_loading	loading_squared	contribution	sign	in_top10	explained_variance_ratio	cumulative_ratio	sum_loading_squared
PC10	37	summary_gm_median	intensity_summary	intensity	-0.03871044744	0.03871044744	0.001498498741	0.001498498741	-	False	0.01712710198	0.9103033381	0.9999999999
PC10	38	wm2max	intensity_ratio	intensity	-0.03670438162	0.03670438162	0.00134721163	0.00134721163	-	False	0.01712710198	0.9103033381	0.9999999999
PC10	39	summary_csf_k	intensity_summary	intensity	-0.03589438023	0.03589438023	0.001288406532	0.001288406532	-	False	0.01712710198	0.9103033381	0.9999999999
PC10	40	summary_gm_p05	intensity_summary	intensity	-0.03537902939	0.03537902939	0.001251675721	0.001251675721	-	False	0.01712710198	0.9103033381	0.9999999999
PC10	41	summary_gm_mean	intensity_summary	intensity	-0.03389280213	0.03389280213	0.001148722036	0.001148722036	-	False	0.01712710198	0.9103033381	0.9999999999
PC10	42	inu_range	bias_field	homogeneity / bias field	0.03353477176	0.03353477176	0.001124580917	0.001124580917	+	False	0.01712710198	0.9103033381	0.9999999999
PC10	43	fwhm_z	smoothness	smoothness / sharpness	0.03344863175	0.03344863175	0.001118810966	0.001118810966	+	False	0.01712710198	0.9103033381	0.9999999999
PC10	44	summary_csf_median	intensity_summary	intensity	-0.03183324952	0.03183324952	0.001013355775	0.001013355775	-	False	0.01712710198	0.9103033381	0.9999999999
PC10	45	summary_wm_p05	intensity_summary	intensity	-0.02677852386	0.02677852386	0.0007170893401	0.0007170893402	-	False	0.01712710198	0.9103033381	0.9999999999
PC10	46	inu_med	bias_field	homogeneity / bias field	0.02496271574	0.02496271574	0.0006231371771	0.0006231371772	+	False	0.01712710198	0.9103033381	0.9999999999
PC10	47	cnr	contrast	contrast	0.02057133811	0.02057133811	0.0004231799516	0.0004231799517	+	False	0.01712710198	0.9103033381	0.9999999999
PC10	48	summary_csf_mean	intensity_summary	intensity	-0.01995201969	0.01995201969	0.0003980830897	0.0003980830897	-	False	0.01712710198	0.9103033381	0.9999999999
PC10	49	summary_bg_mean	intensity_summary	intensity	0.01720688001	0.01720688001	0.0002960767197	0.0002960767197	+	False	0.01712710198	0.9103033381	0.9999999999
PC10	50	icvs_gm	tissue_fraction	morphology / tissue	0.01670698657	0.01670698657	0.0002791234003	0.0002791234003	+	False	0.01712710198	0.9103033381	0.9999999999
PC10	51	summary_wm_k	intensity_summary	intensity	0.01565600228	0.01565600228	0.0002451104074	0.0002451104074	+	False	0.01712710198	0.9103033381	0.9999999999
PC10	52	fwhm_x	smoothness	smoothness / sharpness	0.01554290646	0.01554290646	0.0002415819412	0.0002415819412	+	False	0.01712710198	0.9103033381	0.9999999999
PC10	53	summary_gm_stdv	intensity_summary	intensity	-0.01303121045	0.01303121045	0.0001698124458	0.0001698124458	-	False	0.01712710198	0.9103033381	0.9999999999
PC10	54	fwhm_avg	smoothness	smoothness / sharpness	0.003880048624	0.003880048624	1.505477732e-05	1.505477733e-05	+	False	0.01712710198	0.9103033381	0.9999999999
PC10	55	summary_csf_mad	intensity_summary	intensity	0.003015504038	0.003015504038	9.093264603e-06	9.093264604e-06	+	False	0.01712710198	0.9103033381	0.9999999999
PC10	56	summary_csf_p95	intensity_summary	intensity	0.001764775413	0.001764775413	3.114432258e-06	3.114432259e-06	+	False	0.01712710198	0.9103033381	0.9999999999
