physical_acquisition_id	subject_id	session	run	bids_name	selected_run	selected_reconstruction	selection_rule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56
sub-027_ses-02_phys01	sub-027	ses-02	2	sub-027_ses-02_run-02_T1w	2	NORM	prefer_NORM	4.462282955	0.9946391433	-1.78125086	-1.436394129	0.4967125534	3.0899692	-2.445141937	-0.004742514106	-2.117433706	-1.12106247	-0.4941864874	1.098534434	1.07415428	0.8351422784	-1.038579702	2.259962246	0.6655398193	-1.226044299	0.64436224	0.002840126385	0.1330582172	0.0891705726	0.2752731694	-0.1397507071	-0.1260375326	0.09281265487	-0.1038218842	-0.07948239415	-0.04086108464	-0.08644949532	-0.08751554581	-0.1926476039	-0.07787793332	-0.01327261693	-0.01492870608	-0.1475397216	-0.06164635072	-0.1430322148	0.04616774835	-0.1413898124	0.03658532679	0.05237664264	-0.01524296153	-0.02976784363	0.01484381741	0.0191496332	0.007115643587	-0.01731130068	-0.01165401269	0.0007862884908	0.0005143374848	1.383834091e-15	3.786605925e-15	3.112506019e-15	-1.495568776e-16	1.996194086e-16
sub-028_ses-01_phys01	sub-028	ses-01	2	sub-028_ses-01_run-02_T1w	2	NORM	prefer_NORM	1.556483392	4.081999802	-2.681675628	-0.3683846191	-3.261799107	-0.1071512484	-0.9264309776	-1.296667758	-1.536710424	-0.1110524198	0.7457986805	-1.099383911	-0.3030978518	-0.6370675498	-0.2575748617	-0.14136797	0.0331453899	-0.2420585423	0.221268421	-0.4800268233	0.07737468663	0.01230432797	0.646319717	-0.6052656271	0.08340571505	0.4497156347	-0.3689555736	-0.2473842866	0.2324444804	-0.1240218266	-0.0357927444	0.01204314992	-0.02538836543	-0.08557738114	0.003210127615	-0.03910949156	0.06252899799	0.1028348311	-0.04403925659	-0.01258313515	0.09008263198	0.04375826197	0.02818987426	0.007573570261	0.009540125129	-0.009936919425	0.0004112934516	0.006742652474	-0.006111629271	-0.0003952165237	3.637962729e-05	6.372277242e-15	4.440312455e-15	-1.859146531e-15	3.110277933e-16	2.094249514e-16
sub-028_ses-02_phys01	sub-028	ses-02	2	sub-028_ses-02_run-02_T1w	2	NORM	prefer_NORM	-0.5596431565	2.73032148	-3.039437268	0.3125585467	-1.354144312	-0.8863478239	-0.5836053687	-1.652714607	0.3051019056	-0.4972017095	1.121679388	-0.2622944464	-0.5107320682	-0.309447495	-0.8402224141	-0.1516238297	-0.09770646851	-0.8677323385	0.0731492085	-0.5434309796	-0.3215375018	-0.669075086	-0.1521615067	-0.6842996231	-0.1919309844	0.09861483312	-0.1657773809	-0.1230758486	0.2147853031	0.2118072394	0.1832528794	0.03560347923	-0.1070981379	-0.07071408512	-0.05824122556	-0.05202696691	0.1357283736	0.06738543676	-0.03068381377	-0.03795095484	0.005449721483	0.005498558265	0.04082612219	-0.01735184157	0.01630322057	-0.0006860605045	-0.004475214625	-0.007779667304	-0.001395851986	0.0005650660175	-0.0001890513026	3.031161831e-16	3.113201563e-15	3.416505074e-15	-2.730021388e-16	7.018032662e-18
sub-029_ses-01_phys01	sub-029	ses-01	2	sub-029_ses-01_run-02_T1w	2	NORM	prefer_NORM	-4.211427886	-0.4173607763	2.441450132	-0.01598783392	1.743797195	-0.5959282315	0.5486784395	-0.1864756976	2.798642369	0.1128840158	0.8040792274	-1.183096131	2.282473993	-0.5773657934	-0.6637604051	0.1898076251	-0.2817818929	0.02309826432	0.514970195	0.0144876449	-0.09746679607	0.9387121803	0.1518914055	0.6587078367	0.1105513614	0.1622571649	-0.05778047355	-0.195138691	-0.383524094	0.1450757387	0.3056407629	-0.04088571607	-0.1247150783	0.01928922905	0.0281729439	-0.02841245521	0.07215700184	0.02244117326	-0.06419612166	0.01505584753	0.008516963096	0.02514932305	0.02640357108	0.01555067153	0.05402628283	1.80523575e-06	-0.008622870536	-0.001445545843	0.005305661982	-0.0001474691984	8.094568355e-05	5.421822845e-15	3.765099669e-15	-2.880897186e-16	3.778562481e-17	-1.594947096e-16
sub-029_ses-02_phys01	sub-029	ses-02	2	sub-029_ses-02_run-02_T1w	2	NORM	prefer_NORM	-2.702208755	1.176135863	3.379262513	0.8232999891	1.695385004	-2.605413416	-0.5991730489	0.4020385507	-0.7577279283	1.363312204	0.5563530765	-1.305629054	-0.1584444214	0.6610580154	-0.3907299853	0.471124976	-0.8325418014	0.458177781	-0.3037035106	-0.5489519914	-0.0920239478	-0.3543542337	-0.117630598	0.3485532195	-0.126939574	-0.08832296718	-0.2980115471	-0.1916342643	-0.1373192519	0.1035152693	0.1069680732	-0.0219589779	0.1125147543	-0.1906256668	0.1297716431	-0.1139047331	-0.001566552998	-0.08221007653	0.07409699511	0.02038088063	0.03268783981	-0.008245572935	0.003647457041	-0.02119712614	0.01683465477	0.001430336929	0.003387426354	0.00676603347	-0.01680733255	0.000124861022	-0.0005591981182	3.994532486e-15	4.142927299e-15	1.880954352e-15	2.806391642e-16	9.050709481e-16
sub-030_ses-01_phys01	sub-030	ses-01	2	sub-030_ses-01_run-02_T1w	2	NORM	prefer_NORM	2.615274432	-5.530133984	1.860606071	1.089544465	-1.507984949	-1.393710922	-0.1283550883	-0.5379556191	-0.3528655788	2.69734674	1.749074859	-0.6703950512	-0.1114204866	0.346917006	-0.6588149232	0.3281364769	-0.7367725737	-0.7071597599	-0.7113042037	-0.445718101	-0.3340277064	-0.1422419039	0.4706763334	-0.1085605263	-0.2678615627	-0.5829362033	-0.1061956043	-0.04889229119	-0.2516386862	-0.1856967193	0.1700518638	-0.08819645826	-0.005873167352	-0.06630387707	0.05841045706	-0.09906529706	-0.04530373026	0.102261545	0.0410044119	-0.04018808442	0.02629915544	0.00922205416	-0.00647711866	-0.004517312596	-0.01202115503	-0.008169176819	0.002725814866	0.009432875727	-0.01416385473	0.0009556145227	-0.0002518565387	2.164644605e-16	3.813660365e-15	-1.936560578e-15	1.129608049e-16	-4.672899009e-16
sub-030_ses-02_phys01	sub-030	ses-02	2	sub-030_ses-02_run-02_T1w	2	NORM	prefer_NORM	3.341387168	-3.122906445	0.7593681072	-0.7103804285	-3.107412698	0.7002783962	1.69398768	1.376326928	-0.2997738743	1.981183292	1.014609262	-0.2459791527	0.9633136287	0.09808227955	-1.17550349	0.6378763702	-0.5584042184	-0.04410634057	0.03101069258	-0.4621024591	0.2290092628	0.3094077773	0.335511398	0.04750311737	-0.3816562261	-0.3004474147	0.07489721138	-0.3539873359	-0.05054736832	0.05385032317	-0.2114569285	-0.1019378018	0.09737607402	-0.05042597932	0.09194599631	-0.03301456089	0.05378815015	-0.09450140423	-0.07533228676	0.01911993051	0.04101591568	-0.01645915804	0.001121752168	0.02178370387	-0.007866060672	-0.00811880528	-0.001465302368	-0.006576124996	0.01226066213	0.0009383856838	-0.0002995688273	-1.478914531e-14	4.236680252e-15	7.170006741e-17	-5.35463014e-17	-1.873910435e-17
sub-031_ses-01_phys01	sub-031	ses-01	2	sub-031_ses-01_run-02_T1w	2	NORM	prefer_NORM	-11.29542917	-0.6896222293	2.305983204	3.829668337	3.190550618	-1.1280243	2.516808133	1.67977315	-1.908964953	0.7689190721	0.3734340724	0.3759884388	0.2229674598	-0.81676536	0.8259782444	0.5230975967	-0.8126563401	-0.5609414799	-0.3980562172	-0.2793925628	0.05404405671	0.1197554693	0.4267430251	0.2688913142	0.05164331382	0.3495794149	0.1831847789	0.3233916132	0.07746092205	-0.4479097359	0.1550647506	-0.1922865307	-0.3194565855	-0.1801115645	0.2123113845	0.2705844786	0.07953854377	-0.005216553721	-0.05713749574	0.07856803846	0.01829705566	0.004045819122	-0.04121919961	-0.05060227204	0.008461099157	-0.002178816311	0.00422755427	-0.01592209559	-0.007062261968	-0.0001563122467	0.0007488737693	-1.425220036e-15	4.003883814e-15	1.155998008e-15	1.370328901e-16	1.081420908e-17
sub-031_ses-02_phys01	sub-031	ses-02	2	sub-031_ses-02_run-02_T1w	2	NORM	prefer_NORM	-7.908047482	-0.4093159689	3.038288236	2.646893655	1.48051156	-1.327672162	1.004547696	1.833750372	-1.517883059	-0.1085250846	-0.03249364034	1.854157766	0.07743529709	0.7280207616	0.04463616566	-0.0627113986	-0.5772615839	-0.4627467966	-0.3322603783	-0.005002538531	-0.2111650271	-0.2736846774	0.1663327797	-0.04004161212	-0.4358173269	0.06252955981	0.008077487478	0.4459866951	0.4926101513	-0.2126118801	-0.1548888944	-0.1706410997	-0.1576006016	-0.08451537338	-0.03546487671	0.03417971045	-0.04965787827	-0.01030356145	-0.009414438841	0.01770397571	0.01590362419	0.03320413071	0.002382272448	-0.01023535352	0.03352935325	0.01709188158	0.01143160295	0.003043333728	-0.008798455516	-0.0001106797319	-0.0007813600965	9.83924669e-16	3.788135345e-15	-1.138946707e-15	-2.21827287e-18	2.05027082e-16
sub-032_ses-01_phys01	sub-032	ses-01	2	sub-032_ses-01_run-02_T1w	2	NORM	prefer_NORM	-3.358642247	-2.463425566	-2.080273179	2.486075256	-3.071034759	-1.299696459	-0.3223402785	1.142764765	1.732088677	-1.417967713	-0.08589957399	0.02232560435	0.0842043558	-0.9072189069	-0.0466193394	0.7167573758	-0.4413660018	-0.4710751285	1.394715155	0.1302678399	0.2988525307	0.04649553582	-0.00583575704	-0.007831364975	-0.2781282103	0.1686408944	-0.0923684783	0.01756770899	0.0006336535369	0.1166585042	-0.002806435513	0.3317937735	0.1678161148	0.1223823649	0.1259678362	0.05267579708	0.05863143976	-0.05965467809	0.007104395258	-0.003014921772	-0.0401413012	-0.04722315201	-0.05980397337	0.01375221703	-0.01769534011	0.02346819586	0.01940901667	-0.002941905209	-0.003772887321	0.001271959598	0.0003993366915	-9.46757861e-16	2.852878586e-15	1.308373312e-15	7.47081303e-18	1.601323512e-16
sub-033_ses-01_phys01	sub-033	ses-01	2	sub-033_ses-01_run-02_T1w	2	NORM	prefer_NORM	-2.252527525	4.003456395	-0.7170508111	-0.2695804232	-0.4691880405	0.7244039499	-1.903618013	-0.802988559	0.8297585322	1.07842039	-0.3653769433	0.26593137	0.08737826358	0.3367540014	0.366768539	-0.6313599436	-1.446365917	-0.6537911068	-0.1069875636	-0.06876079002	-0.4257323841	-0.9444605094	0.3443159904	0.3500807863	0.1279180023	-0.1956588419	0.005681531158	-0.2061459603	-0.158056023	0.265308627	0.08289628182	-0.01937641933	-0.004256862722	0.1488420927	-0.1706202955	-0.01963910521	-0.01041473654	0.0276147522	0.0318874505	0.05338649407	0.04096271672	-0.005922712801	-0.02745750996	0.03457721536	-0.04060438935	-0.003284310651	0.01396505423	-0.005272898764	-0.002492986	0.0003055211954	-3.962596323e-05	8.902760907e-15	4.239995606e-15	-5.685894581e-16	1.568893862e-16	-8.160991576e-18
sub-034_ses-01_phys01	sub-034	ses-01	2	sub-034_ses-01_run-02_T1w	2	NORM	prefer_NORM	-1.93399688	-0.2790090548	-0.8482361255	4.384736286	-1.993301671	-1.821639745	-0.7536719227	-2.6586073	-0.5846982942	0.2813785492	1.336014066	-1.530166948	-1.837049678	2.998512827	0.4448250078	-0.1992409284	0.2304618016	0.02213156401	-0.9211432384	1.707985317	0.8946102009	0.6406295303	0.004299948539	-0.1596073627	0.1433692796	-0.1464960157	0.2060008836	0.5847336141	-0.1161521717	0.1817825539	0.2630231219	-0.1752093857	0.06632523829	0.00919319188	0.09386828438	-0.1195091195	0.09897135857	-0.09564182708	0.05806667764	0.004618212972	-0.03611294977	0.008477927855	-0.0370389822	-0.005192098625	0.0145577628	-0.01316843795	0.007509239756	0.01645547835	0.007475186796	0.000137218761	0.0001615236856	4.822701164e-16	4.204966053e-15	1.981792835e-16	-2.247493396e-16	-2.776045555e-16
sub-034_ses-02_phys01	sub-034	ses-02	2	sub-034_ses-02_run-02_T1w	2	NORM	prefer_NORM	-1.821084892	-0.7122470289	-2.278768368	5.441870844	-1.435523374	-2.16371841	-0.3718729209	-2.304263769	-1.204627014	0.06670101268	-0.9749518302	0.2182395788	0.05914700406	-0.1537091777	-0.1615703577	-0.7907502811	0.6839959106	0.2430280288	-0.08886377072	0.9885567883	-0.1337455098	0.5656600707	-0.5779713597	-0.2982219509	-0.4564971962	-0.5073459431	-0.1164696352	0.02786344516	0.115233305	0.2824955357	0.04734553784	-0.2437884995	-0.08548832398	0.1456165292	0.005223467034	0.07305072665	0.004867976744	-0.1107443304	0.01231337369	0.000874174437	0.02247164297	-0.02934567535	0.02966270503	0.00300139603	0.0138428003	-0.02879172049	-0.005086313104	-0.008173221933	0.009829750354	-0.0006649754531	-7.9769019e-05	-5.88547134e-15	3.756498295e-15	1.279032621e-16	7.638451411e-16	9.075114292e-16
sub-035_ses-01_phys01	sub-035	ses-01	2	sub-035_ses-01_run-02_T1w	2	NORM	prefer_NORM	0.1956461178	-4.86010067	2.027762216	-0.848681715	3.813278612	-0.02546658315	-1.90965634	-0.7450523127	0.9843719293	0.8826454365	-0.2487843214	-1.017579453	0.7231963727	-0.04902212338	0.5527037968	-0.05024699777	0.1654790164	-0.3231286485	0.05495892228	0.474792409	-0.4382215897	-0.2345868689	0.2680721576	0.2613994775	0.2638097593	-0.02580134647	-0.1289223843	0.3655414465	0.01787357403	0.1364624978	-0.1353066115	0.1019746243	0.003394059314	0.04529110736	0.01703273048	-0.05702180398	-0.07850724451	0.1024798505	-0.08504726726	-0.01762586244	0.04017397579	-0.03187369729	0.008956960261	-0.03303438728	0.007127770637	-0.01271290172	0.001112159187	-0.003429009441	0.006353037016	-0.000270192303	-4.040392524e-05	1.549050616e-14	5.081613481e-15	1.479580097e-15	-6.440507453e-17	-2.842024491e-17
sub-035_ses-02_phys01	sub-035	ses-02	2	sub-035_ses-02_run-02_T1w	2	NORM	prefer_NORM	0.2481240098	-3.884477099	0.6276266502	-0.6844539834	2.843206359	-0.6026778066	-0.817824146	0.001352111341	2.414946117	-0.3145898522	-0.6746987026	-1.807187236	1.721785437	0.05287833679	0.01598861207	-0.007088450263	-0.04022658675	-0.8497716642	0.7466350771	1.199536504	-0.5682001541	-0.05371648322	0.08795665787	0.2790718744	0.4879953434	0.212725872	-0.1293396288	0.2889421813	0.09639997815	0.01314301945	-0.2612669946	-0.09633934862	0.1172397661	0.1051403092	-0.05083777306	0.07380188618	-0.109384	0.02772327201	-0.005928098787	0.02747881154	0.04114902335	0.02799739246	-0.02782315551	0.00687555464	0.00308313711	0.00730282496	-0.01837258075	-0.01235891728	-0.005143707925	-0.0003354496686	-3.100142234e-05	-8.825540391e-15	4.229279908e-15	-1.091736665e-15	-7.106274312e-17	4.596611146e-16
sub-036_ses-01_phys01	sub-036	ses-01	2	sub-036_ses-01_run-02_T1w	2	NORM	prefer_NORM	-1.27031276	-0.6426815271	-1.517427929	-1.308464032	-0.2987017667	0.7669840393	0.7387474614	0.9730493292	0.8275161568	0.5139950922	-2.010475466	0.2783471998	-0.6645982773	0.4809354823	-0.7058233403	0.2579412996	-0.1487702697	0.2583513625	0.168670282	0.06621954805	-0.2968984794	0.07669502074	0.2515959527	-0.4447236735	0.4115014717	-0.1593170022	-0.05753276146	-0.279949499	0.01988490951	0.06572515446	0.1255600462	-0.09768118085	-0.06675210282	-0.03754370224	-0.105444774	0.02154026085	-0.0550183037	-0.04918572731	-0.08060674346	-0.01547330499	0.02002835362	0.002074245688	-0.04369186364	-0.008738742887	0.02129571797	0.02558011659	-0.009156797367	-0.003194907867	-0.0003617990869	-0.0001028308321	-0.0001145528078	9.090901802e-15	4.236815389e-15	2.317591194e-15	1.589969904e-16	5.686188647e-16
sub-036_ses-02_phys01	sub-036	ses-02	2	sub-036_ses-02_run-02_T1w	2	NORM	prefer_NORM	-2.611521577	-2.75834018	-1.424891833	1.811812159	1.975012396	-1.251833071	-0.1492710541	-0.856262381	-0.7556220967	0.9069291277	-1.693672161	1.185538918	-0.7493068162	0.6046910107	0.873865234	-0.1720707938	-0.1046026795	-0.04090166445	-0.03752942275	-0.6122351938	-0.1792852599	-0.01363032069	-0.128515193	-0.115602059	0.2243287816	-0.00596792517	-0.4214779816	-0.00431423925	-0.1797188859	-0.1932658778	-0.03777960522	0.08954777496	-0.1056215653	0.1196488603	-0.08581322674	0.02603351528	-0.01656640983	-0.07827597121	-0.005075192049	-0.03343530001	-0.007506904347	0.01867884814	0.005193300996	0.02076227537	0.00535466515	0.01519205472	-0.0136428448	0.009447884328	-0.0175328837	-0.0002339724999	0.0001885153345	-1.029344937e-14	3.258943273e-15	1.608286957e-15	-7.655603682e-16	-7.353244791e-16
sub-037_ses-01_phys01	sub-037	ses-01	2	sub-037_ses-01_run-02_T1w	2	NORM	prefer_NORM	0.5104975238	4.400991616	1.858158593	-1.442924326	-0.6233600949	0.1547935016	-0.9728513054	0.02260933193	-0.2150117996	1.946608903	0.2644946842	-0.01261432786	0.6982349336	-0.9366033451	0.3729385074	-0.2041104586	-0.04060034285	-0.4344405798	-0.2971525575	-0.6819340895	0.3933519938	-0.03041187982	1.032097754	-0.2235243625	0.2395805254	0.0421974922	-0.2323543818	0.04721112385	0.1725712217	0.2358896578	-0.02307307096	-0.04454928456	0.06924712241	0.1509984697	-0.003930556266	-0.01904057199	0.0398710956	0.02167805573	0.07815057649	-0.01669948177	-0.04749079451	-0.0534915592	0.01766818167	0.02347294652	0.01480800019	0.01152382932	0.002117015674	0.01014834187	0.004701341858	9.888960992e-05	0.0006753170795	2.120987779e-15	3.790959968e-15	9.546425375e-16	4.015897635e-16	2.513955512e-16
sub-038_ses-01_phys01	sub-038	ses-01	2	sub-038_ses-01_run-02_T1w	2	NORM	prefer_NORM	3.628323582	0.1535266568	-1.543679415	-1.237451123	-1.257090578	0.4695354242	-3.370896365	-0.1653212223	0.3560573922	0.3748204406	0.2262979385	0.1107432982	-0.6860185098	-0.5206166275	0.182109144	-0.4252947793	-0.3240029028	0.044471589	-0.4861452201	-1.076731973	0.3023190609	-0.2961774786	0.0896749831	-0.2846479192	-0.0571462136	0.1082568032	0.3055411016	0.1788599624	-0.1504151121	-0.01244117656	-0.08235243825	-0.1717063242	-0.02320936168	0.01988894635	0.004559012792	0.09721382188	-0.03110176134	0.01263883351	-0.04814010158	0.03909879303	-0.01850313555	0.06251883878	-0.02113282989	0.009680978357	0.00819266003	-0.02152197435	0.01351945754	0.01217113134	-0.006218253159	-0.0005677469596	0.0003962183505	-7.914434738e-15	4.31191981e-15	1.879058993e-15	-2.721224453e-16	6.31744678e-17
sub-038_ses-02_phys01	sub-038	ses-02	2	sub-038_ses-02_run-02_T1w	2	NORM	prefer_NORM	2.853536616	-0.4499772637	-1.544523193	-0.5197964755	0.5732439595	-0.9831508396	-3.591126298	-0.2286304945	1.085243968	-0.5682512896	0.3962553209	0.3622333513	-0.1351769079	-0.6607233458	-0.355829402	-0.5992093945	0.02514152809	-0.6414453391	-0.2830166968	-0.7766796804	0.5853724394	-0.5872741104	-0.2441313119	0.01510565279	-0.2997605331	0.04601108288	0.3974589911	0.1009032108	-0.1260429738	-0.0303108261	-0.1001248143	-0.08245021925	-0.1609608171	0.1046547193	0.047280324	-0.01435459098	0.005250092139	-0.01480679756	-0.004308972427	0.009775672868	-0.04651518733	0.04379264018	-0.001276470185	-0.02038801702	-0.009814790236	0.01871464514	0.01976926015	-0.006175263507	-0.0003319936295	-0.0003654806264	7.504812599e-05	6.652752719e-15	3.45614421e-15	1.446837057e-15	-1.963300442e-16	-1.68713345e-16
sub-039_ses-01_phys01	sub-039	ses-01	2	sub-039_ses-01_run-02_T1w	2	NORM	prefer_NORM	2.737586056	-0.618434833	-5.999392119	0.8210471425	-0.06357438806	-1.089095231	0.08599485082	-2.062419864	0.6649381281	-0.8038203371	-0.2937214301	0.748556738	1.011303183	0.1660254163	-0.8881151802	0.09066336561	0.6102720713	0.1382705922	0.1697985593	0.5185340331	0.05357783037	-0.4560736382	-0.0701042321	0.560915612	-0.2610882928	0.2852483767	-0.04914275832	-0.02378721914	0.09467846055	0.02677463196	0.04340972316	0.08897904815	-0.08200607524	-0.1201139884	0.03218052356	0.06443716978	-0.04223927871	0.004841219481	0.02510501823	0.04540423041	-0.03643663039	0.02086871661	0.009881321205	0.008415224299	0.01825722336	0.01716628385	0.005616320999	0.01052021043	0.01162451426	1.842503579e-05	-0.0003981392321	-6.220271707e-15	3.903871238e-15	1.055489663e-15	-1.8226041e-16	-1.86031656e-16
sub-039_ses-02_phys01	sub-039	ses-02	2	sub-039_ses-02_run-02_T1w	2	NORM	prefer_NORM	2.344645469	0.5692198415	-5.597099785	0.2209907075	-0.08522846366	-0.08587589556	0.5246434994	-1.081700791	0.6957557783	-0.1188805615	0.2276671371	0.7266157694	-0.3834594657	0.007127366925	-1.269502213	0.4356014414	1.061076419	0.3271255097	0.1064847228	0.1537628923	-0.0308116031	-0.5379395743	-0.08742996433	0.5347196165	-0.2291862986	-0.0669611318	-0.05786338253	0.1237687364	0.2301802063	0.2156931089	0.07394972276	0.0370564015	-0.09306263651	-0.2045264156	0.002080909791	0.08997025473	-0.07701847136	0.03228870078	-0.04370768369	0.01403622398	-0.04778374812	0.02522595204	0.006982914439	0.02469833472	0.001146704067	0.02510907252	0.01189446324	9.825434479e-05	0.001630073697	0.0009418154495	-0.0004346998325	8.168845507e-15	4.841609255e-15	-2.637908377e-15	4.783219822e-16	-3.279731637e-16
sub-040_ses-01_phys01	sub-040	ses-01	2	sub-040_ses-01_run-02_T1w	2	NORM	prefer_NORM	2.565070469	-1.14675573	-0.2015952616	-0.8694865489	-2.825639399	-0.2306441627	-0.08890017499	2.953993443	-0.4741337142	0.4071222838	-1.09897563	-0.6060030717	0.1546912077	0.05264301163	0.6648016491	1.054284679	1.386928136	0.1430424773	-0.463884402	-0.5296126589	-0.08925178623	-0.1322357342	-0.1479825535	0.8640889591	0.0034025393	-0.07261885159	0.1868699736	0.2907291448	-0.0951146243	0.535004901	0.1097460235	-0.1749711571	0.1220606359	-0.02569314595	0.01728537725	0.1519750162	0.01398500851	-0.007733319491	-0.05654390501	-0.09176089364	0.02654425664	-0.03139214318	-0.001994520773	0.0291127895	0.01340557652	-0.01008874979	-0.0189659454	0.01544469556	-0.0161417209	0.0002145407801	7.602432635e-05	9.489974142e-15	4.22237999e-15	4.353484025e-16	4.410452042e-17	9.849867685e-17
sub-040_ses-02_phys01	sub-040	ses-02	2	sub-040_ses-02_run-02_T1w	2	NORM	prefer_NORM	2.023972571	-1.109736581	-1.060418792	-0.8895362973	-1.837171045	-0.5041845014	1.120033762	3.416794738	-0.2566517129	0.7722618333	-1.14308479	-0.5963414678	-0.6555149367	-0.3412852478	-0.4796293686	0.08779960682	0.9475021328	0.1962323204	-0.2100978355	0.5518790452	-0.0262281587	-0.2227733795	-0.1336848974	0.8469706362	0.1293636061	0.05185157483	0.1616190978	0.1376859294	0.08419699931	-0.05511794082	-0.009828664823	0.02357885225	0.03165859947	-0.07079488577	-0.02829838763	-0.006992391245	0.06889088333	0.0009366517451	-0.01258464451	-0.03896897644	-0.07390684174	-0.00157474724	-0.003952799356	-0.001014029743	-0.0005110615394	0.0050756887	-0.0005989248419	-0.01011734023	0.003363792276	-0.0008386926452	-0.0001597877015	-3.736613211e-15	4.403450163e-15	-1.463269492e-16	3.248897917e-16	-2.092691679e-16
sub-041_ses-01_phys01	sub-041	ses-01	2	sub-041_ses-01_run-02_T1w	2	NORM	prefer_NORM	-0.2724882707	-8.897545091	0.02701390507	-0.002898002675	2.898752039	1.469387016	-0.8634527989	-0.1570349534	-0.769662143	0.6080565678	-0.06895274539	0.009836112243	-1.084770868	-0.1915208189	-0.1162882372	0.3603765008	0.5836296858	-0.4656249402	-0.2346856182	0.02514652621	0.2435076074	-0.1394128548	-0.07858983607	-0.6573892875	-0.06957688832	0.2530000585	-0.3042343128	0.3136450947	-0.289320341	-0.09231385969	-0.1302857839	0.06832137585	0.1593085952	0.07268544084	0.09990201142	-0.0110188249	0.03185534518	0.1925380071	-0.115918395	-0.0260676471	0.0709959085	-0.054039706	-0.0001651474464	0.01002721021	-0.0150669634	-0.0006441942937	0.003550593142	-0.008327264734	0.01943276065	-0.0002494253705	7.716798159e-05	-4.952371115e-16	2.991287734e-15	2.561735121e-15	2.194241518e-16	-9.492038093e-17
sub-041_ses-02_phys01	sub-041	ses-02	2	sub-041_ses-02_run-02_T1w	2	NORM	prefer_NORM	-0.1936427602	-7.347557471	-0.186582646	-1.159821022	1.937247482	1.959329525	-0.2403771734	1.177759865	1.321198601	-0.5308212841	0.03099305745	-0.7165902341	-0.1388953805	-0.4144269544	-1.02832112	0.4157216236	0.7411878398	-0.5773097723	-0.1100980738	0.4725457916	0.356382012	0.02190371372	0.1963977447	-0.5719893302	-0.2600770409	0.07395115252	-0.20185247	0.00166445456	-0.04729455924	-0.03330396884	-0.08069598488	-0.01168140219	0.05238266087	-0.0438498364	0.02767121568	0.03087838627	-0.01101601173	0.03764262522	-0.02527581996	0.01836157891	0.05990507518	-0.08984536675	0.02484524888	0.008959588773	-0.03480484698	-0.002261350527	0.01212098188	0.0110085132	-0.006123059856	-0.001006245944	-0.0008845157335	-1.249902736e-14	4.476581627e-15	-2.857612276e-15	-2.946908276e-16	-3.063320274e-16
sub-042_ses-01_phys01	sub-042	ses-01	2	sub-042_ses-01_run-02_T1w	2	NORM	prefer_NORM	-7.948445453	-3.525229516	2.535484178	5.280044185	0.7879771549	1.576569448	0.361378126	1.41742459	-0.132812194	-0.5966422663	0.8759718181	0.8513859072	0.7147846186	-1.763718397	0.5622430551	-0.09854679095	0.04052685635	0.1149465069	0.1663757411	0.2357565403	0.8271737575	0.2347619262	0.6205304211	-0.3458273758	0.1338141608	-0.3784218971	0.6630672457	-0.06411952733	0.05378542494	0.5801394501	-0.09750845788	0.09767004882	0.08317462166	-0.1384132747	0.06211971075	-0.190784242	-0.0225198556	-0.06844878111	-0.05203227104	0.06600076919	0.05185164004	0.08482236378	-0.0115554575	0.03197702618	-0.009368749871	0.04299821877	-0.02798263474	0.00170917496	0.01029327974	0.0006352119704	4.237866113e-05	2.125891446e-15	4.431671794e-15	-6.638259537e-16	-2.260482992e-16	-1.809462358e-16
sub-043_ses-02_phys01	sub-043	ses-02	3	sub-043_ses-02_run-03_T1w	3	NORM	prefer_NORM	-1.274650098	1.913018675	3.159397876	-1.519494603	1.770001895	-2.718071374	1.299545264	-2.001805858	1.086699909	-0.6831177587	-0.2872052362	-0.7355914123	0.2513090175	-0.1259633113	0.7056058251	0.1777569682	0.426763218	0.4202842088	-0.8557463	-0.2928176681	-0.6152534619	-0.2352728712	-0.02023577543	-0.1547500504	-0.03875473601	0.1473005707	-0.2267846417	-0.05026793771	0.1871413383	0.01906638385	-0.1440613003	-0.08827855548	0.1825792711	-0.1108433843	0.08946916463	-0.04037278418	-0.07167707537	-0.05435121943	0.03932935126	-0.004081132715	0.02662883164	0.03647947188	-0.02595290988	0.04971969532	0.01106050722	-0.009284681316	0.00692506211	0.007708875191	0.004015580225	-0.0001401911324	0.0004658896748	-6.049145117e-15	3.201101932e-15	1.682600678e-15	3.795512735e-17	-2.983680306e-16
