iqm	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56
summary_bg_stdv	0.1236438164	0.1767666754	0.06442789071	-0.07776623987	-0.07913190697	0.2043607561	0.05401247579	0.07643258183	-0.2472406604	0.03871886375	-0.1306725735	0.007858190859	0.1014180523	-0.05639179843	0.2071810295	0.215620118	0.1645076288	-0.3155323103	0.1847504481	0.06692870473	0.09642632442	0.3707669682	-0.003764933106	-0.06923401744	-0.1031748989	-0.0914611254	-0.006170276986	-0.004029758164	-0.1612772941	0.2481813703	0.01435110579	-0.114830278	0.060427379	-0.003285627714	-0.08352840014	0.1838715583	0.1887005734	0.04958826459	-0.3095319105	0.182886299	-0.1875486199	0.008123300347	0.01174033587	0.1289152131	-0.05243030737	-0.004680965435	0.01062567178	0.01308677034	-0.01185698144	0.001009028451	0.0006588299415	-6.577082185e-15	1.998401444e-15	1.319300525e-15	4.440892099e-16	4.54974542e-16
summary_csf_k	0.08157331416	0.1075440064	-0.2922360193	-0.0111643913	0.09681371381	-0.02131501577	-0.04729005909	0.07150323483	-0.08800420865	-0.1363227816	-0.007215858657	-0.2947961397	-0.101181453	0.01862429661	0.08466871478	0.0378593758	-0.307660243	-0.09990436338	0.2630350883	-0.1698073094	-0.2043037859	-0.06300453915	-0.09193975886	-0.2645764289	-0.008152849846	0.5013042392	0.04765328541	-0.3408432077	-0.0270267304	0.09264066965	0.139130016	0.01328890572	-0.05422289408	-0.0310211641	-0.0550791398	-0.01852569986	0.01906723312	0.05652542886	0.03521271213	0.05360578703	0.05896421427	0.04004327068	0.01072028242	-0.01568764833	-0.002449931864	-0.02145118725	-0.01411844883	-0.002261924191	-0.007507832492	-0.0004398606314	0.0006309567713	2.268133533e-15	1.45716772e-16	-1.313896955e-15	1.040834086e-16	-4.028971718e-16
summary_csf_mad	-0.1184973852	-0.06214016421	0.2826388067	0.03103336367	-0.1261542387	-0.01714962761	0.09791494218	-0.05437421791	0.09292740668	0.2144400832	0.08704431337	0.1551357274	0.05484637376	0.02045457068	-0.1066246145	-0.05857838102	0.2882370451	0.06405135018	-0.1317737776	-0.1493729166	0.09770427081	0.2658049329	-0.1028549806	-0.05477782466	-0.03801937722	0.2085798598	0.1331513876	-0.4539606948	0.05845577794	-0.06038414633	0.3936610337	0.11611926	-0.2409345707	-0.01435182698	-0.0995768358	0.04375948393	0.04421825948	0.1242272905	0.06494656208	-0.04270723521	-0.07744672505	-0.0249459607	0.00771198086	-0.04149071929	-0.02035198844	-0.01572772782	-0.02024522064	0.00936029199	-0.00367203519	-0.0009241816197	-0.0009933383362	-4.504085591e-15	3.677613769e-16	1.506198305e-15	0	-1.500840477e-17
summary_csf_mean	-0.09774955421	0.2435228172	-0.1281178182	0.08098817628	-0.04942592532	-0.09034545797	-0.08293843507	0.02351339115	-0.07511232847	-0.09874796321	0.04167427685	0.01831381534	-0.1017637252	-0.03212251524	-0.1263085581	0.05239778134	0.04630241835	-0.02417098596	0.05697491089	-0.1155667687	0.06819035202	0.02891633937	0.01707766976	0.03257594949	0.06498769857	-0.003952656674	0.06145132934	0.008849617023	0.1364638433	-0.03530946723	-0.004451136272	-0.04194678346	-0.01964396218	0.1095066597	-0.08070876613	-0.03019022067	-0.014267825	-0.06787840764	-0.03647048896	-0.2026390308	-0.1406567487	-0.610805052	-0.4986623361	0.1964011498	-0.0949288047	0.112800705	0.1063425457	0.06383036543	0.0483958188	-0.008109993309	-0.005521404706	1.929012505e-14	-5.079270338e-15	6.467049118e-15	-1.082467449e-15	4.163336342e-16
summary_csf_median	-0.1150631932	0.2298617548	-0.111273605	0.09386269318	-0.06512633081	-0.06057450635	-0.1005379503	0.0412728899	-0.1022583517	-0.1113265123	0.04538837597	0.04994734155	-0.0890993559	-0.03034005298	-0.1525304667	0.1052953339	-0.05286653093	-0.02914992575	0.07356871529	-0.07577714874	0.155582083	0.02785136394	0.02211170163	0.02704679579	0.03494021437	-0.1766116018	0.0318949034	0.0737089386	0.1841596057	-0.04210196256	0.09965509238	0.09434983973	-0.04606313197	0.1083428973	-0.0385156083	-0.08473656888	0.1428179269	0.1697837841	-0.1200047339	-0.01659487343	0.1835117881	-0.0737971486	0.2949439203	-0.3025935313	-0.3697970202	-0.4659205999	-0.1357774132	-0.07568566118	-0.07682403306	-0.002284685053	0.002186823887	-1.401656569e-15	2.164934898e-15	3.386180225e-15	7.771561172e-16	9.159339953e-16
summary_csf_p05	0.06619024838	0.1468540853	-0.2188120476	-0.05685347537	0.1082113147	-0.1956396065	-0.08468602553	0.01454411264	0.08096487806	-0.01443568691	-0.08918512576	-0.05307961403	-0.268518828	-0.1950085235	-0.0212248188	-0.02113383589	0.5732636772	0.007608715893	-0.25931477	0.08097557394	-0.04026485547	0.007919216077	0.1125724716	0.08175837656	-0.08790005082	0.2131693433	0.08409378447	-0.09129719731	0.1014912228	0.08412737546	-0.07883796305	-0.2796416027	0.1890065107	-0.1394302672	0.04456875832	-0.0760233995	-0.06893185838	0.01245738132	-0.07763378455	0.1327939174	0.2108324553	0.05732087975	0.02355378318	0.02129270775	-0.01184735558	-0.04476060514	-0.008358508057	-0.01798935343	-0.01814999154	-0.001005655212	0.001492497193	7.563394355e-15	-1.526556659e-16	-3.469446952e-15	-1.387778781e-17	-8.049116929e-16
summary_csf_p95	-0.1324103198	0.2297682551	0.003712822034	0.1218967747	-0.08208846207	-0.08434455266	-0.001165337158	-0.0008890106377	-0.04787838838	-0.05831893098	0.06423226667	0.1005832095	-0.02745198788	0.04902342888	-0.1350704389	0.004569769932	-0.006829209963	-0.04194265253	0.1395408446	-0.1962738401	0.05017896369	0.03693594543	0.03324952292	0.02874347007	0.115979299	0.07590171605	0.2086173277	0.009139892187	0.190305343	0.01233682813	-0.1661241351	-0.2125143403	0.2147396636	-0.1194210851	0.08374404753	0.2113998261	-0.1755901717	-0.01943313894	0.1011534304	-0.255543132	-0.4973178282	0.2652189943	0.2328429774	-0.09400485534	0.1371578347	0.04676853866	-0.03072247249	-0.001382282314	0.02297154367	-0.003908962697	-0.0007159058497	-2.284283873e-14	7.494005416e-16	-1.99146255e-15	3.053113318e-16	-6.106226635e-16
summary_csf_stdv	-0.1672514381	0.1261981326	0.1387534178	0.1405056993	-0.1434670611	0.03944454183	0.02743480001	-0.06657126938	-0.06809598338	-0.0269123295	0.1598543402	0.1850988017	0.09739237393	0.08375960005	-0.08465525075	-0.009397999912	-0.113351932	-0.03229927662	0.1598797391	-0.1675667549	0.07262796229	0.07252998912	-0.004080923706	-0.03143023993	0.06813096446	0.04181690974	0.1984522043	0.0855842899	0.2651170136	-0.0001992476608	-0.03339164775	-0.1210699285	0.1110308391	-0.01415714284	0.03470204739	-0.1939496014	0.1430155912	0.02407268328	-0.08759268775	0.3133440851	0.4837023859	0.1686444482	-0.1046803555	0.1615265194	0.2328446026	0.2216945166	0.03529622945	0.01623648852	-0.00605376263	-0.001039585072	0.003487090391	2.498001805e-14	-2.72004641e-15	-5.884182031e-15	-5.134781489e-16	-1.221245327e-15
summary_gm_k	0.1089869979	-0.0400102695	0.07471431334	0.2519492678	-0.03499790806	0.1277562129	0.2122617888	-0.09411204324	0.1701857576	-0.1762405037	0.04523159122	-0.1762363772	-0.2610932407	0.1902953731	0.1504116747	0.04623461899	-0.09976815712	-0.0765567437	-0.1729141821	0.1224756328	0.5941676188	-0.07293393496	0.2314671537	0.05892873318	0.07206570668	0.1770096573	0.1429425441	-0.02674688103	-0.01258644634	0.250859647	-0.05940307758	0.1361595062	-0.03402760017	0.01975801661	0.02008418859	-0.0136968891	-0.0247331378	-0.01473677696	0.009204816242	0.01923552882	-0.01989803305	-0.0224739251	-0.0001055973334	0.01761231658	0.003075877123	-0.008884368232	0.004977997621	0.003530297575	-0.004470725463	0.0003798119284	0.0003504502787	-1.33226763e-15	8.743006319e-16	-1.998401444e-15	-5.551115123e-17	-1.595945598e-16
summary_gm_mad	0.04266243772	0.05649804398	0.05808301643	-0.02672685344	0.3482963251	0.1446101367	-0.2715810293	0.08628276938	-0.1024473505	-0.05222890808	-0.03204117261	0.2926359888	0.04007884866	0.1440416905	-0.3515026744	-0.07893519438	0.05400744298	-0.02840059166	-0.1297376321	0.0134422994	-0.02490082147	0.1287589824	0.06815513622	-0.1422663266	0.1563630914	0.3316847265	-0.04182528479	0.3109548014	-0.1053594391	0.2339456277	0.08065447299	0.2834163175	-0.03945789933	0.001959314833	0.1919450032	0.02882000803	-0.02733965454	-0.05352644226	-0.02701921295	-0.006232835099	-0.02125814336	0.07217627615	-0.04678424502	0.07891651282	-0.04223712992	-0.06842037973	0.04983384467	-0.0108979842	0.01725164111	-0.001705570132	0.001642211567	5.995204333e-15	1.117161919e-15	6.591949209e-16	2.775557562e-17	4.579669977e-16
summary_gm_mean	-0.02999634263	0.166966833	0.1696624172	0.06700215637	0.02557874246	-0.29205968	0.2429579819	0.1934472191	0.1148649201	0.1290816496	-0.0492451785	-0.06562786127	-0.06654813393	0.01165889489	-0.0460468222	-0.03166792236	0.03019046891	-0.02163592602	0.1019903776	-0.05812713347	-0.01999516049	-0.05963629921	0.02011390074	-0.04507200874	0.01608902713	0.0001625523052	-0.07729450716	0.04317086435	-0.1231231938	0.04007028313	-0.09022696139	0.09306722247	0.01404688001	-0.03933462258	-0.004051408855	0.05993117912	0.1682697691	-0.05733964341	-0.07494729574	0.008595677993	0.03403132596	0.271019732	-0.3268197841	-0.3926274051	-0.2130407265	0.0320828806	0.4406452895	0.01941283227	0.1691369924	0.009053361075	-0.01332468567	-2.361999485e-14	3.025357742e-15	8.215650382e-15	-1.471045508e-15	-2.581268532e-15
summary_gm_median	-0.008337665708	0.1612556861	0.1574593059	0.07241179732	0.05788496127	-0.2852354035	0.2389223728	0.2562943884	0.1186859029	0.1260485354	-0.0843466373	-0.003876310083	-0.06599679462	-0.00352472576	0.02130738362	0.003685167543	-0.1036255261	-0.02707738385	0.1018402846	-0.01376091667	0.03201747355	-0.05533550558	-0.03561058049	-0.01687110721	-0.04054917662	-0.0585813368	-0.07561536413	0.1305728586	-0.01790477641	-0.03523752804	0.2222839891	0.1224093892	0.1011716171	-0.372562422	-0.07311568995	0.04474199357	-0.198527944	-0.05812913853	0.005738718372	-0.02389890492	0.06279827044	0.03679054779	-0.03041792902	0.4899186523	-0.02727630173	-0.2495847722	-0.2354641282	-0.03615054667	-0.08452188952	-0.004213313337	0.004962497942	1.454392162e-14	-9.749145935e-16	1.776356839e-15	1.193489751e-15	1.33226763e-15
summary_gm_p05	-0.1991125333	0.08320359142	0.1146379466	0.01453629134	-0.1654236059	-0.1662810482	0.07613232679	0.0270847549	0.04283443902	0.07188492054	-0.06462296219	-0.09945281459	-0.05978691135	-0.08330106008	-0.1178629971	0.06532106231	0.1436584071	0.01807800749	0.03089551694	-0.0383109257	-0.06107083342	-0.05921309634	0.01259945174	-0.1339343943	0.1106720237	0.1164893788	-0.05869052051	0.0423048707	-0.2975918763	0.1136884267	-0.3205592101	0.09627032639	-0.04578599424	0.26117108	0.06154597391	-0.04772456958	0.3103114262	0.02435266881	0.1599639187	-0.0228497987	-0.01964387643	-0.007939112679	-0.02276531383	0.03060181034	0.0326681666	0.1413944107	-0.5080438569	-0.1098969701	-0.2072520244	0.00572383328	0.002042056161	4.17721413e-15	-3.60822483e-15	1.387778781e-15	1.942890293e-15	2.442490654e-15
summary_gm_p95	0.1936991968	0.06327680164	0.03977100877	0.008408709279	0.1899851764	-0.1301581544	0.1928555014	0.07061045126	0.07740640161	0.06861838938	0.03260399847	-0.1090533025	0.01434884181	0.214277433	-0.04124638065	-0.2437987997	0.1281442241	-0.03010498515	0.1574314163	-0.201835367	-0.01975064249	-0.03975025194	0.07436560429	0.0542246724	-0.03090009529	0.00311121422	-0.1533963149	0.1269134724	0.1109164919	0.03587650478	-0.0165623869	-0.2490595058	-0.4682384021	0.2099921413	0.07292704346	-0.2148181322	0.03696648903	-0.0545104707	-0.2682790347	-0.03591520628	-0.09445219216	-0.0870673943	0.2871878172	0.1005385203	0.12068166	0.03406124327	0.032016689	0.05068778266	0.009222171479	0.001837538396	0.0017286554	-3.191891196e-15	-5.551115123e-17	3.747002708e-16	4.440892099e-16	7.771561172e-16
summary_gm_stdv	0.2279713157	-0.002631814227	-0.03545570799	0.01540987771	0.212014472	0.04048076221	0.02852528833	0.03127407676	0.0002291724691	-0.02689363005	0.07147903774	0.06428226127	0.03655368172	0.1191521601	0.03411758694	-0.1204584591	-0.04614096971	-0.02094509426	0.004845568522	-0.01521259711	0.02389575293	0.04025303912	0.02218840915	0.0914025595	-0.05272916121	-0.04475703646	-0.01272227171	-0.001430438648	0.1624457026	-0.05935111	0.1125390969	-0.04227294676	0.002650428658	-0.1358666196	-0.05103141445	0.1145635748	-0.08451092897	-0.02878284726	-0.222812735	-0.01248397999	0.002286478878	0.07014961071	-0.3035215055	-0.3547796802	-0.1590223644	0.3456233801	-0.5059960465	-0.1924529257	-0.2025970546	0.004698000741	-0.00583183838	-1.938726957e-14	-2.109423747e-15	3.635980406e-15	1.151856388e-15	2.012279232e-15
summary_wm_k	-0.06051478969	0.1482893208	0.09294585475	0.1601492365	-0.06807797649	-0.04499738844	-0.1787919489	-0.1496440166	-0.02365896395	0.1202012645	0.1951807326	-0.5026205769	-0.1417533224	0.3822770606	-0.1100047758	-0.07044571444	-0.0445227489	-0.01072856343	-0.1711600749	0.2929913657	-0.2018903046	0.3225763583	-0.1546163971	-0.05894221322	0.0159545495	-0.08990649359	0.06168120505	0.1667491389	-0.09323817747	-0.07668152899	0.1262287104	-0.1292852355	0.04766942623	-0.07632962198	0.00730009608	-0.04167299721	0.03446719832	0.02608213338	0.006177254368	-0.01787573743	-0.02002067554	0.01212452154	-0.0118489105	-0.01728732035	0.00959559331	0.000831062686	-0.007005685867	0.01194666808	0.005438091343	0.0001710352011	-0.0001345309034	-5.551115123e-16	-4.163336342e-16	1.221245327e-15	1.110223025e-16	1.942890293e-16
summary_wm_mad	0.2330069752	-0.07308901425	-0.03392488962	0.0505321582	-0.04454031558	-0.0496665415	0.006812505992	0.02918536531	0.02147543748	-0.04583806255	0.0821218407	0.2588639075	-0.06750817486	-0.1258552129	0.01270687981	0.1337179326	-0.1034221653	0.009270646805	-0.006750955318	0.1849134088	0.05813684818	-0.07381101808	-0.09365905647	-0.03969315858	0.1199277103	0.04409017696	0.09030204904	0.05214910896	-0.124491933	-0.1144107343	0.2415417894	-0.3583045035	-0.04346458059	-0.0236382431	0.1528534992	-0.4532324486	0.2606145131	-0.01248342773	0.1053876592	0.03918687872	-0.30089047	0.1758952822	-0.1996781346	0.01631178757	-0.07341701164	-0.138173395	-0.07655937871	0.07665856512	0.007244446649	-0.003690890541	0.0004656560524	2.034136748e-14	-3.996802889e-15	1.845745778e-15	1.942890293e-16	-2.91433544e-16
summary_wm_mean	-0.1874821223	0.1183098029	0.04572568361	0.02408832843	0.1942655381	0.1701147752	-0.06478679656	0.05636868461	0.1663158266	0.07078462852	0.0006963437727	0.04897256746	-0.06874258178	0.03417251969	0.1248257915	-0.06268260187	0.04491944564	-0.07558573908	0.09055966907	0.02313151369	-0.008644908126	-0.0265644156	-0.006653949745	0.01971153934	-0.03947006484	-0.03001594744	-0.06800854931	-0.05257778322	-0.01973165721	0.004376957761	0.05865715006	0.03493845091	0.1549391836	0.077232102	-0.1569009842	-0.2052157846	0.03677755774	-0.1025085271	-0.01031671482	0.07604200207	-0.1321582363	-0.1115519226	-0.1038515115	-0.1913027902	0.4761094358	-0.2704030822	0.002609346034	-0.5265725644	0.1082909565	-0.01503830238	0.01663365949	8.557043962e-14	-8.715250743e-15	-7.174816297e-15	-1.124100812e-15	5.551115123e-17
summary_wm_median	-0.1993789038	0.05543340296	-0.01288439273	-0.001780263801	0.1671403759	0.2157575345	-0.0267156542	0.0001118073638	0.2206685052	0.07172475188	0.004323811613	0.02659876682	-0.1040401317	0.04961318578	0.149205379	-0.1588906142	0.1233561607	-0.1288374896	0.1787428319	-0.08677945314	0.05281765271	-0.1138380871	0.01171292864	-0.05327396229	-0.08152080961	-0.02645804682	-0.1753840254	0.1188522408	-0.007987159131	0.02234901924	0.2150664551	0.01744176028	0.2691290546	-0.2264136968	0.1073835002	-0.07299668959	0.2664951962	0.1285647677	0.2118230516	-0.01071238948	-0.03270560076	-0.218433192	0.1705101023	-0.1319615515	-0.0610678328	0.218082211	-0.01959064527	0.3917350465	-0.05887345605	0.008869215315	-0.006617235542	-4.765632333e-14	2.498001805e-15	-1.748601264e-15	3.400058013e-16	-6.106226635e-16
summary_wm_p05	-0.1774506842	0.1514602065	0.08680962187	0.009155130583	0.2035074238	0.06281177022	-0.04753446055	0.1291884126	0.02317690404	0.05027294144	-0.06034459673	0.05600942815	0.04663636101	0.01260204646	0.0567561227	0.0483931018	-0.1326242262	0.0544309341	-0.08226982153	0.09385509559	-0.02047568625	0.0074813557	0.07430034847	0.100648808	-0.02665962915	-0.003654086845	0.08442176157	-0.1051083615	-0.07424025154	0.04021478043	-0.01415804678	-0.09810093161	0.03059436411	0.07808791412	-0.233193806	-0.2842575378	-0.06049263903	0.05509633084	0.1107407547	-0.04489046127	-0.04131734182	0.05500287555	0.2493892881	0.2034727049	-0.4459076396	0.3936491363	0.162245385	-0.3407407861	-0.004988658989	0.003803408733	-0.00406497104	-4.754530103e-14	1.062344657e-14	-4.711508961e-15	-8.326672685e-17	-8.326672685e-17
summary_wm_p95	0.0357669547	0.1367835632	0.08626360798	0.1811953869	0.1311711993	0.1453187382	-0.1645952473	0.07526501856	0.337270011	0.0748718553	0.1910847488	0.2411070727	-0.2992612516	-0.08200645392	0.1477144659	0.02429527366	0.02500375208	-0.1398997121	0.2244652597	0.2703798749	-0.1561660055	-0.00648620814	-0.2103708476	-0.00409473118	0.1153354551	-0.06713245647	0.1001791281	-0.1230493206	0.00936436729	-0.08023877583	-0.1998867151	0.01189869591	-0.2282184492	0.2096785329	0.03329462461	0.2300258021	-0.1808852663	0.02754476101	-0.004445236043	0.043876296	0.09920975229	0.05930422937	-0.01024979358	0.06539825392	-0.06080358686	-0.02532096282	-0.02474632016	0.1579511576	-0.02883218921	-0.0009012090988	4.154079953e-05	-7.771561172e-16	6.834810495e-16	1.665334537e-16	8.326672685e-17	2.775557562e-16
summary_wm_stdv	0.1996514978	-0.1294912957	-0.07718363539	0.03986256923	-0.1676143799	-0.02748687334	0.02735832506	-0.1019178773	0.06627426787	-0.03721968462	0.108208606	0.0481673393	-0.1276386684	-0.04226431139	-0.02103005947	-0.03154178155	0.09653704763	-0.07775562383	0.1307949618	-0.01754551573	0.01459139595	-0.06719261091	-0.09831506003	-0.1115206317	0.08263139371	0.002818248937	-0.03283797137	0.1345881025	-0.01660667002	-0.0860104212	0.07617154803	-0.03253200275	-0.06460231712	-0.2042380431	0.3057231262	0.2749168848	0.1931392731	0.2087770977	0.05758365721	-0.07315225071	0.08150681314	-0.1460172638	0.1070581817	0.1153179213	-0.06705445659	0.1429453738	0.175421185	-0.5808344811	0.07754324422	0.006420217852	-0.002135207784	-2.106648189e-14	7.556455461e-15	-1.880440248e-15	-1.665334537e-16	-1.665334537e-16
tpm_overlap_csf	-0.01448923489	0.2217360393	-0.1769054585	0.02129041723	-0.04710768427	-0.06307627932	-0.1469258334	-0.05639429177	0.0139193121	-0.1993568959	-0.127500756	0.1554390387	0.03881136434	0.1887667603	0.2107964977	-0.3290636561	0.03821092874	0.08180460517	-0.1077295209	-0.2528222546	0.1969012791	0.1055078751	-0.08611373763	-0.2343562348	0.0924584021	-0.2477387137	0.04783991361	-0.1867259178	-0.4363268434	-0.1805562841	-0.1257574709	0.01137044441	-0.07691059602	-0.1435477171	0.1139879422	-0.08261372218	-0.1078727312	-0.07916446464	-0.04050845276	0.07802742275	0.04077719147	0.03238070933	-0.00493083219	0.01848335987	-0.02514267094	-0.008802188463	-0.001127283012	0.002887449896	-0.002544159142	-0.000569445521	-0.000513186274	-2.498001805e-15	4.996003611e-16	-2.081668171e-16	-6.938893904e-17	-1.110223025e-16
tpm_overlap_gm	0.01294229881	-0.09844746493	0.06131676359	0.02881058967	-0.3019855154	-0.1316503784	-0.2404165197	-0.1176271692	0.008517937641	-0.02933271416	-0.3411076963	0.2132710027	-0.186643606	0.3155942788	-0.234085261	-0.1293085292	-0.08668678179	-0.176434093	0.2432607065	0.1141476696	-0.07943291998	-0.1247144539	0.1534986264	0.3557516864	-0.2475634967	0.03912370236	-0.07079004431	-0.173093892	-0.166868737	0.1013006294	0.09231582185	-0.06761029182	0.02592405646	0.01650095132	-0.01864966494	0.01588082852	-0.01820949867	-0.004158244216	-0.02556872464	0.02541007911	0.0304132172	0.004257888951	-0.02113562195	0.004269306333	-0.009760442111	0.00261296865	-0.008714136616	0.0006576786958	-0.007696443034	-0.0002681091834	-0.0001432274191	4.440892099e-16	2.220446049e-16	-2.775557562e-17	5.551115123e-17	-0
tpm_overlap_wm	0.02227176554	-0.1644359591	-0.00712482817	-0.06355156352	-0.1086246002	-0.08081417899	-0.2228455672	0.1542890648	0.2504430111	0.1986924082	-0.5826372909	0.01396494602	-0.07814260875	0.08485673669	0.1823876718	0.01701984495	-0.1545944194	-0.01863127476	-0.147969661	-0.07128086438	0.06747691843	0.1534919245	-0.1475099913	-0.2428139746	0.09331619406	0.04031482042	0.1391487647	0.1914314994	0.3538395097	0.009353905801	-0.06585401493	-0.06915886485	-0.05500748082	0.04572292731	-0.06580880793	0.00545271456	0.08492180931	0.05588908172	-0.01506271152	-0.04981073266	-0.01653795676	-0.02501167639	-0.01302142389	-0.04775208492	0.01651466486	0.02838945374	-0.005874725214	-0.008296327918	-0.000501661717	0.0003649275534	0.000466939215	2.248201625e-15	-6.800116026e-16	-8.326672685e-17	8.326672685e-17	-1.387778781e-17
wm2max	-0.1442829633	-0.1296123659	-0.005837511687	-0.03714382302	0.1217637362	0.04860049293	0.1671117648	0.03220888605	0.007296949555	-0.3607782417	-0.1814112789	-0.0005282052574	-0.1150410431	0.2232546292	0.05691204712	0.2026031868	0.2025927054	0.5732725774	0.3508125108	0.0879283352	0.01836199208	0.1886146365	-0.2542053597	0.1373025226	-0.01450611934	0.08481048224	0.04918749594	0.1008512846	-0.0299808596	-0.034032522	0.0228119887	-0.00451403707	0.007386996982	3.567089195e-05	0.003801907922	0.02105158425	0.01315021444	0.003739311373	-0.02349992252	-0.003693546965	0.01226226762	0.01331102749	-0.01050629024	-0.005865997133	-0.01015308592	0.001076707409	0.004531214772	-0.001938349366	-0.000364512623	7.545561776e-05	-0.0001032077491	9.714451465e-16	-2.220446049e-16	-1.526556659e-16	5.551115123e-17	-2.220446049e-16
