IQM	IQM_family	model	predictor	term	coefficient	SE	statistic	p_value	q_value	CI_low	CI_high	std_coefficient	n_observations	n_subjects	converged	status	exclusion_reason	fdr_family	exploratory	acquisition_variable
summary_gm_p95	intensity	C_full_SAR	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	10.56695579	5.599231987	1.887215214	0.05913138477	0.2207571698	-0.4073372416	21.54124883	0.4887916015	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Glaucoma	False	SAR
summary_gm_stdv	intensity	C_full_SAR	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	6.116795139	3.434179181	1.781152006	0.0748876217	0.2466886362	-0.6140723736	12.84766265	0.4949314089	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Glaucoma	False	SAR
summary_wm_k	intensity	C_full_SAR	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	0.06794113431	0.03728932683	1.821999485	0.06845506372	0.239592723	-0.005144603297	0.1410268719	0.5249763659	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Glaucoma	False	SAR
summary_wm_mad	intensity	C_full_SAR	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	2.996662647	2.287912526	1.309780252	0.1902701855	0.513785765	-1.487563505	7.480888798	0.401240562	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Glaucoma	False	SAR
summary_wm_mean	intensity	C_full_SAR	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-0.3986372749	4.268944295	-0.09338076287	0.9256010727	0.9938143202	-8.765614346	7.968339796	-0.0284895353	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Glaucoma	False	SAR
summary_wm_median	intensity	C_full_SAR	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-2.808611676	3.727936279	-0.7533958377	0.4512120832	0.7656932322	-10.11523252	4.498009168	-0.2313155976	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Glaucoma	False	SAR
summary_wm_p05	intensity	C_full_SAR	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-1.178200014	8.700033776	-0.1354247632	0.8922760463	0.9938143202	-18.22995288	15.87355285	-0.04179192495	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Glaucoma	False	SAR
summary_wm_p95	intensity	C_full_SAR	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	6.423727882	2.019819581	3.180347365	0.001470986084	0.02973222331	2.464954248	10.38250152	0.796275579	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Glaucoma	False	SAR
summary_wm_stdv	intensity	C_full_SAR	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	1.988660741	2.790723819	0.7125967563	0.4760953195	0.7728705435	-3.481057435	7.458378918	0.2205847222	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Glaucoma	False	SAR
tpm_overlap_csf	morphology / tissue	C_full_SAR	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-0.001618707764	0.003869052665	-0.4183731534	0.6756743119	0.9459440367	-0.009201911642	0.005964496114	-0.1132857161	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Glaucoma	False	SAR
tpm_overlap_gm	morphology / tissue	C_full_SAR	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-0.005052053038	0.002397590404	-2.107137662	0.03510564855	0.1787196653	-0.009751243878	-0.0003528621972	-0.6141914798	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Glaucoma	False	SAR
tpm_overlap_wm	morphology / tissue	C_full_SAR	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-0.006627082762	0.003128061336	-2.118591054	0.03412504243	0.1787196653	-0.01275797032	-0.0004961952026	-0.6215882137	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Glaucoma	False	SAR
wm2max	intensity	C_full_SAR	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-0.02419456094	0.01857231205	-1.302722078	0.1926696619	0.513785765	-0.06059562366	0.01220650179	-0.3613137773	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Glaucoma	False	SAR
cjv	contrast	C_full_SAR	SAR	sar	3.786815719	1.184154917	3.197905667	0.001384295556	0.00861339457	1.46591473	6.107716708	0.2400246419	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
cnr	contrast	C_full_SAR	SAR	sar	-10.39298018	2.844800802	-3.653324399	0.0002588668448	0.002070934758	-15.9686873	-4.817273066	-0.2145572245	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
efc	entropy / information	C_full_SAR	SAR	sar	3.235010726	0.4740179958	6.82465804	8.813500076e-12	4.935560042e-10	2.305952527	4.164068926	0.3768694377	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
fber	entropy / information	C_full_SAR	SAR	sar	-484998.4263	93434.74927	-5.190771422	2.094245933e-07	3.909259074e-06	-668127.1698	-301869.6829	-0.4225226324	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
fwhm_avg	smoothness / sharpness	C_full_SAR	SAR	sar	6.684268999	2.798579673	2.388450493	0.01691958774	0.04703128342	1.199153633	12.16938437	0.16832863	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
fwhm_x	smoothness / sharpness	C_full_SAR	SAR	sar	6.531416825	2.681387007	2.435835188	0.01485745225	0.04703128342	1.275994863	11.78683879	0.1679036545	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
fwhm_y	smoothness / sharpness	C_full_SAR	SAR	sar	7.73282616	3.447248309	2.243188035	0.02488469155	0.05806428027	0.9763436288	14.48930869	0.1709964996	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
fwhm_z	smoothness / sharpness	C_full_SAR	SAR	sar	5.765936274	2.651643466	2.174476451	0.02966937204	0.06280427472	0.5688105808	10.96306197	0.1406183064	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
icvs_csf	morphology / tissue	C_full_SAR	SAR	sar	-0.2262548307	0.09532908106	-2.373408284	0.0176247696	0.04703128342	-0.4130963962	-0.03941326515	-0.1615485928	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
icvs_gm	morphology / tissue	C_full_SAR	SAR	sar	-0.1914715206	0.08012490623	-2.38966296	0.01686384065	0.04703128342	-0.348513451	-0.03442959009	-0.1302751859	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
icvs_wm	morphology / tissue	C_full_SAR	SAR	sar	0.4245021789	0.09890901412	4.291845215	1.771944545e-05	0.000198457789	0.2306440735	0.6183602844	0.2776785731	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
inu_med	homogeneity / bias field	C_full_SAR	SAR	sar	5.436240641	1.122955531	4.841011503	1.291798937e-06	1.808518511e-05	3.235288245	7.637193037	0.4105037035	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
inu_range	homogeneity / bias field	C_full_SAR	SAR	sar	5.603075929	1.002233642	5.590588557	2.26301233e-08	6.336434523e-07	3.638734087	7.567417771	0.4747615789	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
qi_2	artifact	C_full_SAR	SAR	sar	0.001519298257	0.01102600017	0.1377923303	0.8904045461	0.9233824922	-0.02009126497	0.02312986148	0.01215604267	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
rpve_csf	morphology / tissue	C_full_SAR	SAR	sar	3.518199275	1.838778566	1.913334939	0.05570518763	0.09453001538	-0.08574048999	7.12213904	0.02565674298	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
rpve_gm	morphology / tissue	C_full_SAR	SAR	sar	2.765270654	1.935359034	1.428815328	0.1530573187	0.2255581539	-1.02796335	6.558504659	0.02010632847	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
rpve_wm	morphology / tissue	C_full_SAR	SAR	sar	3.03028659	1.957811262	1.547793012	0.1216721396	0.1841524275	-0.8069529731	6.867526153	0.02214242505	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
snr_csf	signal / SNR	C_full_SAR	SAR	sar	-0.3535114979	1.856775587	-0.1903899967	0.8490035358	0.8970603397	-3.992724776	3.28570178	-0.0108126537	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
snr_gm	signal / SNR	C_full_SAR	SAR	sar	-18.80246208	7.922971982	-2.373157715	0.01763673128	0.04703128342	-34.33120182	-3.273722348	-0.1439196277	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
snr_total	signal / SNR	C_full_SAR	SAR	sar	-15.7870476	7.159038319	-2.205191101	0.02744068736	0.06146713968	-29.81850486	-1.755590327	-0.1184727845	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
snr_wm	signal / SNR	C_full_SAR	SAR	sar	-29.66410614	14.38911704	-2.061565421	0.03924912901	0.07326504083	-57.86625731	-1.461954959	-0.09813127391	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
snrd_csf	signal / SNR	C_full_SAR	SAR	sar	-280.9214356	323.7400401	-0.8677376931	0.3855379461	0.423335784	-915.4402545	353.5973834	-0.07793815163	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
snrd_gm	signal / SNR	C_full_SAR	SAR	sar	-571.6918832	628.9548897	-0.9089553044	0.3633737191	0.4069785654	-1804.420815	661.0370485	-0.08261077159	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
snrd_total	signal / SNR	C_full_SAR	SAR	sar	-544.5916753	597.6197599	-0.9112678526	0.3621542604	0.4069785654	-1715.904881	626.7215306	-0.0827328871	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
snrd_wm	signal / SNR	C_full_SAR	SAR	sar	-774.1529402	841.6442894	-0.9198101263	0.3576719907	0.4069785654	-2423.745435	875.4395549	-0.0836359213	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
summary_bg_k	intensity	C_full_SAR	SAR	sar	-69974.92263	35083.84624	-1.994505453	0.04609684465	0.08066947815	-138737.9977	-1211.847566	-0.2051853821	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
summary_bg_mad	intensity	C_full_SAR	SAR	sar	76.87677801	54.92562902	1.399652209	0.1616174914	0.226264488	-30.77547669	184.5290327	0.1318555795	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
summary_bg_mean	intensity	C_full_SAR	SAR	sar	386.425487	97.10289432	3.979546539	6.904684314e-05	0.0006444372026	196.1073113	576.7436626	0.3414764597	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
summary_bg_median	intensity	C_full_SAR	SAR	sar	51.85267638	37.04682923	1.399652209	0.1616174914	0.226264488	-20.75777465	124.4631274	0.1318555795	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
summary_bg_p95	intensity	C_full_SAR	SAR	sar	864.2391735	316.5402167	2.730266576	0.006328313071	0.02588863944	243.8317492	1484.646598	0.252404107	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
summary_bg_stdv	intensity	C_full_SAR	SAR	sar	1157.429156	394.9969562	2.930222974	0.003387188587	0.01580688007	383.2493477	1931.608964	0.221103035	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
summary_csf_k	intensity	C_full_SAR	SAR	sar	-1.888630375	1.967985587	-0.959676934	0.3372178356	0.4017914637	-5.745811248	1.968550499	-0.05713767269	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
summary_csf_mad	intensity	C_full_SAR	SAR	sar	-3.506123352	129.7799688	-0.02701590535	0.978447048	0.978447048	-257.870188	250.8579413	-0.001344199254	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
summary_csf_mean	intensity	C_full_SAR	SAR	sar	353.7031197	336.4596983	1.051249589	0.293143973	0.3568709237	-305.7457712	1013.152011	0.05139141126	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
summary_csf_median	intensity	C_full_SAR	SAR	sar	414.7877685	385.6670718	1.075507345	0.2821476455	0.3511170699	-341.1058023	1170.681339	0.051344649	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
summary_csf_p05	intensity	C_full_SAR	SAR	sar	9.211955805	266.9132754	0.03451291732	0.9724681419	0.978447048	-513.9284509	532.3523625	0.001654619068	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
summary_csf_p95	intensity	C_full_SAR	SAR	sar	683.2416047	326.6956959	2.091370083	0.03649490182	0.07047291386	42.9298069	1323.553402	0.101147374	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
summary_csf_stdv	intensity	C_full_SAR	SAR	sar	306.3953057	102.9561883	2.975977556	0.002920562356	0.01486831745	104.6048846	508.1857268	0.1121104532	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
summary_gm_k	intensity	C_full_SAR	SAR	sar	6.654703314	6.063704855	1.097464912	0.2724382111	0.3467395414	-5.229939814	18.53934644	0.1025009292	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
summary_gm_mad	intensity	C_full_SAR	SAR	sar	150.1418201	86.49012074	1.735941848	0.08257411728	0.1360044285	-19.3757016	319.6593417	0.146897748	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
summary_gm_mean	intensity	C_full_SAR	SAR	sar	195.2265589	152.7167854	1.278356916	0.2011236078	0.2636424015	-104.0928404	494.5459581	0.07526869888	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
summary_gm_median	intensity	C_full_SAR	SAR	sar	248.4786525	154.9230521	1.60388431	0.1087395559	0.1691504204	-55.16495001	552.122255	0.09946344589	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
summary_gm_p05	intensity	C_full_SAR	SAR	sar	-720.4711774	334.8008866	-2.151939276	0.03140213736	0.06280427472	-1376.668857	-64.27349767	-0.1164464414	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
summary_gm_p95	intensity	C_full_SAR	SAR	sar	799.8237827	299.7234377	2.668539334	0.007618185783	0.02844122692	212.3766395	1387.270926	0.1695709921	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
summary_gm_stdv	intensity	C_full_SAR	SAR	sar	493.7320789	181.3292061	2.722849173	0.00647215986	0.02588863944	138.3333655	849.1307923	0.1831031551	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
summary_wm_k	intensity	C_full_SAR	SAR	sar	7.339027601	2.414207016	3.03993301	0.002366307756	0.01325132343	2.607268798	12.0707864	0.259913527	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
summary_wm_mad	intensity	C_full_SAR	SAR	sar	248.3716031	110.5330917	2.24703389	0.0246378613	0.05806428027	31.73072423	465.0124821	0.1524236365	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
summary_wm_mean	intensity	C_full_SAR	SAR	sar	-203.4617962	159.6240133	-1.274631504	0.2024397011	0.2636424015	-516.3191133	109.3955209	-0.06664594599	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
summary_wm_median	intensity	C_full_SAR	SAR	sar	-357.6406556	165.9038443	-2.155710479	0.03110627942	0.06280427472	-682.8062152	-32.47509591	-0.135003027	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
summary_wm_p05	intensity	C_full_SAR	SAR	sar	-307.6556293	237.0742606	-1.297718396	0.1943841198	0.2636424015	-772.3126417	157.0013831	-0.05001745849	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
summary_wm_p95	intensity	C_full_SAR	SAR	sar	362.8154582	156.7828339	2.314127441	0.02066073258	0.05259095567	55.52675038	670.104166	0.2061320139	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
summary_wm_stdv	intensity	C_full_SAR	SAR	sar	185.0763347	108.4870064	1.705976973	0.08801236706	0.1408197873	-27.55429059	397.7069601	0.0940912032	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
tpm_overlap_csf	morphology / tissue	C_full_SAR	SAR	sar	0.4954832482	0.1907956267	2.596931894	0.009406057213	0.03292120025	0.1215306915	0.869435805	0.1589348305	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
tpm_overlap_gm	morphology / tissue	C_full_SAR	SAR	sar	0.2562174126	0.1277113504	2.006222719	0.04483249101	0.08066947815	0.005907765405	0.5065270598	0.1427670317	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
tpm_overlap_wm	morphology / tissue	C_full_SAR	SAR	sar	0.03731730198	0.1253184417	0.2977798118	0.7658712238	0.8247843949	-0.2083023303	0.2829369343	0.01604257271	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
wm2max	intensity	C_full_SAR	SAR	sar	-3.708134939	1.052996563	-3.521507164	0.0004291010729	0.00300370751	-5.771970278	-1.6442996	-0.2538082351	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_acquisition	False	SAR
cjv	contrast	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	0.06172077342	0.03337343461	1.849398306	0.06440031992	0.1717341865	-0.003689956453	0.1271315033	0.8535512767	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
cnr	contrast	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-0.2856992004	0.09874530905	-2.893293901	0.00381224391	0.03558094316	-0.4792364498	-0.09216195106	-1.286852189	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
efc	entropy / information	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-0.01135968176	0.01069091561	-1.062554618	0.2879839765	0.5615113969	-0.03231349131	0.0095941278	-0.2887340195	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
fber	entropy / information	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	2354.193409	2275.245511	1.034698628	0.3008096769	0.5615113969	-2105.205848	6813.592666	0.4474745955	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
fwhm_avg	smoothness / sharpness	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-0.2587635607	0.09334295212	-2.772181026	0.005568206129	0.0389774429	-0.4417123851	-0.07581473637	-1.421751797	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
fwhm_x	smoothness / sharpness	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-0.206670712	0.09299902468	-2.222289026	0.0262637793	0.09192322756	-0.3889454509	-0.024395973	-1.159173065	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
fwhm_y	smoothness / sharpness	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-0.3314456967	0.1030699924	-3.215734172	0.001301112933	0.03303399704	-0.5334591697	-0.1294322237	-1.599108587	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
fwhm_z	smoothness / sharpness	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-0.2371153362	0.09927896021	-2.388374493	0.01692308748	0.07289945377	-0.4316985226	-0.04253214978	-1.261677234	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
icvs_csf	morphology / tissue	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	0.002814031875	0.003306855204	0.850969184	0.3947864712	0.647280578	-0.003667285227	0.009295348977	0.4383801981	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
icvs_gm	morphology / tissue	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-0.006570934458	0.002938400481	-2.23622835	0.02533681708	0.09192322756	-0.01233009357	-0.0008117753438	-0.9754415436	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
icvs_wm	morphology / tissue	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	0.003693629507	0.003011418946	1.226541233	0.2199950687	0.4738355325	-0.00220864317	0.009595902184	0.5271477698	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
inu_med	homogeneity / bias field	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	0.02135198055	0.0256165752	0.8335220608	0.4045503613	0.647280578	-0.02885558425	0.07155954536	0.3517816399	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
inu_range	homogeneity / bias field	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	0.01767218073	0.02049914901	0.8620933833	0.3886361322	0.647280578	-0.02250541305	0.05784977451	0.3267050137	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
qi_2	artifact	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	1.056529727e-05	0.0002765505154	0.03820386035	0.969525143	0.969525143	-0.0005314637528	0.0005525943473	0.01844367643	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
rpve_csf	morphology / tissue	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	0.1526211308	0.2899156318	0.5264329138	0.5985874521	0.7449088293	-0.4156030661	0.7208453277	0.2428355989	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
rpve_gm	morphology / tissue	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	0.1210233011	0.2907293433	0.4162748065	0.6772089256	0.7739530579	-0.448795741	0.6908423433	0.1919909337	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
rpve_wm	morphology / tissue	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	0.1240234826	0.2902545768	0.4272920826	0.6691665988	0.7739530579	-0.4448650342	0.6929119994	0.1977251888	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
snr_csf	signal / SNR	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	0.05078266108	0.07006779113	0.7247646923	0.4685963998	0.7092269835	-0.08654768602	0.1881130082	0.3388915985	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
snr_gm	signal / SNR	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-0.5735135388	0.2827517539	-2.028328846	0.04252669676	0.1323052788	-1.127696793	-0.01933028459	-0.957779588	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
snr_total	signal / SNR	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-0.8317811626	0.3084509834	-2.696639685	0.007004301401	0.04358231983	-1.436333981	-0.2272283441	-1.361894154	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
snr_wm	signal / SNR	C_full_TxRefAmp	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-1.980410525	0.7131973278	-2.776805868	0.005489595634	0.0389774429	-3.378251601	-0.5825694484	-1.429380962	127	79	True	ok	excluded 6/133 rows with missing ['tx_ref_amp']; no other rows were removed	model_C_TxRefAmp_Data_ON	False	TxRefAmp
