participant_id	session_id	fmri_number	destination	status	method	reason	n_events	scan_info	stim_order	already_existed
sub-012	ses-01	4		failed_no_bids_match	canonical_paradigm	expected one matching non-phase BOLD sidecar, found 2	25	/project/def-amirs/raw_original/Control/SUBC12-Session1-2023JUL12/SUBC12_Session01_2023JUL12_Matlab/2-Grating/Results/July-12-2023_10-41-26_AM__scan_info_for_subject_SUBC12__selected_run_is_5__fmri_number_is4.mat	/project/def-amirs/raw_original/Control/SUBC12-Session1-2023JUL12/SUBC12_Session01_2023JUL12_Matlab/2-Grating/Results/fMRI_4.mat	False
sub-012	ses-01	5		failed_no_bids_match	strict_runs_random	expected one matching non-phase BOLD sidecar, found 0	25	/project/def-amirs/raw_original/Control/SUBC12-Session1-2023JUL12/SUBC12_Session01_2023JUL12_Matlab/2-Grating/Results/July-12-2023_10-45-49_AM__scan_info_for_subject_SUBC12__selected_run_is_3__fmri_number_is5.mat	/project/def-amirs/raw_original/Control/SUBC12-Session1-2023JUL12/SUBC12_Session01_2023JUL12_Matlab/2-Grating/Results/fMRI_5.mat	False
sub-012	ses-02	1	sub-012/ses-02/func/sub-012_ses-02_task-fmri_run-05_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12-Session2_2024JAN09_MATLAB/2-Grating/Results/January-09-2024_11-29-37_AM__scan_info_for_subject_SUBC12__selected_run_is_1__fmri_number_is1.mat	/project/def-amirs/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12-Session2_2024JAN09_MATLAB/2-Grating/Results/fMRI_1.mat	False
sub-012	ses-02	2	sub-012/ses-02/func/sub-012_ses-02_task-fmri_run-07_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12-Session2_2024JAN09_MATLAB/2-Grating/Results/January-09-2024_11-33-58_AM__scan_info_for_subject_SUBC12-session2__selected_run_is_4__fmri_number_is2.mat	/project/def-amirs/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12-Session2_2024JAN09_MATLAB/2-Grating/Results/fMRI_2.mat	False
sub-012	ses-02	3	sub-012/ses-02/func/sub-012_ses-02_task-fmri_run-01_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12-Session2_2024JAN09_MATLAB/2-Grating/Results/January-09-2024_11-38-09_AM__scan_info_for_subject_SUBC12_Session1__selected_run_is_2__fmri_number_is3.mat	/project/def-amirs/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12-Session2_2024JAN09_MATLAB/2-Grating/Results/fMRI_3.mat	False
sub-012	ses-02	4	sub-012/ses-02/func/sub-012_ses-02_task-fmri_run-03_events.tsv	written	strict_runs_random	actual triggerTimes + recorded paradigm + matching stimulus order; no default TR or synthesized timing; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12-Session2_2024JAN09_MATLAB/2-Grating/Results/January-09-2024_11-42-16_AM__scan_info_for_subject_SUBC12_session01__selected_run_is_5__fmri_number_is4.mat	/project/def-amirs/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12-Session2_2024JAN09_MATLAB/2-Grating/Results/fMRI_4.mat	False
sub-013	ses-01	1	sub-013/ses-01/func/sub-013_ses-01_task-fmri_run-05_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC13-Session1-2023JUL17/SUBC13_Session01_2023JUL17_Matlab/2-Grating/Results/July-17-2023_10-46-19_AM__scan_info_for_subject_13__selected_run_is_1__fmri_number_is1.mat	/project/def-amirs/raw_original/Control/SUBC13-Session1-2023JUL17/SUBC13_Session01_2023JUL17_Matlab/2-Grating/Results/fMRI_1.mat	False
sub-013	ses-01	2		failed	cardinality	scan=0, stim=1, workspace=1	0		/project/def-amirs/raw_original/Control/SUBC13-Session1-2023JUL17/SUBC13_Session01_2023JUL17_Matlab/2-Grating/Results/fMRI_2.mat	False
sub-013	ses-01	3	sub-013/ses-01/func/sub-013_ses-01_task-fmri_run-01_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC13-Session1-2023JUL17/SUBC13_Session01_2023JUL17_Matlab/2-Grating/Results/July-17-2023_10-58-04_AM__scan_info_for_subject_subc13__selected_run_is_2__fmri_number_is3.mat	/project/def-amirs/raw_original/Control/SUBC13-Session1-2023JUL17/SUBC13_Session01_2023JUL17_Matlab/2-Grating/Results/fMRI_3.mat	False
sub-013	ses-01	4	sub-013/ses-01/func/sub-013_ses-01_task-fmri_run-03_events.tsv	skipped_existing	strict_runs_random	actual triggerTimes + recorded paradigm + matching stimulus order; no default TR or synthesized timing; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC13-Session1-2023JUL17/SUBC13_Session01_2023JUL17_Matlab/2-Grating/Results/July-17-2023_11-02-09_AM__scan_info_for_subject_subc13__selected_run_is_5__fmri_number_is4.mat	/project/def-amirs/raw_original/Control/SUBC13-Session1-2023JUL17/SUBC13_Session01_2023JUL17_Matlab/2-Grating/Results/fMRI_4.mat	True
sub-013	ses-01	1	sub-013/ses-01/func/sub-013_ses-01_task-fmri_run-05_events.tsv	skipped_existing	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC13-Session1-2023JUL17/SUBC13_Session01_2023JUL17_Matlab/SUBC13_Session01_2023JUL17_Matlab/2-Grating/Results/July-17-2023_10-46-19_AM__scan_info_for_subject_13__selected_run_is_1__fmri_number_is1.mat	/project/def-amirs/raw_original/Control/SUBC13-Session1-2023JUL17/SUBC13_Session01_2023JUL17_Matlab/SUBC13_Session01_2023JUL17_Matlab/2-Grating/Results/fMRI_1.mat	True
sub-013	ses-01	2		failed	cardinality	scan=0, stim=1, workspace=1	0		/project/def-amirs/raw_original/Control/SUBC13-Session1-2023JUL17/SUBC13_Session01_2023JUL17_Matlab/SUBC13_Session01_2023JUL17_Matlab/2-Grating/Results/fMRI_2.mat	False
sub-013	ses-01	3	sub-013/ses-01/func/sub-013_ses-01_task-fmri_run-01_events.tsv	skipped_existing	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC13-Session1-2023JUL17/SUBC13_Session01_2023JUL17_Matlab/SUBC13_Session01_2023JUL17_Matlab/2-Grating/Results/July-17-2023_10-58-04_AM__scan_info_for_subject_subc13__selected_run_is_2__fmri_number_is3.mat	/project/def-amirs/raw_original/Control/SUBC13-Session1-2023JUL17/SUBC13_Session01_2023JUL17_Matlab/SUBC13_Session01_2023JUL17_Matlab/2-Grating/Results/fMRI_3.mat	True
sub-013	ses-01	4	sub-013/ses-01/func/sub-013_ses-01_task-fmri_run-03_events.tsv	skipped_existing	strict_runs_random	actual triggerTimes + recorded paradigm + matching stimulus order; no default TR or synthesized timing; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC13-Session1-2023JUL17/SUBC13_Session01_2023JUL17_Matlab/SUBC13_Session01_2023JUL17_Matlab/2-Grating/Results/July-17-2023_11-02-09_AM__scan_info_for_subject_subc13__selected_run_is_5__fmri_number_is4.mat	/project/def-amirs/raw_original/Control/SUBC13-Session1-2023JUL17/SUBC13_Session01_2023JUL17_Matlab/SUBC13_Session01_2023JUL17_Matlab/2-Grating/Results/fMRI_4.mat	True
sub-014	ses-01	1	sub-014/ses-01/func/sub-014_ses-01_task-fmri_run-05_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC14-Session1-2023JUL19/SUBC14_Session01_2023JUL19_Matlab/2-Grating/Results/July-19-2023_ 1-46-16_PM__scan_info_for_subject_c14__selected_run_is_1__fmri_number_is1.mat	/project/def-amirs/raw_original/Control/SUBC14-Session1-2023JUL19/SUBC14_Session01_2023JUL19_Matlab/2-Grating/Results/fMRI_1.mat	False
sub-014	ses-01	2	sub-014/ses-01/func/sub-014_ses-01_task-fmri_run-07_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC14-Session1-2023JUL19/SUBC14_Session01_2023JUL19_Matlab/2-Grating/Results/July-19-2023_ 1-50-55_PM__scan_info_for_subject_c14__selected_run_is_4__fmri_number_is2.mat	/project/def-amirs/raw_original/Control/SUBC14-Session1-2023JUL19/SUBC14_Session01_2023JUL19_Matlab/2-Grating/Results/fMRI_2.mat	False
sub-014	ses-01	3	sub-014/ses-01/func/sub-014_ses-01_task-fmri_run-01_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC14-Session1-2023JUL19/SUBC14_Session01_2023JUL19_Matlab/2-Grating/Results/July-19-2023_ 1-56-33_PM__scan_info_for_subject_c14__selected_run_is_2__fmri_number_is3.mat	/project/def-amirs/raw_original/Control/SUBC14-Session1-2023JUL19/SUBC14_Session01_2023JUL19_Matlab/2-Grating/Results/fMRI_3.mat	False
sub-014	ses-01	4	sub-014/ses-01/func/sub-014_ses-01_task-fmri_run-03_events.tsv	skipped_existing	strict_runs_random	actual triggerTimes + recorded paradigm + matching stimulus order; no default TR or synthesized timing; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC14-Session1-2023JUL19/SUBC14_Session01_2023JUL19_Matlab/2-Grating/Results/July-19-2023_ 2-00-59_PM__scan_info_for_subject_c14__selected_run_is_5__fmri_number_is4.mat	/project/def-amirs/raw_original/Control/SUBC14-Session1-2023JUL19/SUBC14_Session01_2023JUL19_Matlab/2-Grating/Results/fMRI_4.mat	True
sub-015	ses-01	1	sub-015/ses-01/func/sub-015_ses-01_task-fmri_run-05_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC15-Session1-2023AUG07/subC015-Session01_2023AUG07_Matlab/2-Grating/Results/August-07-2023_ 9-56-35_AM__scan_info_for_subject_015__selected_run_is_1__fmri_number_is1.mat	/project/def-amirs/raw_original/Control/SUBC15-Session1-2023AUG07/subC015-Session01_2023AUG07_Matlab/2-Grating/Results/fMRI_1.mat	False
sub-015	ses-01	2	sub-015/ses-01/func/sub-015_ses-01_task-fmri_run-07_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC15-Session1-2023AUG07/subC015-Session01_2023AUG07_Matlab/2-Grating/Results/August-07-2023_10-01-58_AM__scan_info_for_subject_015__selected_run_is_4__fmri_number_is2.mat	/project/def-amirs/raw_original/Control/SUBC15-Session1-2023AUG07/subC015-Session01_2023AUG07_Matlab/2-Grating/Results/fMRI_2.mat	False
sub-015	ses-01	3	sub-015/ses-01/func/sub-015_ses-01_task-fmri_run-01_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC15-Session1-2023AUG07/subC015-Session01_2023AUG07_Matlab/2-Grating/Results/August-07-2023_10-07-22_AM__scan_info_for_subject_015__selected_run_is_2__fmri_number_is3.mat	/project/def-amirs/raw_original/Control/SUBC15-Session1-2023AUG07/subC015-Session01_2023AUG07_Matlab/2-Grating/Results/fMRI_3.mat	False
sub-015	ses-01	4	sub-015/ses-01/func/sub-015_ses-01_task-fmri_run-03_events.tsv	skipped_existing	strict_runs_random	actual triggerTimes + recorded paradigm + matching stimulus order; no default TR or synthesized timing; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC15-Session1-2023AUG07/subC015-Session01_2023AUG07_Matlab/2-Grating/Results/August-07-2023_10-11-45_AM__scan_info_for_subject_015__selected_run_is_5__fmri_number_is4.mat	/project/def-amirs/raw_original/Control/SUBC15-Session1-2023AUG07/subC015-Session01_2023AUG07_Matlab/2-Grating/Results/fMRI_4.mat	True
sub-015	ses-02	1	sub-015/ses-02/func/sub-015_ses-02_task-fmri_run-05_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC15_Session02_2024FEB08/SUBC15_SESSION02_2024FEB8_MATLAB/2-Grating/Results/February-08-2024_ 4-43-49_PM__scan_info_for_subject_SUBC15_Session2__selected_run_is_1__fmri_number_is1.mat	/project/def-amirs/raw_original/Control/SUBC15_Session02_2024FEB08/SUBC15_SESSION02_2024FEB8_MATLAB/2-Grating/Results/fMRI_1.mat	False
sub-015	ses-02	2	sub-015/ses-02/func/sub-015_ses-02_task-fmri_run-07_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC15_Session02_2024FEB08/SUBC15_SESSION02_2024FEB8_MATLAB/2-Grating/Results/February-08-2024_ 4-48-10_PM__scan_info_for_subject_SUBC15-session2__selected_run_is_4__fmri_number_is2.mat	/project/def-amirs/raw_original/Control/SUBC15_Session02_2024FEB08/SUBC15_SESSION02_2024FEB8_MATLAB/2-Grating/Results/fMRI_2.mat	False
sub-015	ses-02	3	sub-015/ses-02/func/sub-015_ses-02_task-fmri_run-01_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC15_Session02_2024FEB08/SUBC15_SESSION02_2024FEB8_MATLAB/2-Grating/Results/February-08-2024_ 4-53-59_PM__scan_info_for_subject_SUBC15-session2__selected_run_is_2__fmri_number_is3.mat	/project/def-amirs/raw_original/Control/SUBC15_Session02_2024FEB08/SUBC15_SESSION02_2024FEB8_MATLAB/2-Grating/Results/fMRI_3.mat	False
sub-015	ses-02	4	sub-015/ses-02/func/sub-015_ses-02_task-fmri_run-03_events.tsv	written	strict_runs_random	actual triggerTimes + recorded paradigm + matching stimulus order; no default TR or synthesized timing; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC15_Session02_2024FEB08/SUBC15_SESSION02_2024FEB8_MATLAB/2-Grating/Results/February-08-2024_ 4-58-11_PM__scan_info_for_subject_SUBC15-session2__selected_run_is_5__fmri_number_is4.mat	/project/def-amirs/raw_original/Control/SUBC15_Session02_2024FEB08/SUBC15_SESSION02_2024FEB8_MATLAB/2-Grating/Results/fMRI_4.mat	False
sub-016	ses-01	1	sub-016/ses-01/func/sub-016_ses-01_task-fmri_run-05_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC16-Session1-2023AUG08/SUBC16_Session01_2023AUG08_Matlab/2-Grating/Results/August-08-2023_ 2-45-40_PM__scan_info_for_subject_cc16__selected_run_is_1__fmri_number_is1.mat	/project/def-amirs/raw_original/Control/SUBC16-Session1-2023AUG08/SUBC16_Session01_2023AUG08_Matlab/2-Grating/Results/fMRI_1.mat	False
sub-016	ses-01	2	sub-016/ses-01/func/sub-016_ses-01_task-fmri_run-07_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC16-Session1-2023AUG08/SUBC16_Session01_2023AUG08_Matlab/2-Grating/Results/August-08-2023_ 2-50-36_PM__scan_info_for_subject_c16__selected_run_is_4__fmri_number_is2.mat	/project/def-amirs/raw_original/Control/SUBC16-Session1-2023AUG08/SUBC16_Session01_2023AUG08_Matlab/2-Grating/Results/fMRI_2.mat	False
sub-016	ses-01	3	sub-016/ses-01/func/sub-016_ses-01_task-fmri_run-01_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC16-Session1-2023AUG08/SUBC16_Session01_2023AUG08_Matlab/2-Grating/Results/August-08-2023_ 2-56-14_PM__scan_info_for_subject_c16__selected_run_is_2__fmri_number_is3.mat	/project/def-amirs/raw_original/Control/SUBC16-Session1-2023AUG08/SUBC16_Session01_2023AUG08_Matlab/2-Grating/Results/fMRI_3.mat	False
sub-016	ses-01	4	sub-016/ses-01/func/sub-016_ses-01_task-fmri_run-03_events.tsv	skipped_existing	strict_runs_random	actual triggerTimes + recorded paradigm + matching stimulus order; no default TR or synthesized timing; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC16-Session1-2023AUG08/SUBC16_Session01_2023AUG08_Matlab/2-Grating/Results/August-08-2023_ 3-00-35_PM__scan_info_for_subject_c16__selected_run_is_5__fmri_number_is4.mat	/project/def-amirs/raw_original/Control/SUBC16-Session1-2023AUG08/SUBC16_Session01_2023AUG08_Matlab/2-Grating/Results/fMRI_4.mat	True
sub-016	ses-02	1		failed_no_bids_match	canonical_paradigm	expected one matching non-phase BOLD sidecar, found 2	25	/project/def-amirs/raw_original/Control/SUBC16-SESSION2-2024FEB07/SUBC016-Session02-2023FEB07_MATLAB/2-Grating/Results/February-07-2024_ 9-38-43_AM__scan_info_for_subject_c16__selected_run_is_1__fmri_number_is1.mat	/project/def-amirs/raw_original/Control/SUBC16-SESSION2-2024FEB07/SUBC016-Session02-2023FEB07_MATLAB/2-Grating/Results/fMRI_1.mat	False
sub-016	ses-02	2	sub-016/ses-02/func/sub-016_ses-02_task-fmri_run-01_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC16-SESSION2-2024FEB07/SUBC016-Session02-2023FEB07_MATLAB/2-Grating/Results/February-07-2024_ 9-43-02_AM__scan_info_for_subject_SUBC16-session2__selected_run_is_4__fmri_number_is2.mat	/project/def-amirs/raw_original/Control/SUBC16-SESSION2-2024FEB07/SUBC016-Session02-2023FEB07_MATLAB/2-Grating/Results/fMRI_2.mat	False
sub-016	ses-02	3	sub-016/ses-02/func/sub-016_ses-02_task-fmri_run-03_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC16-SESSION2-2024FEB07/SUBC016-Session02-2023FEB07_MATLAB/2-Grating/Results/February-07-2024_ 9-47-43_AM__scan_info_for_subject_SUBC16-session2__selected_run_is_2__fmri_number_is3.mat	/project/def-amirs/raw_original/Control/SUBC16-SESSION2-2024FEB07/SUBC016-Session02-2023FEB07_MATLAB/2-Grating/Results/fMRI_3.mat	False
sub-016	ses-02	4	sub-016/ses-02/func/sub-016_ses-02_task-fmri_run-05_events.tsv	written	strict_runs_random	actual triggerTimes + recorded paradigm + matching stimulus order; no default TR or synthesized timing; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC16-SESSION2-2024FEB07/SUBC016-Session02-2023FEB07_MATLAB/2-Grating/Results/February-07-2024_ 9-53-38_AM__scan_info_for_subject_SUBC16-session2__selected_run_is_5__fmri_number_is4.mat	/project/def-amirs/raw_original/Control/SUBC16-SESSION2-2024FEB07/SUBC016-Session02-2023FEB07_MATLAB/2-Grating/Results/fMRI_4.mat	False
sub-017	ses-01	1	sub-017/ses-01/func/sub-017_ses-01_task-fmri_run-05_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC17-Session1-2023AUG18/SUBC17_Control_Session01_2023AUG18_MATLAB/2-Grating/Results/August-18-2023_ 3-12-59_PM__scan_info_for_subject_SUBC17__selected_run_is_1__fmri_number_is1.mat	/project/def-amirs/raw_original/Control/SUBC17-Session1-2023AUG18/SUBC17_Control_Session01_2023AUG18_MATLAB/2-Grating/Results/fMRI_1.mat	False
sub-017	ses-01	2	sub-017/ses-01/func/sub-017_ses-01_task-fmri_run-07_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC17-Session1-2023AUG18/SUBC17_Control_Session01_2023AUG18_MATLAB/2-Grating/Results/August-18-2023_ 3-17-23_PM__scan_info_for_subject_c17__selected_run_is_4__fmri_number_is2.mat	/project/def-amirs/raw_original/Control/SUBC17-Session1-2023AUG18/SUBC17_Control_Session01_2023AUG18_MATLAB/2-Grating/Results/fMRI_2.mat	False
sub-017	ses-01	3	sub-017/ses-01/func/sub-017_ses-01_task-fmri_run-01_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC17-Session1-2023AUG18/SUBC17_Control_Session01_2023AUG18_MATLAB/2-Grating/Results/August-18-2023_ 3-22-55_PM__scan_info_for_subject_subc17__selected_run_is_2__fmri_number_is3.mat	/project/def-amirs/raw_original/Control/SUBC17-Session1-2023AUG18/SUBC17_Control_Session01_2023AUG18_MATLAB/2-Grating/Results/fMRI_3.mat	False
sub-017	ses-01	4	sub-017/ses-01/func/sub-017_ses-01_task-fmri_run-03_events.tsv	skipped_existing	strict_runs_random	actual triggerTimes + recorded paradigm + matching stimulus order; no default TR or synthesized timing; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC17-Session1-2023AUG18/SUBC17_Control_Session01_2023AUG18_MATLAB/2-Grating/Results/August-18-2023_ 3-27-09_PM__scan_info_for_subject_subc17__selected_run_is_5__fmri_number_is4.mat	/project/def-amirs/raw_original/Control/SUBC17-Session1-2023AUG18/SUBC17_Control_Session01_2023AUG18_MATLAB/2-Grating/Results/fMRI_4.mat	True
sub-017	ses-02	1	sub-017/ses-02/func/sub-017_ses-02_task-fmri_run-05_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC17_Session02_2024APR09/SUBC17_Session02_2024APR09_MATLAB/2-Grating/Results/April-09-2024_ 9-52-44_AM__scan_info_for_subject_SUBC17_Sess02__selected_run_is_1__fmri_number_is1.mat	/project/def-amirs/raw_original/Control/SUBC17_Session02_2024APR09/SUBC17_Session02_2024APR09_MATLAB/2-Grating/Results/fMRI_1.mat	False
sub-017	ses-02	2	sub-017/ses-02/func/sub-017_ses-02_task-fmri_run-07_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC17_Session02_2024APR09/SUBC17_Session02_2024APR09_MATLAB/2-Grating/Results/April-09-2024_ 9-57-30_AM__scan_info_for_subject_SUBC17__selected_run_is_4__fmri_number_is2.mat	/project/def-amirs/raw_original/Control/SUBC17_Session02_2024APR09/SUBC17_Session02_2024APR09_MATLAB/2-Grating/Results/fMRI_2.mat	False
sub-017	ses-02	3	sub-017/ses-02/func/sub-017_ses-02_task-fmri_run-01_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC17_Session02_2024APR09/SUBC17_Session02_2024APR09_MATLAB/2-Grating/Results/April-09-2024_10-01-46_AM__scan_info_for_subject_SUBC17_sess02__selected_run_is_2__fmri_number_is3.mat	/project/def-amirs/raw_original/Control/SUBC17_Session02_2024APR09/SUBC17_Session02_2024APR09_MATLAB/2-Grating/Results/fMRI_3.mat	False
sub-017	ses-02	4	sub-017/ses-02/func/sub-017_ses-02_task-fmri_run-03_events.tsv	written	strict_runs_random	actual triggerTimes + recorded paradigm + matching stimulus order; no default TR or synthesized timing; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC17_Session02_2024APR09/SUBC17_Session02_2024APR09_MATLAB/2-Grating/Results/April-09-2024_10-08-41_AM__scan_info_for_subject_subc17_sess02__selected_run_is_5__fmri_number_is4.mat	/project/def-amirs/raw_original/Control/SUBC17_Session02_2024APR09/SUBC17_Session02_2024APR09_MATLAB/2-Grating/Results/fMRI_4.mat	False
sub-018	ses-01	1	sub-018/ses-01/func/sub-018_ses-01_task-fmri_run-05_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/2-Grating/Results/August-28-2023_ 1-59-07_PM__scan_info_for_subject_c18__selected_run_is_1__fmri_number_is1.mat	/project/def-amirs/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/2-Grating/Results/fMRI_1.mat	False
