participant	session	modality	nifti_path	json_path	release_json_relative	json_exists	status	detail
sub-034	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-034/ses-01/anat/sub-034_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-034/ses-01/anat/sub-034_ses-01_run-01_T1w.json	sub-034/ses-01/anat/sub-034_ses-01_run-01_T1w.json	yes	OK	
sub-034	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-034/ses-01/anat/sub-034_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-034/ses-01/anat/sub-034_ses-01_run-02_T1w.json	sub-034/ses-01/anat/sub-034_ses-01_run-02_T1w.json	yes	OK	
sub-034	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-034/ses-01/anat/sub-034_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-034/ses-01/anat/sub-034_ses-01_run-03_T1w.json	sub-034/ses-01/anat/sub-034_ses-01_run-03_T1w.json	yes	OK	
sub-034	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-034/ses-02/anat/sub-034_ses-02_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-034/ses-02/anat/sub-034_ses-02_run-01_T1w.json	sub-034/ses-02/anat/sub-034_ses-02_run-01_T1w.json	yes	OK	
sub-034	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-034/ses-02/anat/sub-034_ses-02_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-034/ses-02/anat/sub-034_ses-02_run-02_T1w.json	sub-034/ses-02/anat/sub-034_ses-02_run-02_T1w.json	yes	OK	
sub-034	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-034/ses-02/anat/sub-034_ses-02_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-034/ses-02/anat/sub-034_ses-02_run-03_T1w.json	sub-034/ses-02/anat/sub-034_ses-02_run-03_T1w.json	yes	OK	
sub-035	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-035/ses-01/anat/sub-035_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-035/ses-01/anat/sub-035_ses-01_run-01_T1w.json	sub-035/ses-01/anat/sub-035_ses-01_run-01_T1w.json	yes	OK	
sub-035	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-035/ses-01/anat/sub-035_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-035/ses-01/anat/sub-035_ses-01_run-02_T1w.json	sub-035/ses-01/anat/sub-035_ses-01_run-02_T1w.json	yes	OK	
sub-035	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-035/ses-01/anat/sub-035_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-035/ses-01/anat/sub-035_ses-01_run-03_T1w.json	sub-035/ses-01/anat/sub-035_ses-01_run-03_T1w.json	yes	OK	
sub-035	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-035/ses-02/anat/sub-035_ses-02_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-035/ses-02/anat/sub-035_ses-02_run-01_T1w.json	sub-035/ses-02/anat/sub-035_ses-02_run-01_T1w.json	yes	OK	
sub-035	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-035/ses-02/anat/sub-035_ses-02_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-035/ses-02/anat/sub-035_ses-02_run-02_T1w.json	sub-035/ses-02/anat/sub-035_ses-02_run-02_T1w.json	yes	OK	
sub-035	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-035/ses-02/anat/sub-035_ses-02_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-035/ses-02/anat/sub-035_ses-02_run-03_T1w.json	sub-035/ses-02/anat/sub-035_ses-02_run-03_T1w.json	yes	OK	
sub-036	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-036/ses-01/anat/sub-036_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-036/ses-01/anat/sub-036_ses-01_run-01_T1w.json	sub-036/ses-01/anat/sub-036_ses-01_run-01_T1w.json	yes	OK	
sub-036	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-036/ses-01/anat/sub-036_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-036/ses-01/anat/sub-036_ses-01_run-02_T1w.json	sub-036/ses-01/anat/sub-036_ses-01_run-02_T1w.json	yes	OK	
sub-036	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-036/ses-01/anat/sub-036_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-036/ses-01/anat/sub-036_ses-01_run-03_T1w.json	sub-036/ses-01/anat/sub-036_ses-01_run-03_T1w.json	yes	OK	
sub-036	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-036/ses-02/anat/sub-036_ses-02_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-036/ses-02/anat/sub-036_ses-02_run-01_T1w.json	sub-036/ses-02/anat/sub-036_ses-02_run-01_T1w.json	yes	OK	
sub-036	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-036/ses-02/anat/sub-036_ses-02_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-036/ses-02/anat/sub-036_ses-02_run-02_T1w.json	sub-036/ses-02/anat/sub-036_ses-02_run-02_T1w.json	yes	OK	
sub-036	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-036/ses-02/anat/sub-036_ses-02_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-036/ses-02/anat/sub-036_ses-02_run-03_T1w.json	sub-036/ses-02/anat/sub-036_ses-02_run-03_T1w.json	yes	OK	
sub-037	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-037/ses-01/anat/sub-037_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-037/ses-01/anat/sub-037_ses-01_run-01_T1w.json	sub-037/ses-01/anat/sub-037_ses-01_run-01_T1w.json	yes	OK	
sub-037	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-037/ses-01/anat/sub-037_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-037/ses-01/anat/sub-037_ses-01_run-02_T1w.json	sub-037/ses-01/anat/sub-037_ses-01_run-02_T1w.json	yes	OK	
sub-037	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-037/ses-01/anat/sub-037_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-037/ses-01/anat/sub-037_ses-01_run-03_T1w.json	sub-037/ses-01/anat/sub-037_ses-01_run-03_T1w.json	yes	OK	
sub-038	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-038/ses-01/anat/sub-038_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-038/ses-01/anat/sub-038_ses-01_run-01_T1w.json	sub-038/ses-01/anat/sub-038_ses-01_run-01_T1w.json	yes	OK	
sub-038	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-038/ses-01/anat/sub-038_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-038/ses-01/anat/sub-038_ses-01_run-02_T1w.json	sub-038/ses-01/anat/sub-038_ses-01_run-02_T1w.json	yes	OK	
sub-038	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-038/ses-01/anat/sub-038_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-038/ses-01/anat/sub-038_ses-01_run-03_T1w.json	sub-038/ses-01/anat/sub-038_ses-01_run-03_T1w.json	yes	OK	
sub-038	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-038/ses-02/anat/sub-038_ses-02_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-038/ses-02/anat/sub-038_ses-02_run-01_T1w.json	sub-038/ses-02/anat/sub-038_ses-02_run-01_T1w.json	yes	OK	
sub-038	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-038/ses-02/anat/sub-038_ses-02_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-038/ses-02/anat/sub-038_ses-02_run-02_T1w.json	sub-038/ses-02/anat/sub-038_ses-02_run-02_T1w.json	yes	OK	
sub-038	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-038/ses-02/anat/sub-038_ses-02_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-038/ses-02/anat/sub-038_ses-02_run-03_T1w.json	sub-038/ses-02/anat/sub-038_ses-02_run-03_T1w.json	yes	OK	
sub-039	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-039/ses-01/anat/sub-039_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-039/ses-01/anat/sub-039_ses-01_run-01_T1w.json	sub-039/ses-01/anat/sub-039_ses-01_run-01_T1w.json	yes	OK	
sub-039	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-039/ses-01/anat/sub-039_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-039/ses-01/anat/sub-039_ses-01_run-02_T1w.json	sub-039/ses-01/anat/sub-039_ses-01_run-02_T1w.json	yes	OK	
sub-039	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-039/ses-01/anat/sub-039_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-039/ses-01/anat/sub-039_ses-01_run-03_T1w.json	sub-039/ses-01/anat/sub-039_ses-01_run-03_T1w.json	yes	OK	
sub-039	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-039/ses-02/anat/sub-039_ses-02_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-039/ses-02/anat/sub-039_ses-02_run-01_T1w.json	sub-039/ses-02/anat/sub-039_ses-02_run-01_T1w.json	yes	OK	
sub-039	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-039/ses-02/anat/sub-039_ses-02_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-039/ses-02/anat/sub-039_ses-02_run-02_T1w.json	sub-039/ses-02/anat/sub-039_ses-02_run-02_T1w.json	yes	OK	
sub-039	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-039/ses-02/anat/sub-039_ses-02_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-039/ses-02/anat/sub-039_ses-02_run-03_T1w.json	sub-039/ses-02/anat/sub-039_ses-02_run-03_T1w.json	yes	OK	
sub-040	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-040/ses-01/anat/sub-040_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-040/ses-01/anat/sub-040_ses-01_run-01_T1w.json	sub-040/ses-01/anat/sub-040_ses-01_run-01_T1w.json	yes	OK	
sub-040	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-040/ses-01/anat/sub-040_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-040/ses-01/anat/sub-040_ses-01_run-02_T1w.json	sub-040/ses-01/anat/sub-040_ses-01_run-02_T1w.json	yes	OK	
sub-040	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-040/ses-01/anat/sub-040_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-040/ses-01/anat/sub-040_ses-01_run-03_T1w.json	sub-040/ses-01/anat/sub-040_ses-01_run-03_T1w.json	yes	OK	
sub-040	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-040/ses-02/anat/sub-040_ses-02_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-040/ses-02/anat/sub-040_ses-02_run-01_T1w.json	sub-040/ses-02/anat/sub-040_ses-02_run-01_T1w.json	yes	OK	
sub-040	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-040/ses-02/anat/sub-040_ses-02_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-040/ses-02/anat/sub-040_ses-02_run-02_T1w.json	sub-040/ses-02/anat/sub-040_ses-02_run-02_T1w.json	yes	OK	
sub-040	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-040/ses-02/anat/sub-040_ses-02_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-040/ses-02/anat/sub-040_ses-02_run-03_T1w.json	sub-040/ses-02/anat/sub-040_ses-02_run-03_T1w.json	yes	OK	
sub-041	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-041/ses-01/anat/sub-041_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-041/ses-01/anat/sub-041_ses-01_run-01_T1w.json	sub-041/ses-01/anat/sub-041_ses-01_run-01_T1w.json	yes	OK	
sub-041	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-041/ses-01/anat/sub-041_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-041/ses-01/anat/sub-041_ses-01_run-02_T1w.json	sub-041/ses-01/anat/sub-041_ses-01_run-02_T1w.json	yes	OK	
sub-041	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-041/ses-01/anat/sub-041_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-041/ses-01/anat/sub-041_ses-01_run-03_T1w.json	sub-041/ses-01/anat/sub-041_ses-01_run-03_T1w.json	yes	OK	
sub-041	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-041/ses-02/anat/sub-041_ses-02_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-041/ses-02/anat/sub-041_ses-02_run-01_T1w.json	sub-041/ses-02/anat/sub-041_ses-02_run-01_T1w.json	yes	OK	
sub-041	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-041/ses-02/anat/sub-041_ses-02_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-041/ses-02/anat/sub-041_ses-02_run-02_T1w.json	sub-041/ses-02/anat/sub-041_ses-02_run-02_T1w.json	yes	OK	
sub-041	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-041/ses-02/anat/sub-041_ses-02_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-041/ses-02/anat/sub-041_ses-02_run-03_T1w.json	sub-041/ses-02/anat/sub-041_ses-02_run-03_T1w.json	yes	OK	
sub-042	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-042/ses-01/anat/sub-042_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-042/ses-01/anat/sub-042_ses-01_run-01_T1w.json	sub-042/ses-01/anat/sub-042_ses-01_run-01_T1w.json	yes	OK	
sub-042	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-042/ses-01/anat/sub-042_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-042/ses-01/anat/sub-042_ses-01_run-02_T1w.json	sub-042/ses-01/anat/sub-042_ses-01_run-02_T1w.json	yes	OK	
sub-042	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-042/ses-01/anat/sub-042_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-042/ses-01/anat/sub-042_ses-01_run-03_T1w.json	sub-042/ses-01/anat/sub-042_ses-01_run-03_T1w.json	yes	OK	
sub-043	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-043/ses-02/anat/sub-043_ses-02_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-043/ses-02/anat/sub-043_ses-02_run-01_T1w.json	sub-043/ses-02/anat/sub-043_ses-02_run-01_T1w.json	yes	OK	
sub-043	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-043/ses-02/anat/sub-043_ses-02_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-043/ses-02/anat/sub-043_ses-02_run-02_T1w.json	sub-043/ses-02/anat/sub-043_ses-02_run-02_T1w.json	yes	OK	
sub-043	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-043/ses-02/anat/sub-043_ses-02_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-043/ses-02/anat/sub-043_ses-02_run-03_T1w.json	sub-043/ses-02/anat/sub-043_ses-02_run-03_T1w.json	yes	OK	
sub-043	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-043/ses-02/anat/sub-043_ses-02_run-04_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-043/ses-02/anat/sub-043_ses-02_run-04_T1w.json	sub-043/ses-02/anat/sub-043_ses-02_run-04_T1w.json	yes	OK	
sub-043	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-043/ses-02/anat/sub-043_ses-02_run-05_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-043/ses-02/anat/sub-043_ses-02_run-05_T1w.json	sub-043/ses-02/anat/sub-043_ses-02_run-05_T1w.json	yes	OK	
sub-043	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-043/ses-02/anat/sub-043_ses-02_run-06_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-043/ses-02/anat/sub-043_ses-02_run-06_T1w.json	sub-043/ses-02/anat/sub-043_ses-02_run-06_T1w.json	yes	OK	
sub-044	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-044/ses-01/anat/sub-044_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-044/ses-01/anat/sub-044_ses-01_run-01_T1w.json	sub-044/ses-01/anat/sub-044_ses-01_run-01_T1w.json	yes	OK	
sub-044	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-044/ses-01/anat/sub-044_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-044/ses-01/anat/sub-044_ses-01_run-02_T1w.json	sub-044/ses-01/anat/sub-044_ses-01_run-02_T1w.json	yes	OK	
sub-044	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-044/ses-01/anat/sub-044_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-044/ses-01/anat/sub-044_ses-01_run-03_T1w.json	sub-044/ses-01/anat/sub-044_ses-01_run-03_T1w.json	yes	OK	
sub-044	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-044/ses-02/anat/sub-044_ses-02_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-044/ses-02/anat/sub-044_ses-02_run-01_T1w.json	sub-044/ses-02/anat/sub-044_ses-02_run-01_T1w.json	yes	OK	
sub-044	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-044/ses-02/anat/sub-044_ses-02_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-044/ses-02/anat/sub-044_ses-02_run-02_T1w.json	sub-044/ses-02/anat/sub-044_ses-02_run-02_T1w.json	yes	OK	
sub-044	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-044/ses-02/anat/sub-044_ses-02_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-044/ses-02/anat/sub-044_ses-02_run-03_T1w.json	sub-044/ses-02/anat/sub-044_ses-02_run-03_T1w.json	yes	OK	
sub-045	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-045/ses-01/anat/sub-045_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-045/ses-01/anat/sub-045_ses-01_run-01_T1w.json	sub-045/ses-01/anat/sub-045_ses-01_run-01_T1w.json	yes	OK	
sub-045	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-045/ses-01/anat/sub-045_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-045/ses-01/anat/sub-045_ses-01_run-02_T1w.json	sub-045/ses-01/anat/sub-045_ses-01_run-02_T1w.json	yes	OK	
sub-046	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-046/ses-01/anat/sub-046_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-046/ses-01/anat/sub-046_ses-01_run-01_T1w.json	sub-046/ses-01/anat/sub-046_ses-01_run-01_T1w.json	yes	OK	
sub-046	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-046/ses-01/anat/sub-046_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-046/ses-01/anat/sub-046_ses-01_run-02_T1w.json	sub-046/ses-01/anat/sub-046_ses-01_run-02_T1w.json	yes	OK	
sub-046	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-046/ses-01/anat/sub-046_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-046/ses-01/anat/sub-046_ses-01_run-03_T1w.json	sub-046/ses-01/anat/sub-046_ses-01_run-03_T1w.json	yes	OK	
sub-046	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-046/ses-02/anat/sub-046_ses-02_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-046/ses-02/anat/sub-046_ses-02_run-01_T1w.json	sub-046/ses-02/anat/sub-046_ses-02_run-01_T1w.json	yes	OK	
sub-046	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-046/ses-02/anat/sub-046_ses-02_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-046/ses-02/anat/sub-046_ses-02_run-02_T1w.json	sub-046/ses-02/anat/sub-046_ses-02_run-02_T1w.json	yes	OK	
sub-046	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-046/ses-02/anat/sub-046_ses-02_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-046/ses-02/anat/sub-046_ses-02_run-03_T1w.json	sub-046/ses-02/anat/sub-046_ses-02_run-03_T1w.json	yes	OK	
sub-047	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-047/ses-01/anat/sub-047_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-047/ses-01/anat/sub-047_ses-01_run-01_T1w.json	sub-047/ses-01/anat/sub-047_ses-01_run-01_T1w.json	yes	OK	
sub-047	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-047/ses-01/anat/sub-047_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-047/ses-01/anat/sub-047_ses-01_run-02_T1w.json	sub-047/ses-01/anat/sub-047_ses-01_run-02_T1w.json	yes	OK	
sub-047	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-047/ses-01/anat/sub-047_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-047/ses-01/anat/sub-047_ses-01_run-03_T1w.json	sub-047/ses-01/anat/sub-047_ses-01_run-03_T1w.json	yes	OK	
sub-047	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-047/ses-02/anat/sub-047_ses-02_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-047/ses-02/anat/sub-047_ses-02_run-01_T1w.json	sub-047/ses-02/anat/sub-047_ses-02_run-01_T1w.json	yes	OK	
sub-047	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-047/ses-02/anat/sub-047_ses-02_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-047/ses-02/anat/sub-047_ses-02_run-02_T1w.json	sub-047/ses-02/anat/sub-047_ses-02_run-02_T1w.json	yes	OK	
sub-047	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-047/ses-02/anat/sub-047_ses-02_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-047/ses-02/anat/sub-047_ses-02_run-03_T1w.json	sub-047/ses-02/anat/sub-047_ses-02_run-03_T1w.json	yes	OK	
sub-048	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-048/ses-01/anat/sub-048_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-048/ses-01/anat/sub-048_ses-01_run-01_T1w.json	sub-048/ses-01/anat/sub-048_ses-01_run-01_T1w.json	yes	OK	
sub-048	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-048/ses-01/anat/sub-048_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-048/ses-01/anat/sub-048_ses-01_run-02_T1w.json	sub-048/ses-01/anat/sub-048_ses-01_run-02_T1w.json	yes	OK	
sub-048	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-048/ses-01/anat/sub-048_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-048/ses-01/anat/sub-048_ses-01_run-03_T1w.json	sub-048/ses-01/anat/sub-048_ses-01_run-03_T1w.json	yes	OK	
sub-048	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-048/ses-02/anat/sub-048_ses-02_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-048/ses-02/anat/sub-048_ses-02_run-01_T1w.json	sub-048/ses-02/anat/sub-048_ses-02_run-01_T1w.json	yes	OK	
sub-048	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-048/ses-02/anat/sub-048_ses-02_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-048/ses-02/anat/sub-048_ses-02_run-02_T1w.json	sub-048/ses-02/anat/sub-048_ses-02_run-02_T1w.json	yes	OK	
sub-048	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-048/ses-02/anat/sub-048_ses-02_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-048/ses-02/anat/sub-048_ses-02_run-03_T1w.json	sub-048/ses-02/anat/sub-048_ses-02_run-03_T1w.json	yes	OK	
sub-049	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-049/ses-01/anat/sub-049_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-049/ses-01/anat/sub-049_ses-01_run-01_T1w.json	sub-049/ses-01/anat/sub-049_ses-01_run-01_T1w.json	yes	OK	
sub-049	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-049/ses-01/anat/sub-049_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-049/ses-01/anat/sub-049_ses-01_run-02_T1w.json	sub-049/ses-01/anat/sub-049_ses-01_run-02_T1w.json	yes	OK	
sub-049	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-049/ses-01/anat/sub-049_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-049/ses-01/anat/sub-049_ses-01_run-03_T1w.json	sub-049/ses-01/anat/sub-049_ses-01_run-03_T1w.json	yes	OK	
sub-050	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-050/ses-01/anat/sub-050_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-050/ses-01/anat/sub-050_ses-01_run-01_T1w.json	sub-050/ses-01/anat/sub-050_ses-01_run-01_T1w.json	yes	OK	
sub-050	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-050/ses-01/anat/sub-050_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-050/ses-01/anat/sub-050_ses-01_run-02_T1w.json	sub-050/ses-01/anat/sub-050_ses-01_run-02_T1w.json	yes	OK	
sub-050	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-050/ses-01/anat/sub-050_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-050/ses-01/anat/sub-050_ses-01_run-03_T1w.json	sub-050/ses-01/anat/sub-050_ses-01_run-03_T1w.json	yes	OK	
sub-051	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-051/ses-01/anat/sub-051_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-051/ses-01/anat/sub-051_ses-01_run-01_T1w.json	sub-051/ses-01/anat/sub-051_ses-01_run-01_T1w.json	yes	OK	
