ext_id	bold_id	subject	session	task	run	bold_TR	bold_n_volumes	ext_n_transitions	ext_nr_trig_footer	ext_median_interval	trigger_count_abs_diff	score	decision_hint
ext_1636c1b46ba7	sub-024_ses-01_task-movie_run-01	sub-024	ses-01	movie	01	0.937	210	2	2124	0.00249989	1914	0.0000	UNLIKELY
ext_1636c1b46ba7	sub-024_ses-01_task-movie_run-03	sub-024	ses-01	movie	03	0.937	210	2	2124	0.00249989	1914	0.0000	UNLIKELY
ext_1636c1b46ba7	sub-024_ses-01_task-movie_run-05	sub-024	ses-01	movie	05	0.937	210	2	2124	0.00249989	1914	0.0000	UNLIKELY
ext_1636c1b46ba7	sub-024_ses-01_task-movie_run-07	sub-024	ses-01	movie	07	0.937	210	2	2124	0.00249989	1914	0.0000	UNLIKELY
ext_1636c1b46ba7	sub-024_ses-01_task-rest_run-01	sub-024	ses-01	rest	01	0.937	320	2	2124	0.00249989	1804	0.0000	UNLIKELY
ext_af5da27106b9	sub-024_ses-02_task-control_run-01	sub-024	ses-02	control	01	0.937	20	5172	NA	NA	5150	0.0000	UNLIKELY
ext_af5da27106b9	sub-024_ses-02_task-control_run-03	sub-024	ses-02	control	03	0.937	20	5172	NA	NA	5150	0.0000	UNLIKELY
ext_af5da27106b9	sub-024_ses-02_task-control_run-05	sub-024	ses-02	control	05	0.937	20	5172	NA	NA	5150	0.0000	UNLIKELY
ext_af5da27106b9	sub-024_ses-02_task-fmri_run-01	sub-024	ses-02	fmri	01	0.937	226	5172	NA	NA	4944	0.0000	UNLIKELY
ext_af5da27106b9	sub-024_ses-02_task-fmri_run-03	sub-024	ses-02	fmri	03	0.937	226	5172	NA	NA	4944	0.0000	UNLIKELY
ext_af5da27106b9	sub-024_ses-02_task-fmri_run-05	sub-024	ses-02	fmri	05	0.937	226	5172	NA	NA	4944	0.0000	UNLIKELY
ext_af5da27106b9	sub-024_ses-02_task-fmri_run-07	sub-024	ses-02	fmri	07	0.937	226	5172	NA	NA	4944	0.0000	UNLIKELY
ext_af5da27106b9	sub-024_ses-02_task-fmri_run-08	sub-024	ses-02	fmri	08	0.937	226	5172	NA	NA	4944	0.0000	UNLIKELY
ext_af5da27106b9	sub-024_ses-02_task-fmri_run-11	sub-024	ses-02	fmri	11	0.937	226	5172	NA	NA	4944	0.0000	UNLIKELY
ext_af5da27106b9	sub-024_ses-02_task-movie_run-01	sub-024	ses-02	movie	01	0.937	210	5172	NA	NA	4960	0.0000	UNLIKELY
ext_af5da27106b9	sub-024_ses-02_task-movie_run-03	sub-024	ses-02	movie	03	0.937	210	5172	NA	NA	4960	0.0000	UNLIKELY
ext_af5da27106b9	sub-024_ses-02_task-movie_run-05	sub-024	ses-02	movie	05	0.937	210	5172	NA	NA	4960	0.0000	UNLIKELY
ext_af5da27106b9	sub-024_ses-02_task-movie_run-07	sub-024	ses-02	movie	07	0.937	210	5172	NA	NA	4960	0.0000	UNLIKELY
ext_af5da27106b9	sub-024_ses-02_task-rest_run-01	sub-024	ses-02	rest	01	0.937	320	5172	NA	NA	4850	0.0000	UNLIKELY
ext_9cb146a9c827	sub-024_ses-02_task-control_run-01	sub-024	ses-02	control	01	0.937	20	2	NA	NA	18	0.0300	UNLIKELY
ext_9cb146a9c827	sub-024_ses-02_task-control_run-03	sub-024	ses-02	control	03	0.937	20	2	NA	NA	18	0.0300	UNLIKELY
ext_9cb146a9c827	sub-024_ses-02_task-control_run-05	sub-024	ses-02	control	05	0.937	20	2	NA	NA	18	0.0300	UNLIKELY
ext_9cb146a9c827	sub-024_ses-02_task-fmri_run-01	sub-024	ses-02	fmri	01	0.937	226	2	NA	NA	224	0.0027	UNLIKELY
ext_9cb146a9c827	sub-024_ses-02_task-fmri_run-03	sub-024	ses-02	fmri	03	0.937	226	2	NA	NA	224	0.0027	UNLIKELY
ext_9cb146a9c827	sub-024_ses-02_task-fmri_run-05	sub-024	ses-02	fmri	05	0.937	226	2	NA	NA	224	0.0027	UNLIKELY
ext_9cb146a9c827	sub-024_ses-02_task-fmri_run-07	sub-024	ses-02	fmri	07	0.937	226	2	NA	NA	224	0.0027	UNLIKELY
ext_9cb146a9c827	sub-024_ses-02_task-fmri_run-08	sub-024	ses-02	fmri	08	0.937	226	2	NA	NA	224	0.0027	UNLIKELY
ext_9cb146a9c827	sub-024_ses-02_task-fmri_run-11	sub-024	ses-02	fmri	11	0.937	226	2	NA	NA	224	0.0027	UNLIKELY
ext_9cb146a9c827	sub-024_ses-02_task-movie_run-01	sub-024	ses-02	movie	01	0.937	210	2	NA	NA	208	0.0029	UNLIKELY
ext_9cb146a9c827	sub-024_ses-02_task-movie_run-03	sub-024	ses-02	movie	03	0.937	210	2	NA	NA	208	0.0029	UNLIKELY
ext_9cb146a9c827	sub-024_ses-02_task-movie_run-05	sub-024	ses-02	movie	05	0.937	210	2	NA	NA	208	0.0029	UNLIKELY
ext_9cb146a9c827	sub-024_ses-02_task-movie_run-07	sub-024	ses-02	movie	07	0.937	210	2	NA	NA	208	0.0029	UNLIKELY
ext_9cb146a9c827	sub-024_ses-02_task-rest_run-01	sub-024	ses-02	rest	01	0.937	320	2	NA	NA	318	0.0019	UNLIKELY
ext_bbaaa076dda4	sub-025_ses-01_task-control_run-01	sub-025	ses-01	control	01	0.937	20	4372	2180	0.0449983	2160	0.0000	UNLIKELY
ext_bbaaa076dda4	sub-025_ses-01_task-control_run-03	sub-025	ses-01	control	03	0.937	20	4372	2180	0.0449983	2160	0.0000	UNLIKELY
ext_bbaaa076dda4	sub-025_ses-01_task-control_run-05	sub-025	ses-01	control	05	0.937	20	4372	2180	0.0449983	2160	0.0000	UNLIKELY
ext_bbaaa076dda4	sub-025_ses-01_task-fmri_run-01	sub-025	ses-01	fmri	01	0.937	226	4372	2180	0.0449983	1954	0.0000	UNLIKELY
ext_bbaaa076dda4	sub-025_ses-01_task-fmri_run-03	sub-025	ses-01	fmri	03	0.937	226	4372	2180	0.0449983	1954	0.0000	UNLIKELY
ext_bbaaa076dda4	sub-025_ses-01_task-fmri_run-05	sub-025	ses-01	fmri	05	0.937	226	4372	2180	0.0449983	1954	0.0000	UNLIKELY
ext_bbaaa076dda4	sub-025_ses-01_task-fmri_run-07	sub-025	ses-01	fmri	07	0.937	55	4372	2180	0.0449983	2125	0.0000	UNLIKELY
ext_bbaaa076dda4	sub-025_ses-01_task-fmri_run-09	sub-025	ses-01	fmri	09	0.937	226	4372	2180	0.0449983	1954	0.0000	UNLIKELY
ext_bbaaa076dda4	sub-025_ses-01_task-movie_run-01	sub-025	ses-01	movie	01	0.937	210	4372	2180	0.0449983	1970	0.0000	UNLIKELY
ext_bbaaa076dda4	sub-025_ses-01_task-movie_run-03	sub-025	ses-01	movie	03	0.937	210	4372	2180	0.0449983	1970	0.0000	UNLIKELY
ext_bbaaa076dda4	sub-025_ses-01_task-movie_run-05	sub-025	ses-01	movie	05	0.937	210	4372	2180	0.0449983	1970	0.0000	UNLIKELY
ext_bbaaa076dda4	sub-025_ses-01_task-movie_run-07	sub-025	ses-01	movie	07	0.937	210	4372	2180	0.0449983	1970	0.0000	UNLIKELY
ext_bbaaa076dda4	sub-025_ses-01_task-rest_run-01	sub-025	ses-01	rest	01	0.937	320	4372	2180	0.0449983	1860	0.0000	UNLIKELY
ext_0fe67dfbee9e	sub-025_ses-01_task-control_run-01	sub-025	ses-01	control	01	0.937	20	2	2180	0.00249991	2160	0.0000	UNLIKELY
ext_0fe67dfbee9e	sub-025_ses-01_task-control_run-03	sub-025	ses-01	control	03	0.937	20	2	2180	0.00249991	2160	0.0000	UNLIKELY
ext_0fe67dfbee9e	sub-025_ses-01_task-control_run-05	sub-025	ses-01	control	05	0.937	20	2	2180	0.00249991	2160	0.0000	UNLIKELY
ext_0fe67dfbee9e	sub-025_ses-01_task-fmri_run-01	sub-025	ses-01	fmri	01	0.937	226	2	2180	0.00249991	1954	0.0000	UNLIKELY
ext_0fe67dfbee9e	sub-025_ses-01_task-fmri_run-03	sub-025	ses-01	fmri	03	0.937	226	2	2180	0.00249991	1954	0.0000	UNLIKELY
ext_0fe67dfbee9e	sub-025_ses-01_task-fmri_run-05	sub-025	ses-01	fmri	05	0.937	226	2	2180	0.00249991	1954	0.0000	UNLIKELY
ext_0fe67dfbee9e	sub-025_ses-01_task-fmri_run-07	sub-025	ses-01	fmri	07	0.937	55	2	2180	0.00249991	2125	0.0000	UNLIKELY
ext_0fe67dfbee9e	sub-025_ses-01_task-fmri_run-09	sub-025	ses-01	fmri	09	0.937	226	2	2180	0.00249991	1954	0.0000	UNLIKELY
ext_0fe67dfbee9e	sub-025_ses-01_task-movie_run-01	sub-025	ses-01	movie	01	0.937	210	2	2180	0.00249991	1970	0.0000	UNLIKELY
ext_0fe67dfbee9e	sub-025_ses-01_task-movie_run-03	sub-025	ses-01	movie	03	0.937	210	2	2180	0.00249991	1970	0.0000	UNLIKELY
ext_0fe67dfbee9e	sub-025_ses-01_task-movie_run-05	sub-025	ses-01	movie	05	0.937	210	2	2180	0.00249991	1970	0.0000	UNLIKELY
ext_0fe67dfbee9e	sub-025_ses-01_task-movie_run-07	sub-025	ses-01	movie	07	0.937	210	2	2180	0.00249991	1970	0.0000	UNLIKELY
ext_0fe67dfbee9e	sub-025_ses-01_task-rest_run-01	sub-025	ses-01	rest	01	0.937	320	2	2180	0.00249991	1860	0.0000	UNLIKELY
ext_6676017af9ef	sub-025_ses-02_task-control_run-01	sub-025	ses-02	control	01	0.937	20	4176	2084	0.0449975	2064	0.0000	UNLIKELY
ext_6676017af9ef	sub-025_ses-02_task-control_run-03	sub-025	ses-02	control	03	0.937	20	4176	2084	0.0449975	2064	0.0000	UNLIKELY
ext_6676017af9ef	sub-025_ses-02_task-control_run-05	sub-025	ses-02	control	05	0.937	20	4176	2084	0.0449975	2064	0.0000	UNLIKELY
ext_6676017af9ef	sub-025_ses-02_task-fmri_run-01	sub-025	ses-02	fmri	01	0.937	226	4176	2084	0.0449975	1858	0.0000	UNLIKELY
ext_6676017af9ef	sub-025_ses-02_task-fmri_run-03	sub-025	ses-02	fmri	03	0.937	226	4176	2084	0.0449975	1858	0.0000	UNLIKELY
ext_6676017af9ef	sub-025_ses-02_task-fmri_run-05	sub-025	ses-02	fmri	05	0.937	226	4176	2084	0.0449975	1858	0.0000	UNLIKELY
ext_6676017af9ef	sub-025_ses-02_task-fmri_run-07	sub-025	ses-02	fmri	07	0.937	226	4176	2084	0.0449975	1858	0.0000	UNLIKELY
ext_6676017af9ef	sub-025_ses-02_task-movie_run-01	sub-025	ses-02	movie	01	0.937	210	4176	2084	0.0449975	1874	0.0000	UNLIKELY
ext_6676017af9ef	sub-025_ses-02_task-movie_run-03	sub-025	ses-02	movie	03	0.937	210	4176	2084	0.0449975	1874	0.0000	UNLIKELY
ext_6676017af9ef	sub-025_ses-02_task-movie_run-05	sub-025	ses-02	movie	05	0.937	210	4176	2084	0.0449975	1874	0.0000	UNLIKELY
ext_6676017af9ef	sub-025_ses-02_task-movie_run-07	sub-025	ses-02	movie	07	0.937	210	4176	2084	0.0449975	1874	0.0000	UNLIKELY
ext_6676017af9ef	sub-025_ses-02_task-rest_run-01	sub-025	ses-02	rest	01	0.937	320	4176	2084	0.0449975	1764	0.0000	UNLIKELY
ext_db40359e1f35	sub-025_ses-02_task-control_run-01	sub-025	ses-02	control	01	0.937	20	2	2084	0.00249986	2064	0.0000	UNLIKELY
ext_db40359e1f35	sub-025_ses-02_task-control_run-03	sub-025	ses-02	control	03	0.937	20	2	2084	0.00249986	2064	0.0000	UNLIKELY
ext_db40359e1f35	sub-025_ses-02_task-control_run-05	sub-025	ses-02	control	05	0.937	20	2	2084	0.00249986	2064	0.0000	UNLIKELY
ext_db40359e1f35	sub-025_ses-02_task-fmri_run-01	sub-025	ses-02	fmri	01	0.937	226	2	2084	0.00249986	1858	0.0000	UNLIKELY
ext_db40359e1f35	sub-025_ses-02_task-fmri_run-03	sub-025	ses-02	fmri	03	0.937	226	2	2084	0.00249986	1858	0.0000	UNLIKELY
ext_db40359e1f35	sub-025_ses-02_task-fmri_run-05	sub-025	ses-02	fmri	05	0.937	226	2	2084	0.00249986	1858	0.0000	UNLIKELY
ext_db40359e1f35	sub-025_ses-02_task-fmri_run-07	sub-025	ses-02	fmri	07	0.937	226	2	2084	0.00249986	1858	0.0000	UNLIKELY
ext_db40359e1f35	sub-025_ses-02_task-movie_run-01	sub-025	ses-02	movie	01	0.937	210	2	2084	0.00249986	1874	0.0000	UNLIKELY
ext_db40359e1f35	sub-025_ses-02_task-movie_run-03	sub-025	ses-02	movie	03	0.937	210	2	2084	0.00249986	1874	0.0000	UNLIKELY
ext_db40359e1f35	sub-025_ses-02_task-movie_run-05	sub-025	ses-02	movie	05	0.937	210	2	2084	0.00249986	1874	0.0000	UNLIKELY
ext_db40359e1f35	sub-025_ses-02_task-movie_run-07	sub-025	ses-02	movie	07	0.937	210	2	2084	0.00249986	1874	0.0000	UNLIKELY
ext_db40359e1f35	sub-025_ses-02_task-rest_run-01	sub-025	ses-02	rest	01	0.937	320	2	2084	0.00249986	1764	0.0000	UNLIKELY
ext_dba25edab2b7	sub-026_ses-02_task-control_run-01	sub-026	ses-02	control	01	0.937	20	4262	2124	0.0449999	2104	0.0000	UNLIKELY
ext_dba25edab2b7	sub-026_ses-02_task-control_run-03	sub-026	ses-02	control	03	0.937	20	4262	2124	0.0449999	2104	0.0000	UNLIKELY
ext_dba25edab2b7	sub-026_ses-02_task-control_run-05	sub-026	ses-02	control	05	0.937	20	4262	2124	0.0449999	2104	0.0000	UNLIKELY
ext_dba25edab2b7	sub-026_ses-02_task-fmri_run-01	sub-026	ses-02	fmri	01	0.937	226	4262	2124	0.0449999	1898	0.0000	UNLIKELY
ext_dba25edab2b7	sub-026_ses-02_task-fmri_run-03	sub-026	ses-02	fmri	03	0.937	226	4262	2124	0.0449999	1898	0.0000	UNLIKELY
ext_dba25edab2b7	sub-026_ses-02_task-fmri_run-05	sub-026	ses-02	fmri	05	0.937	226	4262	2124	0.0449999	1898	0.0000	UNLIKELY
ext_dba25edab2b7	sub-026_ses-02_task-fmri_run-07	sub-026	ses-02	fmri	07	0.937	226	4262	2124	0.0449999	1898	0.0000	UNLIKELY
ext_dba25edab2b7	sub-026_ses-02_task-movie_run-01	sub-026	ses-02	movie	01	0.937	210	4262	2124	0.0449999	1914	0.0000	UNLIKELY
ext_dba25edab2b7	sub-026_ses-02_task-movie_run-03	sub-026	ses-02	movie	03	0.937	210	4262	2124	0.0449999	1914	0.0000	UNLIKELY
ext_dba25edab2b7	sub-026_ses-02_task-movie_run-05	sub-026	ses-02	movie	05	0.937	210	4262	2124	0.0449999	1914	0.0000	UNLIKELY
ext_dba25edab2b7	sub-026_ses-02_task-movie_run-07	sub-026	ses-02	movie	07	0.937	210	4262	2124	0.0449999	1914	0.0000	UNLIKELY
ext_dba25edab2b7	sub-026_ses-02_task-rest_run-01	sub-026	ses-02	rest	01	0.937	320	4262	2124	0.0449999	1804	0.0000	UNLIKELY
ext_e265659b87e8	sub-026_ses-02_task-control_run-01	sub-026	ses-02	control	01	0.937	20	2	2124	0.00249999	2104	0.0000	UNLIKELY
ext_e265659b87e8	sub-026_ses-02_task-control_run-03	sub-026	ses-02	control	03	0.937	20	2	2124	0.00249999	2104	0.0000	UNLIKELY
ext_e265659b87e8	sub-026_ses-02_task-control_run-05	sub-026	ses-02	control	05	0.937	20	2	2124	0.00249999	2104	0.0000	UNLIKELY
ext_e265659b87e8	sub-026_ses-02_task-fmri_run-01	sub-026	ses-02	fmri	01	0.937	226	2	2124	0.00249999	1898	0.0000	UNLIKELY
ext_e265659b87e8	sub-026_ses-02_task-fmri_run-03	sub-026	ses-02	fmri	03	0.937	226	2	2124	0.00249999	1898	0.0000	UNLIKELY
ext_e265659b87e8	sub-026_ses-02_task-fmri_run-05	sub-026	ses-02	fmri	05	0.937	226	2	2124	0.00249999	1898	0.0000	UNLIKELY
ext_e265659b87e8	sub-026_ses-02_task-fmri_run-07	sub-026	ses-02	fmri	07	0.937	226	2	2124	0.00249999	1898	0.0000	UNLIKELY
ext_e265659b87e8	sub-026_ses-02_task-movie_run-01	sub-026	ses-02	movie	01	0.937	210	2	2124	0.00249999	1914	0.0000	UNLIKELY
ext_e265659b87e8	sub-026_ses-02_task-movie_run-03	sub-026	ses-02	movie	03	0.937	210	2	2124	0.00249999	1914	0.0000	UNLIKELY
ext_e265659b87e8	sub-026_ses-02_task-movie_run-05	sub-026	ses-02	movie	05	0.937	210	2	2124	0.00249999	1914	0.0000	UNLIKELY
ext_e265659b87e8	sub-026_ses-02_task-movie_run-07	sub-026	ses-02	movie	07	0.937	210	2	2124	0.00249999	1914	0.0000	UNLIKELY
ext_e265659b87e8	sub-026_ses-02_task-rest_run-01	sub-026	ses-02	rest	01	0.937	320	2	2124	0.00249999	1804	0.0000	UNLIKELY
ext_41dc927932aa	sub-026_ses-01_task-control_run-01	sub-026	ses-01	control	01	0.937	20	4176	2084	0.045006	2064	0.0000	UNLIKELY
ext_41dc927932aa	sub-026_ses-01_task-control_run-03	sub-026	ses-01	control	03	0.937	20	4176	2084	0.045006	2064	0.0000	UNLIKELY
ext_41dc927932aa	sub-026_ses-01_task-control_run-05	sub-026	ses-01	control	05	0.937	20	4176	2084	0.045006	2064	0.0000	UNLIKELY
ext_41dc927932aa	sub-026_ses-01_task-fmri_run-01	sub-026	ses-01	fmri	01	0.937	226	4176	2084	0.045006	1858	0.0000	UNLIKELY
ext_41dc927932aa	sub-026_ses-01_task-fmri_run-03	sub-026	ses-01	fmri	03	0.937	226	4176	2084	0.045006	1858	0.0000	UNLIKELY
ext_41dc927932aa	sub-026_ses-01_task-fmri_run-05	sub-026	ses-01	fmri	05	0.937	226	4176	2084	0.045006	1858	0.0000	UNLIKELY
ext_41dc927932aa	sub-026_ses-01_task-fmri_run-07	sub-026	ses-01	fmri	07	0.937	226	4176	2084	0.045006	1858	0.0000	UNLIKELY
ext_41dc927932aa	sub-026_ses-01_task-movie_run-01	sub-026	ses-01	movie	01	0.937	210	4176	2084	0.045006	1874	0.0000	UNLIKELY
ext_41dc927932aa	sub-026_ses-01_task-movie_run-03	sub-026	ses-01	movie	03	0.937	210	4176	2084	0.045006	1874	0.0000	UNLIKELY
ext_41dc927932aa	sub-026_ses-01_task-movie_run-05	sub-026	ses-01	movie	05	0.937	210	4176	2084	0.045006	1874	0.0000	UNLIKELY
ext_41dc927932aa	sub-026_ses-01_task-movie_run-07	sub-026	ses-01	movie	07	0.937	210	4176	2084	0.045006	1874	0.0000	UNLIKELY
ext_41dc927932aa	sub-026_ses-01_task-rest_run-01	sub-026	ses-01	rest	01	0.937	320	4176	2084	0.045006	1764	0.0000	UNLIKELY
ext_d9ed9fd36b3e	sub-026_ses-01_task-control_run-01	sub-026	ses-01	control	01	0.937	20	2	2084	0.00250033	2064	0.0000	UNLIKELY
ext_d9ed9fd36b3e	sub-026_ses-01_task-control_run-03	sub-026	ses-01	control	03	0.937	20	2	2084	0.00250033	2064	0.0000	UNLIKELY
ext_d9ed9fd36b3e	sub-026_ses-01_task-control_run-05	sub-026	ses-01	control	05	0.937	20	2	2084	0.00250033	2064	0.0000	UNLIKELY
ext_d9ed9fd36b3e	sub-026_ses-01_task-fmri_run-01	sub-026	ses-01	fmri	01	0.937	226	2	2084	0.00250033	1858	0.0000	UNLIKELY
ext_d9ed9fd36b3e	sub-026_ses-01_task-fmri_run-03	sub-026	ses-01	fmri	03	0.937	226	2	2084	0.00250033	1858	0.0000	UNLIKELY
ext_d9ed9fd36b3e	sub-026_ses-01_task-fmri_run-05	sub-026	ses-01	fmri	05	0.937	226	2	2084	0.00250033	1858	0.0000	UNLIKELY
ext_d9ed9fd36b3e	sub-026_ses-01_task-fmri_run-07	sub-026	ses-01	fmri	07	0.937	226	2	2084	0.00250033	1858	0.0000	UNLIKELY
ext_d9ed9fd36b3e	sub-026_ses-01_task-movie_run-01	sub-026	ses-01	movie	01	0.937	210	2	2084	0.00250033	1874	0.0000	UNLIKELY
ext_d9ed9fd36b3e	sub-026_ses-01_task-movie_run-03	sub-026	ses-01	movie	03	0.937	210	2	2084	0.00250033	1874	0.0000	UNLIKELY
ext_d9ed9fd36b3e	sub-026_ses-01_task-movie_run-05	sub-026	ses-01	movie	05	0.937	210	2	2084	0.00250033	1874	0.0000	UNLIKELY
ext_d9ed9fd36b3e	sub-026_ses-01_task-movie_run-07	sub-026	ses-01	movie	07	0.937	210	2	2084	0.00250033	1874	0.0000	UNLIKELY
ext_d9ed9fd36b3e	sub-026_ses-01_task-rest_run-01	sub-026	ses-01	rest	01	0.937	320	2	2084	0.00250033	1764	0.0000	UNLIKELY
ext_194a1cc101c0	sub-027_ses-02_task-control_run-01	sub-027	ses-02	control	01	0.937	20	4176	2084	0.0449948	2064	0.0000	UNLIKELY
ext_194a1cc101c0	sub-027_ses-02_task-control_run-03	sub-027	ses-02	control	03	0.937	20	4176	2084	0.0449948	2064	0.0000	UNLIKELY
ext_194a1cc101c0	sub-027_ses-02_task-control_run-05	sub-027	ses-02	control	05	0.937	20	4176	2084	0.0449948	2064	0.0000	UNLIKELY
ext_194a1cc101c0	sub-027_ses-02_task-fmri_run-01	sub-027	ses-02	fmri	01	0.937	226	4176	2084	0.0449948	1858	0.0000	UNLIKELY
ext_194a1cc101c0	sub-027_ses-02_task-fmri_run-03	sub-027	ses-02	fmri	03	0.937	226	4176	2084	0.0449948	1858	0.0000	UNLIKELY
ext_194a1cc101c0	sub-027_ses-02_task-fmri_run-05	sub-027	ses-02	fmri	05	0.937	226	4176	2084	0.0449948	1858	0.0000	UNLIKELY
ext_194a1cc101c0	sub-027_ses-02_task-fmri_run-07	sub-027	ses-02	fmri	07	0.937	226	4176	2084	0.0449948	1858	0.0000	UNLIKELY
ext_194a1cc101c0	sub-027_ses-02_task-movie_run-01	sub-027	ses-02	movie	01	0.937	210	4176	2084	0.0449948	1874	0.0000	UNLIKELY
ext_194a1cc101c0	sub-027_ses-02_task-movie_run-03	sub-027	ses-02	movie	03	0.937	210	4176	2084	0.0449948	1874	0.0000	UNLIKELY
ext_194a1cc101c0	sub-027_ses-02_task-movie_run-05	sub-027	ses-02	movie	05	0.937	210	4176	2084	0.0449948	1874	0.0000	UNLIKELY
ext_194a1cc101c0	sub-027_ses-02_task-movie_run-07	sub-027	ses-02	movie	07	0.937	210	4176	2084	0.0449948	1874	0.0000	UNLIKELY
ext_194a1cc101c0	sub-027_ses-02_task-rest_run-01	sub-027	ses-02	rest	01	0.937	320	4176	2084	0.0449948	1764	0.0000	UNLIKELY
ext_a60078bcc0c2	sub-027_ses-02_task-control_run-01	sub-027	ses-02	control	01	0.937	20	2	2084	0.00249971	2064	0.0000	UNLIKELY
ext_a60078bcc0c2	sub-027_ses-02_task-control_run-03	sub-027	ses-02	control	03	0.937	20	2	2084	0.00249971	2064	0.0000	UNLIKELY
ext_a60078bcc0c2	sub-027_ses-02_task-control_run-05	sub-027	ses-02	control	05	0.937	20	2	2084	0.00249971	2064	0.0000	UNLIKELY
ext_a60078bcc0c2	sub-027_ses-02_task-fmri_run-01	sub-027	ses-02	fmri	01	0.937	226	2	2084	0.00249971	1858	0.0000	UNLIKELY
ext_a60078bcc0c2	sub-027_ses-02_task-fmri_run-03	sub-027	ses-02	fmri	03	0.937	226	2	2084	0.00249971	1858	0.0000	UNLIKELY
ext_a60078bcc0c2	sub-027_ses-02_task-fmri_run-05	sub-027	ses-02	fmri	05	0.937	226	2	2084	0.00249971	1858	0.0000	UNLIKELY
ext_a60078bcc0c2	sub-027_ses-02_task-fmri_run-07	sub-027	ses-02	fmri	07	0.937	226	2	2084	0.00249971	1858	0.0000	UNLIKELY
ext_a60078bcc0c2	sub-027_ses-02_task-movie_run-01	sub-027	ses-02	movie	01	0.937	210	2	2084	0.00249971	1874	0.0000	UNLIKELY
ext_a60078bcc0c2	sub-027_ses-02_task-movie_run-03	sub-027	ses-02	movie	03	0.937	210	2	2084	0.00249971	1874	0.0000	UNLIKELY
ext_a60078bcc0c2	sub-027_ses-02_task-movie_run-05	sub-027	ses-02	movie	05	0.937	210	2	2084	0.00249971	1874	0.0000	UNLIKELY
ext_a60078bcc0c2	sub-027_ses-02_task-movie_run-07	sub-027	ses-02	movie	07	0.937	210	2	2084	0.00249971	1874	0.0000	UNLIKELY
ext_a60078bcc0c2	sub-027_ses-02_task-rest_run-01	sub-027	ses-02	rest	01	0.937	320	2	2084	0.00249971	1764	0.0000	UNLIKELY
ext_b0793a6c37d5	sub-028_ses-02_task-control_run-01	sub-028	ses-02	control	01	0.937	20	4178	2085	0.0449992	2065	0.0000	UNLIKELY
ext_b0793a6c37d5	sub-028_ses-02_task-control_run-03	sub-028	ses-02	control	03	0.937	20	4178	2085	0.0449992	2065	0.0000	UNLIKELY
ext_b0793a6c37d5	sub-028_ses-02_task-control_run-05	sub-028	ses-02	control	05	0.937	20	4178	2085	0.0449992	2065	0.0000	UNLIKELY
ext_b0793a6c37d5	sub-028_ses-02_task-fmri_run-02	sub-028	ses-02	fmri	02	0.937	226	4178	2085	0.0449992	1859	0.0000	UNLIKELY
ext_b0793a6c37d5	sub-028_ses-02_task-fmri_run-04	sub-028	ses-02	fmri	04	0.937	226	4178	2085	0.0449992	1859	0.0000	UNLIKELY
ext_b0793a6c37d5	sub-028_ses-02_task-fmri_run-06	sub-028	ses-02	fmri	06	0.937	226	4178	2085	0.0449992	1859	0.0000	UNLIKELY
ext_b0793a6c37d5	sub-028_ses-02_task-fmri_run-08	sub-028	ses-02	fmri	08	0.937	226	4178	2085	0.0449992	1859	0.0000	UNLIKELY
ext_b0793a6c37d5	sub-028_ses-02_task-movie_run-01	sub-028	ses-02	movie	01	0.937	210	4178	2085	0.0449992	1875	0.0000	UNLIKELY
ext_b0793a6c37d5	sub-028_ses-02_task-movie_run-03	sub-028	ses-02	movie	03	0.937	210	4178	2085	0.0449992	1875	0.0000	UNLIKELY
ext_b0793a6c37d5	sub-028_ses-02_task-movie_run-05	sub-028	ses-02	movie	05	0.937	210	4178	2085	0.0449992	1875	0.0000	UNLIKELY
ext_b0793a6c37d5	sub-028_ses-02_task-movie_run-07	sub-028	ses-02	movie	07	0.937	210	4178	2085	0.0449992	1875	0.0000	UNLIKELY
ext_b0793a6c37d5	sub-028_ses-02_task-rest_run-01	sub-028	ses-02	rest	01	0.937	320	4178	2085	0.0449992	1765	0.0000	UNLIKELY
ext_a20692c19060	sub-028_ses-02_task-control_run-01	sub-028	ses-02	control	01	0.937	20	2	2085	0.00249996	2065	0.0000	UNLIKELY
ext_a20692c19060	sub-028_ses-02_task-control_run-03	sub-028	ses-02	control	03	0.937	20	2	2085	0.00249996	2065	0.0000	UNLIKELY
ext_a20692c19060	sub-028_ses-02_task-control_run-05	sub-028	ses-02	control	05	0.937	20	2	2085	0.00249996	2065	0.0000	UNLIKELY
ext_a20692c19060	sub-028_ses-02_task-fmri_run-02	sub-028	ses-02	fmri	02	0.937	226	2	2085	0.00249996	1859	0.0000	UNLIKELY
ext_a20692c19060	sub-028_ses-02_task-fmri_run-04	sub-028	ses-02	fmri	04	0.937	226	2	2085	0.00249996	1859	0.0000	UNLIKELY
ext_a20692c19060	sub-028_ses-02_task-fmri_run-06	sub-028	ses-02	fmri	06	0.937	226	2	2085	0.00249996	1859	0.0000	UNLIKELY
ext_a20692c19060	sub-028_ses-02_task-fmri_run-08	sub-028	ses-02	fmri	08	0.937	226	2	2085	0.00249996	1859	0.0000	UNLIKELY
ext_a20692c19060	sub-028_ses-02_task-movie_run-01	sub-028	ses-02	movie	01	0.937	210	2	2085	0.00249996	1875	0.0000	UNLIKELY
