subject	session	protocol	series_number	series_time	has_EXT	sampling_frequency	start_time	n_samples	trigger_count	first_trigger	last_trigger	trigger_interval_mean	trigger_interval_std	unique_values	usable_for_sync	usable_for_stimulus_onset	comments	filepath
sub-057	ses-02	Movie3_AP	37	151042.536000	yes	125.000000	21777907	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Data_ON/SUBON1_Session02_12DEC2024/ON02_12DEC2024_24_12_13-13_47_16-STD-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_FINAL_PROTOCOL_20241213_135443_695000/MOVIE3_AP_PHYSIOLOG_0037/SUBON_SESSION02_12DEC2024.MR.DR_SHMUEL_FINAL_PROTOCOL.0037.0001.2024.12.13.15.46.40.341558.227264613.IMA
sub-064	ses-02	Movie1_AP	25	151320.425000	yes	125.000000	21841186	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Data_TON/SUBT01_Session02_2024JUN01/SUBT01_SESSION02_2024JUN01_DATA/ON02_2024JUN01_24_06_01-13_53_22-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_FINAL_PROTOCOL_20240601_135440_952000/MOVIE1_AP_PHYSIOLOG_0025/SUBT01_SESSION02_2024JUN01.MR.DR_SHMUEL_FINAL_PROTOCOL.0025.0001.2024.06.01.16.20.29.364817.83169357.IMA
sub-064	ses-02	Movie2_AP	29	151726.081000	yes	125.000000	21939554	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Data_TON/SUBT01_Session02_2024JUN01/SUBT01_SESSION02_2024JUN01_DATA/ON02_2024JUN01_24_06_01-13_53_22-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_FINAL_PROTOCOL_20240601_135440_952000/MOVIE2_AP_PHYSIOLOG_0029/SUBT01_SESSION02_2024JUN01.MR.DR_SHMUEL_FINAL_PROTOCOL.0029.0001.2024.06.01.16.20.29.364817.83218505.IMA
sub-060	ses-01	Movie1_AP	29	120242.413000	yes	125.000000	17265839	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Data_ON/SUBON04-Session1-2025MAY17/SUBON04_SESSION01_2025MAY17_SUBON04_SESSION01_2025MAY17/DR_SHMUEL_FINAL_PROTOCOL_20250517_111229_563000/MOVIE1_AP_PHYSIOLOG_0029/SUBON04_SESSION01_2025MAY17.MR.DR_SHMUEL_FINAL_PROTOCOL.0029.0001.2025.05.17.12.41.25.191823.324001867.IMA
sub-060	ses-01	Movie2_AP	38	121206.041000	yes	125.000000	17491427	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Data_ON/SUBON04-Session1-2025MAY17/SUBON04_SESSION01_2025MAY17_SUBON04_SESSION01_2025MAY17/DR_SHMUEL_FINAL_PROTOCOL_20250517_111229_563000/MOVIE2_AP_PHYSIOLOG_0038/SUBON04_SESSION01_2025MAY17.MR.DR_SHMUEL_FINAL_PROTOCOL.0038.0001.2025.05.17.12.41.25.191823.324103255.IMA
sub-064	ses-01	Movie2_AP	29	113923.737000	yes	125.000000	16706667	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Data_TON/SUBT01_Session1_2023NOV25/SUBT01_Session1_2023NOV25_NII/MOVIE2_AP_PHYSIOLOG_0029/SUBT01_TON_SESSION01_2023NOV25.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2023.11.25.12.53.11.33506.74667081.IMA
sub-057	ses-02	Movie1_AP	29	150214.073000	yes	125.000000	21574583	442	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Data_ON/SUBON1_Session02_12DEC2024/ON02_12DEC2024_24_12_13-13_47_16-STD-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_FINAL_PROTOCOL_20241213_135443_695000/MOVIE1_AP_PHYSIOLOG_0029/SUBON_SESSION02_12DEC2024.MR.DR_SHMUEL_FINAL_PROTOCOL.0029.0001.2024.12.13.15.46.40.341558.227166311.IMA
sub-066	ses-01	Movie2_AP	33	101239.908000	yes	125.000000	14624857	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Glaucoma_Session01_2023AUG23_Data/MOVIE2_AP_PHYSIOLOG_0033/SUBG01_GLAUC_SESSION01_2023AUG23.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0033.0001.2023.08.28.13.57.40.937181.25381003.IMA
sub-060	ses-01	Movie3_AP	42	121606.552000	yes	125.000000	17587515	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Data_ON/SUBON04-Session1-2025MAY17/SUBON04_SESSION01_2025MAY17_SUBON04_SESSION01_2025MAY17/DR_SHMUEL_FINAL_PROTOCOL_20250517_111229_563000/MOVIE3_AP_PHYSIOLOG_0042/SUBON04_SESSION01_2025MAY17.MR.DR_SHMUEL_FINAL_PROTOCOL.0042.0001.2025.05.17.12.41.25.191823.324153433.IMA
sub-064	ses-01	Movie3_AP	37	114512.274000	yes	125.000000	16845676	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Data_TON/SUBT01_Session1_2023NOV25/SUBT01_Session1_2023NOV25_NII/MOVIE3_AP_PHYSIOLOG_0037/SUBT01_TON_SESSION01_2023NOV25.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2023.11.25.12.53.11.33506.74720335.IMA
sub-064	ses-01	Movie1_AP	25	113503.963000	yes	125.000000	16602611	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Data_TON/SUBT01_Session1_2023NOV25/SUBT01_Session1_2023NOV25_NII/MOVIE1_AP_PHYSIOLOG_0025/SUBT01_TON_SESSION01_2023NOV25.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2023.11.25.12.53.11.33506.74616903.IMA
sub-066	ses-01	Movie4_AP	41	102111.166000	yes	125.000000	14829453	463	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Glaucoma_Session01_2023AUG23_Data/MOVIE4_AP_PHYSIOLOG_0041/SUBG01_GLAUC_SESSION01_2023AUG23.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2023.08.28.13.57.40.937181.25481365.IMA
sub-064	ses-02	Movie3_AP	37	152207.476000	yes	125.000000	22051939	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Data_TON/SUBT01_Session02_2024JUN01/SUBT01_SESSION02_2024JUN01_DATA/ON02_2024JUN01_24_06_01-13_53_22-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_FINAL_PROTOCOL_20240601_135440_952000/MOVIE3_AP_PHYSIOLOG_0037/SUBT01_SESSION02_2024JUN01.MR.DR_SHMUEL_FINAL_PROTOCOL.0037.0001.2024.06.01.16.20.29.364817.83272783.IMA
sub-065	ses-01	Movie3_AP	37	112519.050000	yes	125.000000	16368691	431	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Data_TON/SUBTON02-session1-2025MAR07/ION1-2025MAR07_25_03_07-10_43_00-STD-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_FINAL_PROTOCOL_20250307_104442_111000/MOVIE3_AP_PHYSIOLOG_0037/SUBTON02-SESSION1-2025MAR07.MR.DR_SHMUEL_FINAL_PROTOCOL.0037.0001.2025.03.07.12.09.07.450018.272346191.IMA
sub-065	ses-01	Movie4_AP	41	112956.502000	yes	125.000000	16479498	441	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Data_TON/SUBTON02-session1-2025MAR07/ION1-2025MAR07_25_03_07-10_43_00-STD-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_FINAL_PROTOCOL_20250307_104442_111000/MOVIE4_AP_PHYSIOLOG_0041/SUBTON02-SESSION1-2025MAR07.MR.DR_SHMUEL_FINAL_PROTOCOL.0041.0001.2025.03.07.12.09.07.450018.272395345.IMA
sub-066	ses-01	Movie1_AP	29	100824.030000	yes	125.000000	14522688	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Glaucoma_Session01_2023AUG23_Data/MOVIE1_AP_PHYSIOLOG_0029/SUBG01_GLAUC_SESSION01_2023AUG23.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2023.08.28.13.57.40.937181.25331849.IMA
sub-066	ses-01	Movie3_AP	37	101646.410000	yes	125.000000	14723488	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Glaucoma_Session01_2023AUG23_Data/MOVIE3_AP_PHYSIOLOG_0037/SUBG01_GLAUC_SESSION01_2023AUG23.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2023.08.28.13.57.40.937181.25431187.IMA
sub-068	ses-01	Movie1_AP	22	145715.352000	no	125.000000	NA	0	0						FALSE	FALSE		<RAW>/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-dicom/MOVIE1_AP_PHYSIOLOG_0022/SUBG03_GLAUCOMA_SESSION01_2023OCT14.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0022.0001.2023.10.14.16.12.19.524826.48848988.IMA
sub-064	ses-01	Movie4_AP	41	114935.742000	yes	125.000000	16951330	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Data_TON/SUBT01_Session1_2023NOV25/SUBT01_Session1_2023NOV25_NII/MOVIE4_AP_PHYSIOLOG_0041/SUBT01_TON_SESSION01_2023NOV25.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2023.11.25.12.53.11.33506.74770513.IMA
sub-065	ses-01	Movie1_AP	29	111618.442000	yes	125.000000	16152430	431	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Data_TON/SUBTON02-session1-2025MAR07/ION1-2025MAR07_25_03_07-10_43_00-STD-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_FINAL_PROTOCOL_20250307_104442_111000/MOVIE1_AP_PHYSIOLOG_0029/SUBTON02-SESSION1-2025MAR07.MR.DR_SHMUEL_FINAL_PROTOCOL.0029.0001.2025.03.07.12.09.07.450018.272246859.IMA
sub-066	ses-02	Movie2_AP	33	102558.940000	yes	125.000000	14944663	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01_SESSION02_2024FEB21_DATA/MOVIE2_AP_PHYSIOLOG_0033/SUBG01-SESSION2-2024FEB21.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0033.0001.2024.02.21.11.58.25.374310.28581971.IMA
sub-066	ses-02	Movie4_AP	41	103357.717000	yes	125.000000	15135882	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01_SESSION02_2024FEB21_DATA/MOVIE4_AP_PHYSIOLOG_0041/SUBG01-SESSION2-2024FEB21.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2024.02.21.11.58.25.374310.28681297.IMA
sub-066	ses-02	Movie3_AP	37	102953.320000	yes	125.000000	15038286	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01_SESSION02_2024FEB21_DATA/MOVIE3_AP_PHYSIOLOG_0037/SUBG01-SESSION2-2024FEB21.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2024.02.21.11.58.25.374310.28631125.IMA
sub-067	ses-01	Movie2_AP	29	092336.186000	yes	125.000000	13447306	463	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-dicom/MOVIE2_AP_PHYSIOLOG_0029/SUBG02_SESSION01_2023SEP13.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2023.09.15.11.28.19.3329.34591817.IMA
sub-065	ses-01	Movie2_AP	33	112107.512000	yes	125.000000	16267776	431	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Data_TON/SUBTON02-session1-2025MAR07/ION1-2025MAR07_25_03_07-10_43_00-STD-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_FINAL_PROTOCOL_20250307_104442_111000/MOVIE2_AP_PHYSIOLOG_0033/SUBTON02-SESSION1-2025MAR07.MR.DR_SHMUEL_FINAL_PROTOCOL.0033.0001.2025.03.07.12.09.07.450018.272297037.IMA
sub-066	ses-02	Movie1_AP	29	102201.565000	yes	125.000000	14849437	456	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01_SESSION02_2024FEB21_DATA/MOVIE1_AP_PHYSIOLOG_0029/SUBG01-SESSION2-2024FEB21.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2024.02.21.11.58.25.374310.28532811.IMA
sub-067	ses-01	Movie1_AP	25	091914.092000	yes	125.000000	13342536	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-dicom/MOVIE1_AP_PHYSIOLOG_0025/SUBG02_SESSION01_2023SEP13.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2023.09.15.11.28.19.3329.34542663.IMA
sub-067	ses-01	Movie3_AP	37	092832.300000	yes	125.000000	13565921	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-dicom/MOVIE3_AP_PHYSIOLOG_0037/SUBG02_SESSION01_2023SEP13.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2023.09.15.11.28.19.3329.34645071.IMA
sub-067	ses-01	Movie3_AP	37	092832.300000	yes	125.000000	13565921	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-dicom/MOVIE3_AP_PHYSIOLOG_0037/SUBG02_SESSION01_2023SEP13.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2023.09.15.12.09.42.773392.34645071.IMA
sub-067	ses-01	Movie2_AP	29	092336.186000	yes	125.000000	13447306	463	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-dicom/MOVIE2_AP_PHYSIOLOG_0029/SUBG02_SESSION01_2023SEP13.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2023.09.15.12.09.42.773392.34591817.IMA
sub-067	ses-01	Movie4_AP	41	093319.645000	yes	125.000000	13680674	463	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-dicom/MOVIE4_AP_PHYSIOLOG_0041/SUBG02_SESSION01_2023SEP13.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2023.09.15.12.09.42.773392.34695255.IMA
sub-067	ses-02	Movie4_AP	41	101639.501000	yes	125.000000	14720723	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02_SESSION02_2024MAR18_SUBG02_SESSION02_2024MAR18/DR_SHMUEL_FINAL_PROTOCOL_20240318_090942_796000/MOVIE4_AP_PHYSIOLOG_0041/SUBG02_SESSION02_2024MAR18.MR.DR_SHMUEL_FINAL_PROTOCOL.0041.0001.2024.03.18.10.58.54.864535.44263505.IMA
sub-067	ses-01	Movie1_AP	25	091914.092000	yes	125.000000	13342536	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-dicom/MOVIE1_AP_PHYSIOLOG_0025/SUBG02_SESSION01_2023SEP13.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2023.09.15.12.09.42.773392.34542663.IMA
sub-067	ses-02	Movie3_AP	37	101247.005000	yes	125.000000	14627847	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02_SESSION02_2024MAR18_SUBG02_SESSION02_2024MAR18/DR_SHMUEL_FINAL_PROTOCOL_20240318_090942_796000/MOVIE3_AP_PHYSIOLOG_0037/SUBG02_SESSION02_2024MAR18.MR.DR_SHMUEL_FINAL_PROTOCOL.0037.0001.2024.03.18.10.58.54.864535.44213327.IMA
sub-067	ses-02	Movie1_AP	29	100444.986000	yes	125.000000	14435025	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02_SESSION02_2024MAR18_SUBG02_SESSION02_2024MAR18/DR_SHMUEL_FINAL_PROTOCOL_20240318_090942_796000/MOVIE1_AP_PHYSIOLOG_0029/SUBG02_SESSION02_2024MAR18.MR.DR_SHMUEL_FINAL_PROTOCOL.0029.0001.2024.03.18.10.58.54.864535.44115019.IMA
sub-067	ses-02	Movie2_AP	33	100848.677000	yes	125.000000	14532330	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02_SESSION02_2024MAR18_SUBG02_SESSION02_2024MAR18/DR_SHMUEL_FINAL_PROTOCOL_20240318_090942_796000/MOVIE2_AP_PHYSIOLOG_0033/SUBG02_SESSION02_2024MAR18.MR.DR_SHMUEL_FINAL_PROTOCOL.0033.0001.2024.03.18.10.58.54.864535.44164167.IMA
sub-067	ses-01	Movie4_AP	41	093319.645000	yes	125.000000	13680674	463	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-dicom/MOVIE4_AP_PHYSIOLOG_0041/SUBG02_SESSION01_2023SEP13.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2023.09.15.11.28.19.3329.34695255.IMA
sub-068	ses-01	Movie2_AP	34	150733.413000	yes	125.000000	21702486	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-dicom/MOVIE2_AP_PHYSIOLOG_0034/SUBG03_GLAUCOMA_SESSION01_2023OCT14.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0034.0001.2023.10.14.16.12.19.524826.48951383.IMA
sub-068	ses-01	Movie1_AP	30	150304.094000	yes	125.000000	21594503	463	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-dicom/MOVIE1_AP_PHYSIOLOG_0030/SUBG03_GLAUCOMA_SESSION01_2023OCT14.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0030.0001.2023.10.14.16.12.19.524826.48901199.IMA
sub-068	ses-01	Movie3_AP	38	151247.649000	yes	125.000000	21828240	463	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-dicom/MOVIE3_AP_PHYSIOLOG_0038/SUBG03_GLAUCOMA_SESSION01_2023OCT14.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0038.0001.2023.10.14.16.12.19.524826.49000537.IMA
sub-068	ses-02	Movie2_AP	33	151745.331000	yes	125.000000	21946885	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG03_Session02_2024APR14/SUBG03_Session02_2024APR14_NII/MOVIE2_AP_PHYSIOLOG_0033/SUBG03_SESSION02_2024APR14.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0033.0001.2024.04.19.13.36.40.252862.62205005.IMA
sub-069	ses-01	Movie2_AP	33	100332.719000	yes	125.000000	14405964	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG04-SESSION01-2023OCT15/SUBG04-Session01-2023OCT15-dicom/MOVIE2_AP_PHYSIOLOG_0033/SUBG04_GLAUCOMA_SESSION01_2023OCT15.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0033.0001.2023.10.15.11.15.48.98546.49637453.IMA
sub-068	ses-02	Movie1_AP	29	151354.039000	yes	125.000000	21854556	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG03_Session02_2024APR14/SUBG03_Session02_2024APR14_NII/MOVIE1_AP_PHYSIOLOG_0029/SUBG03_SESSION02_2024APR14.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2024.05.03.12.40.14.988351.62154827.IMA
sub-068	ses-02	Movie4_AP	41	152759.330000	yes	125.000000	22192548	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG03_Session02_2024APR14/SUBG03_Session02_2024APR14_NII/MOVIE4_AP_PHYSIOLOG_0041/SUBG03_SESSION02_2024APR14.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2024.05.03.12.40.14.988351.62303313.IMA
sub-068	ses-02	Movie4_AP	41	152759.330000	yes	125.000000	22192548	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG03_Session02_2024APR14/SUBG03_Session02_2024APR14_NII/MOVIE4_AP_PHYSIOLOG_0041/SUBG03_SESSION02_2024APR14.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2024.04.19.13.36.40.252862.62303313.IMA
sub-068	ses-02	Movie2_AP	33	151745.331000	yes	125.000000	21946885	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG03_Session02_2024APR14/SUBG03_Session02_2024APR14_NII/MOVIE2_AP_PHYSIOLOG_0033/SUBG03_SESSION02_2024APR14.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0033.0001.2024.05.03.12.40.14.988351.62205005.IMA
sub-068	ses-02	Movie3_AP	37	152333.511000	yes	125.000000	22086228	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG03_Session02_2024APR14/SUBG03_Session02_2024APR14_NII/MOVIE3_AP_PHYSIOLOG_0037/SUBG03_SESSION02_2024APR14.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2024.05.03.12.40.14.988351.62254165.IMA
sub-070	ses-01	Movie3_AP	34	130712.834000	no	125.000000	NA	0	0						FALSE	FALSE		<RAW>/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01-2023NOV04-dicom/ON01-2023NOV04_23_11_04-11_56_23-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20231104_115713_799000/MOVIE3_AP_PHYSIOLOG_0034/SUBG05-SESSION01-2023NOV04.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0034.0001.2023.11.04.13.42.11.500794.63491188.IMA
sub-069	ses-01	Movie3_AP	37	100724.603000	yes	125.000000	14498865	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG04-SESSION01-2023OCT15/SUBG04-Session01-2023OCT15-dicom/MOVIE3_AP_PHYSIOLOG_0037/SUBG04_GLAUCOMA_SESSION01_2023OCT15.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2023.10.15.11.15.48.98546.49686613.IMA
sub-071	ses-01	Movie1_AP	25	181052.611000	yes	125.000000	26102057	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG06-SESSION1-2023NOV14/SUBG06-SESSION1-2023NOV14-dicom/MOVIE1_AP_PHYSIOLOG_0025/SUBG06-SESSION01-2023NOV14.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2023.11.14.19.13.05.704596.67407943.IMA
sub-069	ses-01	Movie4_AP	41	101129.186000	yes	125.000000	14596723	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG04-SESSION01-2023OCT15/SUBG04-Session01-2023OCT15-dicom/MOVIE4_AP_PHYSIOLOG_0041/SUBG04_GLAUCOMA_SESSION01_2023OCT15.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2023.10.15.11.15.48.98546.49736785.IMA
sub-068	ses-02	Movie1_AP	29	151354.039000	yes	125.000000	21854556	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG03_Session02_2024APR14/SUBG03_Session02_2024APR14_NII/MOVIE1_AP_PHYSIOLOG_0029/SUBG03_SESSION02_2024APR14.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2024.04.19.13.36.40.252862.62154827.IMA
sub-068	ses-01	Movie4_AP	42	151821.806000	yes	125.000000	21961755	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-dicom/MOVIE4_AP_PHYSIOLOG_0042/SUBG03_GLAUCOMA_SESSION01_2023OCT14.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0042.0001.2023.10.14.16.12.19.524826.49050709.IMA
