subject	session	bids_run	ProtocolName	n_volumes	TR	PhysioLog_available	EXT_available	EXT_usable_for_scanner_sync	MATLAB_timing_available	Peripheral_EXT_available	DICOM_stimulus_trigger_available	flag_A_matlab_full	flag_B_physio_ext_sync	flag_C_peripheral	flag_D_dicom_stim	classification
sub-051	ses-01	run-03	Movie2_AP		0.937	yes	yes	FALSE	no	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-051	ses-01	run-05	Movie3_AP		0.937	yes	yes	FALSE	no	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-051	ses-01	run-07	Movie4_AP		0.937	yes	yes	FALSE	no	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-052	ses-01	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-052	ses-01	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-052	ses-01	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-052	ses-01	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-052	ses-02	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-052	ses-02	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-052	ses-02	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-052	ses-02	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-053	ses-01	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-053	ses-01	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-053	ses-01	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-053	ses-01	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-054	ses-01	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-054	ses-01	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-054	ses-01	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-054	ses-01	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-054	ses-02	run-01	Movie1_AP		0.937	no	no	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-054	ses-02	run-03	Movie2_AP		0.937	no	no	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-054	ses-02	run-05	Movie3_AP		0.937	no	no	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-054	ses-02	run-07	Movie4_AP		0.937	no	no	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-055	ses-01	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-055	ses-01	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-055	ses-01	run-05	Movie3_AP		0.937	no	no	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-056	ses-01	run-01	Movie1_AP		0.937	no	no	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-056	ses-01	run-03	Movie2_AP		0.937	no	no	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-056	ses-01	run-05	Movie3_AP		0.937	no	no	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-056	ses-01	run-07	Movie4_AP		0.937	no	no	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-057	ses-01	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-057	ses-01	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-057	ses-01	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-057	ses-01	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-057	ses-02	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-057	ses-02	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-057	ses-02	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-057	ses-02	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-058	ses-01	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-058	ses-01	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-058	ses-01	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-058	ses-01	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-059	ses-01	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-059	ses-01	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-059	ses-01	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-059	ses-01	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-060	ses-01	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-060	ses-01	run-03	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-060	ses-01	run-05	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-060	ses-01	run-07	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-060	ses-01	run-09	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-061	ses-01	run-01	Movie1_AP		0.937	no	no	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-061	ses-01	run-03	Movie2_AP		0.937	no	no	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-061	ses-01	run-05	Movie3_AP		0.937	no	no	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-061	ses-01	run-07	Movie4_AP		0.937	no	no	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-062	ses-01	run-01	Movie1_AP		0.937	no	no	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-062	ses-01	run-03	Movie2_AP		0.937	no	no	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-062	ses-01	run-05	Movie3_AP		0.937	no	no	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-062	ses-01	run-07	Movie4_AP		0.937	no	no	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-064	ses-01	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-064	ses-01	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-064	ses-01	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-064	ses-01	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-064	ses-02	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-064	ses-02	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-064	ses-02	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-064	ses-02	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-065	ses-01	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-065	ses-01	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-065	ses-01	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-065	ses-01	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-066	ses-01	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-066	ses-01	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-066	ses-01	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-066	ses-01	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-066	ses-02	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-066	ses-02	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-066	ses-02	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-066	ses-02	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-067	ses-01	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-067	ses-01	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-067	ses-01	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-067	ses-01	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-067	ses-02	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-067	ses-02	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-067	ses-02	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-067	ses-02	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-068	ses-01	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-068	ses-01	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-068	ses-01	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-068	ses-01	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-068	ses-02	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-068	ses-02	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-068	ses-02	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-068	ses-02	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-069	ses-01	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-069	ses-01	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-069	ses-01	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-069	ses-01	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-069	ses-02	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-069	ses-02	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-069	ses-02	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-069	ses-02	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-070	ses-01	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-070	ses-01	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-070	ses-01	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-070	ses-01	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-071	ses-01	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-071	ses-01	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-071	ses-01	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-071	ses-01	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-072	ses-01	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-072	ses-01	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-072	ses-01	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-072	ses-01	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-072	ses-02	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-072	ses-02	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-072	ses-02	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-072	ses-02	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-073	ses-01	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-073	ses-01	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-073	ses-01	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-073	ses-01	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-073	ses-02	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-073	ses-02	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-073	ses-02	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-073	ses-02	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-074	ses-01	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-074	ses-01	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-074	ses-01	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-074	ses-01	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-074	ses-02	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-074	ses-02	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-074	ses-02	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-074	ses-02	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-075	ses-01	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-075	ses-01	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-075	ses-01	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-075	ses-01	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-076	ses-01	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-076	ses-01	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-076	ses-01	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-076	ses-01	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	no	no	no	no	no	no	INSUFFICIENT_FOR_EVENTS
sub-077	ses-01	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-077	ses-01	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-077	ses-01	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-077	ses-01	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-078	ses-01	run-01	Movie1_AP		0.937	yes	yes	FALSE	no	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-078	ses-01	run-03	Movie2_AP		0.937	yes	yes	FALSE	no	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-078	ses-01	run-05	Movie3_AP		0.937	yes	yes	FALSE	no	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-078	ses-01	run-07	Movie4_AP		0.937	yes	yes	FALSE	no	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-078	ses-02	run-01	Movie1_AP		0.937	no	no	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-079	ses-01	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-079	ses-01	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-079	ses-01	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-079	ses-01	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-080	ses-01	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-080	ses-01	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-080	ses-01	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-080	ses-01	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-081	ses-01	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-081	ses-01	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-081	ses-01	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-081	ses-01	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-081	ses-02	run-01	Movie1_AP		0.937	no	no	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-081	ses-02	run-03	Movie2_AP		0.937	no	no	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-081	ses-02	run-05	Movie3_AP		0.937	no	no	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-081	ses-02	run-07	Movie4_AP		0.937	no	no	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-082	ses-01	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-082	ses-01	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-082	ses-01	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-082	ses-01	run-07	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-082	ses-01	run-09	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-083	ses-01	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-083	ses-01	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-083	ses-01	run-05	Movie3_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-083	ses-01	run-07	Movie4_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-084	ses-01	run-01	Movie1_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
sub-084	ses-01	run-03	Movie2_AP		0.937	yes	yes	FALSE	partial_run_id	yes	no	no	no	yes	no	INSUFFICIENT_FOR_EVENTS
